Date,SBC_Delay,weather_code_SBC,Temperature_SBC,Wind_Speed_SBC,Distance_travelled_SBC,MWM_Delay,weather_code_MWM,Temperature_MWM,Wind_Speed_MWM,Distance_travelled_MWM,YPR_Delay,weather_code_YPR,Temperature_YPR,Wind_Speed_YPR,Distance_travelled_YPR,BAW_Delay,weather_code_BAW,Temperature_BAW,Wind_Speed_BAW,Distance_travelled_BAW,SDVL_Delay,weather_code_SDVL,Temperature_SDVL,Wind_Speed_SDVL,Distance_travelled_SDVL,GHL_Delay,weather_code_GHL,Temperature_GHL,Wind_Speed_GHL,Distance_travelled_GHL,BNKH_Delay,weather_code_BNKH,Temperature_BNKH,Wind_Speed_BNKH,Distance_travelled_BNKH,DBL_Delay,weather_code_DBL,Temperature_DBL,Wind_Speed_DBL,Distance_travelled_DBL,MDLL_Delay,weather_code_MDLL,Temperature_MDLL,Wind_Speed_MDLL,Distance_travelled_MDLL,NDV_Delay,weather_code_NDV,Temperature_NDV,Wind_Speed_NDV,Distance_travelled_NDV,DBS_Delay,weather_code_DBS,Temperature_DBS,Wind_Speed_DBS,Distance_travelled_DBS,HHL_Delay,weather_code_HHL,Temperature_HHL,Wind_Speed_HHL,Distance_travelled_HHL,KIAT_Delay,weather_code_KIAT,Temperature_KIAT,Wind_Speed_KIAT,Distance_travelled_KIAT,TK_Delay,weather_code_TK,Temperature_TK,Wind_Speed_TK,Distance_travelled_TK
21/04/24,0,3.0,30.296339,16.75064,,0,3.0,30.192337,16.75064,,1,3.0,30.289747,15.990646,,0,3.0,30.55667,14.917212,,0,3.0,30.613998,15.484185,,1,3.0,30.489334,17.87718,,0.0,3.0,30.191416,17.811815,,1.0,3.0,30.337334,19.652176,,0.0,3.0,30.177916,19.469975,,9.0,3.0,30.125917,19.469975,,9.0,3.0,30.112917,19.469975,,6.0,3.0,30.450167,18.0,,5.0,3.0,30.282166,16.563911,,-15.0,3.0,30.469667,15.778518,
22/04/24,2,3.0,30.021334,20.172853,,0,3.0,29.917336,20.172853,,3,3.0,30.037664,21.370783,,5,3.0,30.173338,19.008545,,2,3.0,30.259834,14.618837,,4,3.0,30.060171,11.542478,,5.0,3.0,29.747667,12.43434,,2.0,3.0,29.989416,11.298495,,3.0,3.0,29.952913,8.707237,,3.0,3.0,29.900911,8.707237,,3.0,3.0,29.88791,8.707237,,0.0,3.0,30.225166,10.315115,,0.0,3.0,29.798834,9.826088,,-24.0,3.0,30.069666,12.758432,
23/04/24,11,3.0,29.877586,18.875126,,10,3.0,29.773582,18.875126,,13,3.0,29.839746,19.171478,,11,3.0,30.11709,19.08,,10,3.0,30.143167,18.581022,,11,3.0,29.926828,18.289274,,10.0,3.0,29.747665,18.875126,,8.0,3.0,29.958168,19.95972,,8.0,3.0,29.959167,19.513195,,8.0,3.0,29.907166,19.513195,,8.0,3.0,29.894167,19.513195,,6.0,3.0,30.262663,19.67195,,4.0,3.0,30.478004,18.79255,,-12.0,3.0,30.340502,19.586119,
24/04/24,0,3.0,30.042166,19.008545,,0,3.0,29.938164,19.008545,,2,3.0,29.914747,18.723461,,1,3.0,30.110838,18.218275,,0,3.0,29.995255,17.595861,,2,3.0,29.70183,17.84816,,0.0,3.0,29.510168,17.709658,,0.0,3.0,29.747751,18.043148,,0.0,3.0,29.713335,20.056877,,4.0,3.0,29.661333,20.056877,,4.0,3.0,29.648333,20.056877,,3.0,3.0,29.971,21.829777,,0.0,3.0,30.25508,21.479666,,-10.0,3.0,30.036337,22.180206,
25/04/24,15,3.0,30.140085,25.305208,,14,3.0,30.036085,25.305208,,23,3.0,30.11058,23.03156,,25,3.0,30.467087,20.730501,,22,3.0,30.472338,20.65848,,26,3.0,30.322668,22.148045,,26.0,3.0,30.222666,21.046917,,26.0,3.0,30.270662,21.611996,,24.0,3.0,30.34875,21.434364,,27.0,3.0,30.296747,21.434364,,27.0,3.0,30.283747,21.434364,,26.0,3.0,30.69808,19.734436,,23.0,3.0,30.907166,20.265795,,14.0,3.0,30.771753,17.651016,
26/04/24,2,3.0,30.171333,22.42427,,0,3.0,30.067331,22.42427,,4,3.0,30.123083,22.45315,,16,3.0,30.450417,21.986542,,15,3.0,30.370253,17.373497,,7,3.0,30.153923,18.532133,,7.0,3.0,30.208084,17.373497,,4.0,3.0,30.329,19.09358,,5.0,3.0,30.355001,19.201874,,4.0,3.0,30.303001,19.201874,,0.0,3.0,30.29,19.201874,,1.0,3.0,30.800163,17.58481,,1.0,3.0,31.073835,20.037485,,-25.0,3.0,30.882166,18.678415,
27/04/24,11,1.0,29.844248,18.86139,,10,1.0,29.740248,18.86139,,10,1.0,29.85433,19.562946,,9,2.0,30.027504,17.87718,,8,2.0,30.116087,18.430452,,9,2.0,30.051834,19.652176,,8.0,3.0,29.897665,19.523155,,9.0,3.0,30.287333,19.35314,,6.0,3.0,30.454996,19.917469,,18.0,3.0,30.403,19.917469,,18.0,3.0,30.39,19.917469,,16.0,3.0,30.862665,19.45333,,14.0,3.0,31.192587,18.888851,,-5.0,3.0,31.03425,18.359999,
28/04/24,2,3.0,30.640085,18.35647,,0,3.0,30.536085,18.35647,,9,3.0,30.660582,17.414474,,8,3.0,30.965002,16.78156,,8,3.0,31.053583,16.58346,,8,3.0,30.914335,17.477621,,8.0,3.0,30.801828,18.057508,,11.0,3.0,31.004,17.429354,,0.0,3.0,31.115412,18.089775,,11.0,3.0,31.063417,18.089775,,11.0,3.0,31.050417,18.089775,,10.0,3.0,31.450167,18.751125,,11.0,3.0,31.771757,19.376562,,-1.0,3.0,31.607168,18.472595,
29/04/24,1,3.0,30.448418,16.93531,,0,3.0,30.344416,16.93531,,2,3.0,30.479332,16.65754,,3,3.0,30.756674,16.87398,,0,3.0,30.816086,15.463244,,6,3.0,30.487253,15.496736,,6.0,3.0,30.481,18.430452,,6.0,3.0,30.71025,18.0,,0.0,3.0,30.790411,17.313717,,8.0,3.0,30.738417,17.313717,,8.0,3.0,30.725416,17.313717,,8.0,3.0,30.893919,12.57426,,6.0,3.0,31.155083,14.404499,,-15.0,3.0,30.655083,13.441071,
30/04/24,8,3.0,30.844252,15.893093,,7,3.0,30.740248,15.893093,,10,3.0,30.93558,15.990646,,11,3.0,31.110838,14.529915,,9,3.0,31.216087,14.255272,,11,3.0,30.995583,12.984975,,9.0,3.0,30.841421,12.7279215,,8.0,3.0,31.087336,14.118243,,7.0,3.0,31.161247,15.725037,,8.0,3.0,31.109245,15.725037,,7.0,3.0,31.096245,15.725037,,6.0,3.0,31.202248,14.081478,,3.0,3.0,31.586329,14.113653,,-15.0,3.0,31.288414,12.55879,
01/05/24,1,3.0,31.788004,16.311613,,0,3.0,31.684004,16.311613,,1,3.0,31.61058,18.171976,,3,3.0,31.775421,16.263872,,0,3.0,31.876505,16.199999,,3,3.0,31.672668,11.966953,,3.0,3.0,31.431,12.0694,,1.0,3.0,31.34567,12.6462,,0.0,3.0,31.246668,12.496719,,0.0,3.0,31.194666,12.496719,,0.0,3.0,31.181665,12.496719,,4.0,3.0,31.362669,13.910169,,0.0,3.0,31.53842,14.512064,,-23.0,3.0,31.434248,12.661564,
02/05/24,2,53.0,31.258833,18.1041,,0,53.0,31.15483,18.1041,,3,3.0,31.335585,20.12461,,1,3.0,31.59833,19.09358,,0,3.0,31.69525,21.638964,,0,51.0,31.566416,22.961115,,0.0,3.0,31.414337,18.844202,,1.0,3.0,31.566505,14.182355,,0.0,3.0,31.575834,16.055355,,0.0,3.0,31.523832,16.055355,,0.0,3.0,31.510832,16.055355,,0.0,3.0,31.791834,20.371038,,0.0,51.0,32.075912,22.406927,,-15.0,3.0,31.948832,21.67487,
03/05/24,7,51.0,28.867167,19.386593,,6,51.0,28.763166,19.386593,,13,51.0,29.035585,19.862083,,17,51.0,29.02125,20.523157,,16,53.0,29.316088,18.875126,,18,53.0,29.441416,18.089775,,16.0,53.0,29.078918,20.620804,,17.0,61.0,29.326918,19.681828,,14.0,63.0,29.030005,20.08916,,16.0,63.0,28.978004,20.08916,,14.0,63.0,28.965006,20.08916,,15.0,61.0,29.137663,15.03835,,12.0,63.0,29.509249,20.018072,,-9.0,53.0,29.588415,18.775303,
04/05/24,10,51.0,29.581749,18.161278,,9,51.0,29.477747,18.161278,,8,3.0,29.908499,19.829433,,24,51.0,29.817085,20.620806,,22,61.0,30.193167,23.051247,,25,3.0,30.46225,18.448023,,25.0,3.0,30.370583,19.0392,,21.0,3.0,30.84983,19.134262,,20.0,3.0,30.76333,18.03237,,20.0,3.0,30.711329,18.03237,,0.0,3.0,30.698328,18.03237,,19.0,3.0,30.825163,16.954432,,22.0,3.0,30.78842,16.923828,,10.0,3.0,30.717583,16.215992,
05/05/24,0,3.0,30.123419,17.388409,,0,3.0,30.019415,17.388409,,6,3.0,30.352247,16.965895,,6,3.0,30.467085,16.73516,,5,3.0,30.778585,14.561099,,7,3.0,30.835169,13.896187,,5.0,3.0,30.639334,14.512064,,4.0,3.0,30.783165,16.135872,,3.0,3.0,30.6425,15.683774,,4.0,3.0,30.5905,15.683774,,3.0,3.0,30.5775,15.683774,,2.0,3.0,30.581413,13.891522,,0.0,3.0,30.667585,14.021525,,-21.0,3.0,30.586332,11.090103,
06/05/24,2,3.0,30.496332,12.879752,,0,3.0,30.392332,12.879752,,3,51.0,30.725168,14.48972,,7,51.0,30.762917,13.779114,,6,3.0,31.043167,11.27553,,11,2.0,30.991419,14.869351,,0.0,2.0,30.793503,16.954432,,11.0,2.0,30.979002,16.62249,,10.0,2.0,30.850832,17.462782,,13.0,2.0,30.79883,17.462782,,13.0,2.0,30.785833,17.462782,,14.0,3.0,30.850166,14.88242,,12.0,2.0,31.03425,14.336861,,-2.0,2.0,30.977997,13.53236,
07/05/24,1,63.0,28.702581,18.214718,,0,63.0,28.598577,18.214718,,1,63.0,28.752249,17.377226,,0,63.0,28.775421,22.963936,,0,63.0,28.930666,23.576563,,1,65.0,28.926832,24.149532,,0.0,65.0,28.65391,16.199999,,0.0,65.0,28.760252,16.263872,,0.0,65.0,28.467505,16.595179,,2.0,65.0,28.415506,16.595179,,0.0,65.0,28.402506,16.595179,,8.0,65.0,28.508501,14.759999,,6.0,63.0,28.542587,17.992796,,-14.0,63.0,28.688417,14.973576,
08/05/24,0,51.0,27.844248,14.007655,,0,51.0,27.74025,14.007655,,5,51.0,27.51683,14.182355,,9,51.0,27.937918,12.074766,,8,51.0,27.661919,10.739833,,9,51.0,27.535166,10.691453,,8.0,51.0,27.733084,10.233123,,6.0,53.0,28.07692,12.682018,,6.0,53.0,28.229996,13.708391,,7.0,53.0,28.178,13.708391,,6.0,53.0,28.165,13.708391,,7.0,51.0,28.195997,14.512064,,5.0,51.0,28.230087,14.05845,,-8.0,63.0,28.119669,12.324414,
09/05/24,0,61.0,27.042166,16.263872,,0,61.0,26.938164,16.263872,,1,63.0,26.531418,19.453327,,1,63.0,27.027502,17.399586,,0,63.0,26.697334,18.782204,,2,61.0,26.7685,15.546833,,0.0,53.0,27.110167,13.896187,,0.0,51.0,27.620667,14.20062,,0.0,51.0,27.698751,15.629971,,1.0,51.0,27.646751,15.629971,,0.0,51.0,27.633753,15.629971,,1.0,3.0,27.58975,19.130875,,0.0,51.0,27.694666,17.873556,,-15.0,3.0,27.509249,21.068459,
10/05/24,8,63.0,26.519255,16.981165,,7,63.0,26.415253,16.981165,,11,55.0,26.164751,20.073025,,12,63.0,26.571245,20.291357,,10,61.0,26.58692,17.974781,,13,51.0,26.760168,15.782622,,13.0,51.0,27.264336,13.910169,,13.0,51.0,27.504,17.654688,,11.0,51.0,27.621668,13.70839,,16.0,51.0,27.56967,13.70839,,16.0,51.0,27.55667,13.70839,,15.0,51.0,27.498083,14.799459,,12.0,51.0,27.705086,15.408671,,-8.0,51.0,27.711336,15.1884165,
11/05/24,1,53.0,27.475502,16.746773,,0,53.0,27.3715,16.746773,,7,61.0,27.625166,17.22742,,6,63.0,27.850412,17.418196,,6,61.0,27.924417,14.830076,,8,51.0,28.026834,14.205182,,6.0,51.0,28.368502,13.679999,,8.0,51.0,28.566498,15.546833,,0.0,3.0,28.575836,15.124284,,7.0,3.0,28.523836,15.124284,,0.0,3.0,28.510836,15.124284,,7.0,61.0,28.266832,9.931042,,5.0,51.0,28.380087,14.039999,,-7.0,51.0,28.348831,12.429127,
12/05/24,0,63.0,26.073416,18.075441,,0,63.0,25.969414,18.075441,,18,63.0,26.206415,16.039202,,18,61.0,26.515,13.493999,,17,61.0,26.46192,15.496736,,21,55.0,26.4935,16.65754,,21.0,63.0,26.443502,17.298738,,23.0,63.0,26.531082,14.332341,,22.0,63.0,26.357084,15.84,,22.0,63.0,26.305086,15.84,,22.0,63.0,26.292086,15.84,,20.0,61.0,26.316833,21.99538,,18.0,55.0,26.523832,21.470612,,12.0,55.0,26.605085,21.203358,
13/05/24,13,53.0,26.294249,15.509274,,12,53.0,26.190248,15.509274,,17,53.0,26.323084,13.009903,,19,61.0,26.604584,12.682018,,16,55.0,26.678581,11.91812,,19,55.0,26.656,11.792404,,19.0,53.0,26.79558,14.154915,,15.0,53.0,26.801916,14.685176,,14.0,51.0,26.696669,13.661038,,15.0,51.0,26.644667,13.661038,,14.0,51.0,26.631666,13.661038,,13.0,51.0,26.746,11.183201,,10.0,53.0,26.705086,10.97262,,-10.0,51.0,26.753,12.10157,
14/05/24,1,65.0,24.985914,10.24578,,0,65.0,24.881914,10.24578,,0,65.0,24.987665,10.703569,,1,63.0,25.315002,11.901798,,0,63.0,25.4765,15.986593,,2,63.0,25.341421,16.179987,,0.0,65.0,25.031004,14.003029,,0.0,65.0,24.8415,14.689589,,0.0,65.0,24.588335,13.0447235,,1.0,65.0,24.536333,13.0447235,,0.0,65.0,24.523336,13.0447235,,1.0,65.0,24.833498,13.0447235,,0.0,63.0,25.032166,20.948164,,-21.0,65.0,25.296751,21.188072,
15/05/24,1,53.0,26.075499,18.671474,,0,53.0,25.971497,18.671474,,3,51.0,26.112663,14.934577,,2,63.0,26.167084,15.778518,,2,53.0,26.449417,14.372974,,1,51.0,26.533081,13.684735,,2.0,51.0,26.439337,13.854155,,1.0,51.0,26.560247,14.512064,,0.0,51.0,26.47583,14.007655,,3.0,51.0,26.42383,14.007655,,3.0,51.0,26.410835,14.007655,,2.0,51.0,26.710585,13.608762,,0.0,51.0,26.928003,12.879752,,-22.0,51.0,26.959251,13.276144,
16/05/24,12,63.0,24.312998,13.363711,,11,63.0,24.209,13.363711,,13,63.0,24.400167,12.096214,,13,53.0,24.4275,12.324414,,12,63.0,24.693167,12.594856,,13,63.0,24.653917,15.580141,,12.0,63.0,24.560165,10.495713,,10.0,63.0,24.901917,9.826088,,10.0,55.0,25.02375,10.853866,,10.0,55.0,24.97175,10.853866,,10.0,55.0,24.958754,10.853866,,11.0,51.0,25.477251,10.805998,,9.0,51.0,25.886332,9.931042,,-10.0,51.0,25.800917,14.689589,
17/05/24,7,65.0,24.22967,14.345898,,6,65.0,24.12567,14.345898,,24,65.0,24.087667,17.418196,,26,63.0,24.365004,19.64558,,23,63.0,24.551498,18.129137,,29,61.0,24.58725,15.4800005,,29.0,55.0,24.672668,15.629971,,25.0,63.0,24.799835,16.323528,,24.0,63.0,24.900831,14.081478,,25.0,63.0,24.848833,14.081478,,24.0,63.0,24.835836,14.081478,,24.0,55.0,25.16892,13.358861,,26.0,61.0,25.434252,12.181625,,10.0,63.0,25.367586,13.32,
18/05/24,2,65.0,24.046333,17.811815,,0,65.0,23.94233,17.811815,,2,63.0,23.983498,14.917212,,3,63.0,24.217087,11.988594,,0,65.0,24.349413,14.76439,,3,63.0,24.378916,13.202726,,3.0,63.0,24.314331,14.186923,,3.0,63.0,24.479002,11.183201,,0.0,63.0,24.490416,8.557102,,4.0,63.0,24.438416,8.557102,,4.0,63.0,24.42542,8.557102,,4.0,63.0,24.660582,8.0899935,,0.0,63.0,24.913416,7.2,,-19.0,65.0,24.898834,9.1641035,
19/05/24,35,63.0,24.546331,6.12,,34,63.0,24.442331,6.12,,33,61.0,24.464746,6.2145634,,29,55.0,24.560835,7.7879906,,30,63.0,24.528585,7.4128532,,29,63.0,24.27475,7.9932966,,30.0,65.0,24.181,6.6185193,,23.0,65.0,24.208166,7.289445,,22.0,65.0,24.28,8.28,,20.0,65.0,24.228003,8.28,,22.0,65.0,24.215002,8.28,,20.0,65.0,24.437668,8.404285,,18.0,65.0,24.544668,8.4963045,,0.0,65.0,24.588417,10.594036,
20/05/24,5,65.0,23.573416,17.902534,,4,65.0,23.469416,17.902534,,13,65.0,23.525164,16.87398,,17,65.0,23.787918,11.681987,,16,63.0,23.77025,12.313893,,17,63.0,23.570585,15.725037,,16.0,65.0,23.608086,20.780453,,15.0,65.0,23.731085,21.41319,,13.0,63.0,23.95083,21.349546,,18.0,63.0,23.898832,21.349546,,18.0,63.0,23.885834,21.349546,,17.0,63.0,24.352251,18.72346,,14.0,63.0,24.6155,17.208603,,-7.0,63.0,24.717583,13.896187,
21/05/24,11,63.0,24.313004,17.727943,,10,63.0,24.209002,17.727943,,12,53.0,24.39808,17.643673,,18,63.0,24.590002,15.188415,,17,63.0,24.776503,16.203999,,22,63.0,24.735163,17.462784,,22.0,63.0,24.587252,17.771753,,20.0,63.0,24.637335,17.771753,,20.0,61.0,24.734167,17.283749,,20.0,61.0,24.682167,17.283749,,20.0,61.0,24.669168,17.283749,,19.0,63.0,24.939753,16.946787,,16.0,63.0,25.04467,16.87398,,0.0,53.0,25.078001,16.299694,
22/05/24,3,63.0,24.825499,19.272614,,2,63.0,24.721498,19.272614,,16,63.0,24.643919,20.018072,,16,63.0,24.769173,18.374111,,15,61.0,24.809832,17.283749,,16,61.0,24.974749,18.335276,,15.0,51.0,24.880999,18.075441,,12.0,53.0,24.968588,18.919704,,11.0,51.0,25.073748,18.971008,,11.0,51.0,25.021751,18.971008,,11.0,51.0,25.00875,18.971008,,9.0,53.0,25.279333,19.296135,,7.0,55.0,25.386335,18.11841,,-10.0,53.0,25.469667,17.31746,
23/05/24,7,53.0,26.065086,15.683774,,6,53.0,25.961082,15.683774,,18,61.0,25.868914,12.768586,,19,53.0,26.027498,14.264361,,17,51.0,26.2265,18.161278,,22,51.0,26.39975,13.049689,,22.0,51.0,26.331001,12.57426,,20.0,51.0,26.454002,14.05845,,20.0,3.0,26.542501,15.484185,,21.0,3.0,26.4905,15.484185,,20.0,3.0,26.4775,15.484185,,20.0,51.0,26.556417,14.05845,,20.0,3.0,26.790499,14.512064,,5.0,51.0,26.72175,13.830749,
24/05/24,1,55.0,24.667168,16.039202,,0,55.0,24.563164,16.039202,,6,61.0,24.412666,16.167967,,8,63.0,24.579584,15.856356,,5,63.0,24.514,14.904173,,11,63.0,24.46433,16.808569,,11.0,65.0,24.426836,18.733839,,12.0,63.0,24.606087,18.844202,,9.0,63.0,24.625834,16.595179,,14.0,63.0,24.573835,16.595179,,14.0,63.0,24.560835,16.595179,,14.0,63.0,24.73767,15.158522,,13.0,65.0,24.880081,17.873554,,-9.0,63.0,24.957167,11.753877,
25/05/24,0,3.0,25.067163,21.897945,,0,3.0,24.963163,21.897945,,4,3.0,25.029333,22.782625,,3,3.0,25.175417,21.370783,,3,51.0,25.320251,21.470612,,8,51.0,25.34767,22.771244,,8.0,51.0,25.099747,22.545315,,7.0,51.0,25.08525,22.915916,,6.0,51.0,24.967499,22.657131,,6.0,51.0,24.915499,22.657131,,6.0,51.0,24.902502,22.657131,,3.0,53.0,25.121002,20.898613,,0.0,51.0,25.219666,20.447239,,-20.0,53.0,25.432169,20.456745,
26/05/24,0,61.0,24.581749,27.210379,,0,61.0,24.47775,27.210379,,1,51.0,24.4335,27.103,,1,3.0,24.59625,25.38702,,0,51.0,24.651499,26.111792,,3,3.0,24.641417,27.416782,,3.0,3.0,24.426834,28.551426,,0.0,3.0,24.449837,29.370352,,0.0,3.0,24.336248,30.222849,,1.0,3.0,24.284248,30.222849,,0.0,3.0,24.27125,30.222849,,0.0,51.0,24.412668,28.639803,,0.0,51.0,24.43425,29.301876,,-22.0,51.0,24.486334,27.684914,
27/05/24,1,3.0,25.6505,23.803596,,0,3.0,25.5465,23.803596,,1,51.0,25.366835,22.346113,,0,51.0,25.544167,20.172853,,0,53.0,25.405664,19.483284,,0,53.0,25.220581,20.771093,,0.0,53.0,25.068499,20.456745,,0.0,53.0,25.008165,21.566975,,0.0,53.0,25.0675,21.629978,,1.0,53.0,25.015501,21.629978,,0.0,53.0,25.002502,21.629978,,1.0,3.0,25.333502,20.326454,,0.0,3.0,25.348837,21.325253,,-19.0,3.0,25.505081,20.948164,
28/05/24,0,3.0,25.583838,21.746502,,0,3.0,25.479834,21.746502,,2,51.0,25.456419,20.966715,,3,51.0,25.596247,20.275385,,0,51.0,25.553583,19.211996,,3,51.0,25.439333,18.888851,,3.0,3.0,25.231003,19.211996,,1.0,51.0,25.251917,19.35314,,0.0,3.0,25.184168,18.782204,,3.0,3.0,25.13217,18.782204,,3.0,3.0,25.119171,18.782204,,3.0,51.0,25.33558,17.518356,,0.0,3.0,25.455086,18.331741,,-21.0,51.0,25.603004,19.562946,
29/05/24,0,51.0,26.479668,22.3229,,0,51.0,26.375666,22.3229,,2,3.0,26.43558,21.602999,,2,51.0,26.529585,18.391735,,0,51.0,26.48275,20.211363,,8,51.0,26.285166,21.626984,,8.0,51.0,26.112253,21.626984,,7.0,51.0,26.083166,22.319998,,6.0,3.0,26.086245,22.319998,,8.0,3.0,26.03425,22.319998,,6.0,3.0,26.021255,22.319998,,8.0,51.0,26.266836,20.163212,,6.0,3.0,26.342588,20.211363,,-12.0,51.0,26.523834,18.0036,
30/05/24,15,61.0,26.021332,17.057314,,14,61.0,25.91733,17.057314,,21,63.0,26.071,17.447933,,20,65.0,26.114998,15.349684,,20,55.0,26.311914,15.30741,,22,63.0,26.301834,16.766108,,20.0,63.0,26.083078,16.80857,,19.0,61.0,26.224836,18.792551,,18.0,55.0,26.18833,17.414476,,19.0,55.0,26.136332,17.414476,,18.0,55.0,26.123335,17.414476,,19.0,61.0,26.287668,18.448023,,17.0,51.0,26.594667,17.072504,,0.0,51.0,26.684248,17.786331,
31/05/24,4,53.0,26.596336,17.713316,,3,53.0,26.492332,17.713316,,6,61.0,26.775164,16.92383,,14,53.0,26.883753,15.629971,,13,61.0,27.047335,15.580141,,14,53.0,26.970583,16.641972,,13.0,61.0,26.739332,16.641972,,10.0,51.0,26.72275,17.057314,,11.0,63.0,26.61125,17.826363,,8.0,63.0,26.559248,17.826363,,8.0,63.0,26.546251,17.826363,,7.0,61.0,26.760582,17.309975,,4.0,61.0,26.838417,17.339897,,-15.0,53.0,27.048836,16.548256,
01/06/24,19,65.0,25.529669,14.799459,,18,65.0,25.425665,14.799459,,19,65.0,25.46058,16.071491,,18,65.0,25.481668,11.720751,,18,65.0,25.464003,14.039999,,21,65.0,25.368498,15.94601,,21.0,65.0,25.19767,12.783802,,21.0,65.0,25.22692,12.768586,,19.0,63.0,25.1925,14.081478,,22.0,63.0,25.140497,14.081478,,0.0,63.0,25.127502,14.081478,,22.0,63.0,25.296,15.496736,,20.0,63.0,25.440504,16.516901,,6.0,63.0,25.448835,13.392774,
02/06/24,1,63.0,25.41092,11.770403,,0,63.0,25.306915,11.770403,,6,63.0,25.35225,11.966954,,20,63.0,25.362917,13.18308,,19,61.0,25.466082,13.608762,,20,63.0,25.451836,13.684735,,19.0,63.0,25.264334,13.53236,,18.0,63.0,25.23317,13.202726,,17.0,61.0,25.1175,12.55879,,18.0,61.0,25.065498,12.55879,,17.0,61.0,25.0525,12.55879,,19.0,63.0,25.16475,12.55879,,17.0,61.0,25.24675,12.371645,,5.0,63.0,25.200914,12.245293,
03/06/24,2,51.0,24.579668,13.0447235,,0,51.0,24.475668,13.0447235,,23,51.0,24.612665,13.281023,,25,61.0,24.733751,12.768586,,22,53.0,24.720247,13.281023,,28,63.0,24.635168,14.336861,,28.0,55.0,24.370584,15.192682,,25.0,61.0,24.510252,16.575644,,26.0,53.0,24.400833,17.0763,,24.0,53.0,24.348831,17.0763,,26.0,53.0,24.335836,17.0763,,25.0,53.0,24.539751,16.299694,,22.0,55.0,24.732164,16.279802,,5.0,61.0,24.790503,16.1198,
04/06/24,22,61.0,24.581749,13.397612,,21,61.0,24.47775,13.397612,,24,63.0,24.466833,12.245293,,33,63.0,24.692083,13.854155,,32,63.0,24.661919,10.464797,,34,63.0,24.672668,10.464797,,35.0,63.0,24.512247,10.799999,,29.0,63.0,24.654001,10.383987,,28.0,65.0,24.646666,11.304229,,33.0,65.0,24.594666,11.304229,,33.0,65.0,24.581665,11.304229,,29.0,65.0,24.85225,14.529915,,29.0,63.0,25.028,14.336861,,10.0,63.0,25.225916,16.831684,
05/06/24,1,65.0,23.83175,10.966713,,0,65.0,23.727747,10.966713,,16,63.0,23.710585,11.200571,,29,63.0,23.973333,10.587917,,28,63.0,24.08692,10.163227,,31,61.0,24.024748,11.966954,,31.0,63.0,23.924751,12.10157,,29.0,63.0,23.933168,11.440978,,29.0,63.0,23.971664,12.429127,,30.0,63.0,23.919664,12.429127,,29.0,63.0,23.906668,12.429127,,29.0,61.0,24.227251,11.659777,,25.0,61.0,24.38217,12.7279215,,10.0,63.0,24.48633,18.057508,
06/06/24,30,61.0,23.563002,20.746122,,29,61.0,23.459,20.746122,,36,63.0,23.548082,16.548256,,35,63.0,23.781668,17.238699,,35,61.0,23.997332,10.685391,,43,63.0,24.047667,11.480557,,,63.0,23.897665,12.7279215,,,65.0,24.028997,13.849477,,,65.0,24.015411,14.973577,,,65.0,23.963419,14.973577,,,65.0,23.950418,14.973577,,,65.0,24.314749,15.496736,,,61.0,24.54883,17.10284,,,63.0,24.717583,17.826363,
07/06/24,7,63.0,23.265085,21.868332,,6,63.0,23.161085,21.868332,,12,53.0,23.164751,19.681828,,15,53.0,23.383749,18.218275,,14,55.0,23.405664,17.377226,,14,61.0,23.270586,19.107151,,14.0,63.0,23.168497,19.914215,,24.0,63.0,23.101915,21.252197,,23.0,63.0,23.01333,19.586119,,22.0,63.0,22.961334,19.586119,,23.0,63.0,22.948336,19.586119,,18.0,65.0,23.179335,17.208603,,19.0,65.0,23.27175,18.875126,,-3.0,65.0,23.378,18.35647,
08/06/24,7,53.0,23.702581,22.702845,,6,53.0,23.59858,22.702845,,9,55.0,23.643915,21.924562,,11,61.0,23.89625,20.188908,,8,61.0,24.026497,19.878391,,16,53.0,23.97267,20.767975,,16.0,61.0,23.820585,20.073025,,18.0,63.0,23.808168,20.073025,,17.0,63.0,23.686249,23.34455,,23.0,63.0,23.634253,23.34455,,23.0,63.0,23.621252,23.34455,,23.0,63.0,23.816833,25.872454,,26.0,63.0,24.019667,25.045238,,5.0,63.0,24.200918,23.540806,
09/06/24,30,61.0,23.542168,28.33957,,29,61.0,23.438166,28.33957,,27,53.0,23.50225,27.691935,,38,55.0,23.750418,25.864943,,37,61.0,23.866087,24.482647,,38,51.0,23.833082,25.9225,,37.0,51.0,23.595583,29.96662,,33.0,51.0,23.641502,30.811037,,32.0,51.0,23.529999,29.76484,,33.0,51.0,23.478003,29.76484,,32.0,51.0,23.465004,29.76484,,31.0,61.0,23.756416,27.055143,,28.0,53.0,23.90925,27.416782,,14.0,51.0,24.134249,26.427528,
10/06/24,26,53.0,23.779669,28.410364,,25,53.0,23.675669,28.410364,,30,61.0,23.754333,26.758923,,30,61.0,24.046251,24.387177,,29,63.0,24.147333,24.609364,,34,63.0,24.062246,26.28986,,34.0,61.0,23.874754,24.162945,,30.0,61.0,23.906082,25.233406,,29.0,53.0,23.957083,25.849905,,30.0,53.0,23.905085,25.849905,,0.0,53.0,23.892088,25.849905,,27.0,61.0,24.223083,25.40743,,0.0,53.0,24.382164,24.858253,,15.0,53.0,24.5905,25.2924,
