Date,SBC_Delay,weather_code_SBC,Temperature_SBC,Wind_Speed_SBC,Distance_travelled_SBC,BNC_Delay,weather_code_BNC,Temperature_BNC,Wind_Speed_BNC,Distance_travelled_BNC,BNCE_Delay,weather_code_BNCE,Temperature_BNCE,Wind_Speed_BNCE,Distance_travelled_BNCE,KJM_Delay,weather_code_KJM,Temperature_KJM,Wind_Speed_KJM,Distance_travelled_KJM,HDIH_Delay,weather_code_HDIH,Temperature_HDIH,Wind_Speed_HDIH,Distance_travelled_HDIH,WFD_Delay,weather_code_WFD,Temperature_WFD,Wind_Speed_WFD,Distance_travelled_WFD,DKN_Delay,weather_code_DKN,Temperature_DKN,Wind_Speed_DKN,Distance_travelled_DKN,MLO_Delay,weather_code_MLO,Temperature_MLO,Wind_Speed_MLO,Distance_travelled_MLO,TCL_Delay,weather_code_TCL,Temperature_TCL,Wind_Speed_TCL,Distance_travelled_TCL,MZV_Delay,weather_code_MZV,Temperature_MZV,Wind_Speed_MZV,Distance_travelled_MZV,BWT_Delay,weather_code_BWT,Temperature_BWT,Wind_Speed_BWT,Distance_travelled_BWT
23/12/23,1.0,3.0,20.496334,13.849476,,2.0,3.0,20.314333,13.849476,,2.0,3.0,20.123749,13.849476,,2.0,3.0,20.18875,13.849476,,0.0,61.0,27.004166,19.022177,,3.0,3.0,20.07675,13.138765,,4.0,3.0,19.798166,12.7279215,,6.0,3.0,19.259668,12.979984,,0.0,3.0,19.166918,12.605142,,6.0,3.0,19.0235,12.245294,,,3.0,19.177252,12.620554,
24/12/23,16.0,3.0,21.471334,17.873554,,16.0,3.0,21.289335,17.873554,,16.0,3.0,21.202915,17.418196,,22.0,3.0,21.267916,17.418196,,22.0,55.0,26.579168,21.068459,,28.0,3.0,21.360085,16.071491,,35.0,3.0,21.196083,16.039202,,35.0,3.0,20.772165,15.745627,,32.0,3.0,20.81275,15.856356,,33.0,3.0,20.748499,16.56,,,3.0,20.998085,16.923828,
25/12/23,1.0,3.0,21.790085,20.5484,,2.0,3.0,21.608084,20.5484,,2.0,3.0,21.559164,19.803272,,3.0,3.0,21.624166,19.803272,,3.0,3.0,27.533335,18.720001,,8.0,3.0,21.772581,18.775301,,16.0,3.0,21.564829,18.751125,,17.0,3.0,21.147165,19.559633,,12.0,3.0,21.227335,19.134262,,17.0,3.0,21.173498,18.94024,,,51.0,21.385584,19.35314,
26/12/23,1.0,3.0,20.50258,19.06301,,2.0,3.0,20.320583,19.06301,,2.0,3.0,20.265413,18.584509,,6.0,3.0,20.330416,18.584509,,6.0,3.0,27.656252,19.66536,,11.0,3.0,20.36217,17.518356,,14.0,3.0,20.158583,16.87398,,17.0,3.0,19.776333,17.377226,,14.0,3.0,19.819002,17.026896,,17.0,3.0,19.725584,16.595179,,,3.0,19.939753,16.676977,
27/12/23,2.0,3.0,20.762999,19.930477,,3.0,3.0,20.581,19.930477,,2.0,3.0,20.542501,18.671474,,6.0,3.0,20.607502,18.671474,,5.0,61.0,27.09583,17.076298,,9.0,3.0,20.762167,17.673029,,12.0,3.0,20.560667,17.313717,,14.0,3.0,20.080502,18.0,,11.0,3.0,20.177336,17.518356,,15.0,3.0,20.13183,17.654686,,,3.0,20.335585,18.1041,
28/12/23,1.0,3.0,21.177584,18.94024,,4.0,3.0,20.99558,18.94024,,2.0,3.0,20.9675,18.430452,,7.0,3.0,21.032501,18.430452,,6.0,63.0,26.643751,20.008356,,17.0,3.0,21.20592,17.651016,,18.0,3.0,21.0815,17.651016,,17.0,3.0,20.749247,18.0036,,14.0,3.0,20.873169,17.414476,,12.0,3.0,20.900581,17.373497,,,3.0,21.198084,18.089775,
29/12/23,0.0,3.0,21.535917,20.192118,,4.0,3.0,21.353914,20.192118,,2.0,3.0,21.334167,20.12461,,5.0,3.0,21.399168,20.12461,,3.0,53.0,26.924997,19.559633,,9.0,3.0,21.585085,19.70815,,19.0,3.0,21.381498,19.296133,,22.0,3.0,20.909668,19.211996,,19.0,3.0,21.02733,19.48661,,17.0,51.0,21.015167,19.35314,,,3.0,21.271002,19.164719,
30/12/23,1.0,3.0,21.412996,16.299694,,3.0,3.0,21.231,16.299694,,3.0,3.0,21.142502,14.759999,,4.0,3.0,21.207502,14.759999,,3.0,53.0,27.179167,20.883104,,7.0,3.0,21.355917,14.241629,,5.0,3.0,21.13775,13.661038,,4.0,3.0,20.688831,14.408997,,0.0,3.0,20.818998,13.627795,,13.0,3.0,20.800583,14.685176,,,3.0,21.016834,16.039202,
31/12/23,1.0,3.0,21.17342,16.394829,,3.0,3.0,20.991417,16.394829,,3.0,3.0,20.865416,16.62249,,8.0,3.0,20.930416,16.62249,,8.0,51.0,27.533333,17.208603,,11.0,3.0,21.028835,15.827721,,12.0,3.0,20.785666,15.379206,,13.0,3.0,20.372164,15.629972,,10.0,3.0,20.46275,15.546833,,12.0,3.0,20.404747,15.496736,,,3.0,20.643917,15.517629,
01/01/24,1.0,3.0,22.112999,19.05281,,1.0,3.0,21.930998,19.05281,,0.0,3.0,21.823751,17.654686,,3.0,3.0,21.88875,17.654686,,3.0,63.0,26.262503,17.771753,,4.0,3.0,22.012169,15.256526,,6.0,3.0,21.716919,14.458382,,7.0,3.0,21.038834,15.379206,,4.0,3.0,21.087751,14.332341,,6.0,3.0,20.988081,14.471821,,,3.0,21.127253,15.328561,
02/01/24,8.0,3.0,21.779665,18.35647,,11.0,3.0,21.597666,18.35647,,11.0,3.0,21.402916,16.766108,,25.0,3.0,21.467916,16.766108,,0.0,63.0,26.495834,24.014996,,23.0,3.0,21.518417,14.799459,,21.0,3.0,21.208586,14.799459,,20.0,3.0,20.590918,14.759999,,17.0,3.0,20.673166,14.264361,,15.0,3.0,20.579748,14.561099,,,3.0,20.716837,14.618837,
03/01/24,2.0,3.0,21.62967,16.946787,,2.0,3.0,21.447664,16.946787,,2.0,3.0,21.352915,16.516901,,8.0,3.0,21.417915,16.516901,,8.0,65.0,26.27292,21.9718,,9.0,3.0,21.585083,15.596767,,11.0,3.0,21.368998,15.827721,,15.0,3.0,20.8555,15.542662,,12.0,51.0,20.960669,15.226764,,10.0,51.0,20.927664,16.65754,,,51.0,21.137667,17.015474,
04/01/24,6.0,61.0,21.529669,17.654686,,8.0,61.0,21.347666,17.654686,,6.0,53.0,21.33625,16.73516,,9.0,53.0,21.40125,16.73516,,8.0,51.0,28.116667,20.870687,,9.0,53.0,21.6455,14.917212,,8.0,51.0,21.494003,14.578888,,8.0,51.0,21.053415,15.629971,,3.0,51.0,21.144001,14.685176,,4.0,51.0,21.127666,14.154915,,,51.0,21.352251,14.799459,
05/01/24,11.0,51.0,22.512999,16.171976,,12.0,51.0,22.331,16.171976,,11.0,51.0,22.28625,15.937878,,13.0,51.0,22.351252,15.937878,,0.0,51.0,27.925003,21.889065,,15.0,51.0,22.499672,15.379206,,17.0,51.0,22.221085,15.716793,,22.0,51.0,21.601334,16.418526,,19.0,51.0,21.654419,15.03835,,17.0,51.0,21.590164,14.685176,,,51.0,21.7835,15.463244,
06/01/24,0.0,51.0,22.560915,17.313717,,4.0,51.0,22.378916,17.313717,,4.0,51.0,22.261248,17.298738,,7.0,51.0,22.32625,17.298738,,6.0,51.0,27.972916,23.710857,,8.0,51.0,22.48925,17.026896,,12.0,51.0,22.227335,16.24394,,13.0,3.0,21.451332,15.496736,,8.0,51.0,21.539833,15.188415,,16.0,51.0,21.546415,15.629972,,,3.0,21.81475,15.905319,
07/01/24,1.0,3.0,22.110918,19.493261,,3.0,3.0,21.928917,19.493261,,3.0,3.0,21.886251,17.283749,,6.0,3.0,21.95125,17.283749,,6.0,51.0,28.145834,25.537172,,9.0,3.0,22.180916,18.175545,,11.0,3.0,22.00025,19.245697,,14.0,51.0,21.409666,19.45333,,11.0,51.0,21.494001,18.532133,,13.0,53.0,21.444334,18.998314,,,61.0,21.637667,19.839235,
08/01/24,7.0,53.0,20.408834,21.218632,,9.0,53.0,20.226833,21.218632,,9.0,55.0,20.109165,20.991426,,12.0,55.0,20.174166,20.991426,,11.0,51.0,27.750002,25.567604,,17.0,61.0,20.380919,20.240196,,20.0,63.0,20.185667,19.602652,,23.0,63.0,19.615913,18.947083,,20.0,63.0,19.691917,18.59845,,19.0,63.0,19.702667,19.483284,,,63.0,19.93767,18.899143,
09/01/24,1.0,51.0,21.352585,25.277023,,7.0,51.0,21.170582,25.277023,,5.0,51.0,21.07375,23.584808,,10.0,51.0,21.13875,23.584808,,10.0,51.0,27.808336,26.042212,,12.0,51.0,21.322586,22.366402,,14.0,51.0,21.137753,22.346113,,22.0,3.0,20.74925,23.110207,,19.0,3.0,20.904417,22.392462,,17.0,3.0,20.881834,22.81957,,,3.0,21.112667,22.7057,
10/01/24,3.0,3.0,20.927584,19.130875,,5.0,3.0,20.745584,19.130875,,3.0,3.0,20.78625,19.255793,,7.0,3.0,20.85125,19.255793,,7.0,51.0,27.683332,22.380884,,12.0,51.0,21.128834,18.919704,,22.0,3.0,21.012753,19.130875,,21.0,3.0,20.567999,19.483284,,18.0,3.0,20.710667,18.861387,,23.0,3.0,20.738083,18.289274,,,3.0,21.048084,18.289274,
11/01/24,1.0,3.0,21.09842,17.698677,,3.0,3.0,20.916418,17.698677,,3.0,3.0,20.863335,17.731598,,7.0,3.0,20.928335,17.731598,,6.0,51.0,27.4625,21.077686,,9.0,3.0,21.101751,16.700275,,7.0,3.0,20.891918,16.454008,,13.0,3.0,20.361752,16.595179,,10.0,3.0,20.391918,16.203999,,13.0,3.0,20.283915,15.84409,,,3.0,20.506414,16.203999,
12/01/24,43.0,3.0,20.88592,23.441502,,44.0,3.0,20.703915,23.441502,,43.0,3.0,20.604998,23.233253,,56.0,3.0,20.669998,23.233253,,56.0,51.0,27.758333,21.602999,,63.0,3.0,20.720503,22.702845,,66.0,3.0,20.66275,22.61419,,69.0,3.0,20.280499,22.805367,,0.0,3.0,20.285666,21.129883,,66.0,3.0,20.219334,19.9954,,,3.0,20.358503,19.914217,
13/01/24,4.0,3.0,21.417168,15.188415,,12.0,3.0,21.235167,15.188415,,12.0,3.0,21.148748,15.137133,,13.0,3.0,21.21375,15.137133,,13.0,51.0,27.627083,22.682856,,16.0,3.0,21.197582,14.044615,,18.0,3.0,21.077333,14.044615,,20.0,3.0,20.745083,14.759999,,17.0,3.0,20.716917,14.345898,,18.0,3.0,20.683916,14.264361,,,3.0,20.98975,14.685176,
14/01/24,2.0,3.0,21.604666,16.548256,,2.0,3.0,21.422668,16.548256,,2.0,3.0,21.327913,15.7908325,,2.0,3.0,21.392914,15.7908325,,0.0,51.0,27.566666,19.06301,,9.0,3.0,21.468416,14.529915,,11.0,3.0,21.464834,14.529915,,14.0,3.0,21.051332,14.654254,,11.0,3.0,21.156502,14.654254,,14.0,3.0,21.136002,15.277749,,,3.0,21.400167,15.696165,
15/01/24,0.0,3.0,21.496332,15.546833,,2.0,3.0,21.314333,15.546833,,2.0,3.0,21.184164,14.264361,,1.0,3.0,21.249165,14.264361,,0.0,61.0,26.300001,23.491207,,5.0,3.0,21.255919,11.503113,,9.0,3.0,21.160666,11.720751,,10.0,3.0,20.868002,11.885453,,7.0,3.0,20.977333,11.885453,,15.0,3.0,20.777664,11.659777,,,3.0,20.960587,13.084402,
16/01/24,1.0,3.0,21.513,13.527572,,1.0,3.0,21.330997,13.527572,,0.0,3.0,21.279999,13.608762,,7.0,3.0,21.345,13.608762,,0.0,61.0,26.697916,19.08,,10.0,3.0,21.512169,13.513193,,11.0,3.0,21.37525,13.830749,,13.0,3.0,20.880499,12.224107,,10.0,3.0,20.950249,10.495713,,10.0,3.0,20.856833,10.483357,,,3.0,20.9835,11.966954,
17/01/24,1.0,3.0,21.8255,16.45007,,5.0,3.0,21.6435,16.45007,,5.0,3.0,21.47583,15.484185,,14.0,3.0,21.540833,15.484185,,13.0,61.0,27.14167,14.689589,,20.0,3.0,21.524666,13.276144,,21.0,3.0,21.248167,13.276144,,25.0,3.0,20.734667,10.883676,,22.0,3.0,20.8565,10.144082,,22.0,3.0,20.977667,11.966953,,,3.0,21.254335,14.458382,
18/01/24,0.0,3.0,22.346334,14.689589,,1.0,3.0,22.164331,14.689589,,0.0,3.0,22.044586,12.7279215,,78.0,3.0,22.109583,12.7279215,,78.0,63.0,26.614578,18.72346,,76.0,3.0,22.072586,12.229406,,74.0,3.0,21.741919,12.55879,,73.0,3.0,21.259666,14.458382,,70.0,3.0,21.369003,13.627795,,68.0,3.0,21.427666,14.154915,,,3.0,21.729334,15.124284,
19/01/24,6.0,3.0,22.767168,18.720001,,6.0,3.0,22.585165,18.720001,,6.0,3.0,22.475832,16.923828,,7.0,3.0,22.540834,16.923828,,7.0,53.0,26.739584,18.511143,,6.0,3.0,22.655914,14.904173,,9.0,3.0,22.45442,17.31746,,20.0,3.0,22.034662,17.57744,,17.0,3.0,22.162748,17.22742,,20.0,3.0,22.144331,15.463246,,,3.0,22.31475,15.39184,
20/01/24,0.0,3.0,22.458832,18.057508,,1.0,3.0,22.27683,18.057508,,0.0,3.0,22.032082,15.124284,,1.0,3.0,22.097084,15.124284,,0.0,61.0,26.864584,14.689589,,2.0,2.0,22.149668,13.397612,,3.0,2.0,21.898165,13.039754,,6.0,3.0,21.359667,14.044615,,3.0,3.0,21.491915,13.679999,,8.0,3.0,21.504751,13.324863,,,3.0,21.727251,13.684735,
21/01/24,68.0,3.0,22.9505,15.2947035,,68.0,3.0,22.768501,15.2947035,,68.0,3.0,22.582085,14.007655,,91.0,3.0,22.647081,14.007655,,89.0,61.0,27.393753,16.394829,,98.0,3.0,22.708002,12.879752,,111.0,3.0,22.527334,13.479583,,114.0,3.0,22.067999,12.55879,,111.0,3.0,22.106497,11.435313,,116.0,3.0,21.977667,12.287555,,,3.0,22.179335,12.287555,
22/01/24,2.0,3.0,23.00675,18.331741,,1.0,3.0,22.824747,18.331741,,2.0,1.0,22.661253,16.78156,,2.0,1.0,22.72625,16.78156,,0.0,51.0,27.485415,24.57511,,8.0,2.0,22.716333,14.48972,,10.0,2.0,22.521082,14.007655,,12.0,2.0,22.038832,12.979984,,9.0,3.0,22.11067,12.979984,,7.0,3.0,22.06933,13.722565,,,3.0,22.21267,14.154915,
23/01/24,0.0,3.0,22.663002,16.610792,,1.0,3.0,22.481,16.610792,,0.0,3.0,22.448748,15.7908325,,8.0,3.0,22.51375,15.7908325,,6.0,61.0,28.056253,23.143827,,9.0,3.0,22.599665,15.03835,,16.0,3.0,22.398169,16.363178,,18.0,3.0,21.928415,14.003029,,15.0,3.0,22.039831,11.901798,,21.0,3.0,22.00058,11.770403,,,3.0,22.150167,12.55879,
24/01/24,0.0,3.0,23.098417,15.408671,,2.0,3.0,22.916418,15.408671,,2.0,3.0,23.042501,16.199999,,8.0,3.0,23.1075,16.199999,,7.0,2.0,28.0625,18.837322,,10.0,3.0,23.222586,15.9134655,,11.0,3.0,22.987753,18.59845,,13.0,3.0,22.43675,16.704155,,10.0,3.0,22.5815,14.689588,,14.0,3.0,22.575583,12.849528,,,3.0,22.816833,12.7279215,
25/01/24,1.0,3.0,23.00675,17.533146,,0.0,3.0,22.824747,17.533146,,0.0,3.0,22.711252,16.1198,,2.0,3.0,22.776253,16.1198,,0.0,51.0,28.05208,20.780453,,6.0,3.0,22.858,14.182355,,7.0,3.0,22.673164,13.896187,,12.0,3.0,22.284668,14.182355,,9.0,3.0,22.437752,12.864649,,11.0,3.0,22.433916,12.522619,,,3.0,22.616835,14.345898,
26/01/24,23.0,3.0,21.740082,19.06301,,36.0,3.0,21.558084,19.06301,,35.0,3.0,21.479998,18.0036,,47.0,3.0,21.545,18.0036,,47.0,51.0,27.912498,25.264202,,55.0,3.0,21.720503,15.978486,,56.0,3.0,21.61692,15.629972,,59.0,3.0,21.211748,16.981165,,56.0,3.0,21.323166,16.75064,,54.0,3.0,21.348501,17.81909,,,3.0,21.608503,17.163355,
27/01/24,0.0,3.0,21.627584,18.35647,,3.0,3.0,21.445581,18.35647,,3.0,3.0,21.369583,17.873556,,8.0,3.0,21.434584,17.873556,,8.0,51.0,27.404165,8.759178,,9.0,3.0,21.595503,17.414476,,12.0,3.0,21.487753,17.106628,,13.0,3.0,21.143,17.771753,,8.0,3.0,21.308584,17.106628,,13.0,3.0,21.363081,16.75064,,,3.0,21.673086,16.87398,
28/01/24,1.0,3.0,21.642166,16.75064,,3.0,3.0,21.460167,16.75064,,3.0,3.0,21.444582,15.629971,,6.0,3.0,21.509584,15.629971,,5.0,51.0,28.074999,14.021525,,6.0,3.0,21.751749,15.379206,,7.0,3.0,21.64608,15.484185,,9.0,3.0,21.17008,16.09969,,6.0,3.0,21.266918,15.893093,,10.0,3.0,21.215166,16.24394,,,3.0,21.421003,16.394829,
29/01/24,0.0,3.0,21.431753,15.137133,,1.0,3.0,21.24975,15.137133,,0.0,3.0,21.152918,12.7279215,,1.0,3.0,21.217916,12.7279215,,0.0,51.0,28.420835,15.349684,,2.0,3.0,21.405916,11.165805,,2.0,3.0,21.233583,12.313893,,5.0,3.0,20.726332,14.04,,0.0,3.0,20.78775,12.413476,,2.0,3.0,20.677664,13.5515,,,3.0,20.825167,13.556282,
30/01/24,2.0,3.0,22.019249,16.24394,,1.0,3.0,21.837252,16.24394,,2.0,3.0,21.757082,14.587776,,5.0,3.0,21.822084,14.587776,,3.0,61.0,27.225,17.518356,,3.0,3.0,21.83092,12.181625,,5.0,3.0,21.733582,12.979984,,9.0,3.0,21.4055,14.561099,,6.0,3.0,21.564835,13.722565,,10.0,3.0,21.642248,13.339445,,,3.0,21.914751,14.799459,
31/01/24,3.0,3.0,23.183836,14.904173,,4.0,3.0,23.001833,14.904173,,3.0,3.0,22.888334,15.349684,,46.0,3.0,22.953333,15.349684,,45.0,61.0,26.972914,18.089775,,51.0,3.0,23.0205,13.044722,,55.0,3.0,22.939833,15.379206,,61.0,3.0,22.53675,10.636766,,57.0,3.0,22.75025,8.557102,,63.0,3.0,22.900583,11.177405,,,3.0,23.193918,14.113653,
01/02/24,2.0,3.0,23.496338,13.891522,,3.0,3.0,23.314331,13.891522,,2.0,3.0,23.505,14.84318,,6.0,3.0,23.569998,14.84318,,6.0,53.0,27.656248,18.892282,,7.0,3.0,23.853834,13.513193,,13.0,3.0,23.727335,13.397612,,17.0,3.0,23.499252,10.805998,,14.0,3.0,23.739832,9.504273,,14.0,3.0,23.858917,9.0,,,3.0,24.379333,14.007655,
02/02/24,0.0,3.0,23.958834,14.982228,,1.0,3.0,23.776834,14.982228,,0.0,3.0,24.005003,13.53236,,9.0,3.0,24.070002,13.53236,,8.0,53.0,27.893751,11.874544,,10.0,51.0,24.462166,12.4811535,,11.0,51.0,24.416918,12.245293,,11.0,51.0,23.920084,11.384198,,7.0,51.0,23.914833,13.202726,,8.0,51.0,23.952665,9.673221,,,51.0,24.404337,14.182355,
03/02/24,1.0,3.0,24.221334,19.469976,,1.0,3.0,24.039331,19.469976,,0.0,3.0,23.890419,17.106628,,4.0,3.0,23.95542,17.106628,,3.0,55.0,26.677086,20.140705,,6.0,3.0,24.06633,14.512064,,7.0,3.0,23.783579,13.896187,,8.0,3.0,23.282585,16.394829,,3.0,3.0,23.371084,15.111424,,7.0,3.0,23.325583,17.106628,,,3.0,23.56475,16.343367,
04/02/24,0.0,3.0,23.05883,16.563911,,2.0,3.0,22.876831,16.563911,,2.0,3.0,22.694582,16.167967,,5.0,3.0,22.759584,16.167967,,4.0,61.0,26.954163,13.849477,,7.0,3.0,22.80175,14.759999,,8.0,3.0,22.554415,14.494192,,9.0,3.0,22.047167,14.440443,,4.0,3.0,22.073166,14.205182,,12.0,3.0,22.027666,14.044615,,,3.0,22.26475,14.081478,
05/02/24,0.0,0.0,23.027582,15.39184,,2.0,0.0,22.845583,15.39184,,2.0,0.0,22.68625,14.973576,,2.0,0.0,22.751251,14.973576,,0.0,61.0,27.447914,13.849477,,3.0,0.0,22.726751,14.372974,,6.0,0.0,22.496084,14.182355,,9.0,0.0,22.1305,14.578888,,6.0,0.0,22.089834,14.205182,,13.0,0.0,21.965166,13.684735,,,1.0,22.148085,13.324863,
06/02/24,0.0,0.0,23.715082,18.59845,,1.0,0.0,23.533087,18.59845,,0.0,0.0,23.392502,18.359999,,0.0,0.0,23.457499,18.359999,,0.0,63.0,27.800001,18.161278,,5.0,0.0,23.305916,17.294992,,10.0,0.0,23.046082,16.923828,,12.0,1.0,22.54925,18.448023,,9.0,2.0,22.47525,17.771753,,10.0,3.0,22.342247,17.227419,,,3.0,22.533499,17.057314,
07/02/24,1.0,1.0,24.546331,18.59845,,7.0,1.0,24.364334,18.59845,,5.0,0.0,24.12375,18.430452,,9.0,0.0,24.188751,18.430452,,7.0,51.0,28.545832,14.255272,,8.0,0.0,23.941336,17.298738,,10.0,0.0,23.752333,17.298738,,10.0,0.0,23.29925,18.161278,,0.0,0.0,23.446083,17.208603,,7.0,3.0,23.310999,17.208603,,,3.0,23.560587,17.555305,
08/02/24,20.0,3.0,24.9005,17.727943,,35.0,3.0,24.7185,17.727943,,34.0,3.0,24.511251,17.388409,,32.0,3.0,24.57625,17.388409,,32.0,55.0,27.945833,23.97989,,30.0,3.0,24.441332,15.941944,,28.0,3.0,24.148165,15.941944,,27.0,3.0,23.80758,17.076298,,24.0,3.0,23.716913,16.394829,,22.0,3.0,23.656832,16.311613,,,3.0,24.02308,16.73516,
09/02/24,11.0,2.0,24.475496,17.81909,,11.0,2.0,24.293503,17.81909,,11.0,2.0,24.16125,16.965895,,9.0,2.0,24.226252,16.965895,,9.0,53.0,27.606249,16.766108,,6.0,2.0,24.262163,16.418526,,4.0,1.0,23.989836,15.725037,,4.0,2.0,23.32425,15.905319,,1.0,3.0,23.368998,15.273505,,0.0,2.0,23.440165,15.158522,,,1.0,23.675165,15.941944,
10/02/24,4.0,3.0,23.34008,19.469975,,5.0,3.0,23.158087,19.469975,,4.0,3.0,23.007086,19.242327,,4.0,3.0,23.072083,19.242327,,5.0,51.0,28.587502,15.484185,,5.0,3.0,23.147583,18.792551,,5.0,3.0,22.877333,18.25026,,5.0,3.0,22.378418,18.947083,,0.0,3.0,22.473167,18.511143,,2.0,3.0,22.473501,17.727943,,,3.0,22.775164,18.079027,
11/02/24,1.0,3.0,22.93175,18.59845,,2.0,3.0,22.74975,18.59845,,2.0,3.0,22.596666,19.296133,,0.0,3.0,22.661665,19.296133,,0.0,63.0,28.14583,14.77755,,4.0,3.0,22.73925,18.556595,,7.0,3.0,22.464834,17.992796,,7.0,3.0,21.978418,18.511143,,3.0,3.0,22.077333,18.998314,,2.0,3.0,22.092253,18.782204,,,3.0,22.393919,18.998314,
12/02/24,1.0,3.0,22.77342,18.35647,,7.0,3.0,22.591415,18.35647,,5.0,3.0,22.467499,18.709612,,10.0,3.0,22.532501,18.709612,,9.0,63.0,28.324997,16.167967,,15.0,3.0,22.630919,18.079027,,13.0,3.0,22.35025,17.462782,,12.0,3.0,21.665915,18.079027,,9.0,3.0,21.677336,17.935081,,13.0,3.0,21.606829,17.873556,,,3.0,21.860582,17.873556,
13/02/24,0.0,3.0,23.533834,17.373497,,2.0,3.0,23.351831,17.373497,,2.0,3.0,23.175835,16.071491,,4.0,3.0,23.240835,16.071491,,3.0,61.0,27.720833,21.986542,,8.0,3.0,23.374664,15.745627,,9.0,3.0,23.185667,15.034041,,10.0,3.0,22.695082,15.978486,,5.0,3.0,22.789833,18.430452,,12.0,3.0,22.777664,19.652176,,,3.0,23.03142,18.014393,
14/02/24,0.0,3.0,23.854668,18.161278,,4.0,3.0,23.672663,18.161278,,2.0,3.0,23.446665,19.829433,,9.0,3.0,23.511665,19.829433,,9.0,63.0,28.089582,20.833395,,6.0,3.0,23.56217,19.809813,,2.0,3.0,23.258581,18.556595,,1.0,3.0,22.649252,19.386591,,0.0,3.0,22.68775,17.462784,,0.0,3.0,22.636,17.106628,,,3.0,22.866835,16.595179,
15/02/24,5.0,3.0,23.260918,18.35647,,5.0,3.0,23.078917,18.35647,,5.0,3.0,22.83625,18.511143,,7.0,3.0,22.90125,18.511143,,7.0,61.0,28.04583,25.076267,,5.0,3.0,22.939253,17.555305,,3.0,3.0,22.677332,17.208603,,0.0,3.0,22.109665,17.298738,,0.0,3.0,22.121084,17.294992,,17.0,3.0,22.065168,17.283749,,,3.0,22.306421,17.283749,
16/02/24,7.0,3.0,23.110916,20.721119,,9.0,3.0,22.928917,20.721119,,7.0,3.0,22.732086,20.620806,,68.0,3.0,22.797081,20.620806,,68.0,61.0,28.102087,20.570463,,143.0,3.0,22.862165,19.694992,,147.0,3.0,22.618998,19.469975,,151.0,3.0,22.086746,19.809813,,148.0,3.0,22.129417,19.130875,,151.0,3.0,22.106829,18.792551,,,3.0,22.366835,19.0392,
17/02/24,7.0,2.0,24.18175,19.483284,,8.0,2.0,23.99975,19.483284,,7.0,1.0,23.75292,18.430452,,8.0,1.0,23.817919,18.430452,,8.0,3.0,29.010416,14.021525,,12.0,1.0,23.797586,18.59845,,14.0,0.0,23.556496,19.386591,,16.0,0.0,23.028412,17.114204,,13.0,0.0,23.056498,15.192682,,11.0,0.0,22.994331,15.328561,,,0.0,23.164747,16.454008,
18/02/24,5.0,3.0,24.835915,20.037485,,5.0,3.0,24.653915,20.037485,,5.0,3.0,24.442503,19.05281,,11.0,3.0,24.5075,19.05281,,10.0,53.0,28.722918,11.592895,,8.0,3.0,24.395498,17.068707,,16.0,3.0,24.052332,17.22742,,16.0,3.0,23.547165,16.62249,,12.0,3.0,23.596083,15.328561,,12.0,3.0,23.488081,14.587776,,,3.0,23.671,15.542662,
19/02/24,1.0,3.0,24.406752,18.971008,,2.0,3.0,24.224752,18.971008,,2.0,3.0,23.971666,18.440998,,4.0,3.0,24.036667,18.440998,,4.0,51.0,29.237505,19.245697,,11.0,3.0,24.014252,16.299694,,9.0,3.0,23.716913,15.30741,,13.0,3.0,23.195084,14.24163,,10.0,3.0,23.233583,13.237039,,14.0,3.0,23.306831,13.0447235,,,3.0,23.566833,14.84318,
20/02/24,1.0,3.0,25.577583,15.349684,,0.0,3.0,25.395584,15.349684,,0.0,3.0,25.234167,14.529915,,1.0,3.0,25.299166,14.529915,,0.0,63.0,28.833334,23.023117,,8.0,3.0,25.349665,14.264361,,9.0,3.0,24.979416,14.934577,,9.0,3.0,24.336748,13.527572,,5.0,3.0,24.331497,11.901798,,14.0,3.0,24.213083,11.928989,,,3.0,24.531418,11.384199,
21/02/24,1.0,1.0,25.648417,11.246759,,2.0,1.0,25.466415,11.246759,,0.0,1.0,25.552916,11.525623,,5.0,1.0,25.617918,11.525623,,5.0,61.0,28.616667,19.13426,,9.0,3.0,25.912169,11.609651,,11.0,3.0,25.739832,12.074766,,12.0,3.0,25.215914,14.05845,,7.0,3.0,25.34192,14.917212,,18.0,3.0,25.352667,13.661038,,,3.0,25.677248,12.074766,
22/02/24,1.0,3.0,25.773415,11.874544,,3.0,3.0,25.591415,11.874544,,3.0,3.0,25.77375,12.413476,,20.0,3.0,25.838747,12.413476,,19.0,63.0,27.691666,21.30093,,23.0,3.0,26.307997,11.874544,,25.0,3.0,26.166916,15.021105,,24.0,3.0,25.94925,12.0694,,21.0,3.0,25.935667,11.159999,,19.0,3.0,26.033918,11.525623,,,3.0,26.427248,12.496719,
23/02/24,0.0,3.0,25.813002,15.986593,,1.0,3.0,25.631002,15.986593,,0.0,3.0,25.925829,15.530151,,3.0,3.0,25.990831,15.530151,,3.0,63.0,27.333334,21.313093,,6.0,3.0,26.243416,14.372974,,7.0,3.0,26.389837,14.76439,,9.0,3.0,25.83883,13.779114,,6.0,3.0,25.996086,11.901798,,13.0,3.0,25.869337,11.659777,,,3.0,25.975164,12.144331,
