Date,HYB_Delay,weather_code_HYB,Temperature_HYB,Wind_Speed_HYB,Distance_travelled_HYB,BMT_Delay,weather_code_BMT,Temperature_BMT,Wind_Speed_BMT,Distance_travelled_BMT,VKB_Delay,weather_code_VKB,Temperature_VKB,Wind_Speed_VKB,Distance_travelled_VKB,TDU_Delay,weather_code_TDU,Temperature_TDU,Wind_Speed_TDU,Distance_travelled_TDU,CT_Delay,weather_code_CT,Temperature_CT,Wind_Speed_CT,Distance_travelled_CT,WADI_Delay,weather_code_WADI,Temperature_WADI,Wind_Speed_WADI,Distance_travelled_WADI,KLBG_Delay,weather_code_KLBG,Temperature_KLBG,Wind_Speed_KLBG,Distance_travelled_KLBG,GUR_Delay,weather_code_GUR,Temperature_GUR,Wind_Speed_GUR,Distance_travelled_GUR,SUR_Delay,weather_code_SUR,Temperature_SUR,Wind_Speed_SUR,Distance_travelled_SUR,KWV_Delay,weather_code_KWV,Temperature_KWV,Wind_Speed_KWV,Distance_travelled_KWV,PUNE_Delay,weather_code_PUNE,Temperature_PUNE,Wind_Speed_PUNE,Distance_travelled_PUNE,KYN_Delay,weather_code_KYN,Temperature_KYN,Wind_Speed_KYN,Distance_travelled_KYN,DR_Delay,weather_code_DR,Temperature_DR,Wind_Speed_DR,Distance_travelled_DR,CSMT_Delay,weather_code_CSMT,Temperature_CSMT,Wind_Speed_CSMT,Distance_travelled_CSMT
28/01/24,2.0,3.0,22.513498,10.948973,,11.0,3.0,22.58375,11.620809,,6.0,3.0,23.09775,14.587776,,8.0,3.0,24.057999,10.308831,,7.0,3.0,24.828333,9.19939,,10.0,3.0,24.848917,13.104198,,13.0,3.0,24.928167,11.966954,,14.0,3.0,24.88925,12.475961,,26.0,3.0,26.26692,19.376562,,24.0,3.0,25.793587,18.079027,,35.0,3.0,23.354584,14.494192,,38.0,3.0,25.719084,14.693999,,2.0,3.0,25.290586,20.49156,,0.0,3.0,24.897253,24.36591,
29/01/24,0.0,3.0,22.47183,11.113451,,4.0,3.0,22.46917,11.631956,,0.0,3.0,23.143585,12.55879,,17.0,3.0,24.157999,11.570515,,16.0,3.0,25.495,11.435313,,18.0,3.0,25.278078,14.372974,,19.0,3.0,24.990664,12.904882,,20.0,3.0,25.343422,13.979872,,22.0,3.0,26.516916,14.904173,,20.0,3.0,25.493582,15.484185,,44.0,3.0,23.714998,8.654987,,58.0,3.0,25.221169,11.792404,,5.0,3.0,25.376005,23.950148,,4.0,3.0,24.711836,26.987997,
30/01/24,0.0,3.0,22.832253,13.207634,,5.0,3.0,22.842085,13.202726,,3.0,3.0,23.518587,16.831684,,0.0,3.0,24.003836,10.630672,,0.0,3.0,25.130417,11.726277,,2.0,3.0,25.232252,14.917212,,25.0,3.0,24.826082,15.226764,,26.0,3.0,25.285082,12.55879,,32.0,3.0,26.125252,14.255272,,41.0,3.0,25.653997,16.203999,,45.0,3.0,23.406664,13.441071,,46.0,3.0,24.829504,15.646544,,17.0,3.0,24.521835,21.758419,,1.0,3.0,24.37433,26.36616,
31/01/24,0.0,3.0,23.555162,12.879752,,23.0,3.0,23.652502,14.81259,,15.0,3.0,23.533167,15.986593,,16.0,3.0,24.093416,11.440979,,10.0,3.0,25.182503,12.964998,,6.0,3.0,25.721832,14.044615,,31.0,3.0,25.2615,13.363711,,32.0,3.0,25.730917,14.081478,,35.0,3.0,26.596083,17.673029,,29.0,3.0,25.85192,24.95452,,37.0,3.0,22.825417,18.089775,,43.0,3.0,24.352419,16.09969,,8.0,3.0,23.753084,20.771093,,11.0,3.0,24.111832,24.850431,
01/02/24,0.0,3.0,24.026003,14.345898,,18.0,3.0,24.414999,14.565548,,12.0,3.0,24.208166,16.981165,,4.0,3.0,23.978834,12.10157,,0.0,3.0,25.217918,13.207634,,0.0,3.0,25.26767,14.986553,,7.0,3.0,25.182333,15.192682,,8.0,3.0,24.772585,14.24163,,26.0,3.0,25.35025,15.629971,,18.0,2.0,24.501917,16.62249,,20.0,1.0,21.15875,16.267857,,29.0,3.0,23.294083,18.455048,,0.0,1.0,23.103083,22.104116,,0.0,51.0,23.526415,27.362368,
02/02/24,0.0,3.0,24.736414,12.10157,,9.0,3.0,24.652502,12.303366,,29.0,3.0,24.172752,14.84318,,33.0,3.0,24.320501,11.983188,,43.0,3.0,25.50125,10.495713,,48.0,3.0,25.271835,13.779114,,58.0,3.0,25.742746,14.917212,,59.0,3.0,25.318419,15.072783,,69.0,3.0,25.912748,15.021105,,63.0,3.0,24.866495,18.581022,,79.0,3.0,22.006662,10.931203,,94.0,2.0,24.512838,13.527572,,20.0,3.0,24.261415,22.682856,,21.0,3.0,23.993082,29.869154,
03/02/24,2.0,51.0,24.628084,13.009903,,0.0,51.0,24.687918,12.758432,,5.0,3.0,24.956085,15.827721,,6.0,3.0,26.143417,12.313893,,12.0,3.0,27.117914,12.904882,,11.0,3.0,27.35517,15.484185,,32.0,3.0,27.03025,15.281989,,32.0,3.0,27.316332,15.905319,,42.0,3.0,27.95858,18.448023,,36.0,3.0,26.695665,17.399586,,45.0,3.0,24.089998,14.869351,,54.0,3.0,26.731585,15.281989,,20.0,3.0,26.561415,24.798225,,3.0,3.0,25.574333,29.035288,
04/02/24,0.0,0.0,25.344751,10.829959,,8.0,0.0,25.433748,10.703569,,6.0,0.0,25.735252,14.565548,,7.0,1.0,26.6205,12.261158,,10.0,3.0,27.640833,9.659814,,14.0,3.0,27.665583,11.246759,,4.0,1.0,27.515665,10.948973,,6.0,1.0,27.308,11.246759,,8.0,3.0,28.481499,15.277749,,2.0,0.0,27.524834,15.459054,,44.0,0.0,25.08375,8.759178,,50.0,0.0,27.317001,14.205182,,1.0,0.0,26.092667,15.646544,,20.0,0.0,25.213915,17.727943,
05/02/24,0.0,1.0,26.244751,9.585739,,5.0,1.0,26.25875,10.296251,,19.0,51.0,26.599836,11.659777,,18.0,1.0,27.249666,10.296251,,26.0,1.0,28.238747,13.854155,,35.0,0.0,28.001,15.844089,,37.0,1.0,27.742746,12.0694,,39.0,1.0,28.001753,9.726664,,40.0,1.0,29.387749,16.489416,,34.0,2.0,28.356085,16.394829,,41.0,0.0,26.035833,15.0038395,,45.0,0.0,27.279503,13.527572,,8.0,0.0,26.305166,20.87379,,7.0,0.0,25.397245,23.928492,
06/02/24,0.0,1.0,26.651001,10.787993,,2.0,3.0,26.662918,12.768586,,17.0,0.0,26.637335,13.138765,,20.0,0.0,26.983002,10.137692,,17.0,0.0,27.890837,14.830076,,24.0,0.0,28.061417,16.65754,,25.0,3.0,28.190666,13.392774,,26.0,1.0,28.27675,10.799999,,33.0,3.0,29.408583,12.429127,,26.0,0.0,28.483164,16.676977,,47.0,1.0,26.233751,18.532135,,51.0,0.0,26.942003,14.986553,,7.0,0.0,26.159338,21.817902,,13.0,0.0,25.090998,24.951921,
07/02/24,3.0,1.0,27.328085,9.178235,,8.0,1.0,27.223335,8.825508,,7.0,1.0,26.914415,9.565437,,9.0,1.0,26.924665,9.007196,,14.0,2.0,28.067917,9.028754,,16.0,1.0,28.173918,17.208603,,9.0,1.0,28.515665,16.746773,,11.0,0.0,28.520502,19.228851,,14.0,0.0,29.325249,24.315327,,10.0,0.0,28.449835,18.919704,,36.0,2.0,25.625418,16.79314,,52.0,3.0,26.942001,18.514643,,9.0,3.0,26.378084,26.260265,,18.0,3.0,25.311834,34.942265,
08/02/24,4.0,3.0,26.555168,9.931042,,12.0,3.0,26.631668,10.24578,,36.0,3.0,26.637339,13.570615,,36.0,3.0,27.605917,12.261157,,37.0,3.0,28.415834,11.384198,,42.0,3.0,28.573915,14.264361,,39.0,3.0,28.236502,17.283749,,34.0,3.0,28.233,17.477621,,45.0,3.0,28.371084,19.64228,,40.0,3.0,26.956083,17.10284,,46.0,3.0,24.362915,9.957108,,53.0,3.0,26.404503,12.7279215,,10.0,3.0,25.259333,26.230639,,3.0,3.0,24.830582,32.35997,
09/02/24,0.0,1.0,25.940582,15.509274,,12.0,2.0,26.00875,14.48972,,4.0,1.0,26.312338,18.204042,,7.0,1.0,27.522585,14.904173,,8.0,1.0,28.597082,16.704155,,11.0,3.0,28.523918,17.287498,,1.0,3.0,28.215668,15.379206,,3.0,3.0,28.237167,11.159999,,15.0,2.0,28.444,12.55879,,13.0,1.0,27.310251,16.965895,,42.0,2.0,24.037918,18.214718,,48.0,0.0,25.433668,15.7908325,,3.0,0.0,24.6885,24.75638,,0.0,0.0,24.668081,30.070238,
10/02/24,1.0,3.0,25.840584,17.873556,,8.0,3.0,25.796251,18.668005,,32.0,1.0,25.770666,19.376562,,32.0,1.0,26.899666,16.563911,,42.0,1.0,28.138748,20.12461,,48.0,1.0,28.19267,20.87379,,40.0,0.0,28.192747,18.388212,,42.0,3.0,28.722582,18.193361,,46.0,3.0,29.400251,22.065973,,42.0,0.0,27.668585,22.238562,,48.0,0.0,24.156668,20.275385,,50.0,0.0,24.93992,17.654688,,7.0,0.0,24.38225,26.282465,,29.0,0.0,24.680578,32.553635,
11/02/24,6.0,3.0,25.930166,18.214718,,10.0,3.0,25.873335,17.992796,,4.0,3.0,25.74775,21.166653,,6.0,3.0,26.849663,17.610588,,8.0,3.0,28.0325,22.97522,,10.0,3.0,28.34892,25.305208,,2.0,3.0,28.38442,16.808569,,4.0,3.0,28.753836,16.700275,,8.0,3.0,29.86692,20.833395,,4.0,3.0,28.168587,16.327497,,42.0,3.0,24.050423,18.709612,,46.0,3.0,24.921167,14.003028,,1.0,3.0,24.069754,24.195107,,11.0,3.0,24.318083,30.096085,
12/02/24,0.0,3.0,24.959333,14.689588,,8.0,3.0,24.8775,16.135872,,8.0,3.0,25.324837,20.929594,,9.0,3.0,26.272585,17.84816,,16.0,3.0,27.351252,17.935081,,16.0,3.0,27.442667,22.828087,,11.0,3.0,27.536499,18.39878,,13.0,3.0,28.274664,19.95972,,19.0,3.0,29.462753,19.803272,,14.0,3.0,27.645668,14.973577,,35.0,3.0,24.325417,18.391735,,42.0,3.0,25.100336,15.893093,,12.0,3.0,24.655165,17.238699,,4.0,3.0,24.247246,21.900904,
13/02/24,6.0,3.0,25.015585,14.021525,,14.0,3.0,24.935835,15.815435,,17.0,3.0,25.06025,19.61587,,23.0,3.0,25.88092,14.869351,,28.0,3.0,26.951248,18.875126,,36.0,51.0,27.153084,20.674156,,33.0,3.0,27.144835,14.77755,,35.0,3.0,27.876749,15.021105,,41.0,3.0,29.069,25.0064,,35.0,3.0,27.939417,22.881958,,38.0,3.0,24.510836,18.448023,,48.0,3.0,25.648247,13.896187,,29.0,3.0,25.209333,24.248611,,12.0,3.0,24.655584,30.027107,
14/02/24,3.0,3.0,25.04267,13.324863,,10.0,3.0,25.098333,13.392774,,27.0,3.0,25.635252,16.363178,,39.0,3.0,26.466331,12.229406,,44.0,3.0,27.65333,17.974781,,48.0,3.0,27.569748,20.073025,,41.0,3.0,27.29275,11.720751,,44.0,3.0,27.883001,12.682018,,48.0,3.0,28.839834,21.9718,,42.0,3.0,27.84775,17.873554,,76.0,3.0,24.408752,9.83268,,83.0,3.0,26.350332,13.755579,,30.0,3.0,26.034338,25.862436,,31.0,3.0,24.81183,30.45566,
15/02/24,0.0,3.0,24.794754,14.277983,,6.0,3.0,24.933752,15.277749,,8.0,3.0,25.904001,18.681883,,7.0,3.0,26.885084,14.021525,,14.0,3.0,28.109581,19.191748,,18.0,3.0,28.073915,19.453327,,51.0,3.0,27.228167,13.849476,,52.0,3.0,27.683,13.004921,,58.0,3.0,28.506498,22.104116,,51.0,51.0,28.26442,19.35314,,76.0,3.0,25.469164,11.384199,,80.0,0.0,27.029503,20.288164,,36.0,0.0,25.465584,23.507751,,29.0,0.0,24.838911,25.72174,
16/02/24,1.0,0.0,23.961416,16.704155,,5.0,0.0,24.085833,16.870138,,8.0,0.0,25.143585,17.31746,,14.0,0.0,25.816336,14.255272,,15.0,0.0,27.165833,15.546833,,21.0,0.0,27.130167,17.10284,,26.0,0.0,26.696915,15.021105,,29.0,0.0,26.972582,15.7908325,,31.0,1.0,27.914833,17.193533,,24.0,0.0,27.904,16.055355,,49.0,3.0,26.819162,12.879752,,59.0,3.0,28.369081,20.519999,,1.0,0.0,26.27392,19.483284,,6.0,0.0,25.224333,20.858265,
17/02/24,1.0,0.0,25.105165,14.587776,,16.0,0.0,25.071253,14.145756,,21.0,0.0,25.841501,15.315873,,20.0,0.0,25.876753,10.239453,,24.0,2.0,26.849167,12.594856,,33.0,2.0,27.034332,12.313893,,19.0,1.0,26.932335,15.328561,,21.0,1.0,27.253832,12.599998,,24.0,0.0,28.40233,18.514643,,18.0,3.0,28.36233,17.992796,,41.0,1.0,25.992086,9.983106,,40.0,2.0,28.364916,18.448023,,6.0,1.0,26.517668,16.343367,,0.0,2.0,25.488916,16.394829,
18/02/24,0.0,3.0,25.973915,19.493261,,9.0,3.0,25.975416,18.416384,,16.0,3.0,26.456085,17.414474,,17.0,1.0,26.224669,13.5515,,23.0,1.0,27.717916,15.484185,,28.0,0.0,27.507248,17.298738,,17.0,0.0,27.405252,15.84409,,20.0,0.0,27.247581,18.720001,,22.0,2.0,28.658579,20.969805,,21.0,0.0,28.306086,18.709612,,27.0,3.0,26.198334,15.629971,,30.0,0.0,28.046173,16.904673,,8.0,0.0,26.159332,23.4,,4.0,0.0,25.613914,25.35637,
19/02/24,0.0,3.0,26.751001,16.23596,,5.0,3.0,26.669172,17.015474,,18.0,3.0,26.64775,17.713316,,20.0,3.0,27.314247,13.53236,,21.0,3.0,28.4325,15.158522,,27.0,3.0,28.353083,17.163355,,15.0,3.0,27.876081,15.328561,,16.0,3.0,28.293413,17.283749,,18.0,3.0,29.396088,26.368616,,13.0,3.0,28.314415,16.520823,,31.0,3.0,26.106668,17.072504,,57.0,1.0,27.129503,14.24163,,10.0,3.0,26.280169,21.915691,,4.0,2.0,25.518082,24.485292,
20/02/24,1.0,3.0,27.032248,12.7279215,,6.0,3.0,26.994165,12.313894,,1.0,3.0,26.412338,14.88242,,4.0,3.0,27.085083,10.661107,,8.0,3.0,28.213747,16.454008,,14.0,3.0,28.513498,18.58451,,18.0,3.0,28.559416,17.377226,,19.0,3.0,28.385078,21.398056,,21.0,3.0,28.841913,24.448214,,15.0,3.0,28.106087,21.407139,,23.0,3.0,25.173332,21.518847,,39.0,3.0,26.679502,16.645864,,1.0,3.0,25.019753,26.987997,,1.0,2.0,24.932665,29.96662,
21/02/24,1.0,3.0,26.803083,15.484185,,5.0,3.0,26.804583,15.192682,,14.0,3.0,26.720667,14.48972,,21.0,3.0,26.557999,11.770403,,13.0,3.0,27.801249,16.981165,,9.0,3.0,27.582245,17.76081,,31.0,3.0,27.907333,18.792551,,31.0,3.0,27.755913,16.171976,,37.0,3.0,28.28775,29.671074,,29.0,3.0,27.422752,24.66197,,56.0,3.0,23.694168,18.86139,,61.0,3.0,25.148249,16.808569,,13.0,3.0,24.492666,20.63023,,0.0,3.0,24.65975,24.192429,
22/02/24,1.0,3.0,25.869751,12.783802,,7.0,3.0,25.898333,13.084402,,17.0,3.0,26.12275,16.327497,,23.0,3.0,26.822584,10.587917,,24.0,3.0,27.484589,15.893093,,28.0,3.0,27.617668,15.273505,,25.0,1.0,27.765663,17.294992,,26.0,0.0,27.518417,18.861387,,28.0,2.0,27.500252,23.358425,,22.0,2.0,26.408165,21.38897,,44.0,3.0,22.794168,18.671474,,54.0,51.0,24.90242,17.076298,,1.0,51.0,24.317667,21.749483,,0.0,51.0,24.355583,27.217524,
23/02/24,2.0,1.0,26.05308,14.24163,,15.0,0.0,25.854586,15.141414,,19.0,1.0,25.520666,20.056877,,23.0,1.0,26.30175,15.2947035,,23.0,0.0,27.142916,15.2947035,,28.0,0.0,27.034334,16.904673,,29.0,0.0,27.080248,19.242327,,30.0,0.0,27.014252,16.171976,,31.0,0.0,26.987745,13.363711,,34.0,0.0,25.478998,20.008356,,42.0,3.0,23.08792,11.570515,,49.0,3.0,24.819086,15.876775,,6.0,2.0,24.505167,25.72174,,0.0,1.0,24.532667,32.664917,
24/02/24,2.0,51.0,27.238503,20.696087,,12.0,51.0,27.179586,22.406927,,19.0,51.0,26.949835,17.673029,,22.0,3.0,27.585081,12.413476,,28.0,1.0,28.065834,14.241629,,32.0,1.0,28.107252,10.853866,,24.0,0.0,28.121918,15.580141,,25.0,0.0,28.097582,17.10284,,25.0,1.0,28.027334,23.087763,,26.0,1.0,26.758165,23.444265,,23.0,0.0,23.917084,18.03237,,27.0,0.0,24.637835,14.182355,,12.0,0.0,25.242666,29.46287,,25.0,0.0,24.872248,35.455887,
25/02/24,0.0,51.0,26.321836,15.315873,,19.0,51.0,26.250414,16.485485,,30.0,51.0,26.33525,20.808498,,34.0,51.0,27.837164,14.494192,,34.0,51.0,28.574165,17.309973,,40.0,51.0,28.748917,17.193533,,41.0,1.0,28.392752,19.130875,,41.0,2.0,29.237167,17.935081,,46.0,3.0,29.694,18.374111,,40.0,3.0,28.658167,20.073025,,33.0,0.0,24.964998,12.0694,,34.0,0.0,25.762833,10.495713,,7.0,0.0,25.494751,21.166653,,3.0,0.0,25.078499,26.758923,
26/02/24,1.0,51.0,26.117666,19.85556,,5.0,3.0,26.042082,20.390114,,10.0,3.0,26.126917,21.566973,,12.0,3.0,27.60383,15.575981,,12.0,3.0,28.478333,15.1884165,,18.0,3.0,28.578085,17.283749,,36.0,3.0,28.246912,16.363178,,38.0,2.0,28.841331,16.299694,,38.0,2.0,30.01692,22.771244,,30.0,3.0,29.933168,23.47741,,19.0,3.0,26.596252,16.563911,,23.0,3.0,28.275337,20.523155,,5.0,3.0,26.505167,19.803272,,18.0,3.0,25.663918,20.211363,
27/02/24,2.0,3.0,26.396833,14.578888,,7.0,3.0,26.350412,15.463246,,2.0,3.0,26.3165,19.09358,,9.0,3.0,26.922585,13.830749,,8.0,2.0,28.180412,12.979984,,12.0,3.0,28.448915,16.375053,,3.0,3.0,28.351082,17.0763,,6.0,3.0,29.005913,19.64228,,9.0,2.0,29.906496,22.493519,,3.0,2.0,29.279001,20.12461,,10.0,2.0,28.154585,21.9718,,16.0,2.0,29.452417,20.724247,,1.0,1.0,27.498917,24.122686,,37.0,1.0,26.091002,25.984919,
28/02/24,0.0,3.0,25.51975,12.758432,,3.0,2.0,25.610834,13.450708,,12.0,3.0,26.60192,13.797913,,17.0,3.0,27.012163,11.885453,,16.0,3.0,28.245,11.384198,,20.0,3.0,28.442665,12.57426,,10.0,3.0,28.332335,13.397612,,30.0,3.0,28.937166,11.966954,,38.0,2.0,30.37942,22.553936,,32.0,2.0,29.25817,17.057314,,45.0,3.0,28.006668,11.928989,,56.0,0.0,29.633667,17.595861,,8.0,0.0,27.884336,23.47741,,0.0,0.0,26.378504,24.962307,
29/02/24,0.0,2.0,26.557245,13.397612,,0.0,1.0,26.512922,13.363711,,3.0,3.0,27.460249,22.751316,,6.0,3.0,28.203833,13.797913,,8.0,3.0,29.659578,13.004921,,10.0,3.0,29.557251,14.471821,,11.0,3.0,28.97608,16.199999,,12.0,3.0,29.441332,14.404499,,14.0,3.0,30.4065,19.453327,,6.0,3.0,29.501917,17.974781,,35.0,3.0,28.117086,17.0763,,40.0,2.0,30.546171,18.899143,,18.0,3.0,28.29892,21.175837,,12.0,2.0,26.632666,26.42753,
01/03/24,1.0,3.0,27.565588,16.981165,,16.0,3.0,27.47542,16.645864,,25.0,2.0,28.156088,17.072504,,25.0,3.0,29.185083,16.946787,,32.0,2.0,30.244997,17.727943,,37.0,3.0,29.946833,18.723461,,32.0,2.0,29.58858,15.856354,,34.0,2.0,29.949661,15.077082,,37.0,3.0,30.852335,18.584509,,30.0,3.0,30.226915,20.696085,,41.0,3.0,28.442087,15.4800005,,44.0,2.0,29.437834,18.0036,,34.0,3.0,27.248917,21.749481,,26.0,3.0,26.051414,25.862436,
02/03/24,1.0,3.0,28.23017,14.973576,,7.0,3.0,28.223337,15.273505,,1.0,3.0,28.466505,20.12461,,5.0,3.0,29.047583,14.799459,,9.0,3.0,30.282495,14.986553,,11.0,3.0,30.296831,15.463246,,11.0,3.0,30.496916,20.268991,,11.0,3.0,30.662165,20.730501,,18.0,2.0,31.114832,22.668568,,11.0,3.0,29.570665,30.396025,,7.0,1.0,26.046255,24.482647,,21.0,51.0,27.273249,18.584509,,2.0,3.0,26.105171,20.730501,,2.0,2.0,25.472252,25.849905,
03/03/24,1.0,3.0,28.101004,16.323528,,10.0,3.0,28.498335,16.641972,,0.0,3.0,28.510252,17.114204,,17.0,3.0,28.918417,14.773164,,15.0,3.0,29.549166,14.48972,,24.0,3.0,29.592665,15.7908325,,18.0,3.0,29.432337,15.827721,,18.0,3.0,29.130919,14.561099,,25.0,3.0,29.266922,26.220753,,20.0,3.0,27.810251,24.951921,,40.0,3.0,23.648336,22.19773,,41.0,51.0,24.533669,14.830076,,17.0,3.0,23.76142,20.898613,,15.0,51.0,23.605583,28.82249,
04/03/24,0.0,3.0,28.371834,16.327497,,0.0,51.0,28.22542,15.542662,,11.0,3.0,28.63942,18.448023,,15.0,3.0,29.203829,9.449572,,9.0,3.0,30.053331,12.979984,,5.0,3.0,30.044752,13.896187,,14.0,3.0,30.069832,17.114204,,16.0,3.0,29.785086,17.10284,,25.0,3.0,29.091911,19.93048,,18.0,3.0,27.73942,19.469976,,44.0,3.0,23.746248,18.671474,,44.0,3.0,23.975334,14.408997,,15.0,3.0,23.198915,22.608458,,4.0,3.0,23.318083,30.385365,
05/03/24,1.0,3.0,28.103086,20.46941,,2.0,3.0,28.058756,20.570463,,12.0,3.0,28.654001,17.174677,,15.0,3.0,29.587166,12.324414,,23.0,3.0,30.71583,15.856354,,25.0,3.0,30.640581,17.208603,,34.0,3.0,30.099005,13.830749,,35.0,3.0,30.280914,13.896187,,39.0,3.0,30.419,21.407139,,36.0,3.0,28.974836,28.551426,,28.0,3.0,24.83375,19.483284,,41.0,0.0,25.454506,16.520823,,6.0,1.0,24.123915,24.696104,,8.0,0.0,24.230583,35.419315,
06/03/24,1.0,3.0,29.388504,14.57889,,11.0,3.0,29.25458,14.458382,,16.0,3.0,29.572754,16.179987,,23.0,3.0,30.578833,12.88981,,23.0,3.0,31.372078,16.516901,,25.0,3.0,31.33017,17.313717,,23.0,3.0,31.107332,25.455843,,24.0,3.0,30.668417,21.599998,,29.0,3.0,30.537745,27.497026,,23.0,3.0,29.235252,32.76791,,24.0,3.0,25.119164,22.725668,,32.0,3.0,25.989922,17.786331,,2.0,3.0,24.890581,25.455843,,2.0,3.0,25.1285,30.25928,
07/03/24,0.0,3.0,28.796835,13.797913,,6.0,3.0,28.725424,13.358861,,1.0,3.0,28.981085,12.43434,,7.0,3.0,29.708,15.021105,,6.0,2.0,30.32208,13.5515,,6.0,2.0,30.607246,17.208603,,27.0,0.0,30.494835,21.602999,,29.0,2.0,30.170502,19.0392,,30.0,1.0,29.768997,17.533146,,37.0,3.0,28.88317,22.253124,,40.0,3.0,26.585836,17.84816,,40.0,0.0,27.481585,18.899143,,4.0,0.0,26.828085,25.984919,,15.0,1.0,25.38267,29.546328,
08/03/24,0.0,3.0,28.911417,16.171976,,7.0,1.0,28.671251,17.643673,,9.0,1.0,28.960245,16.645864,,15.0,1.0,29.585081,13.70839,,16.0,2.0,30.492914,16.215992,,21.0,3.0,30.54267,16.418526,,17.0,2.0,30.55525,20.082708,,17.0,2.0,30.087166,16.79314,,19.0,1.0,30.069006,18.11841,,13.0,3.0,29.118586,21.599998,,14.0,1.0,27.833748,20.799152,,19.0,0.0,28.61075,16.516901,,4.0,0.0,28.126,30.378967,,0.0,0.0,26.49933,37.123665,
09/03/24,0.0,3.0,29.778082,13.849476,,8.0,3.0,29.7525,15.463246,,12.0,3.0,29.554,15.141414,,24.0,3.0,30.03092,7.8625183,,34.0,3.0,30.73458,14.799459,,30.0,3.0,31.090576,15.349684,,35.0,3.0,30.782333,16.954432,,33.0,3.0,30.910082,16.516901,,34.0,1.0,30.825247,19.586117,,27.0,1.0,29.393583,23.532547,,24.0,3.0,27.204582,15.315873,,29.0,2.0,28.246168,19.201874,,5.0,1.0,27.717667,25.49908,,0.0,1.0,26.132666,31.235058,
10/03/24,1.0,51.0,28.29267,19.137648,,14.0,51.0,28.273336,19.523155,,30.0,3.0,29.089415,20.60823,,39.0,3.0,30.568419,16.394829,,41.0,3.0,31.87208,16.454008,,56.0,3.0,31.684334,17.418196,,48.0,3.0,31.532333,24.336637,,51.0,51.0,31.832998,18.94024,,56.0,3.0,32.327335,13.324863,,50.0,3.0,30.86234,15.315873,,50.0,2.0,27.52958,19.483284,,52.0,0.0,28.110756,18.0,,37.0,0.0,26.788504,24.184391,,38.0,0.0,25.586832,29.574827,
11/03/24,0.0,3.0,28.582247,18.374111,,16.0,3.0,28.637915,20.240198,,9.0,3.0,28.99984,17.654688,,13.0,3.0,30.241331,13.779114,,15.0,3.0,31.659584,13.891522,,21.0,3.0,31.619751,15.646544,,21.0,3.0,31.694832,15.379206,,37.0,3.0,31.903833,12.303366,,48.0,2.0,32.98567,17.906157,,42.0,1.0,31.23317,21.749481,,38.0,0.0,28.119164,18.844202,,42.0,3.0,28.921165,20.620804,,17.0,3.0,27.5385,27.504093,,5.0,3.0,25.940994,31.981293,
12/03/24,0.0,3.0,30.475998,12.594856,,7.0,3.0,30.360832,12.738099,,10.0,3.0,29.868584,15.546833,,11.0,3.0,31.12883,11.91812,,10.0,3.0,32.25958,15.716793,,20.0,3.0,32.409332,14.578888,,6.0,3.0,32.41358,11.841756,,7.0,3.0,32.678833,9.346143,,7.0,1.0,32.4315,20.192118,,2.0,1.0,31.495668,30.385365,,27.0,3.0,28.660833,20.523157,,55.0,2.0,29.306581,19.05281,,36.0,3.0,27.911417,24.522314,,60.0,3.0,26.111832,29.462873,
13/03/24,0.0,3.0,31.01975,16.641972,,7.0,3.0,31.023336,16.904673,,2.0,3.0,30.86025,17.429354,,0.0,3.0,31.905914,14.118243,,0.0,3.0,32.849163,12.758432,,0.0,3.0,32.673916,14.081478,,20.0,3.0,32.46358,18.057508,,22.0,3.0,32.535084,17.148247,,25.0,3.0,31.746088,19.586117,,19.0,2.0,30.764418,24.933735,,49.0,1.0,26.93583,18.057508,,49.0,2.0,27.42742,17.57744,,13.0,1.0,26.19683,26.009844,,15.0,1.0,25.474329,30.10685,
14/03/24,0.0,1.0,29.31767,12.224107,,9.0,51.0,29.460838,12.783802,,10.0,51.0,29.599833,13.217443,,25.0,0.0,30.764252,11.879999,,36.0,0.0,32.10541,17.148247,,46.0,1.0,31.88433,18.472595,,44.0,0.0,31.353165,20.620806,,47.0,0.0,31.414246,18.671474,,48.0,0.0,31.021082,25.318008,,41.0,0.0,30.11442,20.991426,,48.0,0.0,26.498335,17.786331,,54.0,0.0,26.658669,16.610792,,28.0,2.0,25.536415,26.758923,,22.0,1.0,25.055582,31.869658,
15/03/24,0.0,3.0,29.823915,21.325253,,7.0,3.0,29.758757,20.188908,,15.0,3.0,29.71858,22.346113,,19.0,3.0,31.033003,14.84318,,21.0,3.0,31.878328,14.345898,,24.0,3.0,32.298916,16.299694,,84.0,3.0,31.709417,16.595179,,86.0,2.0,31.670502,15.546833,,87.0,1.0,31.433584,27.25559,,80.0,0.0,30.20192,26.28,,111.0,0.0,26.235838,20.478907,,117.0,3.0,25.523254,14.77755,,92.0,2.0,24.20725,18.899143,,94.0,2.0,24.27225,24.464113,
