Date,SC_Delay,weather_code_SC,Temperature_SC,Wind_Speed_SC,Distance_travelled_SC,WL_Delay,weather_code_WL,Temperature_WL,Wind_Speed_WL,Distance_travelled_WL,KMT_Delay,weather_code_KMT,Temperature_KMT,Wind_Speed_KMT,Distance_travelled_KMT,BZA_Delay,weather_code_BZA,Temperature_BZA,Wind_Speed_BZA,Distance_travelled_BZA,EE_Delay,weather_code_EE,Temperature_EE,Wind_Speed_EE,Distance_travelled_EE,RJY_Delay,weather_code_RJY,Temperature_RJY,Wind_Speed_RJY,Distance_travelled_RJY,SLO_Delay,weather_code_SLO,Temperature_SLO,Wind_Speed_SLO,Distance_travelled_SLO,TUNI_Delay,weather_code_TUNI,Temperature_TUNI,Wind_Speed_TUNI,Distance_travelled_TUNI,AKP_Delay,weather_code_AKP,Temperature_AKP,Wind_Speed_AKP,Distance_travelled_AKP,DVD_Delay,weather_code_DVD,Temperature_DVD,Wind_Speed_DVD,Distance_travelled_DVD,VSKP_Delay,weather_code_VSKP,Temperature_VSKP,Wind_Speed_VSKP,Distance_travelled_VSKP
29/02/24,5.0,1.0,26.287752,13.493999,,43.0,2.0,27.288248,12.144331,,62.0,3.0,29.229498,11.090103,,12.0,2.0,29.177164,12.979984,,10.0,51.0,28.590166,16.279802,,0.0,3.0,28.943415,18.089775,,2.0,51.0,27.760162,11.384199,,0.0,2.0,26.896082,15.937878,,0.0,63.0,26.901665,13.905509,,7.0,53.0,26.892164,13.237039,,10.0,51.0,27.101746,11.91812,
01/03/24,0.0,3.0,27.210665,15.7908325,,66.0,51.0,27.992418,15.463246,,94.0,2.0,29.564924,15.315873,,44.0,51.0,29.37925,16.645864,,43.0,51.0,28.921415,17.238699,,40.0,51.0,28.805914,18.075441,,37.0,51.0,27.364328,16.199999,,30.0,1.0,26.337753,16.766108,,27.0,51.0,26.753748,20.316889,,17.0,51.0,26.615088,18.532135,,15.0,3.0,26.547585,18.681883,
02/03/24,0.0,3.0,27.835669,15.03835,,35.0,3.0,28.232004,17.873556,,58.0,3.0,29.542002,17.826363,,4.0,3.0,29.354248,18.057508,,1.0,3.0,28.577665,17.992796,,13.0,3.0,28.516335,20.966715,,8.0,3.0,27.460173,17.294992,,7.0,3.0,25.977333,17.026896,,10.0,3.0,26.660002,19.803272,,11.0,3.0,26.300505,20.523155,,-8.0,3.0,26.753832,19.083395,
03/03/24,1.0,3.0,28.183578,16.135872,,33.0,3.0,28.80075,19.829433,,56.0,51.0,29.206587,16.610792,,17.0,3.0,29.0355,16.808569,,15.0,51.0,28.575583,19.995398,,14.0,3.0,28.672585,16.62249,,10.0,51.0,27.578918,17.76081,,2.0,3.0,26.260666,16.24394,,0.0,3.0,27.009996,22.33161,,2.0,3.0,26.573416,22.33161,,6.0,3.0,27.057999,20.991426,
04/03/24,0.0,3.0,28.066916,15.379206,,45.0,3.0,28.352839,14.764389,,60.0,3.0,29.312834,15.256526,,36.0,3.0,28.764666,15.84409,,35.0,3.0,28.26725,17.811815,,32.0,3.0,28.374664,17.283749,,29.0,3.0,27.49975,13.779114,,25.0,3.0,25.70025,18.089775,,21.0,3.0,26.828749,23.177402,,12.0,3.0,26.44842,23.535301,,0.0,3.0,26.895498,22.862125,
05/03/24,11.0,3.0,27.877329,16.055355,,37.0,3.0,28.409082,16.93531,,49.0,2.0,29.335749,14.336861,,5.0,3.0,28.995916,15.484185,,4.0,3.0,28.748497,16.263872,,12.0,3.0,28.866331,17.193533,,14.0,51.0,27.839334,15.94601,,7.0,3.0,26.258583,16.42247,,10.0,3.0,27.097498,17.76081,,5.0,3.0,26.752584,18.59845,,13.0,3.0,27.04967,16.981165,
06/03/24,9.0,3.0,29.056498,16.704155,,37.0,3.0,28.936167,17.418196,,56.0,3.0,29.360748,15.9134655,,19.0,3.0,29.339666,16.071491,,19.0,53.0,28.773499,17.811815,,25.0,51.0,28.885077,19.130875,,25.0,51.0,27.88725,17.193533,,17.0,3.0,26.535666,19.134262,,15.0,2.0,27.337082,21.316135,,7.0,3.0,26.977585,21.746504,,8.0,3.0,27.408003,19.0392,
07/03/24,2.0,3.0,28.646082,12.7279215,,41.0,3.0,28.677834,14.689588,,53.0,51.0,29.65867,14.618837,,16.0,2.0,29.552172,16.981165,,23.0,51.0,29.161001,19.453327,,25.0,2.0,29.147585,16.79314,,26.0,51.0,28.23725,12.229406,,19.0,3.0,26.97525,15.905319,,15.0,3.0,27.880835,22.380884,,2.0,3.0,27.554665,22.35481,,-11.0,2.0,27.997587,20.265795,
08/03/24,0.0,1.0,28.658585,16.563911,,43.0,1.0,28.463251,11.183201,,69.0,3.0,29.598253,14.336861,,22.0,51.0,29.858416,18.0036,,24.0,3.0,29.236,14.830076,,39.0,51.0,29.907999,14.77755,,40.0,53.0,28.79975,12.879752,,32.0,55.0,27.82525,15.273505,,13.0,61.0,28.10791,14.830076,,5.0,61.0,28.054667,13.397612,,15.0,61.0,28.378832,14.587776,
09/03/24,1.0,3.0,29.433584,20.724247,,32.0,3.0,28.67575,13.627795,,45.0,2.0,30.179502,14.186923,,21.0,53.0,30.398,18.671474,,25.0,51.0,29.606829,19.66536,,32.0,3.0,29.897583,18.171976,,32.0,51.0,28.456,15.782622,,26.0,51.0,27.708582,16.135872,,30.0,51.0,27.847498,14.57889,,26.0,53.0,27.798416,15.124284,,10.0,53.0,27.57675,15.629971,
10/03/24,10.0,3.0,27.989836,17.58481,,46.0,51.0,28.642416,19.137648,,66.0,51.0,29.977415,18.359999,,27.0,51.0,29.893837,15.580141,,28.0,51.0,29.348497,17.477621,,38.0,51.0,29.316336,14.618837,,43.0,51.0,28.037249,13.779114,,43.0,1.0,27.198166,13.0447235,,54.0,51.0,27.19333,14.372974,,46.0,51.0,27.050499,14.917212,,35.0,3.0,27.378836,13.684735,
11/03/24,0.0,3.0,28.239836,18.089775,,30.0,3.0,28.17575,15.941944,,43.0,51.0,29.467005,14.658676,,15.0,51.0,30.081335,14.205182,,13.0,51.0,29.44433,17.0763,,14.0,51.0,29.735083,20.724247,,20.0,51.0,28.560167,14.404499,,12.0,1.0,27.316917,15.4800005,,10.0,51.0,28.034998,17.313717,,8.0,53.0,27.794252,19.09358,,6.0,1.0,27.922585,19.09358,
12/03/24,0.0,3.0,30.17108,12.074766,,57.0,3.0,29.88617,14.039999,,80.0,3.0,30.300333,15.03835,,43.0,3.0,30.402166,20.163212,,41.0,3.0,29.819328,25.071098,,53.0,3.0,30.316336,21.068459,,52.0,2.0,29.774752,22.17144,,45.0,1.0,28.302336,20.532627,,42.0,2.0,29.080832,19.137648,,32.0,2.0,28.906752,19.721298,,20.0,1.0,28.970499,20.696085,
13/03/24,1.0,3.0,30.81692,16.954432,,37.0,3.0,31.117416,19.852295,,50.0,53.0,30.466997,20.275383,,6.0,51.0,30.743834,19.110542,,13.0,3.0,29.946413,20.12461,,12.0,51.0,29.964249,19.995398,,12.0,51.0,29.701836,17.709658,,6.0,3.0,28.114832,18.03237,,2.0,53.0,29.245417,20.46941,,0.0,53.0,29.094246,22.077717,,5.0,51.0,29.212164,23.993399,
14/03/24,2.0,1.0,29.275248,12.261158,,39.0,2.0,29.113249,14.05845,,56.0,2.0,30.700338,15.782622,,10.0,2.0,30.704254,16.279802,,6.0,51.0,29.848497,17.654688,,4.0,3.0,29.468414,16.394829,,2.0,51.0,29.1185,12.429127,,1.0,3.0,27.721085,19.08,,0.0,51.0,28.749582,22.033648,,4.0,51.0,28.458834,21.485697,,-2.0,51.0,28.67675,21.313093,
15/03/24,4.0,3.0,29.354416,20.88,,24.0,51.0,29.175753,13.661038,,38.0,3.0,29.687838,15.408671,,3.0,3.0,29.981329,18.129137,,10.0,3.0,29.202667,18.671474,,7.0,3.0,29.403831,18.345877,,4.0,3.0,28.8935,15.683776,,0.0,3.0,27.1315,16.575644,,1.0,2.0,28.043335,18.584509,,8.0,2.0,27.721338,18.782204,,4.0,2.0,28.16633,19.296133,
16/03/24,1.0,63.0,27.998167,19.083395,,4.0,51.0,28.61325,19.67195,,54.0,51.0,29.914919,17.884428,,2.0,3.0,30.191751,17.429354,,2.0,51.0,29.010996,17.58481,,0.0,51.0,29.193415,16.485485,,0.0,51.0,28.412247,13.450708,,0.0,3.0,27.048166,14.205182,,0.0,3.0,27.355835,17.283749,,1.0,3.0,27.042168,17.673029,,-15.0,2.0,27.749666,17.414476,
17/03/24,0.0,61.0,27.25025,16.610792,,35.0,53.0,27.961172,17.709658,,55.0,3.0,29.50242,14.345898,,10.0,51.0,29.918837,17.414476,,6.0,3.0,29.027662,16.92383,,89.0,3.0,29.001749,17.294992,,89.0,53.0,27.722666,13.570615,,80.0,3.0,27.114832,11.792404,,83.0,3.0,28.27875,13.708391,,71.0,3.0,27.988,13.397612,,60.0,3.0,28.018417,12.661564,
18/03/24,2.0,51.0,27.135666,14.904173,,27.0,51.0,27.488253,16.575644,,42.0,51.0,29.13159,17.313717,,23.0,51.0,30.535498,16.299694,,21.0,51.0,30.261003,16.45007,,25.0,3.0,30.2705,16.78156,,27.0,3.0,29.564337,14.113652,,20.0,51.0,27.827332,14.973576,,20.0,61.0,28.5225,15.226764,,8.0,53.0,28.15883,15.226764,,7.0,3.0,28.399664,15.629972,
19/03/24,0.0,51.0,27.75442,19.881649,,25.0,63.0,27.859085,19.130875,,33.0,53.0,29.129501,19.08,,10.0,51.0,30.331331,17.786331,,7.0,3.0,29.91308,18.089775,,1.0,63.0,29.387163,17.87718,,7.0,53.0,28.199747,14.869351,,0.0,51.0,27.787745,15.281989,,2.0,55.0,27.955835,13.044722,,11.0,61.0,27.829668,13.217443,,-2.0,53.0,27.760084,15.273505,
20/03/24,2.0,51.0,25.16275,15.256526,,41.0,65.0,24.563253,13.1041975,,49.0,63.0,25.671167,16.489416,,5.0,63.0,26.575083,17.106628,,1.0,63.0,25.7985,17.462784,,0.0,63.0,25.49967,17.811815,,1.0,65.0,24.878916,13.779114,,0.0,63.0,24.848166,14.986553,,5.0,61.0,24.770414,15.226764,,27.0,55.0,24.663,16.808569,,8.0,55.0,24.751753,20.172853,
21/03/24,20.0,3.0,26.039835,16.055355,,48.0,3.0,26.875753,16.62249,,55.0,3.0,28.796171,17.057314,,9.0,3.0,29.25425,19.813087,,8.0,2.0,28.290167,19.881649,,14.0,3.0,27.76008,21.767351,,14.0,51.0,26.531,13.450708,,5.0,61.0,25.62525,15.542662,,5.0,55.0,25.551668,18.486622,,0.0,53.0,25.421333,18.014393,,-11.0,53.0,25.9205,16.203999,
22/03/24,2.0,1.0,27.344002,10.948973,,61.0,3.0,28.115334,16.93531,,76.0,51.0,29.771164,16.62249,,37.0,1.0,29.975084,20.192118,,32.0,51.0,28.967249,18.0,,33.0,1.0,28.895494,18.847641,,31.0,3.0,27.703918,17.339897,,24.0,3.0,26.4065,16.808569,,27.0,2.0,26.839165,16.23596,,20.0,1.0,26.615088,17.373497,,15.0,2.0,27.030914,18.175545,
23/03/24,19.0,2.0,29.106499,14.168641,,49.0,1.0,29.215332,16.24394,,70.0,3.0,30.881586,19.562946,,32.0,51.0,30.291748,19.70815,,29.0,55.0,29.663078,21.288757,,43.0,51.0,29.597586,18.089775,,40.0,55.0,28.431002,14.05845,,34.0,3.0,27.239836,16.263872,,42.0,51.0,27.80166,16.93531,,33.0,53.0,27.429667,18.0036,,24.0,51.0,27.810081,18.59845,
24/03/24,0.0,51.0,29.112747,16.394829,,35.0,51.0,29.28617,17.727943,,51.0,3.0,31.012838,17.87718,,11.0,51.0,30.762579,14.417988,,15.0,2.0,29.910997,16.167967,,37.0,53.0,29.75592,16.73516,,37.0,51.0,28.64975,13.797913,,34.0,3.0,27.441917,15.517629,,15.0,51.0,28.01,18.0,,42.0,1.0,27.592165,18.64369,,30.0,1.0,27.845499,18.289274,
25/03/24,1.0,3.0,28.700247,11.753876,,15.0,3.0,29.232004,16.394829,,57.0,51.0,30.567003,13.708391,,19.0,51.0,30.0855,16.56,,26.0,3.0,29.573502,17.114204,,24.0,51.0,29.5455,16.418526,,25.0,53.0,28.078918,12.738099,,29.0,3.0,26.577333,15.629971,,33.0,2.0,27.741251,16.62249,,26.0,1.0,27.187998,17.313717,,15.0,1.0,27.695498,15.5843,
26/03/24,7.0,2.0,29.194,16.595179,,22.0,1.0,29.47783,18.0036,,40.0,3.0,30.373253,16.279802,,6.0,3.0,30.177168,17.651016,,8.0,3.0,29.427668,17.782688,,18.0,3.0,29.6455,18.0,,14.0,3.0,28.360168,14.799459,,9.0,1.0,26.639832,14.05845,,10.0,0.0,27.79125,16.923828,,9.0,0.0,27.26925,17.654688,,8.0,0.0,27.687164,16.75064,
27/03/24,2.0,3.0,29.091917,14.118243,,16.0,1.0,29.227837,15.629972,,41.0,3.0,30.969088,15.379206,,2.0,3.0,30.660501,16.954432,,1.0,3.0,29.879747,17.654686,,1.0,2.0,30.018415,18.193361,,0.0,51.0,29.314333,16.171976,,1.0,2.0,27.48775,17.698677,,10.0,0.0,28.518335,21.26744,,1.0,0.0,28.112997,21.746504,,-10.0,1.0,28.22883,20.418695,
28/03/24,0.0,1.0,29.519003,15.745627,,25.0,1.0,30.498667,14.764389,,45.0,3.0,31.567,13.570615,,11.0,1.0,31.185501,19.443333,,12.0,3.0,30.746414,21.194187,,0.0,3.0,30.928827,22.930048,,16.0,3.0,30.570585,20.188908,,14.0,3.0,28.435669,17.643673,,0.0,1.0,29.274584,22.42427,,20.0,1.0,28.80883,22.42427,,15.0,1.0,28.860083,20.431387,
29/03/24,19.0,1.0,30.433584,16.954432,,33.0,1.0,30.727835,18.35647,,47.0,1.0,31.631582,18.289274,,3.0,2.0,31.16258,18.228943,,0.0,1.0,30.752668,20.172853,,5.0,1.0,30.69758,18.214718,,2.0,3.0,30.253916,16.394829,,2.0,1.0,28.394003,17.643673,,7.0,1.0,29.332918,20.620806,,7.0,1.0,28.877584,21.746502,,-8.0,1.0,29.012167,21.99538,
30/03/24,1.0,3.0,30.144003,14.84318,,28.0,3.0,30.423668,13.202726,,44.0,2.0,31.129501,17.76081,,8.0,3.0,31.345917,16.954432,,5.0,3.0,30.735998,18.1041,,7.0,3.0,30.799662,18.359999,,7.0,3.0,30.331001,17.551615,,0.0,1.0,28.139832,18.03237,,1.0,3.0,29.532919,22.180206,,0.0,2.0,28.956747,22.450264,,4.0,1.0,29.189253,21.99538,
31/03/24,1.0,1.0,29.471079,13.138765,,24.0,2.0,30.256998,15.463244,,35.0,3.0,31.212835,12.181624,,8.0,3.0,31.52092,16.167967,,4.0,3.0,30.646416,23.441502,,9.0,51.0,30.853836,17.227419,,8.0,51.0,30.383087,18.0,,0.0,1.0,28.329416,19.829433,,0.0,1.0,29.51,20.12461,,2.0,1.0,28.9255,21.2522,,13.0,1.0,29.120497,21.313093,
01/04/24,3.0,3.0,30.485662,16.039202,,14.0,3.0,31.388254,14.118243,,31.0,3.0,31.867004,13.493999,,12.0,3.0,31.706335,15.137133,,10.0,51.0,31.33391,18.532135,,8.0,3.0,31.010088,16.766108,,5.0,3.0,30.93308,14.512064,,1.0,3.0,29.206503,18.359999,,0.0,3.0,30.405828,19.469975,,0.0,3.0,29.875498,19.809813,,-4.0,3.0,29.895498,20.858265,
02/04/24,0.0,3.0,30.577337,10.685391,,10.0,3.0,31.892416,16.215992,,42.0,3.0,31.92742,15.484185,,15.0,51.0,31.635504,15.84409,,18.0,53.0,30.946419,17.917007,,19.0,3.0,30.945501,16.904673,,25.0,3.0,31.089333,15.629971,,46.0,3.0,29.073166,18.359999,,45.0,3.0,30.049583,19.93048,,34.0,3.0,29.640083,21.99538,,20.0,3.0,29.564247,22.881958,
03/04/24,3.0,3.0,31.13775,18.204042,,19.0,3.0,31.365332,15.84409,,28.0,3.0,32.13367,16.179987,,12.0,51.0,31.816748,18.129137,,11.0,3.0,30.981836,19.386591,,19.0,51.0,30.920496,18.25026,,24.0,51.0,30.891418,14.685176,,30.0,3.0,28.850245,20.892412,,25.0,3.0,29.828749,22.963936,,15.0,3.0,29.465082,24.18707,,14.0,3.0,29.55175,25.20257,
04/04/24,12.0,3.0,31.314837,13.684735,,31.0,51.0,31.81533,18.751125,,42.0,51.0,32.306587,17.873554,,17.0,3.0,31.92717,20.163212,,25.0,3.0,31.531836,20.991426,,32.0,51.0,31.001749,20.268991,,27.0,3.0,31.326834,16.595179,,18.0,3.0,29.60441,18.014393,,13.0,3.0,30.812086,21.9718,,13.0,3.0,30.194254,24.023088,,10.0,3.0,30.147581,23.871555,
05/04/24,0.0,3.0,32.062748,11.165805,,45.0,3.0,33.05075,14.587776,,74.0,3.0,32.75658,16.75064,,33.0,3.0,32.100086,18.391735,,32.0,51.0,31.675583,17.418196,,36.0,3.0,31.401749,18.11841,,37.0,3.0,31.637253,17.654688,,37.0,3.0,30.006502,17.81909,,34.0,3.0,31.693336,20.380579,,26.0,3.0,30.927582,21.26744,,15.0,3.0,30.839249,20.65848,
06/04/24,0.0,3.0,32.054417,13.084402,,33.0,3.0,33.28408,17.643673,,44.0,51.0,33.389915,15.30741,,18.0,3.0,33.16884,20.991426,,20.0,3.0,32.381832,21.413193,,31.0,3.0,32.26009,20.188908,,28.0,3.0,32.528915,19.914215,,25.0,3.0,30.498161,19.110542,,22.0,3.0,32.274582,21.41319,,4.0,3.0,31.435919,22.55106,,15.0,3.0,31.270502,21.41319,
07/04/24,1.0,3.0,33.041912,16.548256,,28.0,3.0,33.14242,14.764389,,42.0,2.0,33.85242,15.072783,,14.0,1.0,33.40008,23.469128,,14.0,0.0,33.081837,20.570463,,14.0,0.0,32.335087,22.206486,,16.0,0.0,32.458084,17.873556,,10.0,0.0,29.823168,18.751125,,9.0,1.0,31.091246,21.9718,,2.0,1.0,30.540083,22.55106,,-1.0,1.0,30.705917,23.132626,
08/04/24,3.0,51.0,30.377335,24.216522,,31.0,3.0,31.18825,21.166653,,38.0,2.0,31.960749,22.828087,,13.0,1.0,31.302168,21.710716,,12.0,2.0,31.46308,24.20314,,18.0,51.0,30.380915,24.162945,,14.0,1.0,29.476835,21.479666,,5.0,1.0,28.729416,24.826952,,1.0,63.0,29.05792,22.19773,,5.0,61.0,28.777582,24.74329,,15.0,51.0,28.81633,25.849905,
09/04/24,1.0,1.0,29.510666,17.148247,,16.0,51.0,30.348665,16.24394,,27.0,51.0,31.817003,16.79314,,2.0,51.0,31.522997,18.971008,,1.0,1.0,31.12558,18.837322,,4.0,0.0,31.012163,19.66536,,14.0,0.0,29.666414,14.578888,,8.0,0.0,28.764837,15.021105,,3.0,0.0,29.718336,16.80857,,14.0,0.0,29.33175,16.135872,,84.0,1.0,29.326746,14.973577,
10/04/24,1.0,3.0,30.085669,18.864824,,21.0,3.0,31.211168,18.448023,,42.0,2.0,32.03992,18.218275,,2.0,3.0,31.668833,19.453327,,0.0,2.0,31.03391,20.774214,,4.0,0.0,31.497583,19.61587,,0.0,1.0,30.053917,15.683774,,9.0,2.0,28.666914,13.684735,,0.0,2.0,29.849579,16.92383,,0.0,2.0,29.435919,16.42247,,-3.0,1.0,29.664253,13.779114,
11/04/24,1.0,51.0,28.581497,20.082708,,20.0,51.0,28.934082,13.556282,,41.0,3.0,31.358667,16.595179,,26.0,51.0,31.879248,19.586119,,26.0,3.0,31.240166,19.386593,,16.0,51.0,31.320503,20.617662,,13.0,3.0,30.070585,16.42247,,6.0,2.0,29.394,14.57889,,2.0,3.0,30.21833,17.873556,,0.0,3.0,29.779665,17.935081,,-12.0,3.0,29.789248,15.683774,
12/04/24,3.0,63.0,27.835665,17.595861,,26.0,65.0,27.763252,15.7908325,,67.0,63.0,29.952423,14.904173,,33.0,53.0,31.081337,17.10284,,30.0,51.0,31.256834,16.595179,,36.0,3.0,31.245499,17.193533,,32.0,3.0,29.985163,14.48972,,34.0,3.0,29.283583,15.077082,,25.0,3.0,30.135,14.48972,,8.0,3.0,29.840082,14.693999,,15.0,51.0,29.362165,13.896187,
13/04/24,2.0,53.0,27.587748,18.03237,,13.0,3.0,30.490335,15.141414,,35.0,61.0,30.291998,14.759999,,8.0,53.0,31.954254,15.876775,,5.0,51.0,31.575584,18.792551,,9.0,53.0,31.251747,21.385939,,5.0,3.0,30.193502,16.645864,,7.0,3.0,29.154413,15.072783,,6.0,3.0,30.495415,16.981165,,0.0,3.0,29.806747,16.78156,,-10.0,3.0,29.976751,13.479583,
14/04/24,1.0,1.0,29.608582,13.358861,,19.0,51.0,31.596582,14.205182,,27.0,3.0,31.712835,14.372974,,3.0,3.0,32.10633,18.899143,,3.0,1.0,31.569334,17.782686,,4.0,1.0,32.087162,18.455048,,5.0,0.0,30.77683,15.629971,,1.0,0.0,29.202337,15.463246,,9.0,1.0,30.407919,18.692286,,2.0,1.0,30.010918,18.161278,,0.0,2.0,30.137169,16.766108,
15/04/24,13.0,3.0,30.460665,11.113451,,31.0,1.0,32.43825,15.546833,,40.0,3.0,32.725338,17.313717,,30.0,3.0,32.739666,20.532627,,31.0,3.0,32.52141,20.275385,,22.0,2.0,32.749664,19.06301,,18.0,51.0,32.42892,19.083395,,19.0,1.0,30.227339,17.373497,,13.0,1.0,31.716253,19.829433,,1.0,1.0,31.081749,19.083395,,-1.0,1.0,31.026747,19.110542,
16/04/24,1.0,3.0,31.22317,11.879999,,18.0,3.0,33.43825,12.864649,,37.0,3.0,33.756588,18.72346,,2.0,3.0,33.510494,22.91026,,3.0,51.0,33.56725,26.019806,,6.0,3.0,33.39342,24.269983,,11.0,3.0,33.76433,23.313995,,4.0,2.0,32.398167,23.039999,,0.0,2.0,33.795414,26.415268,,4.0,2.0,33.140087,27.820337,,7.0,2.0,32.94966,24.149532,
17/04/24,0.0,51.0,31.587753,11.753876,,22.0,3.0,34.05075,11.177405,,45.0,3.0,34.46908,11.966953,,13.0,3.0,34.02508,17.643673,,16.0,51.0,33.371414,24.464113,,14.0,3.0,33.57883,22.862123,,15.0,3.0,33.72475,23.233253,,20.0,3.0,31.785666,19.813087,,14.0,51.0,33.16833,23.14103,,14.0,51.0,32.550503,24.448214,,15.0,51.0,32.36633,23.143827,
18/04/24,7.0,2.0,32.125248,9.826088,,36.0,2.0,34.729916,9.693296,,50.0,1.0,35.123257,16.454008,,13.0,0.0,34.320915,20.523155,,11.0,51.0,33.392246,19.008547,,10.0,51.0,33.52258,21.575987,,7.0,53.0,33.799747,20.3774,,1.0,1.0,31.427338,18.806337,,1.0,1.0,32.455837,20.523157,,3.0,2.0,31.740084,22.406927,,10.0,2.0,31.4955,23.469128,
19/04/24,1.0,51.0,31.900248,16.375053,,33.0,3.0,34.3195,18.837322,,57.0,3.0,34.73367,19.881649,,21.0,3.0,34.043835,20.188908,,18.0,51.0,33.19225,19.453327,,24.0,51.0,33.01217,18.532133,,21.0,53.0,32.88725,18.0,,17.0,3.0,31.014832,19.803272,,18.0,3.0,31.841248,21.175835,,6.0,3.0,31.360918,23.051247,,12.0,3.0,31.189249,22.127556,
20/04/24,1.0,51.0,29.939829,16.267857,,15.0,61.0,31.36117,17.477621,,45.0,53.0,33.221165,14.145756,,19.0,3.0,34.354248,14.88242,,20.0,53.0,33.052666,15.827721,,21.0,51.0,33.112164,16.92383,,26.0,61.0,33.48308,16.575644,,20.0,3.0,31.802328,18.36353,,21.0,3.0,32.449585,19.174856,,8.0,3.0,31.771332,20.447239,,0.0,3.0,31.572584,23.210928,
21/04/24,2.0,61.0,30.541922,17.447933,,24.0,53.0,33.50075,18.214718,,47.0,51.0,33.59617,17.57744,,0.0,3.0,32.93342,23.1774,,1.0,65.0,31.935997,22.930048,,8.0,63.0,32.0205,27.607563,,5.0,65.0,31.866417,28.988384,,0.0,63.0,30.400251,21.986542,,6.0,51.0,31.535002,21.2522,,3.0,3.0,31.163002,21.313093,,10.0,3.0,31.053831,21.868332,
22/04/24,4.0,2.0,30.250252,20.570463,,35.0,3.0,32.473667,22.45315,,65.0,2.0,33.635754,14.618837,,31.0,3.0,33.202164,16.62249,,28.0,51.0,32.419334,16.595179,,31.0,3.0,32.799664,18.864824,,52.0,3.0,33.281,14.565548,,45.0,3.0,30.796083,16.62249,,48.0,3.0,32.426662,17.28,,36.0,3.0,31.865076,18.0036,,25.0,3.0,31.753832,15.349684,
23/04/24,2.0,3.0,30.673166,13.513193,,26.0,3.0,32.625748,14.205182,,57.0,3.0,33.625336,14.332341,,23.0,51.0,32.90008,17.339897,,25.0,51.0,31.896414,16.676977,,31.0,51.0,32.853832,18.1041,,26.0,51.0,32.00392,14.05845,,24.0,3.0,29.777338,15.517629,,25.0,3.0,31.957914,17.81909,,13.0,3.0,31.50675,17.698677,,10.0,3.0,31.872581,17.414476,
24/04/24,0.0,3.0,31.025248,14.24163,,26.0,2.0,33.096584,17.106628,,41.0,2.0,33.39825,11.966954,,11.0,3.0,33.604256,18.733839,,8.0,2.0,32.398502,18.532133,,8.0,3.0,33.497585,23.210928,,14.0,51.0,33.285168,17.902534,,9.0,3.0,30.493998,13.698934,,9.0,1.0,32.407917,17.698677,,4.0,2.0,31.958834,18.35647,,4.0,3.0,31.937166,18.511143,
25/04/24,5.0,3.0,31.364836,12.0694,,21.0,2.0,33.5195,16.676977,,43.0,3.0,34.396168,16.24394,,6.0,2.0,33.50008,20.16,,7.0,3.0,32.702663,20.140705,,8.0,51.0,33.435085,22.206486,,3.0,3.0,32.926838,12.849528,,0.0,3.0,30.558584,15.158522,,4.0,51.0,31.934998,17.651016,,5.0,3.0,31.477583,19.353138,,15.0,2.0,31.464241,19.829433,
26/04/24,4.0,3.0,32.546085,15.256526,,10.0,3.0,33.738247,13.237038,,26.0,3.0,34.56075,15.7908325,,2.0,3.0,33.42925,16.981165,,0.0,51.0,32.569332,18.03237,,4.0,3.0,33.660084,18.359999,,8.0,3.0,33.71225,13.75558,,6.0,3.0,30.666916,17.698677,,1.0,2.0,31.984999,18.888851,,10.0,2.0,31.435915,20.364674,,15.0,1.0,31.257998,20.898611,
27/04/24,1.0,3.0,32.55859,16.179987,,22.0,1.0,34.19033,15.463244,,41.0,51.0,34.21075,25.944988,,0.0,3.0,33.723,17.373497,,0.0,51.0,32.540165,16.676977,,77.0,51.0,33.2455,15.876775,,76.0,51.0,33.481007,13.75558,,69.0,51.0,30.844002,19.443333,,49.0,51.0,32.089165,17.917007,,67.0,61.0,31.535917,19.770523,,54.0,51.0,31.480913,19.93048,
28/04/24,6.0,3.0,33.181496,11.435313,,10.0,2.0,34.442417,18.359999,,56.0,3.0,35.09408,21.068459,,18.0,3.0,33.818832,21.647945,,17.0,3.0,32.754757,19.592731,,23.0,3.0,33.578835,20.008356,,17.0,3.0,33.74142,16.199999,,16.0,3.0,30.835669,17.339897,,0.0,3.0,32.56625,17.771753,,4.0,3.0,31.967163,17.902534,,10.0,3.0,31.9205,18.448023,
29/04/24,1.0,2.0,32.935665,15.281989,,17.0,3.0,34.032,17.462782,,35.0,2.0,34.78575,18.171976,,26.0,3.0,33.46258,17.283749,,21.0,3.0,32.652668,18.58451,,13.0,3.0,33.087166,18.709612,,9.0,3.0,33.460163,18.0,,5.0,3.0,30.48567,16.981165,,9.0,3.0,32.24542,20.523157,,1.0,3.0,31.731749,21.068459,,8.0,3.0,31.710081,21.068459,
30/04/24,2.0,1.0,33.419,13.397612,,16.0,3.0,34.942417,18.289274,,39.0,1.0,35.148254,18.11841,,24.0,2.0,33.750084,19.493261,,26.0,3.0,33.08392,19.803272,,20.0,3.0,32.826744,20.46941,,16.0,51.0,33.343502,17.826363,,8.0,3.0,31.304419,23.40277,,6.0,3.0,32.39958,24.023088,,0.0,3.0,31.781748,24.482647,,4.0,3.0,31.753828,25.44566,
