Date,SBC_Delay,weather_code_SBC,Temperature_SBC,Wind_Speed_SBC,Distance_travelled_SBC,BNC_Delay,weather_code_BNC,Temperature_BNC,Wind_Speed_BNC,Distance_travelled_BNC,CRLM_Delay,weather_code_CRLM,Temperature_CRLM,Wind_Speed_CRLM,Distance_travelled_CRLM,HSRA_Delay,weather_code_HSRA,Temperature_HSRA,Wind_Speed_HSRA,Distance_travelled_HSRA,DPJ_Delay,weather_code_DPJ,Temperature_DPJ,Wind_Speed_DPJ,Distance_travelled_DPJ,SA_Delay,weather_code_SA,Temperature_SA,Wind_Speed_SA,Distance_travelled_SA,SGE_Delay,weather_code_SGE,Temperature_SGE,Wind_Speed_SGE,Distance_travelled_SGE,ED_Delay,weather_code_ED,Temperature_ED,Wind_Speed_ED,Distance_travelled_ED,TUP_Delay,weather_code_TUP,Temperature_TUP,Wind_Speed_TUP,Distance_travelled_TUP,CBE_Delay,weather_code_CBE,Temperature_CBE,Wind_Speed_CBE,Distance_travelled_CBE,PGT_Delay,weather_code_PGT,Temperature_PGT,Wind_Speed_PGT,Distance_travelled_PGT,TCR_Delay,weather_code_TCR,Temperature_TCR,Wind_Speed_TCR,Distance_travelled_TCR,AWY_Delay,weather_code_AWY,Temperature_AWY,Wind_Speed_AWY,Distance_travelled_AWY,ERS_Delay,weather_code_ERS,Temperature_ERS,Wind_Speed_ERS,Distance_travelled_ERS
03/06/24,2.0,51.0,24.566668,13.0447235,,5.0,51.0,24.430168,13.0447235,,,55.0,24.468004,12.413477,,25,53.0,24.395582,14.689588,,37,63.0,26.752005,10.8955765,,30,63.0,27.900503,13.237039,,28,63.0,27.710165,12.261157,,20,63.0,28.380247,10.105681,,34,63.0,27.980082,17.388409,,38,55.0,26.5995,12.964998,,27.0,63.0,26.711004,17.643673,,25,63.0,26.286583,10.787993,,22,65.0,26.041166,9.504272,,22,65.0,26.272583,10.495713,
04/06/24,2.0,61.0,24.568748,13.397612,,3.0,61.0,24.432251,13.397612,,,61.0,24.759668,12.984975,,19,63.0,24.733088,14.04,,28,55.0,27.585335,13.551501,,24,65.0,28.221334,13.698934,,16,55.0,28.466421,13.0447235,,9,63.0,28.94275,11.988594,,7,51.0,28.698835,16.923828,,8,61.0,26.984917,15.990646,,0.0,61.0,27.096415,14.830076,,1,65.0,26.951166,12.387348,,10,65.0,26.812002,10.587918,,11,63.0,26.964249,10.691453,
05/06/24,4.0,65.0,23.81875,10.966713,,6.0,65.0,23.682251,10.966713,,,63.0,24.015917,11.212135,,10,63.0,24.122665,12.864649,,28,65.0,26.654083,15.546833,,16,65.0,27.215082,16.203999,,17,63.0,27.243498,16.075521,,11,63.0,28.248999,13.217443,,13,63.0,28.107168,22.415602,,25,51.0,26.572416,19.523155,,,65.0,26.65267,16.394829,,8,63.0,26.244917,13.684735,,12,65.0,25.962,11.457958,,14,63.0,26.087164,15.876775,
06/06/24,1.0,61.0,23.550001,20.746122,,3.0,61.0,23.4135,20.746122,,,63.0,23.643,17.072504,,18,53.0,23.664335,15.7908325,,34,65.0,25.460333,13.37825,,27,65.0,26.494255,12.738099,,21,65.0,26.314331,7.9932976,,12,63.0,27.009415,8.373386,,11,63.0,27.421753,16.575644,,10,65.0,25.791166,16.92383,,,61.0,26.048498,15.646544,,10,65.0,25.463667,14.618837,,14,65.0,25.661997,12.397806,,15,65.0,25.889246,14.799459,
07/06/24,0.0,63.0,23.252085,21.868332,,3.0,63.0,23.115583,21.868332,,,61.0,23.474249,19.201874,,16,61.0,23.36225,16.323528,,31,61.0,25.458252,19.09358,,24,61.0,26.621332,15.546833,,20,61.0,26.603918,21.710716,,14,55.0,27.586496,18.844202,,16,53.0,27.22592,29.055367,,13,53.0,25.857834,26.552288,,2.0,63.0,25.552666,19.48661,,7,63.0,25.476168,19.469976,,15,65.0,25.26825,13.513193,,17,63.0,25.82675,15.696165,
08/06/24,1.0,53.0,23.68958,22.702845,,5.0,53.0,23.553085,22.702845,,,53.0,24.003416,27.698954,,22,63.0,23.920586,24.066206,,37,53.0,26.064505,18.374111,,30,61.0,26.579666,18.11841,,29,55.0,26.605997,20.371038,,22,63.0,27.38025,22.86496,,22,63.0,26.417582,31.826931,,19,63.0,24.939085,28.449112,,8.0,65.0,24.93808,21.53089,,11,63.0,24.722,17.339897,,12,65.0,25.007837,15.9134655,,15,63.0,25.562164,21.09305,
09/06/24,1.0,61.0,23.529167,28.33957,,3.0,61.0,23.39267,28.33957,,,51.0,23.99092,28.66468,,15,51.0,24.235168,28.460497,,25,63.0,26.233248,17.84816,,16,55.0,27.19425,15.021105,,16,53.0,27.237251,18.892282,,10,55.0,27.96775,22.238562,,11,3.0,26.778002,29.522196,,8,51.0,25.387,28.006056,,1.0,63.0,24.933916,18.374111,,1,61.0,25.569918,18.193361,,11,61.0,25.643248,15.546833,,12,63.0,26.001747,17.0763,
10/06/24,1.0,53.0,23.766668,28.410364,,4.0,53.0,23.630165,28.410364,,,55.0,24.013832,26.727423,,19,53.0,23.849752,27.038372,,28,51.0,26.589499,19.523155,,20,51.0,27.390085,12.979984,,21,61.0,27.510164,13.755579,,15,53.0,28.171919,16.323528,,17,51.0,26.759249,27.059933,,16,53.0,25.905752,26.493652,,5.0,55.0,25.408918,21.077686,,9,61.0,26.028244,14.764389,,18,63.0,26.034918,15.986595,,24,63.0,26.314247,12.599998,
11/06/24,1.0,51.0,23.533333,26.758923,,4.0,51.0,23.396835,26.758923,,,53.0,23.790916,28.808998,,16,55.0,23.924753,30.955812,,33,53.0,27.377,26.67889,,23,53.0,27.421333,10.495713,,22,53.0,27.701836,12.7279215,,15,61.0,28.23858,14.33234,,17,3.0,26.678001,27.959743,,14,51.0,25.87033,25.455843,,1.0,55.0,25.452662,20.598795,,3,63.0,26.140747,12.620554,,12,63.0,25.764082,12.605142,,13,65.0,26.324663,15.629971,
12/06/24,1.0,63.0,22.862497,24.187069,,3.0,63.0,22.726,24.187069,,,55.0,23.138834,24.798223,,13,51.0,23.197668,24.522316,,21,51.0,26.708252,21.67786,,11,63.0,26.688005,10.315115,,10,51.0,26.760168,16.363178,,3,51.0,27.351082,16.039202,,9,61.0,25.934252,20.929594,,17,51.0,25.005753,22.476227,,4.0,63.0,25.194336,18.289274,,7,55.0,25.588667,12.015589,,15,63.0,25.303667,10.028439,,19,61.0,25.693419,10.24578,
13/06/24,1.0,61.0,23.177088,23.499481,,3.0,61.0,23.040586,23.499481,,,61.0,23.495085,23.110207,,16,53.0,23.939337,24.74329,,26,51.0,27.26658,20.870687,,19,65.0,27.342165,10.948973,,17,51.0,27.860168,12.429127,,16,51.0,28.461502,17.873554,,28,53.0,27.098831,23.667091,,25,51.0,25.995333,23.557316,,,55.0,26.067247,18.58451,,38,63.0,26.138666,15.5843,,67,63.0,25.916166,13.202726,,72,63.0,26.320501,12.599998,
14/06/24,2.0,3.0,23.818748,21.129885,,5.0,3.0,23.682253,21.129885,,,3.0,24.180498,22.148045,,16,51.0,24.428915,24.216522,,25,3.0,28.172834,18.416384,,19,3.0,28.527582,7.5599995,,26,3.0,28.493502,10.739832,,20,3.0,29.209414,14.372974,,28,3.0,27.800913,24.798225,,33,3.0,26.653666,22.039528,,20.0,51.0,26.85058,19.852295,,22,53.0,26.851166,13.708391,,17,53.0,26.630753,14.205182,,16,53.0,26.860083,13.339445,
15/06/24,3.0,3.0,24.289583,17.727943,,6.0,3.0,24.153086,17.727943,,,3.0,24.526337,18.416384,,25,3.0,24.747667,20.532627,,40,3.0,28.458252,15.328561,,35,51.0,28.637995,7.8625183,,39,3.0,28.831001,15.072783,,34,3.0,29.734415,17.974781,,46,3.0,28.300917,27.438046,,45,51.0,27.026583,23.441502,,58.0,53.0,27.069336,19.245697,,64,53.0,26.872002,12.303366,,57,51.0,26.730751,12.413476,,56,53.0,27.180916,10.966713,
16/06/24,1.0,51.0,23.92292,20.617662,,7.0,51.0,23.78642,20.617662,,,53.0,24.4055,22.104116,,22,51.0,24.562254,22.033648,,33,51.0,28.13117,18.448023,,24,51.0,28.679667,14.003028,,24,61.0,28.726835,15.281989,,17,61.0,29.54275,20.696087,,18,51.0,28.171751,25.661207,,16,51.0,26.716166,25.476198,,2.0,61.0,26.56516,18.751125,,9,63.0,26.597002,13.32,,13,63.0,26.59117,10.823973,,19,63.0,27.02466,12.979984,
17/06/24,2.0,53.0,24.264582,17.208603,,4.0,53.0,24.128084,17.208603,,,51.0,24.803415,17.518356,,18,61.0,24.814333,17.84816,,25,55.0,28.7895,17.581125,,18,53.0,29.215088,15.034041,,16,53.0,29.039335,15.683774,,8,55.0,29.79692,17.81909,,10,53.0,28.365501,23.565569,,11,53.0,26.957832,24.72495,,4.0,61.0,26.388084,20.523157,,12,65.0,26.099081,12.964998,,12,63.0,26.032835,9.686609,,17,65.0,26.401747,13.281023,
18/06/24,0.0,61.0,23.658333,22.206486,,3.0,61.0,23.521835,22.206486,,,61.0,24.218,20.883104,,15,61.0,24.406004,22.007162,,24,61.0,27.516579,17.551615,,12,61.0,28.23175,10.1376915,,6,53.0,28.064339,11.885453,,0,61.0,28.628166,17.238699,,4,61.0,27.26133,27.459293,,7,63.0,25.94117,25.068514,,1.0,63.0,24.93183,17.673029,,6,63.0,25.313665,13.1041975,,8,65.0,25.087,10.829959,,12,63.0,25.65175,11.090103,
19/06/24,4.0,63.0,23.375002,19.443333,,8.0,63.0,23.2385,19.443333,,,55.0,23.861753,22.392462,,24,61.0,23.878914,24.336637,,35,65.0,26.749918,20.523157,,31,65.0,26.94008,12.496718,,50,63.0,26.922674,18.089775,,45,65.0,28.236496,15.580141,,46,53.0,27.011335,27.504093,,42,63.0,25.74533,27.07669,,29.0,61.0,24.679749,18.861387,,24,63.0,25.124079,15.281989,,14,65.0,24.816168,17.10284,,16,63.0,25.341333,15.716793,
20/06/24,1.0,51.0,23.397919,22.35481,,4.0,51.0,23.261415,22.35481,,,51.0,23.751335,22.91026,,38,51.0,23.906,24.251284,,51,53.0,26.4395,19.242327,,44,65.0,26.435919,9.83268,,42,53.0,27.220581,15.0038395,,36,53.0,28.184416,15.696165,,41,51.0,26.338417,25.305208,,41,51.0,24.928667,23.979893,,25.0,61.0,24.602669,18.0036,,23,63.0,24.913666,10.390226,,29,63.0,24.634916,13.281023,,30,63.0,25.293419,8.557102,
21/06/24,8.0,63.0,23.233332,23.042812,,9.0,63.0,23.096832,23.042812,,,55.0,23.532585,22.668568,,23,61.0,23.764336,25.455843,,34,55.0,26.852,21.602999,,23,61.0,27.013,14.05845,,18,61.0,27.383085,23.042812,,10,55.0,28.076082,19.09358,,8,51.0,25.980082,26.785547,,13,51.0,24.626587,23.740902,,1.0,63.0,24.63183,17.811815,,7,63.0,24.753248,12.144331,,11,63.0,24.745333,10.799999,,15,63.0,25.118418,12.245293,
22/06/24,1.0,53.0,23.65625,20.721119,,3.0,53.0,23.519753,20.721119,,,51.0,24.168,22.033648,,12,51.0,24.431,23.084955,,28,53.0,27.76034,19.493261,,13,61.0,27.488,10.799999,,20,53.0,28.04142,14.799459,,17,53.0,28.55525,19.376562,,19,61.0,26.755083,24.33664,,14,63.0,25.593248,22.89611,,4.0,61.0,24.748503,19.48661,,4,63.0,25.061583,12.979984,,13,61.0,25.16825,14.417988,,16,65.0,25.441332,15.273505,
23/06/24,0.0,51.0,23.964582,22.881956,,2.0,51.0,23.828085,22.881956,,,53.0,24.1305,22.89611,,14,53.0,24.164331,25.223133,,27,61.0,26.960337,20.211363,,18,61.0,27.00675,17.935081,,18,61.0,27.093504,17.072504,,13,53.0,27.648996,20.592503,,20,63.0,25.505083,28.51282,,23,63.0,23.882835,24.363249,,10.0,65.0,24.390165,19.110542,,16,63.0,25.103254,19.137648,,12,65.0,24.966166,19.164719,,12,65.0,25.605913,21.96295,
24/06/24,1.0,55.0,23.614586,24.795612,,6.0,55.0,23.478083,24.795612,,,53.0,24.001333,26.168804,,18,53.0,24.039335,27.729347,,29,53.0,26.68117,20.799152,,18,61.0,27.275503,18.089775,,24,51.0,26.641417,20.808498,,18,53.0,27.06775,23.966375,,17,63.0,24.396751,27.698954,,24,63.0,23.045334,23.565569,,8.0,63.0,23.97558,19.416653,,8,63.0,24.657417,17.902534,,18,65.0,24.659914,17.917007,,23,65.0,25.341331,23.042812,
25/06/24,1.0,51.0,23.579168,29.957972,,5.0,51.0,23.442667,29.957972,,,51.0,23.734665,30.5173,,18,61.0,23.72683,31.1374,,30,51.0,26.285334,19.255793,,21,63.0,26.44008,13.896187,,25,53.0,26.437254,17.339897,,18,51.0,27.090668,20.466246,,16,63.0,24.871752,25.199997,,24,63.0,23.39325,24.023088,,15.0,65.0,23.998499,21.322214,,16,63.0,24.928246,17.026896,,16,65.0,24.836998,17.462782,,23,63.0,25.476746,21.829777,
26/06/24,1.0,53.0,23.36875,31.722925,,3.0,53.0,23.232248,31.722925,,,51.0,23.45758,32.023815,,15,51.0,23.176834,34.322937,,23,51.0,25.26242,20.326454,,13,51.0,25.688002,15.124284,,7,61.0,25.222666,20.870687,,0,61.0,25.840668,22.38378,,1,63.0,23.907166,30.449274,,4,63.0,22.566168,26.496098,,1.0,63.0,23.798502,19.803272,,5,63.0,24.919914,17.026896,,10,63.0,24.814085,16.808569,,17,63.0,25.47258,20.431387,
27/06/24,0.0,55.0,22.32708,32.919827,,1.0,55.0,22.190582,32.919827,,,53.0,22.359667,29.951483,,15,53.0,22.308084,28.948118,,24,51.0,26.277,28.496904,,15,51.0,26.39842,13.53236,,16,51.0,25.833084,12.313894,,9,51.0,26.31775,15.629971,,7,51.0,24.10092,23.090569,,12,55.0,22.834913,21.603,,1.0,63.0,23.950584,21.175835,,2,63.0,24.561583,14.685176,,29,63.0,24.578667,14.77755,,33,63.0,25.337168,15.03835,
28/06/24,1.0,51.0,23.795835,25.842384,,3.0,51.0,23.659332,25.842384,,,51.0,24.182585,26.208395,,21,51.0,24.397667,26.33911,,31,3.0,27.577002,19.93048,,22,3.0,28.046331,12.496718,,18,51.0,27.505999,17.339897,,11,51.0,28.169832,18.218275,,9,3.0,26.073835,23.584808,,14,3.0,24.453667,24.696102,,6.0,61.0,24.906836,17.106628,,4,55.0,25.726168,10.931203,,14,63.0,25.753662,12.768586,,18,55.0,25.960083,12.313893,
29/06/24,1.0,51.0,23.954165,21.42227,,3.0,51.0,23.81767,21.42227,,,53.0,24.501335,21.518847,,20,51.0,24.724754,22.380884,,29,53.0,28.527,17.533146,,16,51.0,28.752584,11.298495,,24,51.0,28.322668,13.281023,,18,53.0,28.94692,15.484185,,18,53.0,26.8405,23.617756,,25,3.0,25.291168,21.068459,,12.0,61.0,26.098501,19.083395,,12,51.0,26.349089,13.849476,,14,63.0,26.009916,11.212135,,15,53.0,26.391333,12.324414,
30/06/24,8.0,53.0,23.483332,19.813087,,5.0,53.0,23.346834,19.813087,,,63.0,23.801336,19.586117,,14,61.0,24.10392,20.345573,,28,53.0,27.179087,18.289274,,15,61.0,27.735914,15.328561,,12,63.0,27.458084,13.004922,,4,63.0,28.496912,12.57426,,0,53.0,26.150917,20.65848,,22,53.0,24.957834,23.4,,7.0,63.0,25.756834,18.289274,,7,63.0,26.024078,12.864649,,13,63.0,25.828665,10.239453,,16,63.0,26.147581,11.681987,
01/07/24,1.0,63.0,22.864584,22.26477,,5.0,63.0,22.72808,22.26477,,,53.0,23.322166,23.110205,,23,53.0,23.422667,22.81957,,34,61.0,26.218672,20.808498,,24,63.0,27.19217,10.495713,,19,63.0,26.791412,10.483357,,13,55.0,27.763586,15.575981,,10,53.0,25.800919,20.380579,,12,51.0,24.503668,21.67786,,9.0,61.0,24.9235,16.954432,,4,63.0,25.263666,11.165805,,18,63.0,25.422415,10.829959,,21,61.0,25.766333,11.457958,
02/07/24,3.0,51.0,24.025002,26.661882,,6.0,51.0,23.888502,26.661882,,,3.0,24.232582,25.60053,,23,3.0,24.270584,26.882141,,32,3.0,26.945753,20.880001,,25,51.0,27.327583,7.2,,22,3.0,27.6685,10.495713,,16,3.0,28.488585,13.830749,,16,3.0,26.253,18.218275,,22,3.0,25.070333,18.514643,,9.0,53.0,25.79225,20.991426,,14,61.0,26.317833,13.363711,,14,53.0,26.166166,13.363711,,15,63.0,26.5205,13.979872,
03/07/24,4.0,63.0,23.212502,22.206486,,10.0,63.0,23.076004,22.206486,,,53.0,23.847168,25.264202,,19,53.0,24.245584,23.828083,,29,53.0,27.502,22.148045,,24,65.0,28.294249,18.998316,,23,63.0,28.143501,15.596767,,19,53.0,29.009413,19.022177,,19,53.0,26.748833,21.485697,,27,55.0,25.172417,19.201874,,16.0,61.0,25.646414,19.296133,,23,55.0,26.113663,13.661038,,18,61.0,25.98075,12.015589,,24,53.0,26.374666,11.631956,
04/07/24,2.0,61.0,22.52083,19.70815,,11.0,61.0,22.384336,19.70815,,,61.0,22.861753,24.251284,,24,61.0,23.57475,24.29133,,37,55.0,27.37908,19.513195,,29,63.0,28.085917,21.986542,,29,63.0,27.60808,21.933426,,24,65.0,28.599,17.654688,,22,53.0,26.673834,16.09969,,23,61.0,25.209917,15.827721,,13.0,53.0,26.315163,19.201874,,12,53.0,26.811583,14.044615,,15,65.0,26.541166,12.522619,,21,63.0,26.72883,13.32,
05/07/24,2.0,63.0,23.129166,20.721119,,9.0,63.0,22.992668,20.721119,,,53.0,23.55342,22.682856,,21,51.0,23.872667,23.936617,,31,53.0,27.376997,20.037485,,26,63.0,27.694252,11.440978,,20,63.0,27.756002,12.682018,,15,63.0,28.776083,19.228851,,11,61.0,26.753004,22.782625,,14,63.0,25.33908,22.682856,,1.0,55.0,25.250582,19.803272,,0,63.0,25.738668,14.386494,,18,61.0,25.530748,11.165805,,18,63.0,25.920502,13.779114,
06/07/24,3.0,51.0,22.602081,27.333935,,8.0,51.0,22.465584,27.333935,,,51.0,23.018,29.533169,,22,51.0,23.453917,28.162956,,22,51.0,26.39575,19.33639,,12,51.0,26.090082,11.212135,,27,51.0,26.497667,15.575981,,23,51.0,27.457335,18.043148,,19,51.0,25.588417,23.617756,,17,53.0,24.145334,20.799152,,3.0,53.0,25.190163,19.09358,,0,53.0,25.865746,10.00256,,13,51.0,25.87658,8.654986,,16,61.0,26.099665,10.239453,
07/07/24,3.0,53.0,23.429169,26.882141,,10.0,53.0,23.292665,26.882141,,,51.0,23.820084,25.671307,,23,51.0,24.04975,29.660152,,32,3.0,27.618668,20.176065,,26,51.0,27.979668,11.966953,,22,53.0,27.50392,13.608762,,16,53.0,28.39692,13.276144,,12,55.0,26.265497,21.028437,,8,51.0,24.803665,21.479664,,,55.0,25.41725,22.608458,,45,63.0,26.001165,13.1041975,,44,61.0,25.91825,13.722565,,57,63.0,26.130913,14.799459,
08/07/24,3.0,61.0,23.125,22.19773,,9.0,61.0,22.988503,22.19773,,,51.0,23.238832,23.686249,,23,61.0,22.968504,22.461807,,32,53.0,26.32075,18.532133,,25,53.0,27.119255,11.200571,,29,51.0,26.601831,17.610588,,21,3.0,27.29275,18.837324,,44,51.0,24.74675,21.986542,,40,53.0,23.578665,20.172853,,,63.0,24.092249,18.331741,,10,63.0,24.95533,12.979984,,13,63.0,24.526587,8.473393,,17,61.0,25.22883,11.043261,
09/07/24,1.0,51.0,23.304167,23.795427,,7.0,51.0,23.167665,23.795427,,,51.0,23.709665,24.503809,,19,53.0,23.991419,26.478973,,30,55.0,27.312418,20.176065,,28,53.0,27.44425,10.296251,,27,61.0,27.428919,13.397612,,23,53.0,28.590668,14.81259,,21,51.0,26.021751,23.269482,,18,61.0,24.534918,19.083395,,2.0,61.0,25.27767,18.511143,,6,53.0,25.536581,11.792404,,11,61.0,25.484917,13.679999,,14,65.0,25.687166,14.081478,
10/07/24,2.0,53.0,23.447916,20.633371,,7.0,53.0,23.311417,20.633371,,,61.0,23.978416,23.510508,,18,55.0,24.297667,18.806337,,16,51.0,28.304083,16.1198,,6,51.0,28.796333,14.458382,,31,51.0,28.595589,18.844202,,24,51.0,29.486502,19.05281,,22,3.0,26.882164,23.86341,,17,61.0,25.028666,21.437386,,,55.0,25.792252,21.288757,,7,63.0,25.780333,17.551615,,11,63.0,25.745329,17.114204,,13,65.0,25.818413,19.523155,
11/07/24,4.0,55.0,23.091667,19.110542,,6.0,55.0,22.95517,19.110542,,,51.0,23.476334,21.2522,,18,51.0,23.33725,20.082708,,30,3.0,27.777002,16.808569,,23,51.0,28.763002,15.137133,,24,51.0,28.835165,13.608762,,16,51.0,29.861498,14.021525,,8,3.0,26.878,20.380579,,7,51.0,25.472414,19.191748,,0.0,61.0,26.323496,19.09358,,3,55.0,26.796999,14.77755,,12,55.0,26.6495,13.797912,,14,55.0,26.764244,14.372974,
12/07/24,0.0,63.0,22.939583,22.963936,,5.0,63.0,22.803083,22.963936,,,63.0,23.36592,21.129883,,18,63.0,23.616423,26.901417,,23,61.0,26.616585,21.26744,,32,65.0,27.290087,15.021105,,28,63.0,26.931,16.704155,,21,61.0,27.817749,16.055355,,16,61.0,25.809256,24.850431,,14,65.0,24.44325,24.514387,,0.0,61.0,24.727667,18.888851,,9,65.0,25.201166,14.4,,16,65.0,25.174498,13.722565,,21,63.0,25.683,14.021525,
13/07/24,1.0,51.0,22.702085,27.238941,,5.0,51.0,22.565584,27.238941,,,51.0,22.801332,28.856194,,27,53.0,22.591417,25.942488,,37,51.0,26.44992,24.863468,,35,53.0,26.521334,14.4,,62,61.0,26.95183,14.471821,,60,61.0,27.794832,15.530151,,54,61.0,25.438416,22.392464,,50,53.0,24.132835,23.333443,,38.0,63.0,24.286001,22.881956,,42,65.0,24.638664,18.64369,,39,63.0,24.541166,14.84318,,43,63.0,25.218414,21.67487,
14/07/24,1.0,51.0,22.420835,27.77838,,4.0,51.0,22.284334,27.77838,,,51.0,22.790918,30.962095,,22,53.0,22.83933,29.574827,,31,53.0,25.891584,22.691425,,23,55.0,26.219248,10.805999,,16,63.0,26.405998,13.849476,,16,53.0,27.507332,14.618837,,10,53.0,24.940498,26.282465,,12,53.0,23.682833,25.864943,,,61.0,24.075583,20.163212,,8,63.0,25.084501,17.163355,,14,63.0,24.955748,16.311613,,20,63.0,25.495497,21.734581,
15/07/24,2.0,63.0,21.689583,27.155552,,7.0,63.0,21.553085,27.155552,,,63.0,21.809664,27.466372,,26,61.0,21.718498,29.655787,,36,55.0,24.414505,23.051247,,31,63.0,25.794249,14.8257065,,50,61.0,25.791418,17.826363,,45,61.0,26.467749,17.566378,,40,53.0,24.490501,24.122686,,47,55.0,23.384916,24.967499,,,63.0,23.748503,22.691425,,20,63.0,24.75325,17.771753,,13,65.0,24.709917,15.281989,,21,63.0,25.530916,20.966715,
16/07/24,1.0,61.0,21.772917,29.723444,,4.0,61.0,21.636415,29.723444,,,63.0,21.857582,29.59235,,27,61.0,21.88725,31.700449,,42,53.0,24.220757,23.906818,,37,53.0,24.821333,10.464797,,34,55.0,25.14975,16.311613,,29,53.0,25.903166,19.130875,,23,51.0,24.178003,30.141266,,20,53.0,22.922415,27.959743,,12.0,63.0,23.538084,27.210379,,16,63.0,25.063665,18.692286,,16,63.0,24.747414,20.478907,,23,65.0,25.645498,25.455843,
17/07/24,6.0,53.0,22.112501,30.37683,,10.0,53.0,21.976004,30.37683,,,53.0,22.138834,30.54701,,28,53.0,22.17475,33.497414,,40,61.0,24.8645,22.380884,,37,55.0,25.388,13.684735,,63,55.0,25.595583,18.161278,,58,53.0,26.23025,19.914215,,54,61.0,24.236334,28.082308,,54,53.0,23.193247,25.071098,,,61.0,23.781832,23.411074,,42,65.0,24.834497,13.698934,,43,63.0,24.59533,15.379206,,51,63.0,25.405916,20.037485,
18/07/24,3.0,61.0,22.091667,33.280045,,6.0,61.0,21.955164,33.280045,,,63.0,22.17425,32.789658,,25,55.0,22.039331,33.190357,,33,53.0,24.58742,28.227306,,25,53.0,25.24425,13.797912,,25,61.0,24.98725,16.548256,,18,61.0,25.565666,16.87398,,11,61.0,23.205084,23.358423,,11,61.0,22.839083,25.862436,,1.0,63.0,23.435999,21.96295,,4,63.0,24.315752,17.072504,,11,63.0,24.314085,16.171976,,15,63.0,25.078836,21.479666,
19/07/24,0.0,61.0,20.981249,27.466372,,5.0,61.0,20.844751,27.466372,,,61.0,21.120083,29.69727,,20,55.0,20.922667,30.811037,,35,53.0,23.570753,22.104116,,26,53.0,24.329668,5.991594,,51,51.0,25.847666,13.237039,,45,51.0,26.588585,14.88242,,37,3.0,24.330084,24.162947,,36,51.0,23.226583,24.472057,,25.0,55.0,23.658918,21.758419,,26,53.0,24.763666,16.055353,,14,53.0,24.93283,18.39878,,15,55.0,25.480917,20.240198,
20/07/24,2.0,53.0,22.164583,32.136932,,4.0,53.0,22.028084,32.136932,,,53.0,22.336752,32.736256,,17,51.0,22.537252,33.3559,,25,51.0,25.941584,28.623962,,18,51.0,26.225502,13.698934,,16,3.0,27.070585,16.039202,,10,51.0,27.892752,18.864824,,5,3.0,25.738417,26.178707,,12,51.0,24.095331,25.460934,,3.0,61.0,24.717247,22.862125,,15,55.0,25.988663,18.129137,,14,53.0,26.141169,20.316889,,20,55.0,26.657999,19.493261,
21/07/24,0.0,51.0,22.858335,32.998474,,4.0,51.0,22.721834,32.998474,,,51.0,23.230497,33.91269,,20,51.0,23.351835,36.145508,,28,51.0,27.08325,29.215502,,26,51.0,27.265085,16.904673,,24,51.0,27.714334,18.709612,,18,53.0,28.455248,21.767351,,21,3.0,26.09258,30.555498,,21,51.0,24.487,29.237675,,,55.0,25.227669,26.901417,,15,53.0,26.609499,23.084955,,14,53.0,26.63283,18.72346,,18,53.0,26.955917,16.65754,
22/07/24,2.0,51.0,23.158333,32.831135,,5.0,51.0,23.021837,32.831135,,,53.0,23.37425,30.608469,,11,51.0,23.420584,32.791634,,6,51.0,27.170748,29.427662,,9,51.0,26.6005,15.192682,,34,3.0,27.072668,15.1884165,,27,3.0,27.690666,16.981165,,24,3.0,24.982168,22.288042,,34,3.0,23.62242,22.065973,,,53.0,24.815165,22.253124,,43,55.0,25.594912,14.408997,,46,55.0,25.649498,14.658676,,47,53.0,26.137163,15.459054,
23/07/24,0.0,53.0,23.258333,29.914679,,3.0,53.0,23.121834,29.914679,,,51.0,23.497168,31.338614,,27,51.0,23.660166,32.957207,,32,51.0,27.391586,24.850431,,27,51.0,27.1755,18.511143,,30,51.0,28.043503,17.698677,,23,51.0,28.861498,18.214718,,18,51.0,26.048836,27.0024,,15,51.0,24.695333,24.693481,,12.0,53.0,24.9485,19.839235,,10,61.0,26.269915,15.815435,,13,53.0,26.103666,13.441071,,19,53.0,26.408003,15.5843,
24/07/24,0.0,51.0,23.137497,30.54701,,3.0,51.0,23.001001,30.54701,,,51.0,23.320084,30.248568,,18,51.0,23.35808,32.41799,,26,51.0,27.489502,28.460497,,24,51.0,27.429665,21.746502,,24,51.0,28.47267,21.077686,,17,3.0,29.240662,18.416384,,19,51.0,26.38842,25.277023,,18,51.0,24.741167,23.78453,,,63.0,25.148499,24.798223,,8,63.0,26.217833,15.905319,,17,61.0,26.228662,16.279802,,24,63.0,26.345499,20.721119,
25/07/24,1.0,53.0,22.947916,36.115017,,5.0,53.0,22.811417,36.115017,,,51.0,23.253418,36.764088,,25,53.0,23.345583,36.0072,,34,53.0,27.112413,29.957968,,27,63.0,26.788,15.905319,,28,53.0,27.068499,19.05281,,22,55.0,27.882334,22.104116,,20,51.0,24.936335,29.68636,,27,53.0,23.843252,26.42753,,16.0,61.0,24.027662,23.233253,,16,63.0,25.238668,18.751125,,11,63.0,25.382835,16.563911,,14,61.0,25.830915,21.915693,
