Date,JBP_Delay,weather_code_JBP,Temperature_JBP,Wind_Speed_JBP,Distance_travelled_JBP,MML_Delay,weather_code_MML,Temperature_MML,Wind_Speed_MML,Distance_travelled_MML,SRID_Delay,weather_code_SRID,Temperature_SRID,Wind_Speed_SRID,Distance_travelled_SRID,NU_Delay,weather_code_NU,Temperature_NU,Wind_Speed_NU,Distance_travelled_NU,KY_Delay,weather_code_KY,Temperature_KY,Wind_Speed_KY,Distance_travelled_KY,GAR_Delay,weather_code_GAR,Temperature_GAR,Wind_Speed_GAR,Distance_travelled_GAR,PPI_Delay,weather_code_PPI,Temperature_PPI,Wind_Speed_PPI,Distance_travelled_PPI,ET_Delay,weather_code_ET,Temperature_ET,Wind_Speed_ET,Distance_travelled_ET,NDPM_Delay,weather_code_NDPM,Temperature_NDPM,Wind_Speed_NDPM,Distance_travelled_NDPM,RKMP_Delay,weather_code_RKMP,Temperature_RKMP,Wind_Speed_RKMP,Distance_travelled_RKMP
29/10/24,0.0,51.0,26.327003,8.461915,,22.0,51.0,26.444,8.461915,,19.0,2.0,27.451662,9.290511,,24.0,2.0,27.805418,10.209348,,26.0,3.0,27.702583,7.10031,,34.0,2.0,27.085081,9.194106,,36.0,1.0,26.819252,9.107359,,40.0,0.0,27.225336,9.257321,,45.0,71.0,-2.2943337,17.519281,,50.0,71.0,-6.175583,37.358566,
30/10/24,34.0,0.0,26.204086,8.936778,,37.0,0.0,26.321081,8.936778,,35.0,0.0,27.237082,12.362475,,52.0,3.0,27.232498,8.825508,,57.0,3.0,27.250498,10.98,,68.0,0.0,26.922585,10.694485,,83.0,0.0,26.400503,11.968308,,97.0,0.0,26.414919,12.140329,,112.0,71.0,-6.2880826,18.547861,,136.0,71.0,-10.573501,33.347157,
31/10/24,0.0,1.0,26.518663,10.272623,,0.0,1.0,26.635666,10.272623,,9.0,1.0,26.847496,9.039514,,9.0,2.0,27.37208,7.486788,,12.0,3.0,27.44425,8.209263,,19.0,3.0,26.843416,8.731392,,23.0,0.0,26.250498,9.449572,,21.0,0.0,26.629503,11.212135,,21.0,3.0,-13.181832,11.545284,,28.0,3.0,-14.925586,21.060001,
01/11/24,1.0,3.0,25.870752,9.526405,,4.0,3.0,25.987753,9.526405,,3.0,3.0,27.235,10.44,,7.0,2.0,27.217916,10.272623,,9.0,3.0,27.304663,9.659814,,9.0,1.0,26.580917,7.486788,,9.0,0.0,26.585917,8.731392,,11.0,0.0,26.467001,9.195868,,16.0,73.0,-9.7985,24.11261,,21.0,71.0,-9.348498,25.664364,
02/11/24,0.0,3.0,25.210335,9.734988,,5.0,3.0,25.327337,9.734988,,7.0,3.0,26.562082,10.546525,,10.0,3.0,26.784578,7.9465466,,14.0,3.0,26.906752,8.244708,,16.0,3.0,26.62467,10.299397,,15.0,3.0,26.167168,9.4238205,,18.0,2.0,26.23575,11.793777,,29.0,73.0,-1.9401668,26.411587,,45.0,71.0,-5.2255836,24.454178,
03/11/24,0.0,0.0,24.216581,10.6261,,3.0,0.0,24.333586,10.6261,,0.0,0.0,25.34333,13.690654,,2.0,3.0,25.65125,14.480773,,5.0,1.0,25.706749,11.995349,,6.0,3.0,25.441332,9.215226,,6.0,1.0,25.452585,8.854829,,9.0,2.0,25.839922,13.397612,,10.0,71.0,-1.7089165,20.917982,,12.0,73.0,-5.2818336,14.978984,
04/11/24,46.0,1.0,23.716583,8.0599,,51.0,1.0,23.833582,8.0599,,45.0,3.0,24.907915,8.404285,,49.0,3.0,25.530416,7.628263,,51.0,3.0,25.548418,9.354806,,76.0,1.0,24.801748,9.914717,,76.0,0.0,24.771332,8.0899935,,77.0,0.0,25.069086,8.805294,,80.0,3.0,-5.2859993,18.783066,,85.0,3.0,-6.544334,15.898188,
05/11/24,0.0,1.0,23.624916,11.448055,,3.0,1.0,23.741919,11.448055,,7.0,3.0,24.287085,8.133928,,11.0,2.0,24.957504,7.674842,,12.0,3.0,24.913,8.656858,,14.0,2.0,24.72258,11.9140415,,30.0,3.0,23.831749,9.109138,,32.0,0.0,24.556585,10.97262,,41.0,71.0,-4.933917,12.841963,,52.0,71.0,-8.321416,20.170443,
06/11/24,29.0,0.0,23.606165,9.926147,,33.0,0.0,23.723167,9.926147,,29.0,3.0,24.805832,11.874544,,33.0,3.0,25.294998,10.310402,,34.0,3.0,25.279665,11.367109,,36.0,3.0,24.97883,8.197414,,39.0,3.0,24.171333,7.6579366,,41.0,2.0,25.444084,10.272623,,43.0,71.0,-5.8818336,11.43248,,44.0,71.0,-9.033917,30.04221,
07/11/24,0.0,0.0,23.731169,9.208192,,4.0,0.0,23.848167,9.208192,,1.0,0.0,24.81208,7.6409945,,6.0,1.0,25.31167,9.36,,9.0,3.0,25.39633,10.644379,,7.0,2.0,25.03508,7.562142,,9.0,2.0,24.246336,7.3799996,,15.0,0.0,24.62742,9.208192,,44.0,73.0,-6.844332,25.382553,,52.0,73.0,-10.919332,30.513052,
08/11/24,1.0,3.0,24.518667,7.293888,,4.0,3.0,24.635668,7.293888,,0.0,3.0,25.462082,12.229406,,2.0,3.0,25.586668,9.187056,,4.0,3.0,25.469252,10.120098,,7.0,3.0,25.297583,8.287822,,7.0,3.0,24.75675,6.601363,,11.0,1.0,25.04408,10.062305,,12.0,73.0,-1.5776668,27.289448,,12.0,71.0,-7.92975,39.242065,
09/11/24,0.0,3.0,24.293669,11.481968,,2.0,3.0,24.410662,11.481968,,1.0,3.0,24.857916,13.229694,,3.0,3.0,25.422083,9.627896,,6.0,3.0,25.423418,7.9138603,,11.0,3.0,25.324663,8.6193495,,13.0,3.0,25.385918,8.338489,,15.0,2.0,25.102415,10.4166975,,17.0,73.0,-3.0922499,22.392464,,20.0,73.0,-8.094333,28.511683,
10/11/24,6.0,3.0,23.781164,13.54911,,20.0,3.0,23.898165,13.54911,,3.0,2.0,24.407913,12.224107,,9.0,3.0,24.88875,12.496719,,12.0,3.0,24.925499,11.778658,,14.0,2.0,24.437164,10.560341,,16.0,0.0,23.983833,9.9587345,,17.0,1.0,24.27742,9.779817,,19.0,3.0,-4.2255836,12.708815,,18.0,71.0,-8.383918,23.224882,
11/11/24,0.0,0.0,23.008253,10.449306,,23.0,0.0,23.125252,10.449306,,20.0,0.0,23.605835,9.178235,,25.0,0.0,23.728334,9.997699,,28.0,0.0,23.796333,8.427383,,33.0,0.0,23.730919,8.913181,,37.0,0.0,23.246332,10.436895,,49.0,0.0,23.587837,10.546525,,55.0,73.0,-2.9297504,6.8541956,,72.0,71.0,-6.844333,30.141266,
12/11/24,0.0,3.0,23.643667,10.699028,,5.0,3.0,23.760666,10.699028,,27.0,3.0,23.03708,10.957846,,32.0,3.0,23.215836,9.743304,,32.0,3.0,23.138,8.738811,,35.0,3.0,23.52883,8.967541,,39.0,2.0,22.937998,8.536252,,42.0,2.0,23.3295,10.739832,,50.0,73.0,0.6306668,29.293585,,53.0,73.0,-3.5901663,34.296967,
13/11/24,0.0,0.0,23.7145,9.867218,,4.0,0.0,23.8315,9.867218,,20.0,0.0,21.90375,8.669949,,14.0,0.0,21.997086,9.913082,,8.0,0.0,21.798418,10.399576,,13.0,0.0,22.272585,11.269782,,22.0,0.0,22.496332,10.99769,,45.0,0.0,22.583666,9.257321,,55.0,75.0,1.0848333,33.561676,,58.0,75.0,-3.111,59.976746,
14/11/24,1.0,1.0,23.214499,9.172938,,3.0,1.0,23.3315,9.172938,,0.0,2.0,21.351667,8.942214,,3.0,2.0,21.563751,9.028754,,7.0,3.0,21.279669,9.335737,,10.0,3.0,21.755919,10.062305,,15.0,3.0,21.954668,10.944532,,19.0,3.0,22.087835,10.261579,,20.0,75.0,-0.3297499,39.953514,,21.0,75.0,-4.900583,57.566235,
15/11/24,41.0,3.0,22.756166,9.567131,,42.0,3.0,22.873169,9.567131,,40.0,3.0,21.034998,5.4744864,,42.0,3.0,21.03875,6.778141,,44.0,3.0,20.796331,7.4672885,,45.0,3.0,21.391333,8.287822,,49.0,3.0,22.015083,9.292254,,53.0,3.0,21.754503,8.477216,,55.0,73.0,-4.4964166,42.263603,,54.0,73.0,-10.3235,46.349564,
16/11/24,0.0,2.0,22.966581,10.823973,,4.0,2.0,23.083586,10.823973,,5.0,2.0,20.951666,6.391901,,5.0,2.0,21.02,6.3690495,,12.0,2.0,20.613,5.6060677,,18.0,3.0,21.716331,5.3699164,,22.0,3.0,21.902582,6.889557,,27.0,3.0,21.564919,9.178235,,32.0,73.0,-6.99225,33.424305,,46.0,71.0,-12.923499,35.372173,
17/11/24,0.0,0.0,22.933252,9.567131,,4.0,0.0,23.05025,9.567131,,0.0,0.0,21.235,7.256032,,7.0,0.0,21.132502,6.854195,,11.0,0.0,20.758835,8.6193495,,16.0,0.0,21.424667,7.0407386,,16.0,0.0,21.742165,9.97986,,28.0,0.0,21.583666,8.936778,,33.0,73.0,-8.011,35.538033,,47.0,71.0,-14.479751,33.348614,
18/11/24,26.0,0.0,22.41658,9.2660675,,28.0,0.0,22.533583,9.2660675,,28.0,0.0,20.855833,8.936778,,32.0,0.0,21.186666,9.044888,,35.0,0.0,20.844252,7.8954163,,35.0,0.0,21.718416,9.044888,,44.0,0.0,21.652582,9.567131,,48.0,0.0,21.535753,8.139901,,49.0,73.0,-9.788083,24.27265,,50.0,71.0,-16.613085,21.868332,
19/11/24,0.0,1.0,22.166586,8.688613,,11.0,1.0,22.283585,8.688613,,8.0,1.0,20.807917,10.210936,,11.0,3.0,21.022087,7.8625183,,14.0,3.0,20.904667,7.970972,,17.0,0.0,20.91425,6.830519,,22.0,0.0,20.992167,7.731622,,27.0,0.0,21.15242,10.32924,,49.0,73.0,-9.986001,29.3538,,64.0,71.0,-14.546416,26.825436,
20/11/24,5.0,0.0,21.177,9.726664,,4.0,0.0,21.293999,9.726664,,26.0,0.0,19.724583,12.0653715,,37.0,0.0,20.007502,7.029225,,45.0,0.0,19.938002,7.4520864,,49.0,0.0,20.2455,8.107996,,53.0,0.0,20.348417,8.958504,,57.0,0.0,20.537836,10.464797,,59.0,73.0,-11.688085,28.296663,,141.0,71.0,-15.55058,21.815674,
21/11/24,4.0,0.0,20.185335,10.134495,,4.0,0.0,20.302336,10.134495,,0.0,0.0,18.826666,6.6624317,,2.0,0.0,19.3075,5.8852015,,4.0,0.0,19.217169,6.320538,,6.0,0.0,19.632998,8.604301,,9.0,0.0,19.60467,8.027677,,14.0,0.0,19.742,9.901636,,16.0,3.0,-16.18808,7.674842,,31.0,71.0,-11.752667,32.535713,
22/11/24,10.0,0.0,19.543669,10.742848,,16.0,0.0,19.660666,10.742848,,13.0,0.0,18.212082,6.3690495,,13.0,0.0,18.438751,7.42159,,17.0,0.0,18.356749,8.2584505,,21.0,0.0,18.841333,9.565437,,29.0,0.0,18.744253,8.766573,,37.0,0.0,19.025333,11.269782,,39.0,3.0,-14.06725,22.45315,,39.0,3.0,-15.321416,14.387619,
23/11/24,0.0,0.0,19.993666,10.873251,,4.0,0.0,20.110666,10.873251,,22.0,0.0,18.764166,8.731391,,21.0,0.0,19.059586,7.3997297,,26.0,0.0,18.777582,7.748368,,28.0,1.0,19.260082,8.467655,,37.0,0.0,19.023418,7.7420926,,40.0,1.0,19.79825,10.934166,,42.0,71.0,-5.5818334,31.644184,,48.0,71.0,-12.915168,19.69993,
24/11/24,0.0,3.0,20.12075,10.564942,,2.0,3.0,20.23775,10.564942,,0.0,3.0,18.814165,8.936778,,3.0,3.0,18.999166,7.9077177,,4.0,3.0,18.738,6.8138976,,8.0,3.0,19.2705,7.4346757,,13.0,3.0,19.06925,6.778141,,16.0,3.0,19.731583,8.260411,,19.0,71.0,-6.265166,27.289448,,22.0,71.0,-12.013082,32.789658,
25/11/24,0.0,3.0,20.501997,9.531505,,2.0,3.0,20.619001,9.531505,,0.0,3.0,18.814165,7.928177,,4.0,3.0,19.249166,7.44121,,7.0,3.0,19.148417,7.3997297,,9.0,3.0,19.649666,9.179999,,13.0,3.0,19.600498,9.037721,,15.0,3.0,19.927418,9.931042,,97.0,73.0,-8.783916,27.722336,,109.0,3.0,-18.613083,30.832586,
26/11/24,26.0,3.0,20.641582,10.799999,,82.0,3.0,20.758583,10.799999,,79.0,3.0,18.941248,8.936777,,81.0,3.0,19.4825,4.8433046,,86.0,3.0,19.308832,5.4744864,,103.0,3.0,19.991335,7.16617,,107.0,3.0,19.760918,8.085988,,109.0,3.0,19.992,10.656547,,108.0,73.0,-9.908916,34.488674,,108.0,3.0,-22.315168,24.344624,
27/11/24,10.0,0.0,20.02075,11.328566,,33.0,0.0,20.13775,11.328566,,30.0,0.0,18.499584,9.432412,,32.0,0.0,18.984585,10.134495,,34.0,0.0,18.733831,9.2660675,,46.0,0.0,19.460081,12.678185,,43.0,0.0,19.221333,11.45513,,42.0,0.0,19.7545,11.457958,,43.0,75.0,-8.883916,53.809162,,57.0,71.0,-19.375584,33.25375,
28/11/24,1.0,0.0,19.593666,11.792404,,4.0,0.0,19.710665,11.792404,,0.0,0.0,17.951666,12.145665,,1.0,0.0,18.411667,12.801531,,5.0,0.0,18.2255,12.303366,,9.0,0.0,18.641333,15.224637,,13.0,0.0,18.683834,15.22783,,16.0,0.0,18.84408,14.148046,,16.0,71.0,-15.015168,37.911263,,15.0,3.0,-23.775581,32.675823,
29/11/24,0.0,2.0,19.374918,11.738705,,3.0,2.0,19.491915,11.738705,,0.0,0.0,17.76,10.195057,,10.0,0.0,18.057503,10.644379,,12.0,1.0,17.875502,9.266067,,14.0,2.0,17.874664,11.304229,,11.0,0.0,18.06925,11.466438,,11.0,0.0,17.862833,12.996201,,11.0,75.0,-8.700583,63.33673,,14.0,73.0,-17.892252,65.68693,
30/11/24,0.0,3.0,19.5395,11.103243,,3.0,3.0,19.6565,11.103243,,0.0,3.0,18.112082,11.409785,,2.0,3.0,18.072084,8.827344,,4.0,3.0,17.860916,7.6388745,,4.0,3.0,18.033003,10.285232,,20.0,3.0,17.96925,11.734564,,23.0,3.0,18.100336,13.752047,,40.0,73.0,-10.011001,59.912155,,41.0,73.0,-15.825583,68.020226,
01/11/24,1.0,3.0,25.870752,9.526405,,4.0,3.0,25.987753,9.526405,,3.0,3.0,27.235,10.44,,7.0,2.0,27.217916,10.272623,,9.0,3.0,27.304663,9.659814,,9.0,1.0,26.580917,7.486788,,9.0,0.0,26.585917,8.731392,,11.0,0.0,26.467001,9.195868,,16.0,73.0,-9.7985,24.11261,,21.0,71.0,-9.348498,25.664364,
02/12/24,0.0,3.0,21.514502,12.193588,,2.0,3.0,21.6315,12.193588,,16.0,3.0,20.316248,10.694485,,15.0,2.0,20.609585,11.1090765,,16.0,2.0,20.294249,9.676569,,16.0,3.0,20.439249,11.298495,,16.0,2.0,20.790083,11.043261,,17.0,3.0,20.4045,12.204212,,14.0,3.0,-11.396416,35.50155,,19.0,71.0,-16.65475,40.73611,
03/12/24,3.0,2.0,22.622833,11.225132,,4.0,2.0,22.739832,11.225132,,3.0,2.0,21.572496,11.132385,,5.0,3.0,21.88875,10.883676,,8.0,3.0,21.69425,10.134496,,9.0,3.0,21.95175,12.534257,,11.0,3.0,22.479668,11.638917,,11.0,3.0,22.13575,13.213765,,12.0,71.0,-16.890163,24.295332,,10.0,71.0,-19.346418,38.710464,
04/12/24,0.0,3.0,22.822832,12.815443,,4.0,3.0,22.939829,12.815443,,1.0,3.0,21.551666,11.032987,,3.0,3.0,21.926252,9.224011,,5.0,3.0,21.788002,8.574123,,5.0,3.0,22.149666,10.799999,,5.0,3.0,22.567167,11.843124,,5.0,3.0,22.619087,12.348051,,6.0,73.0,-15.025582,31.716797,,8.0,3.0,-22.0735,28.255413,
05/12/24,0.0,0.0,22.397835,11.592895,,4.0,0.0,22.514837,11.592895,,9.0,0.0,20.987085,8.587338,,13.0,0.0,21.495,8.738811,,15.0,0.0,21.348413,7.5019197,,15.0,0.0,22.095497,10.765445,,14.0,0.0,22.402582,10.315115,,16.0,1.0,22.729502,11.276968,,20.0,73.0,-10.256832,23.375753,,32.0,3.0,-23.11725,17.068707,
06/12/24,0.0,3.0,21.302,10.385547,,4.0,3.0,21.418999,10.385547,,18.0,3.0,20.166246,7.562142,,20.0,3.0,20.761667,9.028754,,22.0,3.0,20.646334,8.197414,,23.0,3.0,21.312168,9.627896,,23.0,3.0,21.463003,8.9873905,,24.0,3.0,21.810753,10.8792095,,23.0,71.0,-3.6484995,21.060768,,24.0,73.0,-15.3151655,30.351225,
07/12/24,1.0,3.0,21.685331,12.124306,,3.0,3.0,21.802332,12.124306,,19.0,3.0,20.374578,9.885262,,20.0,3.0,21.115833,12.708815,,25.0,3.0,21.094252,10.272623,,26.0,3.0,21.603834,11.866355,,26.0,3.0,21.633835,10.070353,,27.0,3.0,21.737837,10.296251,,27.0,71.0,-1.8797498,15.435983,,26.0,71.0,-10.798499,35.836277,
08/12/24,0.0,51.0,21.80825,12.0653715,,29.0,51.0,21.925253,12.0653715,,25.0,3.0,20.237082,12.576836,,28.0,3.0,20.899168,13.797913,,28.0,3.0,20.669252,14.411245,,24.0,3.0,20.962166,14.978984,,28.0,3.0,20.433832,12.710091,,26.0,3.0,20.650333,12.971244,,27.0,73.0,-4.1089163,18.216497,,26.0,71.0,-12.656834,31.770891,
09/12/24,0.0,3.0,19.635334,11.91948,,4.0,3.0,19.752333,11.91948,,9.0,2.0,17.909998,11.230904,,13.0,3.0,18.545,12.791403,,15.0,3.0,18.363,13.41453,,17.0,3.0,18.243416,13.447095,,16.0,3.0,17.725498,9.580668,,20.0,1.0,17.848246,11.276967,,22.0,73.0,-3.7484999,19.67195,,27.0,71.0,-11.921417,26.46551,
10/12/24,5.0,3.0,16.747835,10.8955765,,9.0,3.0,16.864832,10.8955765,,6.0,3.0,15.255833,11.177405,,7.0,3.0,15.48875,6.1437774,,10.0,3.0,15.479667,7.6579366,,12.0,3.0,15.708004,7.0911775,,12.0,3.0,15.587998,9.257321,,17.0,3.0,15.487831,11.43248,,16.0,73.0,-6.8109994,32.280277,,16.0,71.0,-14.536,26.684355,
11/12/24,0.0,3.0,16.654083,9.979859,,21.0,3.0,16.771084,9.979859,,17.0,3.0,15.024585,7.9077177,,28.0,3.0,15.38042,7.458606,,27.0,3.0,15.250501,8.311245,,39.0,3.0,15.787168,10.897063,,48.0,3.0,15.469251,10.304114,,59.0,3.0,15.825333,11.53265,,60.0,71.0,-11.89225,41.58039,,68.0,71.0,-18.111002,45.306038,
12/12/24,40.0,3.0,16.918667,11.966953,,70.0,3.0,17.035666,11.966953,,41.0,3.0,15.472501,7.44121,,44.0,3.0,15.869999,7.458606,,46.0,3.0,15.817165,8.11798,,47.0,3.0,16.255917,10.759423,,48.0,3.0,16.437998,8.649369,,50.0,3.0,16.573252,12.093535,,53.0,3.0,-12.371415,41.039997,,52.0,71.0,-17.925583,37.764412,
13/12/24,0.0,3.0,15.656167,10.823973,,3.0,3.0,15.773166,10.823973,,2.0,3.0,14.157914,8.553314,,2.0,3.0,14.595,7.44121,,3.0,3.0,14.590083,7.9383874,,10.0,3.0,14.980916,6.698806,,10.0,3.0,15.040082,9.835975,,12.0,3.0,15.231583,12.496718,,14.0,3.0,-15.560998,29.340551,,17.0,71.0,-18.394333,30.599998,
14/12/24,0.0,2.0,15.683253,11.431063,,4.0,2.0,15.800252,11.431063,,0.0,0.0,14.214164,9.96524,,0.0,1.0,14.455415,7.145796,,0.0,1.0,14.35675,7.5363917,,2.0,0.0,15.078834,8.490582,,1.0,1.0,15.088,9.430695,,5.0,1.0,15.141999,12.425216,,6.0,73.0,-11.246417,30.960001,,9.0,71.0,-18.8985,29.544683,
15/12/24,0.0,0.0,15.847832,11.788281,,1.0,0.0,15.964833,11.788281,,0.0,0.0,14.482917,8.905908,,0.0,0.0,14.972087,8.415842,,4.0,0.0,14.71925,8.12197,,5.0,0.0,15.310082,9.437563,,10.0,0.0,15.1255,9.931042,,10.0,0.0,15.610751,11.203464,,4.0,71.0,-7.56725,22.013786,,4.0,71.0,-11.825582,25.47175,
16/12/24,0.0,2.0,16.206165,10.285232,,3.0,2.0,16.323166,10.285232,,5.0,1.0,14.491249,7.342588,,4.0,1.0,15.003334,7.0568266,,6.0,1.0,14.833833,7.342588,,6.0,1.0,15.722584,9.05205,,7.0,1.0,15.352585,8.209263,,7.0,0.0,16.146166,11.39842,,6.0,3.0,-9.683914,27.77663,,6.0,3.0,-14.213084,21.897945,
