Date,ERS_Delay,weather_code_ERS,Temperature_ERS,Wind_Speed_ERS,Distance_travelled_ERS,AWY_Delay,weather_code_AWY,Temperature_AWY,Wind_Speed_AWY,Distance_travelled_AWY,TCR_Delay,weather_code_TCR,Temperature_TCR,Wind_Speed_TCR,Distance_travelled_TCR,PGT_Delay,weather_code_PGT,Temperature_PGT,Wind_Speed_PGT,Distance_travelled_PGT,CBE_Delay,weather_code_CBE,Temperature_CBE,Wind_Speed_CBE,Distance_travelled_CBE,TUP_Delay,weather_code_TUP,Temperature_TUP,Wind_Speed_TUP,Distance_travelled_TUP,ED_Delay,weather_code_ED,Temperature_ED,Wind_Speed_ED,Distance_travelled_ED,SGE_Delay,weather_code_SGE,Temperature_SGE,Wind_Speed_SGE,Distance_travelled_SGE,SA_Delay,weather_code_SA,Temperature_SA,Wind_Speed_SA,Distance_travelled_SA,DPJ_Delay,weather_code_DPJ,Temperature_DPJ,Wind_Speed_DPJ,Distance_travelled_DPJ,HSRA_Delay,weather_code_HSRA,Temperature_HSRA,Wind_Speed_HSRA,Distance_travelled_HSRA,CRLM_Delay,weather_code_CRLM,Temperature_CRLM,Wind_Speed_CRLM,Distance_travelled_CRLM,BNC_Delay,weather_code_BNC,Temperature_BNC,Wind_Speed_BNC,Distance_travelled_BNC,SBC_Delay,weather_code_SBC,Temperature_SBC,Wind_Speed_SBC,Distance_travelled_SBC
12-08-2024,0,63,23.985415,13.722565,0,6,63,23.848917,13.722565,20,7,63,24.240921,13.0447235,75,0,65,24.49975,9.693296,152,2,63,26.664503,13.556282,206,0,63,27.13175,17.654686,256,6,65,27.33309,10.97262,307,13,63,28.323997,13.009903,328,7,63,27.711334,10.495713,369,78,63,25.841164,11.592895,435,110,63,26.192253,14.707222,528,141,65,26.574081,16.870138,562,,63,26.436996,19.272614,583,147,63,26.497581,20.696087,587
13-08-2024,0,61,23.791666,11.503113,0,4,61,23.655167,11.503113,20,5,61,23.97425,10.948973,75,1,63,23.841421,12.599998,152,,53,26.4645,10.446206,206,15,53,27.08592,9.793058,256,53,61,27.48725,8.350138,307,85,63,27.798996,13.004922,328,78,63,27.115503,12.43434,369,111,65,25.751581,11.019764,435,118,65,26.794333,14.04,528,121,61,26.924086,10.805999,562,,65,26.572416,9,583,104,63,26.147581,15.077082,587
14-08-2024,0,51,24.714582,11.212135,0,3,51,24.578085,11.212135,20,5,51,24.882584,12.397806,75,1,51,24.520584,13.276144,152,5,63,26.47492,11.165805,206,6,65,26.91925,9.686609,256,1,63,26.910164,17.727943,307,13,63,27.61358,13.779114,328,7,65,26.553,18.129137,369,72,63,25.2745,19.35314,435,74,61,26.060999,12.181625,528,83,61,26.434502,12.475961,562,,65,26.24742,10.514218,583,70,63,26.289251,13.584932,587
15-08-2024,0,55,24.549997,11.090103,0,12,55,24.413498,11.090103,20,13,51,24.788834,9.178235,75,2,51,24.510164,10.464797,152,,51,26.952002,5.8603754,206,46,51,27.469252,8.4963045,256,58,51,27.608084,10.163227,307,98,51,28.169832,9.021574,328,85,51,26.97175,10.365251,369,97,3,25.73908,11.792404,435,184,53,26.82975,15.192682,528,196,51,26.724083,14.336861,562,,63,26.79325,12.229406,583,182,51,26.714249,13.75558,587
16-08-2024,0,63,23.639585,11.609651,0,8,63,23.503084,11.609651,20,10,61,23.80967,14.277983,75,3,63,23.735168,11.525623,152,2,63,26.6145,16.704155,206,4,63,27.471336,17.31746,256,13,65,27.447672,11.91812,307,26,65,28.24275,21.575987,328,16,65,26.953001,18.837324,369,36,63,25.349503,19.881649,435,42,65,26.33391,15.496736,528,46,63,26.567827,16.595179,562,,63,26.309916,16.808569,583,30,63,26.383001,18.709612,587
17-08-2024,0,55,23.766663,11.090103,0,6,55,23.630167,11.090103,20,11,51,24.330503,13.684735,75,13,55,24.176834,10.990322,152,,53,27.085333,10.483357,206,14,55,27.740084,17.595861,256,71,51,28.076836,17.10284,307,110,51,28.865664,18.328207,328,95,51,27.142586,22.366402,369,117,3,25.60575,19.64228,435,160,53,26.279753,16.78156,528,161,63,26.180334,15.256526,562,,51,26.214083,14.345898,583,148,53,26.312166,13.797913,587
18-08-2024,0,63,24.383337,7.5685663,0,8,63,24.246832,7.5685663,20,13,63,24.686747,9.422101,75,20,53,24.774752,10.703569,152,14,61,27.202002,10.823973,206,16,61,28.340082,9.422101,256,7,51,28.5935,11.753877,307,29,53,29.467749,13.70839,328,17,51,27.817583,16.135872,369,84,3,25.930748,14.336861,435,114,53,26.85475,14.973576,528,143,51,26.267836,13.1041975,562,,53,26.380747,14.561099,583,133,51,26.403831,14.241629,587
19-08-2024,0,63,23.33333,8.435069,0,7,63,23.196836,8.435069,20,13,63,23.555502,9.904906,75,4,63,23.741417,11.792404,152,9,63,26.054085,15.1884165,206,5,61,26.78383,17.163355,256,2,63,26.73725,10.587917,307,14,65,27.749002,9.931042,328,8,63,26.688417,18.671474,369,34,51,25.286997,17.713316,435,46,63,26.16725,14.81259,528,50,63,26.186584,17.610588,562,,63,26.078667,14.773164,583,46,61,26.201752,17.377226,587
20-08-2024,0,65,23.64583,15.141414,0,6,65,23.509333,15.141414,20,7,63,23.978416,11.298495,75,0,63,24.09767,13.755579,152,,63,26.274916,10.464797,206,50,51,27.02342,21.218632,256,85,65,26.833082,13.441071,307,125,63,27.346914,15.937878,328,112,55,26.959251,15.484185,369,131,55,25.501581,16.267857,435,185,63,25.998499,12.7279215,528,202,63,25.980331,14.512064,562,,65,25.945333,14.186923,583,195,63,26.080917,19.373219,587
21-08-2024,0,51,23.102083,20.767975,0,13,51,22.965584,20.767975,20,16,53,23.463835,18.448023,75,6,53,23.341421,18.511143,152,3,55,25.54992,19.486609,206,1,61,26.415083,17.709658,256,1,63,26.803919,21.758419,307,18,51,27.594831,23.933908,328,10,53,26.313421,29.96662,369,85,51,25.23908,27.943514,435,100,61,25.4235,21.915693,528,146,61,25.555334,18.668005,562,,53,25.716164,16.299694,583,160,61,26.012167,17.072504,587
22-08-2024,0,51,23.077085,26.674032,0,5,51,22.940582,26.674032,20,5,51,23.380503,26.242987,75,0,51,23.643501,25.6233,152,,51,26.497833,14.336861,206,42,3,27.119247,14.118243,256,57,51,27.422667,17.072504,307,115,51,28.236498,18.388212,328,99,3,26.713417,23.933908,369,111,3,24.782831,23.023117,435,160,51,25.771416,16.65754,528,166,53,25.940744,15.496736,562,,53,25.949495,12.245293,583,155,51,26.220495,11.298495,587
23-08-2024,0,51,23.174997,22.17144,0,7,51,23.0385,22.17144,20,10,3,23.626333,20.46941,75,0,51,23.956,19.353138,152,0,3,27.11033,14.529915,206,1,3,28.01092,12.88981,256,0,3,28.016417,15.349684,307,21,3,28.73858,16.923828,328,16,3,27.096748,22.183128,369,71,3,25.603668,22.476227,435,91,51,26.263084,16.93531,528,91,53,26.507416,15.315873,562,,55,26.343246,14.578888,583,84,53,26.714249,15.141414,587
24-08-2024,0,61,22.802086,26.089447,0,6,61,22.665583,26.089447,20,11,53,23.203417,25.9225,75,9,53,23.366417,26.141552,152,,53,26.468666,18.723461,206,69,51,27.435919,23.86341,256,123,3,27.264334,26.260265,307,206,51,27.998999,25.460936,328,196,3,26.209253,31.178993,369,221,51,24.80783,28.001427,435,287,65,24.965166,22.55106,528,294,61,25.476166,16.08761,562,,63,25.562002,13.779114,583,288,63,25.985083,14.182355,587
25-08-2024,2,51,22.614584,28.054604,0,14,51,22.478083,28.054604,20,35,51,23.022165,27.551172,75,31,51,23.162252,28.766228,152,24,51,26.533249,19.914217,206,22,51,27.190084,12.979984,256,11,51,26.997667,17.84816,307,19,51,27.753166,21.599998,328,3,51,25.798836,27.059933,369,77,3,24.62033,29.28418,435,137,61,24.490168,18.289274,528,175,53,25.824081,15.188415,562,,61,25.914083,16.676977,583,176,53,26.489248,18.709612,587
26-08-2024,0,51,23.041666,27.684914,0,8,51,22.905169,27.684914,20,9,51,23.438835,27.698952,75,10,61,23.464333,27.834309,152,10,51,26.772835,18.888851,206,13,51,27.602585,9.83268,256,10,51,27.347672,17.377226,307,22,51,28.201082,21.479664,328,9,51,26.182167,27.238941,369,40,51,24.8245,29.810522,435,44,61,24.60475,19.110542,528,50,61,25.869913,17.533146,562,,61,25.939081,17.114204,583,46,61,26.351748,16.862455,587
27-08-2024,1,53,22.743752,22.963936,0,13,53,22.607254,22.963936,20,14,53,23.02633,24.74329,75,11,53,23.022667,26.368616,152,,55,26.822836,17.227419,206,31,63,27.760918,8.161764,256,50,63,27.428919,10.883676,307,81,51,28.344831,14.799459,328,68,53,25.994669,26.562046,369,89,3,24.493248,27.295977,435,119,55,24.383917,18.806337,528,124,61,25.142832,15.484185,562,,61,25.457832,14.113653,583,123,61,25.87883,14.84318,587
28-08-2024,0,53,22.191668,23.411074,0,15,53,22.055168,23.411074,20,24,61,22.409668,26.220753,75,15,51,22.69142,26.302181,152,20,51,26.743668,20.418695,206,20,51,27.435913,8.089993,256,14,51,27.224747,12.324414,307,23,51,28.348997,14.291592,328,7,51,25.982168,23.269482,369,30,55,24.732834,21.566973,435,56,61,24.615168,18.448023,528,61,63,25.465752,12.24,562,,61,25.091166,12.522619,583,48,53,25.607996,14.658676,587
29-08-2024,0,63,21.929167,23.411074,0,16,63,21.792665,23.411074,20,18,63,22.363836,23.444265,75,11,61,22.48725,24.842607,152,,63,25.660334,22.33161,206,32,63,26.487997,12.7279215,256,86,63,26.341415,14.458382,307,141,63,27.544832,14.021525,328,126,63,25.573832,25.264202,369,140,61,24.526583,24.063513,435,189,63,24.248499,21.602999,528,256,61,24.932413,17.414476,562,,63,24.582832,14.512064,583,244,63,25.010084,14.336861,587
30-08-2024,0,53,21.783333,20.948164,0,11,53,21.646833,20.948164,20,16,61,22.16175,23.039999,75,16,53,22.520584,25.212852,152,15,53,25.893671,20.532627,206,19,61,26.069252,8.905908,256,14,65,26.351831,14.685176,307,31,61,27.61983,15.1884165,328,19,61,25.453003,26.121714,369,66,53,24.603662,24.798225,435,77,61,24.088081,18.1041,528,85,63,24.809496,13.339445,562,,63,24.674501,17.654686,583,75,63,25.016329,14.404499,587
31-08-2024,2,53,21.616667,22.366402,0,15,53,21.480165,22.366402,20,112,51,22.051332,25.651104,75,115,55,22.095583,27.248457,152,155,51,26.664503,23.584808,206,161,51,26.808836,14.654254,256,158,53,26.9935,15.379206,307,169,53,27.532333,15.815435,328,156,51,25.213417,23.441502,369,178,51,24.51825,21.924562,435,240,55,24.70475,20.721119,528,244,61,25.305334,13.1041975,562,,63,25.00575,13.004921,583,242,61,25.549665,15.459054,587
01-09-2024,0,61,22.40625,26.61323,0,15,61,22.26975,26.61323,20,41,63,22.668001,31.716797,75,32,53,22.772667,32.385994,152,33,53,26.24575,23.14103,206,32,53,26.594252,11.440978,256,22,63,26.524748,16.363178,307,43,51,27.773996,15.30741,328,32,51,25.375914,23.686249,369,73,55,24.73075,22.90743,435,91,61,24.536001,21.96,528,116,63,24.988665,14.707222,562,,63,24.997416,15.778518,583,135,61,25.530916,20.767975,587
02-09-2024,1,55,22.754166,20.5484,0,20,55,22.61767,20.5484,20,28,51,23.347168,21.96295,75,25,55,23.664331,22.346113,152,25,51,27.468666,18.64369,206,30,51,27.17967,12.287555,256,23,51,27.701834,14.973577,307,32,51,28.43233,17.57744,328,19,3,25.963419,24.912935,369,33,63,25.05783,23.773632,435,55,63,24.871416,20.192118,528,60,63,25.482414,15.119999,562,,65,25.26825,15.273505,583,47,61,25.837164,17.309973,587
03-09-2024,0,51,23.110413,23.762726,0,13,51,22.973917,23.762726,20,15,53,23.578417,24.842607,75,6,51,23.928917,27.475807,152,6,51,28.11033,21.2522,206,4,51,27.567163,20.073025,256,9,53,27.85183,15.7908325,307,21,51,28.66567,17.174677,328,8,51,26.059248,27.36947,369,36,61,24.976583,25.41763,435,52,55,24.848497,21.434364,528,82,61,25.184504,14.512064,562,,63,24.955751,15.941944,583,85,63,25.366333,12.371645,587
04-09-2024,0,51,23.281252,25.199999,0,10,51,23.144747,25.199999,20,13,51,23.888834,28.449112,75,3,3,23.985167,29.239891,152,1,51,27.981165,23.857979,206,2,3,27.692167,10.495713,256,1,3,28.047667,13.450708,307,33,53,28.8865,17.610588,328,15,51,26.305084,24.967497,369,46,3,25.416168,21.794127,435,103,53,25.265165,21.288757,528,116,53,25.780334,14.917212,562,,55,25.568253,14.578888,583,123,55,26.093416,18.043148,587
05-09-2024,0,51,23.235418,22.065973,0,17,51,23.098915,22.065973,20,22,51,23.788836,24.087738,75,8,3,24.193502,27.757376,152,9,3,28.902002,21.479666,206,8,51,29.27342,13.797913,256,0,51,28.73517,14.982228,307,12,51,29.630247,17.148247,328,8,3,26.925919,27.511158,369,19,53,26.091166,22.17144,435,39,61,25.988083,23.441502,528,50,51,26.405327,18.430452,562,,53,25.993254,18.057508,583,35,53,26.349665,20.00512,587
06-09-2024,0,51,22.681252,21.313093,0,18,51,22.544754,21.313093,20,20,51,23.23675,23.400002,75,11,53,23.578918,27.416782,152,,53,27.791582,21.758419,206,18,51,28.438002,16.199999,256,23,51,28.149755,11.885453,307,36,53,28.982336,14.689588,328,21,51,26.567583,21.915691,369,39,61,25.637003,20.08916,435,58,53,25.790167,23.828083,528,76,61,26.426165,18.486622,562,,53,25.995333,14.05845,583,45,51,26.351748,18.837322,587
07-09-2024,0,63,22.572916,21.67487,0,5,63,22.436417,21.67487,20,10,63,23.213835,22.505037,75,4,61,23.372667,25.567604,152,18,63,27.629087,22.668568,206,14,53,27.902582,17.643673,256,4,55,28.239332,13.608762,307,55,51,29.182335,15.575981,328,44,51,27.007166,26.161375,369,66,55,25.697416,22.771244,435,108,55,25.825583,21.24305,528,116,55,26.622004,15.188415,562,,53,26.278666,14.241629,583,101,53,26.60383,17.727943,587
08-09-2024,0,53,22.341667,23.42491,0,8,53,22.205168,23.42491,20,9,53,22.770082,25.570139,75,5,51,22.912249,25.942488,152,,51,27.210337,25.199997,206,15,55,27.188004,17.731598,256,12,55,27.608084,17.610588,307,24,51,28.530249,19.296133,328,10,51,26.1155,30.261421,369,31,3,25.041166,27.026386,435,46,61,24.606833,22.682856,528,76,63,25.217834,16.09969,562,,61,25.2745,13.684735,583,82,63,25.791334,17.654686,587
09-09-2024,0,63,22.75,25.683926,0,9,63,22.6135,25.683926,20,13,63,23.055498,25.099514,75,10,51,23.5935,26.368616,152,,55,27.59992,19.93048,206,0,55,27.396338,12.682018,256,15,63,27.543503,17.477621,307,74,53,28.221916,22.771244,328,59,53,25.944664,29.460672,369,77,51,24.8245,27.80403,435,119,65,24.181831,21.602999,528,175,63,24.83658,15.042659,562,,63,24.56825,14.440443,583,159,63,25.399666,17.654688,587
10-09-2024,1,51,23.268751,29.871325,0,7,51,23.13225,29.871325,20,6,51,23.797167,29.17777,75,0,51,23.89975,30.54701,152,5,53,28.389498,24.251284,206,7,51,28.185913,17.208603,256,12,51,28.176832,18.671474,307,30,3,28.913588,23.86341,328,18,51,26.298838,32.688713,369,75,51,25.149498,29.568253,435,94,55,24.106833,20.907913,528,144,65,25.040749,17.114204,562,,63,24.984919,16.071491,583,127,55,25.745499,20.037485,587
11-09-2024,0,51,23.329165,22.884789,0,9,51,23.192667,22.884789,20,11,51,23.909662,23.795427,75,3,51,24.035172,24.648829,152,,53,27.902002,17.418196,206,24,51,27.917168,14.118243,256,15,53,28.178919,16.489416,307,22,53,28.890665,19.164717,328,6,51,26.303001,31.056128,369,41,3,24.772417,28.312117,435,52,63,24.052668,19.134262,528,59,61,24.717833,16.42247,562,,63,24.807833,16.167967,583,44,53,25.180916,13.276144,587
12-09-2024,0,51,23.254164,22.148045,0,2,51,23.117668,22.148045,20,1,51,23.895086,22.461807,75,0,3,24.147669,24.490587,152,9,51,28.947836,21.2522,206,5,51,29.040085,13.18308,256,1,51,28.753916,14.8257065,307,15,51,29.517746,16.375053,328,0,53,26.867582,25.488914,369,32,53,25.607832,23.675303,435,50,61,25.615166,20.163212,528,61,51,26.015749,14.05845,562,,53,25.72658,12.9249525,583,60,51,26.226751,14.84318,587
13-09-2024,0,3,23.175003,20.774214,0,10,3,23.038498,20.774214,20,10,3,23.87425,20.991426,75,3,3,24.085169,23.233253,152,,3,29.302002,20.633371,206,42,51,29.831749,14.007655,256,39,51,29.674751,15.696165,307,47,53,30.417753,19.09358,328,35,53,27.778,26.14403,369,71,51,26.318247,23.469128,435,97,61,26.365166,21.647945,528,154,55,26.646996,14.512064,562,,63,26.284918,13.441071,583,138,61,26.693415,14.654254,587
14-09-2024,0,51,23.066664,20.948164,0,5,51,22.930168,20.948164,20,5,61,23.728416,20.780453,75,0,51,23.837248,24.29133,152,2,63,28.010336,25.045238,206,0,55,28.773413,18.681883,256,42,51,28.7935,14.773164,307,64,53,29.809416,16.766108,328,62,51,27.078003,22.218153,369,106,63,25.516165,21.437386,435,147,63,25.592247,20.172853,528,184,63,26.209497,14.917212,562,,63,25.891167,13.138765,583,175,63,26.424665,15.646544,587
15-09-2024,1,51,23.21875,18.59845,0,6,51,23.082253,18.59845,20,8,51,24.138838,19.64558,75,0,51,24.310171,22.127556,152,,51,29.193666,17.462782,206,57,51,29.752584,17.581125,256,57,61,28.918497,21.322214,307,68,63,29.792753,21.67487,328,55,61,27.209257,21.203358,369,79,63,25.678665,20.592503,435,96,63,25.788086,20.991426,528,123,61,26.449083,14.264361,562,,63,26.109919,13.084402,583,108,61,26.747583,15.629971,587
16-09-2024,0,51,22.895834,22.553934,0,5,51,22.759333,22.553934,20,4,51,23.747168,23.686249,75,0,51,23.928917,23.587555,152,,3,29.077002,20.275385,206,0,3,30.923422,21.650938,256,5,51,29.445581,20.696087,307,35,51,30.298998,24.482647,328,25,51,27.53842,26.368616,369,37,3,26.247416,24.162947,435,46,51,26.336,22.366402,528,52,51,26.72825,17.555305,562,,51,26.426582,18.455048,583,38,53,26.90175,20.808498,587
17-09-2024,0,51,23.008333,20.431387,0,6,51,22.871836,20.431387,20,10,51,23.880503,23.006226,75,9,51,24.11225,26.282463,152,9,51,29.243668,20.523157,206,14,55,30.28592,21.479664,256,20,51,29.416418,16.42247,307,83,51,30.380255,18.998316,328,70,51,27.47592,23.333443,369,86,63,26.009918,20.3774,435,94,51,26.261,24.881702,528,94,53,26.551163,18.792551,562,,51,26.343252,16.746773,583,100,53,26.741327,21.120682,587
18-09-2024,0,2,22.893747,16.75064,0,7,2,22.757248,16.75064,20,10,3,23.740915,18.043148,75,0,3,23.803919,19.826164,152,,2,28.741585,17.58481,206,44,3,30.112999,17.610588,256,39,3,29.437254,18.79255,307,50,3,30.490664,23.277834,328,37,3,27.4905,27.155552,369,69,51,25.645332,24.066206,435,80,51,26.104746,19.469976,528,103,53,26.213661,15.379206,562,,51,25.928665,15.192682,583,109,51,26.505913,17.551615,587
19-09-2024,0,51,23.268747,18.36353,0,8,51,23.13225,18.36353,20,12,51,24.151335,14.154915,75,0,51,24.397667,17.377226,152,10,51,29.333252,12.783802,206,8,51,30.658834,15.5843,256,17,3,29.820587,15.617529,307,90,3,30.557333,20.456745,328,79,51,27.671753,24.195107,369,85,61,25.570333,20.972897,435,120,51,25.788086,19.829433,528,132,51,26.09075,14.081478,562,,53,25.957832,14.799459,583,127,51,26.187164,14.205182,587
20-09-2024,0,51,23.789583,13.324863,0,7,51,23.653084,13.324863,20,8,51,24.595085,14.440443,75,1,51,24.614334,19.245697,152,6,51,29.220755,11.542478,206,3,51,30.11925,17.148247,256,1,51,29.645584,12.413476,307,17,53,30.419832,21.437386,328,5,51,27.542585,24.946726,369,39,3,25.847418,20.523157,435,59,55,25.74642,18.0036,528,73,51,26.134497,16.039202,562,,51,25.795336,16.263872,583,40,53,26.1705,15.328561,587
21-09-2024,0,55,24.212502,18.58451,0,5,55,24.075998,18.58451,20,5,3,25.140917,19.592731,75,0,3,25.047668,20.275385,152,13,3,29.0395,15.893093,206,11,51,30.092169,15.315873,256,12,51,29.318499,17.294992,307,33,53,30.034414,18.581022,328,18,51,27.109253,22.26768,369,32,61,25.401583,19.95972,435,49,51,25.717247,21.38897,528,63,51,25.876165,16.263872,562,,51,25.889086,16.981165,583,60,53,26.430916,17.25373,587
22-09-2024,0,51,23.897919,19.296135,0,6,51,23.761414,19.296135,20,7,53,24.522165,19.878391,75,0,51,24.564337,20.456745,152,,3,28.685333,16.279802,206,15,3,30.196337,14.689588,256,8,51,29.46225,18.709612,307,26,3,30.163582,22.104116,328,13,3,27.20925,23.47741,369,26,51,25.639082,20.304129,435,40,61,25.742247,18.888851,528,42,61,26.082418,17.294992,562,,61,25.943253,15.986595,583,52,61,26.274664,19.734436,587
23-09-2024,1,63,23.55417,20.037485,0,13,63,23.417665,20.037485,20,16,63,24.17425,21.868332,75,5,61,24.112253,23.006226,152,,53,28.19575,17.208603,206,10,55,29.404665,13.684735,256,2,53,28.381002,27.943512,307,19,55,29.15525,17.654688,328,8,53,26.605082,24.962307,369,24,63,25.447418,23.0653,435,35,63,25.052668,20.316889,528,55,65,25.649084,15.978486,562,,63,25.314081,13.661038,583,22,65,25.914246,17.418196,587
24-09-2024,0,61,23.049997,23.491207,0,6,61,22.9135,23.491207,20,7,63,23.801332,23.110207,75,0,63,23.624748,25.20257,152,12,51,27.585335,21.647945,206,10,61,28.019255,19.881649,256,4,63,28.545588,16.179985,307,43,63,29.288584,20.082708,328,33,51,26.86342,29.620802,369,55,51,25.407835,25.992401,435,73,51,25.569336,24.122683,528,115,53,26.311584,17.339897,562,,53,25.968252,15.517629,583,,55,26.326746,17.873556,587
25-09-2024,0,51,23.212502,23.417301,0,5,51,23.076002,23.417301,20,5,51,24.155502,26.105585,75,10,51,24.199753,27.10121,152,,3,28.895746,23.051247,206,21,53,29.119253,11.098865,256,15,3,29.141418,16.755476,307,25,53,30.165665,19.719656,328,10,3,27.467583,28.152023,369,31,3,25.916166,24.126043,435,54,53,26.088081,21.420753,528,72,53,26.201162,16.215992,562,,53,26.039083,17.163355,583,,53,26.435083,18.519016,587
26-09-2024,1,51,23.618753,19.530622,0,7,51,23.482252,19.530622,20,8,3,24.68467,20.929596,75,7,51,24.695585,23.40277,152,9,51,28.4895,18.900856,206,13,3,29.75467,11.159999,256,9,3,29.464338,16.135872,307,30,51,30.42608,18.254698,328,15,51,27.588419,25.146587,369,24,53,26.016167,21.167418,435,33,61,25.967249,20.060919,528,49,53,26.109499,15.158522,562,,51,26.14325,14.120538,583,,55,26.560081,15.215058,587
27-09-2024,0,53,23.316668,16.770939,0,12,53,23.180166,16.770939,20,15,53,24.274254,17.852697,75,7,61,23.928915,18.367939,152,4,65,26.927002,12.287555,206,4,61,28.056753,9.021574,256,6,61,28.38725,9.668195,307,19,53,30.021917,12.783802,328,5,55,27.994667,18.108572,369,12,61,25.922415,17.22742,435,43,61,26.19433,19.211996,528,52,53,26.234499,13.590894,562,,55,26.299498,15.24909,583,,53,26.664251,15.602999,587
28-09-2024,0,61,23.324999,15.443328,0,13,61,23.188501,15.443328,20,18,61,23.620085,11.362834,75,15,63,23.406004,11.1090765,152,21,63,26.23533,10.075177,206,21,63,27.294249,12.421304,256,46,63,27.57475,14.387619,307,84,63,28.503168,15.3264475,328,72,65,27.288416,17.49337,369,113,61,26.016165,11.1090765,435,136,55,26.777672,12.835653,528,155,51,26.788668,12.10157,562,,61,26.801582,12.594856,583,,61,26.955917,16.199999,587
29-09-2024,0,51,24.054167,11.892265,0,4,51,23.91767,11.892265,20,6,51,24.670084,13.729647,75,6,51,24.183084,16.244936,152,4,51,26.660334,14.517644,206,0,51,27.529665,15.159589,256,3,61,27.297668,10.120099,307,19,63,28.296915,14.584443,328,2,63,27.484247,12.440851,369,26,63,26.020332,12.932471,435,37,65,27.208916,14.068816,528,36,63,27.059494,11.855429,562,,65,26.61825,11.583108,583,,63,26.528833,12.074766,587
30-09-2024,0,51,24.48958,13.644427,0,5,51,24.353083,13.644427,20,13,51,25.326334,15.070633,75,10,51,24.49975,13.767352,152,10,53,27.091583,14.668619,206,6,51,27.869253,9.360001,256,2,51,27.9935,7.353611,307,24,53,28.930246,7.42159,328,13,3,27.863419,10.873252,369,34,61,26.603666,13.281023,435,49,53,27.821417,18.930832,528,52,51,27.45533,16.712881,562,,63,26.891161,10.874741,583,,65,26.820501,12.287555,587
01-10-2024,0,51,25.05625,11.583108,0,6,51,24.919752,11.583108,20,8,53,26.063835,12.906138,75,1,51,25.191416,12.440851,152,10,53,27.612421,7.748368,206,9,51,28.500498,21.711462,256,24,61,28.32892,15.611304,307,103,3,29.259415,19.469976,328,89,51,28.619669,16.055355,369,99,3,27.182833,14.57889,435,118,51,27.681833,16.913296,528,149,63,27.130331,16.16897,562,,63,26.65367,15.03835,583,,53,26.941336,16.431347,587
02-10-2024,0,63,23.86875,14.637663,0,5,63,23.732248,14.637663,20,9,63,24.52842,16.144905,75,0,51,25.162247,15.385525,152,1,61,27.647833,15.426535,206,0,63,29.30675,12.496719,256,4,63,28.968504,15.216123,307,30,53,29.876083,16.1198,328,22,51,28.332167,19.373219,369,38,51,26.655748,20.413143,435,95,63,26.783918,19.361507,528,111,61,26.87617,13.184308,562,,61,26.61825,13.708391,583,,61,26.895498,16.981165,587
03-10-2024,0,53,23.425001,15.517629,0,4,53,23.288504,15.517629,20,5,51,24.228418,16.248924,75,0,51,24.339334,17.82727,152,3,51,28.285334,14.508715,206,0,3,29.265085,10.534229,256,3,51,29.041418,16.836496,307,22,51,30.236496,16.746773,328,12,53,28.286333,23.080042,369,22,53,26.599504,17.15297,435,26,63,26.74225,16.923828,528,39,63,26.592833,13.797912,562,,61,26.657831,13.799087,583,,55,27.122583,17.161469,587
04-10-2024,0,63,23.574997,12.348052,0,7,63,23.438501,12.348052,20,7,63,24.211748,13.379461,75,3,63,24.23725,14.347028,152,8,63,26.63117,14.4415655,206,8,65,27.604668,12.267763,256,2,65,27.21225,16.055355,307,16,63,28.411499,14.275713,328,8,63,27.63842,18.992344,369,20,63,26.02867,16.357237,435,46,63,26.183916,16.663374,528,54,63,26.382416,11.5887,562,,63,26.022415,10.703569,583,,61,26.45175,12.362475,587
05-10-2024,10,53,22.38542,14.336861,0,15,53,22.248917,14.336861,20,16,61,23.253418,14.450535,75,7,63,23.214333,15.0038395,152,11,63,25.097834,12.601285,206,10,55,25.998419,9.187056,256,7,61,26.233084,8.790563,307,35,61,27.144829,8.149847,328,27,53,25.863417,15.542662,369,44,61,24.403666,10.534229,435,67,63,25.71517,12.535548,528,78,61,25.532415,9.1958685,562,,51,25.822418,10.560341,583,,51,26.230917,9.236298,587
06-10-2024,0,3,23.239578,11.35285,0,4,3,23.103086,11.35285,20,5,3,23.280502,10.837435,75,1,3,22.61225,8.909545,152,0,61,25.810333,7.5942073,206,8,63,26.958834,7.282774,256,3,51,27.245583,9.391102,307,6,51,27.611502,9.6480665,328,0,63,26.95508,15.3264475,369,28,63,25.089083,14.861722,435,50,63,25.169334,11.983188,528,53,63,25.865747,11.480557,562,,65,25.54325,9.144637,583,,63,26.09758,9.726664,587
07-10-2024,0,53,23.133337,23.497412,0,3,53,22.996834,23.497412,20,11,55,23.401335,20.326454,75,12,53,23.06225,19.561287,152,16,61,25.089499,13.441071,206,16,63,25.965082,17.726116,256,13,63,25.537252,11.173057,307,17,65,26.36567,11.409785,328,8,65,26.111334,14.277983,369,43,65,24.912003,9.6480665,435,61,63,25.554749,12.841963,528,85,63,25.46575,13.084402,562,,63,24.922415,13.327294,583,,63,25.266333,17.160524,587
