, [(2024, 7, 16), 1, 10, 12, 14, 6, 9, 7, 4, 12, 11, 1, -7]
, [(2024, 7, 17), 1, 0, 7, 10, 10, 12, 20, 10, 10, 19, 8, 0]
, [(2024, 7, 18), 1, 5, 8, 8, 7, 8, 7, 1, 0, 4, 10, 9]
, [(2024, 7, 19), 0, 7, 15, 17, 8, 6, 1, 1, 0, 5, 9, 11]
, [(2024, 7, 20), 0, 5, 7, 8, 0, 7, 12, 4, 13, 18, 2, -8]
, [(2024, 7, 21), 1, 9, 10, 10, 6, 7, 17, 11, 18, 21, 17, 16]
, [(2024, 7, 22), 0, 4, 6, 6, 5, 4, 9, 1, 0, 2, 0, -5]
, [(2024, 7, 23), 0, 5, 9, 9, 7, 6, 9, 2, 14, 33, 15, 4]
, [(2024, 7, 24), 0, 6, 13, 15, 8, 9, 10, 40, 40, 46, 24, 9]
, [(2024, 7, 25), 1, 9, 11, 13, 9, 11, 17, 4, 10, 15, 0, 7]
, [(2024, 7, 26), 0, 8, 10, 10, 4, 2, 35, 134, 141, 144, 132, 114]
, [(2024, 7, 27), 0, 14, 13, 14, 3, 7, 60, 98, 96, 99, 86, 111]
, [(2024, 7, 28), 0, 3, 14, 13, 2, 0, 1, 10, 8, 10, 5, 10]
, [(2024, 7, 29), 1, 8, 70, 70, 70, 70, 82, 69, 63, 66, 49, 65]
, [(2024, 7, 30), 0, 12, 14, 13, 1, 0, 0, 0, 0, 3, 6, 4]
, [(2024, 7, 31), 0, 16, 17, 16, 4, 3, 8, 1, 8, 7, 0, 10]
, [(2024, 8, 1), 0, 8, 12, 10, 0, 14, 10, 3, 12, 22, 6, 15]
, [(2024, 8, 2), 0, 14, 13, 9, 0, 8, 13, 14, 0, 4, 14, 13]
, [(2024, 8, 3), 0, 12, 17, 14, 5, 13, 12, 0, 4, 8, 0, 0]
, [(2024, 8, 4), 1, 7, 11, 8, 8, 13, 12, 4, 2, 9, 1, 14]
, [(2024, 8, 5), 1, 13, 14, 10, 5, 4, 4, 1, 8, 7, 1, 8]
, [(2024, 8, 6), 0, 14, 16, 13, 10, 14, 15, 6, 0, 6, 0, 9]
, [(2024, 8, 7), 0, 16, 21, 19, 7, 21, 18, 3, 4, 3, 11, 4]
, [(2024, 8, 8), 0, 9, 12, 9, 4, 10, 10, 5, 0, 2, 4, 7]
, [(2024, 8, 9), 0, 20, 28, 25, 11, 12, 13, 1, 3, 6, 9, 1]
, [(2024, 8, 10), 2, 12, 14, 10, 2, 3, 6, 3, 27, 26, 10, 15]
, [(2024, 8, 11), 1, 11, 12, 8, 3, 7, 12, 2, 6, 10, 0, -1]
, [(2024, 8, 12), 0, 10, 11, 9, 0, 1, 4, 1, 48, 49, 34, 26]
, [(2024, 8, 13), 0, 10, 13, 12, 0, 2, 8, 1, 1, 5, 5, 15]
, [(2024, 8, 14), 1, 10, 10, 8, 0, 5, 6, 1, 2, 9, 0, 3]
, [(2024, 8, 15), 1, 7, 7, 5, 8, 11, 5, 3, 1, 1, 0, -1]
, [(2024, 8, 16), 0, 9, 15, 12, 0, 0, 3, 4, 11, 15, 12, 4]
, [(2024, 8, 17), 0, 10, 9, 5, 0, 18, 20, 1, 0, 5, 2, 11]
, [(2024, 8, 18), 0, 7, 7, 3, 0, 1, 12, 1, 0, 11, 38, 96]
, [(2024, 8, 19), 2, 7, 9, 12, 0, 0, 6, 4, 0, 13, 45, 73]
, [(2024, 8, 20), 0, 8, 16, 17, 10, 16, 9, 1, 19, 25, 36, 38]
, [(2024, 8, 21), 0, 16, 16, 12, 3, 5, 12, 14, 13, 18, 1, 12]
, [(2024, 8, 22), 1, 12, 7, 5, 2, 8, 15, 3, 3, 13, 10, 28]
, [(2024, 8, 23), 4, 11, 5, 5, 7, 7, 14, 27, 15, 23, 5, 14]
, [(2024, 8, 24), 1, 9, 3, 5, 0, 13, 14, 2, 0, 6, 4, 13]
, [(2024, 8, 25), 0, 14, 9, 10, 0, 7, 15, 7, 9, 13, 7, 9]
, [(2024, 8, 26), 1, 9, 6, 7, 6, 14, 17, 13, 24, 28, 28, 13]
, [(2024, 8, 27), 0, 8, 6, 7, 0, 12, 14, 19, 20, 23, 23, 14]
, [(2024, 8, 28), 0, 10, 6, 6, 3, 5, 7, 0, 5, 8, 0, 5]
, [(2024, 8, 29), 1, 6, 1, 3, 2, 9, 12, 14, 10, 16, 3, 0]
, [(2024, 8, 30), 0, 11, 5, 5, 0, 0, 11, 0, 13, 16, 2, 1]
, [(2024, 9, 1), 0, 12, 8, 9, 0, 15, 16, 5, 3, 9, 0, 13]
, [(2024, 9, 2), 0, 7, 7, 9, 0, 2, 18, 9, 4, 13, 2, -11]
, [(2024, 9, 3), 0, 9, 5, 7, 5, 10, 11, 16, 10, 14, 1, 10]
, [(2024, 9, 4), 0, 7, 4, 4, 0, 10, 8, 8, 5, 8, 4, -2]
, [(2024, 9, 5), 1, 9, 9, 9, 1, 10, 8, 4, 5, 11, 7, 11]
, [(2024, 9, 6), 0, 6, 8, 5, 0, 14, 15, 2, 9, 9, 10, 2]
, [(2024, 9, 7), 0, 10, 7, 5, 2, 12, 9, 4, 5, 18, 12, 8]
, [(2024, 9, 8), 0, 6, 7, 5, 2, 22, 21, 3, 1, 4, 1, 0]
, [(2024, 9, 9), 3, 11, 12, 10, 11, 13, 19, 3, 9, 13, 10, 10]
, [(2024, 9, 10), 0, 5, 12, 17, 24, 32, 35, 10, 2, 16, 5, 6]
, [(2024, 9, 11), 1, 6, 7, 10, 6, 14, 20, 5, 14, 20, 0, -6]
, [(2024, 9, 12), 0, 10, 13, 14, 8, 16, 10, 1, 10, 13, 16, 15]
, [(2024, 9, 13), 7, 16, 22, 24, 20, 28, 22, 8, 45, 50, 30, 15]
, [(2024, 9, 14), 0, 6, 9, 10, 8, 14, 9, 8, 9, 7, 8, -3]
, [(2024, 9, 15), 0, 6, 11, 13, 8, 13, 16, 4, 0, 0, 0, 10]
, [(2024, 9, 16), 0, 8, 10, 11, 5, 10, 9, 13, 18, 20, 14, 4]
, [(2024, 9, 17), 0, 5, 11, 12, 7, 15, 7, 7, 1, 7, 11, 0]
, [(2024, 9, 18), 1, 8, 8, 35, 28, 31, 25, 10, 8, 10, 2, 2]
, [(2024, 9, 19), 1, 5, 8, 7, 6, 12, 10, 5, 23, 30, 34, 44]
, [(2024, 9, 20), 0, 10, 8, 7, 4, 11, 10, 1, 0, 7, 6, 23]
, [(2024, 9, 21), 0, 9, 13, 18, 11, 14, 6, 6, 2, 9, 0, 2]
, [(2024, 9, 22), 0, 5, 4, 6, 5, 6, 3, 18, 9, 28, 12, -4]
, [(2024, 9, 23), 0, 8, 7, 7, 7, 6, 7, 3, 14, 20, 6, 4]
, [(2024, 9, 24), 1, 6, 7, 9, 1, 5, 1, 2, 10, 11, 6, 0]
, [(2024, 9, 25), 1, 6, 3, 3, 4, 5, 14, 10, 7, 9, 0, -14]
, [(2024, 9, 26), 0, 7, 17, 17, 10, 11, 9, 1, 0, 4, 7, -1]
, [(2024, 9, 27), 0, 10, 11, 10, 6, 14, 10, 16, 7, 5, 0, -1]
, [(2024, 9, 28), 1, 0, 11, 11, 8, 10, 13, 3, 1, 9, 1, -10]
, [(2024, 9, 29), 1, 8, 10, 10, 8, 18, 15, 8, 3, 8, 5, 1]
, [(2024, 9, 30), 0, 6, 5, 5, 12, 23, 21, 5, 0, 0, 8, 7]
, [(2024, 9, 31), 0, 5, 4, 4, 9, 7, 3, 2, 0, 2, 0, -6]
, [(2024, 10, 1), 1, 0, 6, 5, 4, 5, 9, 4, 1, 1, 9, 3]
, [(2024, 10, 2), 1, 8, 8, 9, 8, 15, 11, 0, 1, 0, 5, 21]
, [(2024, 10, 3), 0, 9, 7, 7, 8, 11, 13, 5, 0, 1, 9, 13]
