Date,RKMP_Delay,weather_code_RKMP,Temperature_RKMP,Wind_Speed_RKMP,Distance_travelled_RKMP,BPL_Delay,weather_code_BPL,Temperature_BPL,Wind_Speed_BPL,Distance_travelled_BPL,BINA_Delay,weather_code_BINA,Temperature_BINA,Wind_Speed_BINA,Distance_travelled_BINA,LAR_Delay,weather_code_LAR,Temperature_LAR,Wind_Speed_LAR,Distance_travelled_LAR,GWL_Delay,weather_code_GWL,Temperature_GWL,Wind_Speed_GWL,Distance_travelled_GWL,MRA_Delay,weather_code_MRA,Temperature_MRA,Wind_Speed_MRA,Distance_travelled_MRA,DHO_Delay,weather_code_DHO,Temperature_DHO,Wind_Speed_DHO,Distance_travelled_DHO,AGC_Delay,weather_code_AGC,Temperature_AGC,Wind_Speed_AGC,Distance_travelled_AGC,MTJ_Delay,weather_code_MTJ,Temperature_MTJ,Wind_Speed_MTJ,Distance_travelled_MTJ,NDLS_Delay,weather_code_NDLS,Temperature_NDLS,Wind_Speed_NDLS,Distance_travelled_NDLS
15-07-2024,0,63,27.004,11.901798,0,0,63,26.9975,11.901798,7,0,63,27.896914,12.496718,145,7,63,28.091833,13.849477,208,0,63,29.498167,13.397612,395,12,65,29.622665,12.522619,433,13,63,29.40058,14.336861,461,0,63,29.586752,17.10284,513,0,65,29.640915,15.408671,567,9,63,30.002083,14.84318,707
16-07-2024,1,63,26.4915,15.111424,0,3,63,26.484995,15.111424,7,8,55,28.799002,14.88242,145,19,55,29.343912,17.31746,208,14,51,31.233583,16.394829,395,25,51,31.528917,16.981165,433,37,51,31.342249,15.4800005,461,23,51,31.342997,15.844089,513,24,51,31.476332,15.137133,567,33,63,30.947916,16.1198,707
17-07-2024,2,65,27.16233,12.783802,0,2,65,27.15583,12.783802,7,0,63,28.730247,12.387348,145,7,61,29.295998,11.27553,208,0,53,30.7315,13.75558,395,12,63,31.253916,14.458382,433,24,63,30.992249,14.039999,461,10,51,31.040916,14.934577,513,9,51,31.30758,15.725037,567,27,61,30.995832,13.708391,707
18-07-2024,1,63,26.814417,13.849477,0,2,63,26.807915,13.849477,7,4,63,27.936499,12.096214,145,11,63,28.664751,13.18308,208,11,63,30.027328,8.225035,395,19,63,30.618502,11.681987,433,19,63,30.298502,12.55879,461,4,63,30.62008,10.30883,513,7,63,30.759665,10.97262,567,17,53,31.15833,10.966713,707
19-07-2024,0,63,27.058168,8.647496,0,10,63,27.051668,8.647496,7,30,63,28.021917,8.049845,145,45,63,28.066835,15.893093,208,35,63,29.612747,10.365251,395,45,63,29.74975,9.028754,433,46,63,29.717253,11.367109,461,32,63,29.784668,11.165805,513,32,53,30.04508,15.315873,567,41,51,30.420832,11.792404,707
20-07-2024,1,63,27.22692,11.480557,0,3,63,27.220413,11.480557,7,3,63,28.526085,13.039754,145,13,61,28.935583,13.324863,208,4,53,30.377335,10.041354,395,17,63,30.810165,9.693296,433,18,55,30.823496,11.165805,461,5,53,30.903412,11.165805,513,4,61,31.070082,11.808878,567,19,51,31.239578,13.324863,707
21-07-2024,0,63,26.78317,12.245293,0,1,63,26.776665,12.245293,7,0,53,28.813581,11.923557,145,8,51,29.441833,11.720751,208,0,51,30.82525,9.6932955,395,14,51,31.089333,13.896187,433,15,53,30.97975,10.883676,461,0,53,31.249247,11.367109,513,0,53,31.45758,12.904882,567,9,63,30.989584,18.193361,707
22-07-2024,1,61,26.314415,21.218632,0,3,61,26.307917,21.218632,7,2,63,28.046915,13.450708,145,13,63,28.777252,17.709658,208,5,63,30.604416,11.183201,395,17,61,30.928919,15.0038395,433,16,61,30.758919,13.708391,461,2,63,30.597162,12.43434,513,0,53,31.07842,11.252519,567,9,53,30.852083,9.931042,707
23-07-2024,0,63,25.249834,19.211996,0,5,63,25.243332,19.211996,7,9,65,26.309416,16.563911,145,17,65,26.975164,16.676977,208,8,63,29.335669,10.805998,395,17,63,29.595583,11.792404,433,16,61,29.421415,15.629972,461,1,61,29.901327,11.879999,513,0,63,30.488836,9.565437,567,8,63,30.208336,13.891522,707
24-07-2024,7,63,24.728996,20.12461,0,7,63,24.722498,20.12461,7,1,63,25.9115,18.043148,145,10,65,26.416834,19.64228,208,0,65,28.379416,13.513193,395,13,63,28.735168,14.587776,433,14,63,29.19433,11.792404,461,1,65,29.522161,12.10157,513,1,65,29.765913,13.009903,567,11,53,29.910414,9.220499,707
25-07-2024,0,63,25.768583,19.829433,0,1,63,25.762085,19.829433,7,0,63,27.021917,19.559633,145,11,63,27.26683,16.78156,208,0,63,28.764833,14.84318,395,8,63,29.222666,14.113653,433,7,63,29.275583,13.896187,461,0,63,29.443003,8.049845,513,0,63,29.701334,13.18308,567,15,51,31.070831,10.739832,707
26-07-2024,79,63,25.349833,20.730501,0,79,63,25.34333,20.730501,7,73,63,26.317749,17.643673,145,84,65,27.12725,15.941944,208,82,63,28.525248,16.1198,395,100,63,28.449747,13.708391,433,100,63,28.450583,11.480557,461,86,55,29.372168,11.792404,513,87,63,29.399252,11.542478,567,97,63,30.110418,9.826088,707
27-07-2024,0,63,25.0165,19.523155,0,0,63,25.009996,19.523155,7,0,63,26.984413,14.48972,145,9,65,27.268915,12.55879,208,1,65,28.927332,12.397806,395,11,63,28.916414,14.578888,433,12,65,28.8235,12.72283,461,0,65,29.251333,12.0694,513,2,65,29.503418,14.007655,567,16,55,30.96875,15.379206,707
28-07-2024,0,65,25.891502,20.88,0,1,65,25.885,20.88,7,0,65,27.66358,21.437386,145,11,63,27.635584,19.296135,208,1,53,29.991913,20.49156,395,13,63,30.260162,19.694992,433,13,63,30.156836,18.511143,461,0,63,30.697166,17.935081,513,0,63,30.88883,16.23596,567,10,63,31.700003,18.472595,707
29-07-2024,0,63,25.733168,16.075521,0,3,63,25.726664,16.075521,7,4,51,28.230247,17.057314,145,15,51,28.531418,17.902534,208,3,53,30.608582,18,395,15,51,31.137247,18,433,15,51,30.958916,17.902534,461,0,51,31.228418,17.811815,513,1,51,31.311752,17.114204,567,11,51,32.572918,16.946787,707
30-07-2024,1,63,26.306084,13.854155,0,3,63,26.299582,13.854155,7,0,51,28.08858,14.480773,145,12,51,28.67933,14.118243,208,0,55,30.80441,12.245293,395,11,63,31.028915,13.584932,433,11,63,30.792246,10.703569,461,0,63,30.79925,14.618837,513,0,61,31.122162,16.454008,567,8,51,33.277084,14.264361,707
31-07-2024,1,63,26.097746,17.651016,0,4,63,26.091248,17.651016,7,34,61,27.559416,17.643673,145,58,61,28.075167,16.92383,208,64,65,29.352333,13.679999,395,97,65,29.803915,15.5843,433,102,63,29.873495,15.484185,461,91,65,29.899252,13.339445,513,97,65,29.961748,13.32,567,116,65,30.777079,17.643673,707
01-08-2024,6,65,24.385252,17.114204,0,14,65,24.378746,17.114204,7,10,63,25.482336,18.64369,145,20,65,25.770998,15.1884165,208,11,63,27.252335,12.313893,395,22,61,27.741415,15.0038395,433,21,63,27.502668,13.37825,461,5,63,27.767998,10.990322,513,3,63,27.149252,12.074766,567,12,61,28.262499,11.183201,707
02-08-2024,1,63,24.076912,23.34455,0,4,63,24.070414,23.34455,7,4,65,25.094833,23.584808,145,17,61,26.398085,19.881649,208,7,55,28.833588,10.587917,395,19,63,29.122667,12.24,433,20,61,28.950583,11.720751,461,5,63,28.665915,11.681987,513,3,63,28.697168,12.24,567,13,61,28.556252,17.974781,707
03-08-2024,0,63,24.512331,18.947083,0,3,63,24.505835,18.947083,7,1,65,26.157331,20.774214,145,11,65,26.187666,16.62249,208,1,63,28.2315,11.592895,395,12,63,28.403917,10.464797,433,12,63,28.579752,13.551501,461,0,63,28.763834,16.946787,513,0,61,28.813833,13.708391,567,10,51,29.077082,22.17144,707
04-08-2024,1,63,24.151917,28.082308,0,4,63,24.145416,28.082308,7,13,65,25.471918,26.208397,145,28,65,25.39808,26.944744,208,19,65,26.914835,29.59235,395,32,63,27.583084,30.735231,433,34,55,27.975586,30.602118,461,21,53,28.68258,29.539747,513,21,51,29.045084,28.594517,567,30,51,29.745834,28.036118,707
05-08-2024,0,55,25.379,22.66857,0,3,55,25.372503,22.66857,7,8,61,26.934418,25.455843,145,26,53,27.243912,24.079666,208,17,51,28.975248,24.48,395,30,51,29.183088,23.838959,433,30,61,28.688082,27.859905,461,15,53,28.815918,28.988384,513,13,53,28.893,27.645092,567,32,51,29.077082,31.65135,707
06-08-2024,0,53,25.73733,21.349546,0,7,53,25.73083,21.349546,7,2,63,26.324,21.068459,145,12,51,27.281416,19.161337,208,4,53,28.950249,18.692286,395,17,51,29.068497,20.46941,433,18,51,28.748503,16.923828,461,4,51,28.882584,16.489416,513,3,51,28.63675,15.7908325,567,13,51,28.891668,15.937878,707
07-08-2024,0,53,25.73525,17.28,0,4,53,25.72875,17.28,7,12,63,25.482332,14.044615,145,25,63,25.171,13.493999,208,12,63,26.612753,12.964998,395,29,63,26.624748,14.8257065,433,29,61,26.856834,12.979984,461,15,53,27.351332,13.324863,513,29,61,27.370085,12.783802,567,48,63,27.195831,9.931042,707
08-08-2024,4,63,24.12066,15.256526,0,5,63,24.11416,15.256526,7,10,63,24.853165,11.923557,145,22,55,25.416832,13.397612,208,11,65,26.706503,14.830076,395,21,63,26.716415,15.484185,433,20,61,26.97975,14.973576,461,4,63,27.222168,14.512064,513,5,63,27.482584,14.48972,567,13,63,27.820837,12.758432,707
09-08-2024,17,53,25.199835,13.004921,0,20,53,25.193335,13.004921,7,107,55,25.846914,12.475961,145,123,51,25.852247,12.261158,208,146,3,27.866915,14.689589,395,157,63,27.56642,16.62249,433,157,63,26.923498,14.081478,461,143,61,26.83883,16.263872,513,150,53,27.52008,17.377226,567,161,65,27.74792,9.346143,707
10-08-2024,1,63,25.00608,15.629972,0,3,63,24.99958,15.629972,7,1,63,25.80108,15.856354,145,13,51,26.26475,14.336861,208,5,63,27.51692,17.654686,395,20,61,27.710167,16.23596,433,20,63,27.396418,13.849477,461,6,65,26.942999,15.496736,513,5,63,27.301336,14.707222,567,15,63,27.902082,10.703569,707
11-08-2024,1,63,24.633165,16.62249,0,2,63,24.626663,16.62249,7,0,63,25.486498,15.778518,145,12,63,26.079336,15.530151,208,5,63,26.919,14.934577,395,15,63,26.674751,20.447239,433,16,63,26.733915,16.610792,461,1,63,26.968,10.703569,513,5,63,26.884665,10.1887,567,15,65,27.395834,13.217443,707
12-08-2024,0,51,25.364416,15.745627,0,0,51,25.357912,15.745627,7,0,63,25.819832,15.941944,145,11,63,26.266832,16.09969,208,10,63,26.656496,15.84409,395,28,65,26.516417,18.345877,433,28,63,26.308916,14.587776,461,14,65,26.75133,12.43434,513,17,63,26.761751,11.367109,567,28,63,26.839584,13.797913,707
13-08-2024,0,61,26.070665,14.458382,0,1,61,26.064163,14.458382,7,0,55,26.815666,14.471821,145,19,63,27.029333,14.799459,208,8,65,28.043999,12.904882,395,21,63,28.056,15.463246,433,21,61,27.921415,13.37825,461,6,61,27.728415,11.113451,513,6,61,27.820084,11.753877,567,18,61,27.639585,16.575644,707
14-08-2024,0,61,26.781082,15.844089,0,2,61,26.77458,15.844089,7,5,65,26.95733,14.113653,145,19,63,27.05433,14.345898,208,9,63,28.160667,11.983188,395,20,63,28.389334,12.864649,433,20,65,28.05475,12.599998,461,5,63,28.165915,9.339208,513,3,63,28.39092,11.212135,567,17,63,28.266665,12.496719,707
15-08-2024,1,63,25.881088,14.145756,0,1,63,25.874582,14.145756,7,0,63,25.53858,16.1198,145,10,63,26.000162,14.291592,208,0,65,27.45025,10.787993,395,11,55,27.59767,13.551501,433,11,61,27.533915,13.363711,461,0,61,27.9055,8.350138,513,0,63,28.051332,8.759178,567,14,63,28.472916,15.517629,707
16-08-2024,143,51,26.154,11.384198,0,144,51,26.147501,11.384198,7,138,55,26.434418,15.175612,145,156,53,26.891832,19.881649,208,147,61,28.335669,11.090103,395,161,53,28.512247,14.05845,433,161,53,28.310999,15.7908325,461,146,53,28.547167,14.336861,513,144,63,28.597168,13.5515,567,153,63,28.093752,15.192682,707
17-08-2024,0,55,26.406084,10.44,0,1,55,26.39958,10.44,7,1,51,27.440666,9.449572,145,12,51,27.731415,8.049845,208,0,51,28.844,10.041354,395,12,3,29.045584,12.620554,433,12,3,28.98392,12.849528,461,1,51,28.86383,12.397806,513,1,53,28.82633,12.245294,567,11,63,28.824999,10.483357,707
18-08-2024,0,53,27.07067,11.709688,0,2,53,27.064165,11.709688,7,3,63,27.52192,9.504272,145,15,63,28.212664,14.336861,208,4,63,29.03775,12.641076,395,13,61,29.199753,12.031756,433,14,61,29.148497,10.105681,461,3,65,29.03258,9.504272,513,3,63,28.984665,10.495713,567,16,61,29.220835,15.844089,707
19-08-2024,1,63,26.472748,11.620809,0,4,63,26.466248,11.620809,7,2,61,26.549002,13.392774,145,13,63,26.689749,13.246826,208,3,63,28.435663,15.509274,395,11,51,28.635164,13.441071,433,11,53,28.502668,13.084402,461,0,63,28.32216,15.408671,513,4,63,28.263832,17.786331,567,27,51,29.189585,16.75064,707
20-08-2024,14,63,25.95192,8.707238,0,15,63,25.945414,8.707238,7,8,63,26.319832,12.475961,145,20,63,27.0335,10.195057,208,11,63,27.471083,12.768586,395,21,63,27.562248,11.090103,433,20,65,27.623499,14.154915,461,6,65,27.403418,8.669949,513,3,65,27.580496,10.630672,567,10,63,28.147913,13.392774,707
21-08-2024,0,65,25.993582,13.708391,0,2,65,25.987082,13.708391,7,0,63,26.886497,8.557102,145,11,63,26.987663,7.24486,208,3,61,28.283585,6.8777895,395,16,53,28.472666,7.5599995,433,19,53,28.479753,6.1305785,461,4,51,28.586748,7.653705,513,2,61,28.553415,6.0347,567,11,63,28.258331,8.654986,707
22-08-2024,25,63,26.14775,10.464798,0,27,63,26.14125,10.464798,7,34,63,26.399,11.808878,145,48,63,26.568918,11.753876,208,38,63,28.214834,9.021574,395,50,63,28.21225,8.654986,433,50,61,28.536001,10.182337,461,36,63,28.147161,8.435069,513,35,51,28.582586,9,567,46,51,28.6625,10.691453,707
23-08-2024,0,65,24.916498,10.948973,0,1,65,24.910002,10.948973,7,10,63,26.092749,9.83268,145,24,63,26.327248,10.028439,208,15,61,28.285667,8.64,395,28,63,28.414331,9.220499,433,29,63,28.579744,13.324863,461,14,61,28.286749,11.753877,513,15,61,28.234665,14.565548,567,25,51,27.737501,9.693296,707
24-08-2024,0,65,24.704,16.62249,0,2,65,24.697495,16.62249,7,0,65,25.25109,17.643673,145,16,63,25.423082,20.418695,208,6,63,26.333582,20.326454,395,21,65,26.953917,23.113008,433,22,65,27.30475,20.12461,461,8,65,27.632586,18.847641,513,7,65,28.007584,19.255793,567,15,65,28.520834,18.440998,707
25-08-2024,5,63,23.826918,19.826164,0,7,63,23.820417,19.826164,7,1,63,24.723997,21.626984,145,12,61,25.414747,22.180206,208,1,63,27.085665,24.122683,395,16,63,27.741415,25.20257,433,15,61,27.717249,23.444265,461,0,51,28.35967,22.68,513,0,53,28.555502,24.863468,567,9,55,29.099998,21.746504,707
26-08-2024,0,53,24.731085,23.358423,0,1,53,24.724585,23.358423,7,0,55,25.763582,17.22742,145,19,63,26.110582,13.755579,208,9,65,26.88775,15.137133,395,21,63,27.36225,18.331741,433,22,63,27.348501,18.733839,461,8,63,27.547167,19.134262,513,6,61,27.757582,20.523157,567,13,61,28.02083,23.584808,707
27-08-2024,1,51,25.535248,17.373497,0,2,51,25.528748,17.373497,7,1,51,26.37609,18.335276,145,12,51,26.710585,14.76439,208,1,61,26.739832,8.587338,395,18,61,26.67475,11.4862,433,19,61,26.481834,13.18308,461,9,53,26.788828,20.466246,513,8,55,27.17633,21.889065,567,16,63,27.318748,26.87491,707
28-08-2024,0,51,25.599836,20.883102,0,1,51,25.593332,20.883102,7,1,51,26.873999,16.135872,145,10,51,27.206415,13.551501,208,3,51,28.181498,11.165805,395,13,51,28.130999,8.161764,433,14,51,28.077667,6.9247384,461,1,63,27.203415,9.339208,513,0,61,27.113829,12.218805,567,13,65,27.11875,17.148247,707
29-08-2024,36,61,25.529001,10.163227,0,36,61,25.522501,10.163227,7,42,61,26.374002,9.659814,145,53,55,26.756414,10.483357,208,45,61,28.296082,8.78872,395,56,63,28.33725,10.296251,433,56,53,28.346418,10.630672,461,43,3,28.528418,9.504272,513,42,51,28.247164,9.1641035,567,52,63,27.299997,19.171478,707
30-08-2024,1,65,25.272749,8.435069,0,2,65,25.266253,8.435069,7,11,63,26.00942,12.413477,145,21,63,26.446,10.315115,208,17,63,27.869001,7.5170207,395,30,51,28.026834,12.959999,433,30,63,28.390165,7.2805495,461,18,63,28.476334,8.217153,513,17,51,28.582582,11.177405,567,24,63,27.947912,7.072878,707
31-08-2024,0,63,26.091497,14.512064,0,0,63,26.084997,14.512064,7,0,61,26.80108,14.05845,145,11,61,27.208496,12.0694,208,0,51,28.616915,10.829958,395,10,51,28.955996,11.525623,433,9,53,28.983912,9.931042,461,0,53,29.155504,10.97262,513,0,51,29.249247,10.685391,567,10,2,29.42292,13.783817,707
01-09-2024,0,63,25.720667,17.114204,0,3,63,25.714163,17.114204,7,3,63,27.080252,15.484185,145,15,63,27.125166,13.896187,208,6,63,28.427338,16.199999,395,19,63,28.687254,15.496736,433,20,63,28.825583,10.365251,461,5,63,29.272165,13.084402,513,3,51,29.772165,13.1041975,567,16,55,29.691671,14.904173,707
02-09-2024,1,65,25.533165,16.135872,0,2,65,25.526665,16.135872,7,1,63,27.105253,17.974781,145,11,61,27.048082,15.596767,208,4,53,28.360666,15.273505,395,16,51,28.766418,15.273505,433,17,51,28.638084,13.698934,461,2,51,28.74925,14.917212,513,0,51,28.865915,14.264361,567,13,63,27.975,14.689588,707
03-09-2024,0,63,26.014418,14.973576,0,1,63,26.007917,14.973576,7,4,63,27.349,12.783802,145,13,63,27.579332,13.661038,208,10,65,28.73359,12.879752,395,20,63,28.991417,14.24163,433,19,63,28.773499,14.561099,461,4,63,28.528418,12.0694,513,2,65,28.403412,12.959999,567,10,65,27.164583,14.404499,707
04-09-2024,3,63,25.631083,14.241629,0,5,63,25.624582,14.241629,7,4,63,26.703165,10.703569,145,16,63,26.71267,12.0694,208,5,63,27.773169,9.904906,395,16,63,27.912252,8.891344,433,19,55,28.027664,6.4096174,461,5,51,28.228418,8.759178,513,4,53,28.290916,9.387651,567,11,51,27.449997,11.923557,707
05-09-2024,1,61,25.781082,17.87718,0,2,61,25.774582,17.87718,7,3,61,26.7865,21.028437,145,13,63,27.087664,15.546833,208,4,63,26.504416,9.531505,395,14,61,26.791418,11.384199,433,13,63,26.692251,8.557102,461,0,63,27.265915,8.647496,513,0,63,27.799253,4.5536795,567,9,63,27.485418,14.764389,707
06-09-2024,4,51,26.045662,12.959999,0,5,51,26.039164,12.959999,7,11,63,26.803164,11.542478,145,21,61,27.181414,11.592895,208,9,61,27.721085,11.457958,395,20,63,27.314333,14.618837,433,17,63,26.883919,11.966954,461,2,63,26.62008,11.983188,513,1,63,26.805502,13.493999,567,9,63,26.543749,11.090103,707
07-09-2024,15,65,25.360247,11.246759,0,15,65,25.353746,11.246759,7,29,61,26.778162,9.085988,145,48,65,26.952248,11.298495,208,41,63,27.858587,7.7879906,395,50,63,27.853914,8.287822,433,53,63,27.665167,8.714677,461,38,63,27.693003,10.587918,513,36,63,27.284668,9.220499,567,41,63,27.18125,6.193674,707
08-09-2024,0,63,25.662329,17.429354,0,0,63,25.65583,17.429354,7,0,53,26.807335,14.458382,145,9,61,27.579332,14.003029,208,2,53,27.498163,8.891344,395,14,65,27.291414,6.193674,433,13,63,27.342253,10.495713,461,0,65,27.226334,10.009036,513,4,51,27.263832,9.422101,567,12,61,27.868753,10.685391,707
09-09-2024,0,63,25.041502,10.990322,0,1,63,25.035002,10.990322,7,4,65,26.124,11.013882,145,13,61,26.375168,13.779114,208,7,65,27.675247,11.753877,395,20,63,28.053917,6.5693827,433,21,63,28.250582,6.9153743,461,7,51,28.48467,7.7043357,513,11,51,28.322165,8.39657,567,18,63,28.585417,13.0447235,707
10-09-2024,1,63,25.372747,16.267857,0,10,63,25.366247,16.267857,7,9,63,26.578169,16.485485,145,21,63,26.48142,18.289274,208,21,63,27.698166,12.261157,395,45,65,27.941416,15.39184,433,47,63,27.76725,14.007655,461,32,53,28.038832,17.713316,513,32,65,27.742996,9.531505,567,36,63,27.247917,10.315115,707
11-09-2024,34,63,23.733168,24.29133,0,38,63,23.726664,24.29133,7,44,65,24.13025,31.869658,145,58,65,24.7335,29.337238,208,55,65,25.733583,22.406927,395,76,65,25.905998,25.600533,433,98,65,25.885996,21.129885,461,108,65,26.147165,22.127556,513,115,65,26.288834,22.065973,567,125,65,27.847914,19.137648,707
12-09-2024,60,53,25.066498,23.40277,0,60,53,25.059998,23.40277,7,54,61,25.638582,27.943514,145,63,63,26.029333,30.758411,208,58,63,25.95025,34.524353,395,85,65,26.160164,31.581665,433,90,63,25.971415,30.10685,461,110,65,25.038836,32.52177,513,109,63,24.986748,28.79325,567,127,65,25.183332,23.565567,707
13-09-2024,12,55,24.270668,18.36353,0,12,55,24.264166,18.36353,7,10,61,25.438583,23.675304,145,20,61,25.720999,22.81957,208,12,55,27.56275,23.411074,395,28,53,27.466421,25.210283,433,38,53,27.111,25.562534,461,45,61,25.67633,23.084955,513,49,65,25.734665,23.157824,567,59,65,25.579165,24.821732,707
14-09-2024,43,53,23.991499,15.844089,0,44,53,23.984999,15.844089,7,39,51,25.351088,15.188415,145,49,51,26.025164,15.745627,208,35,51,27.091919,18.214718,395,53,3,27.216415,17.298738,433,65,3,27.161001,14.205182,461,67,1,26.684662,14.081478,513,68,51,26.522171,14.529915,567,78,61,25.9375,18.678415,707
15-09-2024,13,3,24.73733,16.485485,0,14,3,24.73083,16.485485,7,13,51,25.474,16.215992,145,28,53,25.773079,16.610792,208,23,3,27.275251,15.844089,395,39,2,27.310167,14.494192,433,41,1,27.454748,14.182355,461,36,1,27.20758,14.8257065,513,45,1,27.280502,14.707222,567,147,53,26.795835,20.140705,707
16-09-2024,38,51,25.78525,16.575644,0,41,51,25.778746,16.575644,7,43,51,26.498999,15.876775,145,52,51,26.566833,16.179987,208,45,3,27.827337,16.575644,395,53,3,27.92058,15.782622,433,53,3,27.758917,15.30741,461,45,3,28.045082,16.039202,513,47,51,27.822165,16.418526,567,62,3,27.279165,17.339897,707
17-09-2024,32,51,24.97275,23.166218,0,32,51,24.96625,23.166218,7,34,63,25.08858,23.803596,145,49,65,25.081419,30.574575,208,45,65,27.094,29.522196,395,54,63,27.583084,19.134262,433,51,63,27.700579,15.84,461,42,61,27.809668,12.43434,513,42,51,27.845083,11.525623,567,56,3,27.93542,11.808878,707
18-09-2024,11,51,24.533167,23.740902,0,11,51,24.526667,23.740902,7,7,63,23.93025,27.0024,145,19,63,23.425165,30.574575,208,13,65,23.948168,25.86494,395,21,65,24.085167,38.773186,433,22,65,24.07767,31.355152,461,109,65,24.224249,28.820242,513,132,65,24.197165,30.24214,567,172,65,24.727083,18.204042,707
19-09-2024,,51,25.445665,17.114204,0,,51,25.439165,17.114204,7,,51,24.976084,13.797912,145,,51,24.739752,12.074766,208,,51,25.396088,8.217153,395,,51,25.589333,9.387651,433,,53,25.45475,10.195057,461,,51,25.688833,17.148247,513,,51,25.926332,17.148247,567,,51,26.760422,16.73516,707
20-09-2024,89,51,26.620667,13.684735,0,92,51,26.614164,13.684735,7,90,53,27.30525,10.823973,145,100,51,26.977251,8.707237,208,93,51,26.919,6.439876,395,100,51,26.970581,5.315336,433,86,3,26.952667,6.12,461,95,51,27.201332,5.0528407,513,93,3,27.128412,4.6102495,567,101,3,27.64167,12.661564,707
21-09-2024,2,51,26.893583,11.923557,0,2,51,26.887085,11.923557,7,0,51,27.682333,5.7599998,145,15,51,27.779333,6.489992,208,8,3,28.587751,7.2805495,395,18,3,28.505999,6.297428,433,17,3,28.675581,5.315336,461,4,3,28.499247,5.7599998,513,2,3,28.397165,5.154415,567,6,51,28.397919,8.707237,707
22-09-2024,1,51,27.249834,11.090103,0,1,51,27.243334,11.090103,7,0,51,28.036499,10.823973,145,19,51,28.47725,10.464798,208,10,3,29.168999,10.630672,395,18,1,29.264334,9.693296,433,17,3,29.194334,8.707237,461,7,3,29.413834,8.209263,513,7,2,29.267998,7.24486,567,13,3,29.164583,7.7043357,707
23-09-2024,1,63,26.333166,15.072783,0,2,63,26.326668,15.072783,7,0,55,28.255249,9.779817,145,13,51,28.296,11.901798,208,5,51,29.593996,11.183201,395,13,51,29.564331,10.823973,433,15,51,29.627668,11.525623,461,2,3,29.87008,9.19939,513,0,1,29.407578,11.119281,567,5,0,29.185415,10.97262,707
24-09-2024,15,51,27.868586,12.324414,0,15,51,27.862083,12.324414,7,9,3,28.640663,12.758432,145,20,3,28.373083,9.178235,208,16,3,29.862753,8.089993,395,23,3,29.714333,8.699793,433,23,3,29.867247,7.4128532,461,9,3,29.77633,6.9247384,513,12,3,29.799248,6.924738,567,15,3,29.731253,7.928177,707
25-09-2024,11,63,26.603998,11.431062,0,11,63,26.597498,11.431062,7,7,53,27.519836,15.376045,145,20,55,27.36683,15.717823,208,20,61,28.744003,12.599999,395,148,55,29.0435,14.25641,433,151,61,29.060999,13.533558,461,139,55,29.084663,13.202726,513,144,61,29.070084,13.954354,567,156,51,28.783333,15.898188,707
26-09-2024,0,61,25.918587,12.791403,0,1,61,25.912085,12.791403,7,15,63,26.613586,17.71423,145,35,55,26.281416,17.00881,208,28,53,27.602335,14.761098,395,40,51,27.991417,16.311613,433,41,51,27.877663,16.794106,461,29,51,28.201334,16.909464,513,34,53,28.218004,14.827893,567,40,51,27.96667,13.841286,707
27-09-2024,0,65,25.326918,11.39842,0,3,65,25.320417,11.39842,7,7,63,25.399,12.483748,145,21,61,25.775167,8.942214,208,16,53,26.481499,11.966953,395,24,51,26.733088,14.4415655,433,27,51,26.781832,17.515581,461,14,53,26.736748,19.00599,513,14,53,26.80758,17.564533,567,18,53,26.995834,14.957339,707
28-09-2024,10,61,24.537333,18.526888,0,10,61,24.530828,18.526888,7,16,65,25.390669,14.336861,145,36,65,25.387667,13.393983,208,32,63,26.25025,11.481968,395,58,51,26.114334,11.074022,433,61,51,26.329748,9.914717,461,49,51,26.55133,10.094454,513,52,51,26.23258,10.163227,567,56,3,26.381248,10.805998,707
29-09-2024,0,51,25.279,13.842457,0,2,51,25.272497,13.842457,7,1,61,25.961496,17.229301,145,15,63,25.877249,11.681987,208,8,63,26.219002,8.287822,395,17,61,26.706,8.738811,433,19,51,26.738083,7.247096,461,6,51,26.809668,9.144637,513,5,51,26.899246,11.16145,567,17,51,26.879166,9.585739,707
30-09-2024,1,51,25.981081,11.811622,0,2,51,25.97458,11.811622,7,8,51,26.288582,10.32924,145,18,51,26.68558,9.906544,208,11,51,27.589836,13.830749,395,21,51,28.003914,13.392774,433,25,2,27.898499,12.283599,461,12,2,27.915918,11.966954,513,13,1,28.047163,12.241323,567,20,3,27.985418,15.489414,707
01-10-2024,0,1,26.870668,11.672275,0,3,1,26.86416,11.672275,7,11,0,27.503168,12.081473,145,31,0,28.006416,13.5012,208,29,0,29.294,15.3771,395,37,0,29.189333,15.3802595,433,39,0,28.833914,14.693999,461,25,0,28.765913,15.575981,513,25,0,28.85758,15.027575,567,26,0,28.55625,14.74902,707
02-10-2024,15,1,27.370668,14.787414,0,16,1,27.364166,14.787414,7,14,1,28.267752,17.220835,145,27,0,28.558495,20.282574,208,22,0,30.244003,20.844278,395,35,0,30.049746,18.751991,433,44,0,30.054747,18.392618,461,36,0,29.499245,17.82818,513,37,0,29.66175,18.360882,567,40,0,29.214584,18.033268,707
