Date,LJN_Delay,weather_code_LJN,Temperature_LJN,Wind_Speed_LJN,Distance_travelled_LJN,BLM_Delay,weather_code_BLM,Temperature_BLM,Wind_Speed_BLM,Distance_travelled_BLM,HRI_Delay,weather_code_HRI,Temperature_HRI,Wind_Speed_HRI,Distance_travelled_HRI,SPN_Delay,weather_code_SPN,Temperature_SPN,Wind_Speed_SPN,Distance_travelled_SPN,BE_Delay,weather_code_BE,Temperature_BE,Wind_Speed_BE,Distance_travelled_BE,RMU_Delay,weather_code_RMU,Temperature_RMU,Wind_Speed_RMU,Distance_travelled_RMU,MB_Delay,weather_code_MB,Temperature_MB,Wind_Speed_MB,Distance_travelled_MB,AMRO_Delay,weather_code_AMRO,Temperature_AMRO,Wind_Speed_AMRO,Distance_travelled_AMRO,HPU_Delay,weather_code_HPU,Temperature_HPU,Wind_Speed_HPU,Distance_travelled_HPU,MTC_Delay,weather_code_MTC,Temperature_MTC,Wind_Speed_MTC,Distance_travelled_MTC
09-05-2024,0,61,29.368828,23.444265,0,2,3,30.659666,23.683512,69,2,3,30.497915,25.567604,102,2,2,29.992498,21.288757,165,6,53,29.996668,19.483284,236,27,51,30.172752,20.966715,299,9,55,30.205248,16.854767,326,19,63,30.278587,23.893261,357,17,3,31.496912,22.238562,430,0,3,31.361748,24.606731,459
10-05-2024,0,51,30.800087,21.791153,0,2,3,31.440916,21.749481,69,3,51,31.110415,24.933735,102,9,51,30.446665,24.503809,165,9,3,30.977919,23.42491,236,13,53,31.333174,24.84,299,0,51,31.182333,24.187069,326,2,51,31.168169,24.490587,357,2,3,31.11358,23.444265,430,2,3,31.551332,24.119999,459
11-05-2024,46,61,30.34384,15.03835,0,49,53,30.220083,14.039999,69,45,63,29.80417,13.708391,102,29,63,28.459166,24.014996,165,32,65,28.652918,23.86341,236,28,65,29.310251,20.056877,299,5,63,29.62192,17.072504,326,7,63,29.951502,17.22742,357,3,3,31.213585,14.05845,430,2,3,31.62008,18.532133,459
12-05-2024,0,55,30.297998,26.208397,0,10,51,29.922163,30.261421,69,25,55,29.68125,28.594517,102,11,51,29.450834,17.148247,165,7,63,29.190416,22.691425,236,19,63,29.14775,18.782204,299,21,65,29.211496,17.477621,326,21,61,29.847336,13.276144,357,19,55,31.236504,19.373219,430,5,53,31.257582,21.470612,459
13-05-2024,0,3,30.879244,17.294992,0,14,3,30.430496,18.03237,69,13,3,30.039581,19.242327,102,2,3,30.817505,21.611998,165,6,3,30.675833,22.104116,236,17,3,30.420668,23.491207,299,0,53,30.844831,21.407139,326,4,3,31.39942,17.654688,357,12,51,31.521917,16.575644,430,0,3,32.8055,20.808498,459
14-05-2024,0,3,33.354248,17.884428,0,5,3,33.24508,17.935081,69,5,3,32.631252,18.289274,102,2,3,31.977915,17.581125,165,44,3,32.03625,22.545315,236,56,3,31.491499,21.533897,299,32,3,31.126083,20.898613,326,34,3,32.139,20.88,357,43,2,33.219833,18.043148,430,46,1,33.05966,21.892027,459
15-05-2024,1,3,33.550083,15.021105,0,1,3,32.63883,14.145756,69,9,2,33.364582,16.299694,102,29,0,31.813337,14.77755,165,24,0,33.340424,13.217443,236,25,0,31.743586,12.096214,299,10,0,32.109413,11.631956,326,13,0,33.07234,14.658676,357,9,0,33.140667,14.84318,430,0,0,33.13467,16.418526,459
16-05-2024,98,1,33.543835,13.084402,0,126,0,32.98258,14.044615,69,132,1,33.377083,12.904882,102,134,0,33.071667,11.542478,165,131,0,33.536243,14.4,236,160,0,32.629,11.659777,299,138,0,32.692745,12.096214,326,136,0,33.84734,19.201874,357,128,0,33.749,14.336861,430,127,0,34.11175,17.884428,459
17-05-2024,202,3,34.481335,18.35647,0,200,3,33.932583,15.893093,69,197,3,35.000004,15.575981,102,190,0,33.773754,16.279802,165,207,1,34.055004,16.595179,236,211,0,33.00192,16.299694,299,220,1,32.715668,16.831684,326,221,2,35.161922,20.969807,357,216,1,35.399,16.78156,430,199,1,35.545082,20.570463,459
18-05-2024,0,1,35.550083,19.64228,0,2,2,34.618004,13.854155,69,4,1,36.047916,17.826363,102,2,1,34.93833,16.418526,165,15,2,34.752914,17.49615,236,24,3,34.33317,14.799459,299,13,2,34.288578,18,326,12,1,36.468166,22.127556,357,9,3,37.190662,20.774214,430,6,1,37.855503,23.847115,459
19-05-2024,0,2,35.075085,21.659916,0,16,3,33.53466,20.172853,69,12,2,34.26875,25.233406,102,2,3,33.750835,19.734436,165,8,3,33.55084,21.746504,236,21,2,33.19984,17.643673,299,0,3,33.067753,17.873554,326,2,1,34.638996,18.919704,357,29,2,36.653168,21.129885,430,15,1,37.415916,25.582806,459
20-05-2024,0,3,33.856335,23.499481,0,2,3,33.053417,24.162947,69,0,51,33.627083,17.698677,102,2,3,33.38,18.193361,165,15,53,33.246666,19.813087,236,21,51,33.268585,20.316889,299,1,3,32.974,19.211996,326,4,3,33.378586,31.1374,357,3,3,34.744835,19.35314,430,-9,3,35.182583,24.967497,459
21-05-2024,0,0,33.716755,20.991426,0,2,0,32.76175,21.434364,69,2,0,33.127083,22.314192,102,2,0,33.32792,22.26477,165,15,0,33.490417,22.314192,236,24,0,33.156082,23.83624,299,0,0,33.02608,22.226902,326,1,1,33.39317,22.79684,357,2,0,34.238583,17.373497,430,0,0,34.665913,21.30093,459
22-05-2024,0,1,33.56675,21.841648,0,2,2,32.778416,23.313995,69,3,51,33.010418,23.491207,102,10,1,33.325836,25.764534,165,20,53,32.961246,26.693459,236,34,61,32.781086,28.449112,299,30,55,32.771915,26.33911,326,44,51,33.3015,28.883131,357,35,51,34.638588,25.959969,430,21,1,34.62633,26.717722,459
23-05-2024,0,0,32.55217,22.148045,0,2,0,32.151333,19.483284,69,3,0,32.762505,19.469975,102,7,1,33.165424,19.966211,165,26,1,33.523746,19.513195,236,32,2,33.387333,20.316889,299,16,1,33.376083,20.617662,326,25,0,33.889,21.575987,357,12,1,35.03858,20.018072,430,-5,1,35.153423,21.746504,459
24-05-2024,0,1,34.46258,17.731598,0,0,0,33.56383,15.941944,69,2,0,34.108334,16.454008,102,2,0,34.3175,17.208603,165,0,0,34.309166,15.463244,236,5,1,33.949833,14.113653,299,1,1,33.659412,12.979984,326,2,1,34.109833,15.978486,357,1,1,35.074,19.137648,430,-10,1,35.109665,20.478907,459
25-05-2024,0,1,36.193836,14.007655,0,5,0,35.17008,12.181625,69,3,1,36.006252,17.884428,102,2,3,35.463337,16.29174,165,11,53,35.2925,17.673029,236,12,51,34.17692,12.496718,299,0,55,33.563583,34.471764,326,3,63,34.141087,22.065973,357,6,1,36.40317,23.688984,430,3,1,36.934666,22.66857,459
26-05-2024,0,1,36.885498,15.629972,0,2,1,35.659668,16.09969,69,2,1,36.675,23.770906,102,11,1,36.592503,21.24305,165,30,1,36.661247,16.171976,236,36,1,36.135254,16.58346,299,15,0,35.8365,17.339897,326,21,0,36.42441,23.277834,357,11,0,36.765667,21.533897,430,2,0,36.97842,20.633371,459
27-05-2024,0,0,36.93758,18.043148,0,2,1,36.02425,13.281023,69,5,1,36.833332,14.336861,102,2,1,36.64458,14.654254,165,50,0,36.5175,14.512064,236,58,0,35.793587,16.62249,299,34,0,35.488583,17.208603,326,35,0,36.557755,16.62249,357,30,1,36.93442,22.159746,430,10,0,37.64092,22.545315,459
28-05-2024,0,1,35.848,19.008547,0,15,1,34.19925,14.440443,69,14,1,35.149998,18.35647,102,13,0,34.454998,15.876775,165,19,1,35.061253,17.992796,236,22,0,35.01234,16.78156,299,0,0,34.694836,20.929594,326,11,1,35.9015,19.513195,357,46,0,37.0115,16.58346,430,35,0,36.728413,20.364674,459
29-05-2024,0,3,37.470913,19.878391,0,7,3,35.949253,25.068514,69,7,2,36.30625,19.373219,102,5,3,35.911247,16.343367,165,5,51,36.711254,17.873554,236,10,3,36.766502,20.523157,299,0,3,36.582333,25.570139,326,2,3,37.395252,21.03152,357,5,3,38.655247,19.721298,430,-7,2,38.201336,16.965895,459
30-05-2024,0,3,37.96258,21.24,0,6,3,36.528408,19.134262,69,3,3,37.56875,22.86496,102,157,3,36.994583,26.64,165,166,3,37.150833,18.36353,236,174,2,37.09775,19.493261,299,146,2,36.413586,16.24394,326,143,2,36.980663,15.4800005,357,127,2,37.46983,16.92383,430,-10,2,38.124252,23.469128,459
31-05-2024,0,3,37.67509,18.1041,0,1,3,36.351337,15.226764,69,0,3,37.425,20.46941,102,2,3,36.180004,17.935081,165,1,3,36.375835,16.1198,236,3,3,35.735252,15.281989,299,5,1,35.690666,14.241629,326,12,3,36.901505,19.586119,357,9,1,37.036495,19.881649,430,-15,1,37.836746,21.479664,459
01-06-2024,0,3,36.13758,18.35647,0,4,3,35.236748,17.388409,69,2,3,36.077084,19.386593,102,3,3,35.56542,23.090569,165,16,3,36.129997,23.893261,236,26,3,35.416504,19.48661,299,4,3,35.251083,18.720001,326,7,51,35.524418,28.357857,357,3,51,36.36983,20.94507,430,-10,3,36.882587,23.584808,459
02-06-2024,0,3,34.670918,20.724247,0,2,3,33.997166,18.043148,69,2,3,34.76875,18.218275,102,2,51,33.78208,15.463244,165,13,3,34.188335,15.986593,236,18,3,34.129,17.654688,299,1,3,34.299,18.79255,326,3,3,35.005665,16.641972,357,13,3,35.636494,17.873556,430,-1,3,36.08675,17.373497,459
03-06-2024,0,1,35.537586,22.415602,0,2,1,34.678417,21.38897,69,2,1,35.429165,24.696104,102,2,1,34.842503,23.86341,165,7,2,35.136246,20.150354,236,35,2,34.29983,19.48661,299,9,1,34.365665,21.273533,326,7,2,34.7515,31.278593,357,12,2,36.069828,17.377226,430,0,1,36.370083,19.61587,459
04-06-2024,0,1,35.22925,34.417206,0,3,1,34.23258,29.522196,69,3,1,34.89375,26.072052,102,2,51,33.855003,30.599998,165,27,53,34.111248,16.87398,236,36,53,33.883167,15.379206,299,19,53,33.726086,17.227419,326,22,1,35.08067,19.914215,357,17,1,36.11358,22.322903,430,0,2,36.699245,28.174458,459
05-06-2024,0,2,35.03133,15.778518,0,2,51,33.47008,20.5484,69,3,51,33.527084,17.727943,102,2,51,32.427917,21.659916,165,12,3,32.84667,19.562946,236,14,51,32.36025,23.241617,299,19,51,32.671913,22.66857,326,16,51,32.72025,26.717722,357,11,2,34.80733,34.653625,430,0,3,34.320084,33.353954,459
06-06-2024,0,55,33.048,24.29133,0,16,53,32.83258,19.174856,69,14,3,33.193752,18.39878,102,12,2,32.51125,19.602652,165,27,0,32.755,20.523157,236,30,2,32.44984,22.608458,299,12,2,32.751083,23.47741,326,12,3,33.45567,24.569836,357,7,2,34.192757,21.385939,430,0,3,34.29508,23.933908,459
07-06-2024,0,1,35.295914,20.288164,0,2,0,34.357582,17.935081,69,2,0,35.020836,17.727943,102,2,0,33.79667,16.79314,165,20,0,33.663338,19.64228,236,22,0,33.55191,19.878391,299,19,1,34.146915,19.406637,326,22,1,35.161915,20.150354,357,15,1,35.788586,19.469976,430,1,3,36.17008,22.065973,459
08-06-2024,0,3,35.69592,19.93048,0,2,3,35.15341,17.238699,69,1,3,35.59792,19.08,102,8,1,34.292503,20.26899,165,10,0,34.521667,19.469976,236,17,0,34.304005,22.288042,299,0,1,34.699,22.17144,326,2,2,35.349422,21.599998,357,2,2,35.301083,21.142147,430,-4,3,35.618,24.248611,459
09-06-2024,,3,35.683414,20.456745,0,,3,34.31383,19.878391,69,,1,34.966663,21.068459,102,,0,33.75708,19.652176,165,,0,33.757084,22.66857,236,,0,33.516502,23.993399,299,,0,33.740665,24.20314,326,,0,34.222336,23.277834,357,,0,35.190662,18.709612,430,,0,35.60133,21.313093,459
10-06-2024,,3,37.443836,19.586119,0,,3,36.51592,15.941944,69,,3,36.908333,15.629972,102,,3,35.640415,16.311613,165,,3,34.967503,19.602652,236,,3,34.537334,20.774214,299,,3,35.034412,20.87379,326,,3,35.368168,20.592503,357,,3,36.253162,20.898611,430,,3,36.411747,22.065973,459
11-06-2024,,3,37.456337,20.497883,0,,3,36.663834,19.08,69,,3,37.295834,19.95972,102,,3,36.405,20.991426,165,,3,34.857082,18.289274,236,,3,34.63317,19.08,299,,3,34.940666,19.376562,326,,2,35.101505,18.391737,357,,3,35.40733,16.071491,430,,2,36.53466,18.161278,459
12-06-2024,,1,36.595913,16.595179,0,,3,36.24716,17.174677,69,,3,36.63542,15.459054,102,,3,36.061253,16.78156,165,,3,34.905,13.608762,236,,2,34.562336,15.94601,299,,0,35.390667,16.075521,326,,0,36.2515,17.935081,357,,0,36.357334,18.388212,430,,0,37.888836,19.453327,459
13-06-2024,,3,38.7605,20.808498,0,,2,37.986748,20.466246,69,,1,38.477085,21.120682,102,,3,37.555004,21.068459,165,,3,35.975834,21.120682,236,,0,35.491505,21.273533,299,,0,36.48233,21.749483,326,,0,37.405666,21.09305,357,,2,37.928173,22.17144,430,,2,38.420086,24.162947,459
14-06-2024,,3,38.818832,23.795427,0,,3,38.230503,24.40046,69,,3,38.74583,24.472057,102,,2,38.365417,25.63847,165,,3,37.517498,25.922499,236,,1,36.899834,24.387178,299,,1,37.41567,24.023088,326,,1,37.88483,25.582806,357,,3,37.809418,24.985659,430,,2,38.222164,27.757378,459
15-06-2024,0,0,38.087585,22.553936,0,0,2,37.62008,20.929594,69,1,3,38.074997,23.333443,102,0,0,37.471664,24.33664,165,7,0,36.613335,24.162947,236,23,0,36.704006,24.522314,299,10,1,37.35317,25.537172,326,9,0,37.9015,25.076267,357,2,0,38.053165,23.993399,430,-10,1,38.50134,24.967497,459
16-06-2024,0,3,38.82925,23.667091,0,8,3,38.24925,22.38378,69,6,3,38.616665,22.66857,102,11,1,38.14459,22.702845,165,14,0,37.269585,25.068514,236,21,1,37.35817,25.809765,299,7,1,38.11358,25.759504,326,12,0,38.668163,27.288855,357,10,1,38.846912,24.567198,430,2,0,39.263832,27.666182,459
17-06-2024,0,3,39.06258,25.071096,0,39,3,38.28258,23.090569,69,35,2,39.07708,25.932495,102,24,2,38.784164,26.901417,165,18,2,37.44041,26.576681,236,27,1,37.426914,27.345785,299,2,1,38.144833,27.055143,326,11,1,38.899414,26.7565,357,5,3,39.482327,25.620771,430,-5,2,39.651337,26.282463,459
18-06-2024,1,3,39.08758,30.928587,0,2,3,38.834663,29.914679,69,3,3,39.33125,29.460672,102,4,3,38.973755,29.62518,165,15,1,37.97375,30.945345,236,25,1,37.810253,30.821552,299,21,1,38.607334,31.557035,326,28,1,38.836918,31.404713,357,30,1,39.240658,30.282827,430,14,1,39.36175,31.557035,459
19-06-2024,4,3,37.46258,31.435646,0,3,3,37.426327,27.117346,69,18,3,37.770832,27.14123,102,12,3,38.071667,26.474077,165,6,3,37.423748,27.086262,236,54,3,37.06442,25.161398,299,33,3,37.371918,26.339111,326,38,3,37.14734,30.432245,357,35,53,36.107327,26.282465,430,30,3,36.9555,26.64,459
20-06-2024,2,51,34.327164,16.42247,0,2,53,33.172165,14.007655,69,3,53,33.345837,15.629971,102,6,3,33.673756,15.277749,165,19,63,33.28,15.226764,236,74,63,31.699835,25.772078,299,52,63,31.480247,22.505037,326,54,63,30.963999,23.675303,357,47,65,32.005245,20.870687,430,31,53,32.29092,15.580141,459
21-06-2024,0,51,34.310493,14.693999,0,2,2,33.624252,15.192682,69,2,2,33.985416,16.516901,102,2,51,33.309162,18.11841,165,1,51,33.71542,14.578888,236,70,63,32.931084,18.72346,299,57,63,32.75942,24.64094,326,63,51,32.239002,14.654254,357,62,63,32.444828,21.980644,430,47,63,32.459667,19.721298,459
22-06-2024,0,63,33.325085,13.397612,0,9,63,32.663834,16.923828,69,19,51,33.549995,17.709658,102,12,63,33.08208,18.86139,165,15,65,32.10709,24.122686,236,32,65,31.022757,16.167967,299,6,63,30.482336,17.377226,326,13,63,30.311914,16.516901,357,11,51,33.184418,13.0447235,430,7,51,33.103413,11.609651,459
23-06-2024,0,63,32.202164,14.04,0,12,63,31.95967,17.072504,69,16,61,32.918755,24.482647,102,10,63,33.013332,15.941944,165,10,63,32.28625,19.0392,236,39,51,31.989424,14.512064,299,24,51,31.530249,13.276144,326,23,51,31.372337,13.849476,357,14,63,32.546913,18.806337,430,-2,63,32.88675,20.696085,459
24-06-2024,1,65,33.12925,15.137133,0,2,63,31.928415,16.199999,69,2,63,32.079166,17.651016,102,3,65,31.548746,16.854767,165,19,63,31.390419,15.484185,236,24,51,31.231085,14.707222,299,4,61,30.653168,20.929594,326,4,63,30.880669,18.03237,357,3,63,31.819832,20.188908,430,-11,3,32.72008,14.512064,459
25-06-2024,0,63,32.793835,22.380884,0,6,63,31.559664,16.563911,69,5,65,31.883331,20.523157,102,1,65,31.532084,16.135872,165,8,63,31.142502,20.056877,236,36,63,30.874834,11.298495,299,12,63,30.615667,16.641972,326,15,63,30.799417,16.489416,357,2,63,32.16567,12.261158,430,-10,63,32.892994,13.849476,459
26-06-2024,0,65,31.137587,20.929596,0,4,61,30.601334,22.101183,69,3,55,30.587502,21.129885,102,3,63,29.750834,23.023119,165,2,63,29.525833,21.41319,236,3,63,29.847748,22.782625,299,7,63,29.79275,21.96295,326,8,63,29.932753,22.033648,357,3,65,29.699,18.079027,430,-12,63,29.851328,18.11841,459
27-06-2024,0,63,31.408417,21.068459,0,3,65,30.659662,18.455048,69,3,63,30.645834,21.30093,102,8,53,30.38208,20.94507,165,21,55,29.438332,16.645864,236,30,63,28.085249,16.58346,299,11,63,27.428164,16.09969,326,10,65,26.911917,19.107151,357,3,63,27.530252,16.575644,430,2,63,27.43883,17.709658,459
28-06-2024,0,61,30.689669,14.345898,0,2,65,30.067999,13.684735,69,4,63,29.795832,12.599998,102,2,65,28.871666,13.281023,165,55,63,28.819586,15.072783,236,64,63,27.791498,14.404499,299,44,63,27.282333,17.227419,326,45,65,26.84942,15.111424,357,47,65,27.067749,12.261158,430,41,65,27.486746,14.759999,459
29-06-2024,0,63,28.98758,12.758432,0,9,63,28.722166,13.722565,69,4,63,28.454168,14.904173,102,2,65,28.296667,12.287555,165,0,65,28.213333,13.849476,236,6,63,28.322752,14.84318,299,7,65,28.00525,13.363711,326,8,63,28.14525,14.458382,357,3,63,29.053164,15.379206,430,-10,65,28.9805,13.397612,459
30-06-2024,0,63,28.358416,11.720751,0,2,63,28.482588,14.986553,69,3,63,28.497917,13.217443,102,2,63,28.792501,9.504273,165,59,63,29.31125,10.587917,236,64,61,29.085253,13.75558,299,44,61,28.905252,16.516901,326,44,63,29.105667,17.731598,357,40,61,29.684418,16.862455,430,27,63,29.890917,11.874544,459
01-07-2024,26,65,27.795912,14.264361,0,26,63,27.830498,13.1041975,69,23,65,28.327082,12.031756,102,16,65,28.68,11.753876,165,19,63,29.023756,10.495713,236,34,63,28.4915,9.826088,299,10,63,28.453163,10.390226,326,13,61,28.899416,14.618837,357,4,63,29.813583,10.805998,430,-4,65,29.94925,12.599998,459
02-07-2024,42,65,27.158417,10.308831,0,50,63,27.293,11.252519,69,49,65,27.306253,11.770403,102,53,63,27.419584,10.948973,165,47,65,27.305002,10.823973,236,55,65,27.645668,9.3876505,299,42,65,27.642748,10.495713,326,40,63,27.516088,12.72283,357,29,65,28.13233,14.039999,430,21,65,28.076332,15.2947035,459
03-07-2024,2,63,27.416746,11.298495,0,2,65,26.876333,12.181625,69,2,63,27.010416,14.934577,102,3,63,26.9425,14.332341,165,9,65,26.844584,17.414476,236,11,63,27.001917,19.493261,299,0,63,27.00525,17.313717,326,3,63,26.824415,16.93531,357,0,55,27.978165,17.771753,430,-11,63,27.828415,16.92383,459
04-07-2024,0,61,28.8105,9.904906,0,4,63,27.80133,10.787993,69,7,63,27.929167,13.1041975,102,3,63,27.969584,14.8257065,165,0,65,28.042501,17.555307,236,24,63,27.976915,18.709612,299,14,63,27.81775,17.935081,326,18,63,27.686918,19.483284,357,11,53,27.84275,13.0447235,430,4,61,28.088829,16.311613,459
05-07-2024,1,65,27.197998,15.349684,0,2,63,26.718,18.584509,69,2,63,27.0375,20.633371,102,4,65,26.86125,21.028437,165,19,63,26.461248,18.391735,236,20,65,26.06233,22.553934,299,21,63,26.015669,21.868332,326,24,63,25.797333,20.393293,357,14,63,26.284418,15.256526,430,8,63,26.218,17.114204,459
06-07-2024,1,65,27.547998,17.114204,0,2,63,26.659668,18.218275,69,10,63,26.777084,21.611996,102,11,65,26.642504,21.26744,165,21,63,25.904999,19.0392,236,34,63,25.833168,22.682856,299,20,65,25.817749,18.947083,326,48,65,25.753584,18.430452,357,43,61,27.42608,17.414474,430,42,51,27.380495,17.698677,459
07-07-2024,1,63,27.193834,16.279802,0,2,63,27.186747,15.03835,69,2,61,27.400002,18.391737,102,2,63,26.92375,15.192682,165,28,65,26.186255,19.296133,236,30,65,25.51442,20.393293,299,16,65,25.482332,19.829433,326,16,65,25.768167,22.406927,357,8,51,27.738585,18.057508,430,9,51,27.822165,19.083395,459
08-07-2024,0,51,29.21467,13.217443,0,51,51,29.270082,11.966954,69,47,55,29.050003,13.584932,102,45,61,28.500834,16.87398,165,44,65,26.711252,12.413476,236,43,61,26.418585,17.873556,299,24,61,26.674002,20.037485,326,24,61,26.851496,17.873556,357,19,53,28.203165,13.138765,430,7,51,27.761747,12.287555,459
09-07-2024,0,63,30.077164,7.729527,0,2,51,30.12633,8.427383,69,2,63,30.247915,8.78872,102,4,63,30.11125,14.372974,165,0,63,30.150833,11.841756,236,2,51,30.154007,10.739832,299,3,53,30.053164,12.904882,326,3,51,29.751505,11.440978,357,2,63,29.228163,11.183201,430,-5,51,29.67842,7.42159,459
10-07-2024,2,63,30.102167,10.594036,0,2,63,30.299248,8.427383,69,12,53,30.362497,11.119281,102,2,63,30.050837,10.464798,165,4,65,29.963333,10.8955765,236,6,63,30.029001,13.551501,299,0,61,30.226082,10.446206,326,2,61,30.213999,10.495713,357,0,63,29.999,15.021105,430,-9,61,30.288834,11.304229,459
11-07-2024,0,63,29.639666,14.20062,0,4,61,29.44925,14.84318,69,6,63,29.581251,15.844089,102,3,53,29.765417,17.884428,165,31,53,29.415419,11.879999,236,37,51,29.485252,16.071491,299,13,51,29.555252,12.7279215,326,13,51,29.549417,13.556282,357,7,55,30.190666,16.93531,430,-1,51,30.278414,18.751125,459
12-07-2024,0,61,29.775084,12.904882,0,2,61,29.5055,12.496719,69,3,63,29.158333,10.636766,102,24,51,29.22167,7.928177,165,43,53,29.07167,12.7279215,236,45,63,28.403997,11.620809,299,24,55,28.711496,17.477621,326,25,63,28.984835,15.137133,357,23,51,30.063576,12.819235,430,12,51,30.057577,13.207634,459
13-07-2024,0,63,28.641747,12.096214,0,2,63,28.807579,9.983106,69,3,63,29.293749,9.659814,102,5,63,29.52167,13.479583,165,20,51,29.411253,11.246759,236,21,61,29.281084,11.525623,299,1,51,29.240667,12.015589,326,4,51,29.151497,10.483357,357,1,63,29.257332,12.9249525,430,0,55,29.476332,10.594036,459
14-07-2024,0,65,29.687584,16.263872,0,2,61,29.565916,17.373497,69,5,63,29.775,16.93531,102,3,63,29.480003,18.72346,165,22,63,29.238333,12.959999,236,26,63,29.537333,12.682018,299,19,65,29.692749,17.238699,326,24,65,29.691088,24.087738,357,21,61,30.294836,24.863466,430,5,63,30.109667,14.494192,459
15-07-2024,0,51,30.710503,20.192118,0,2,63,30.478415,19.602652,69,3,51,30.420832,18.161278,102,3,53,30.171667,17.298738,165,6,61,29.882088,16.434305,236,20,65,29.783167,17.651016,299,12,65,29.74483,18.678415,326,18,61,29.499414,18.709612,357,4,65,29.403168,11.901798,430,-3,65,29.549246,15.745627,459
16-07-2024,2,51,31.248003,22.218153,0,2,51,31.195086,21.129885,69,8,51,31.11042,20.12461,102,2,51,31.040419,19.272614,165,9,51,30.892502,17.287498,236,27,61,30.668581,18.584509,299,4,55,30.598999,15.94601,326,7,63,30.432749,15.379206,357,8,61,30.919832,14.05845,430,-8,53,30.8305,14.33234,459
17-07-2024,0,61,30.223001,18.947083,0,4,63,30.228415,17.902534,69,3,51,30.29167,18.25026,102,3,53,30.209167,17.076298,165,10,51,30.434166,15.629971,236,14,51,30.501917,16.516901,299,3,51,30.582329,16.327497,326,2,51,30.432747,15.175612,357,8,63,30.744833,12.303366,430,-7,63,30.49092,12.904882,459
18-07-2024,0,61,30.766748,13.979871,0,7,65,30.024248,14.618837,69,5,63,30.079165,14.84318,102,2,63,30.086252,13.202726,165,0,63,29.996668,14.05845,236,11,63,30.018583,14.917212,299,8,63,29.9615,14.182355,326,10,63,29.909834,13.584932,357,1,61,30.538588,10.8955765,430,-8,53,30.368002,13.779114,459
19-07-2024,0,55,29.556334,16.965895,0,2,61,29.103416,14.57889,69,3,61,28.933332,13.246826,102,9,63,28.444586,12.496719,165,25,63,27.969587,15.2947035,236,39,53,28.147753,17.873556,299,22,63,28.236504,16.62249,326,22,55,28.336916,16.263872,357,11,51,29.465666,13.397612,430,3,51,29.513834,12.387348,459
20-07-2024,1,53,31.427168,14.869351,0,3,63,31.453417,12.620554,69,2,51,31.566666,12.245294,102,9,51,31.396673,11.841756,165,42,63,30.938337,13.75558,236,147,63,30.764418,14.799459,299,141,61,30.744837,13.479583,326,,53,30.382751,13.363711,357,,51,30.528168,15.463244,430,373,51,30.828417,12.0694,459
21-07-2024,1,51,30.935501,19.296133,0,3,51,30.832582,18.671474,69,2,51,30.768751,18.861387,102,3,61,30.038338,16.965895,165,0,53,29.886251,17.727943,236,2,63,29.353998,17.287498,299,0,61,29.446917,17.163355,326,4,61,29.491083,16.263872,357,5,53,30.411499,14.05845,430,-6,61,30.168001,14.48972,459
22-07-2024,257,63,29.985497,16.575644,0,260,63,30.165916,16.299694,69,273,65,30.295837,16.24394,102,273,61,29.971666,14.799459,165,263,61,29.502916,14.471821,236,264,63,29.395666,13.217443,299,261,63,29.36358,10.966713,326,264,63,29.21817,14.77755,357,265,63,29.953165,14.113653,430,252,65,29.915915,13.441071,459
23-07-2024,1,61,29.63758,17.339897,0,14,51,29.628416,13.910169,69,10,61,29.625,16.904673,102,2,63,29.344582,16.394829,165,1,61,29.365423,14.241629,236,17,63,29.176918,14.84318,299,2,63,29.067749,14.332341,326,17,63,29.147333,15.03835,357,23,53,29.909418,13.797912,430,14,51,30.055498,14.471821,459
24-07-2024,2,61,29.518831,14.044615,0,13,63,29.413832,13.009903,69,14,63,29.441668,10.829958,102,20,63,29.296667,12.218805,165,19,63,29.438337,9.220499,236,17,61,29.28317,11.440978,299,10,61,29.413582,11.542478,326,14,53,29.349419,10.086427,357,10,65,29.574005,10.948973,430,-3,65,29.49925,12.181625,459
25-07-2024,0,65,29.466745,13.1041975,0,2,63,29.52008,10.464798,69,2,63,29.38125,8.905908,102,2,65,29.100836,11.503113,165,3,63,29.37375,12.849528,236,6,65,29.599833,12.904882,299,0,63,29.680254,9.511088,326,2,63,29.399414,8.557102,357,13,61,29.909416,12.768586,430,-1,63,29.938833,8.647496,459
26-07-2024,0,65,29.48133,13.910169,0,2,63,29.199247,13.237039,69,2,63,29.360415,13.608762,102,2,63,29.317505,13.627795,165,20,61,29.250834,11.159999,236,26,55,30.012337,12.096214,299,8,63,30.04483,10.495713,326,9,63,29.580667,7.729527,357,68,63,29.6615,7.69592,430,55,63,29.482584,6.924738,459
27-07-2024,1,63,30.92092,19.803272,0,2,63,30.584665,16.766108,69,3,63,30.489584,18.0036,102,5,63,30.707085,13.441071,165,2,51,30.598753,15.844089,236,5,53,30.82067,13.084402,299,0,55,30.588585,11.525623,326,6,53,30.378586,11.720751,357,13,63,30.071915,10.739832,430,12,63,29.997164,12.55879,459
28-07-2024,0,51,30.948,25.582806,0,0,51,30.82842,23.828083,69,1,53,30.485415,21.316135,102,1,53,30.721672,22.963936,165,0,51,31.136248,20.431387,236,4,51,31.245672,15.807239,299,2,51,31.121916,15.629971,326,1,55,30.982756,14.799459,357,2,63,31.132334,16.299694,430,-5,61,31.186747,15.0038395,459
