Date,MAS_Delay,weather_code_MAS,Temperature_MAS,Wind_Speed_MAS,Distance_travelled_MAS,BZA_Delay,weather_code_BZA,Temperature_BZA,Wind_Speed_BZA,Distance_travelled_BZA,EE_Delay,weather_code_EE,Temperature_EE,Wind_Speed_EE,Distance_travelled_EE,TDD_Delay,weather_code_TDD,Temperature_TDD,Wind_Speed_TDD,Distance_travelled_TDD,RJY_Delay,weather_code_RJY,Temperature_RJY,Wind_Speed_RJY,Distance_travelled_RJY,VSKP_Delay,weather_code_VSKP,Temperature_VSKP,Wind_Speed_VSKP,Distance_travelled_VSKP,BAM_Delay,weather_code_BAM,Temperature_BAM,Wind_Speed_BAM,Distance_travelled_BAM,KUR_Delay,weather_code_KUR,Temperature_KUR,Wind_Speed_KUR,Distance_travelled_KUR,BBS_Delay,weather_code_BBS,Temperature_BBS,Wind_Speed_BBS,Distance_travelled_BBS,CTC_Delay,weather_code_CTC,Temperature_CTC,Wind_Speed_CTC,Distance_travelled_CTC,JJKR_Delay,weather_code_JJKR,Temperature_JJKR,Wind_Speed_JJKR,Distance_travelled_JJKR,BHC_Delay,weather_code_BHC,Temperature_BHC,Wind_Speed_BHC,Distance_travelled_BHC,BLS_Delay,weather_code_BLS,Temperature_BLS,Wind_Speed_BLS,Distance_travelled_BLS,KGP_Delay,weather_code_KGP,Temperature_KGP,Wind_Speed_KGP,Distance_travelled_KGP,SRC_Delay,weather_code_SRC,Temperature_SRC,Wind_Speed_SRC,Distance_travelled_SRC,SHM_Delay,weather_code_SHM,Temperature_SHM,Wind_Speed_SHM,Distance_travelled_SHM
08/06/24,56.0,53.0,29.584837,23.411074,,55.0,51.0,28.733416,15.379206,,83.0,51.0,28.563086,13.104198,,92.0,51.0,29.240164,13.608762,,84.0,51.0,29.285078,14.904173,,83.0,3.0,30.061914,24.86868,,93.0,3.0,30.536001,24.18707,,106.0,3.0,31.401827,20.730501,,127.0,3.0,31.678917,23.023119,,109.0,3.0,31.810331,19.137648,,65.0,3.0,31.768084,18.014393,,83.0,3.0,31.946753,19.93048,,76.0,51.0,32.698914,19.376562,,65.0,3.0,32.130997,17.76081,,59.0,3.0,31.3565,21.599998,,-4.0,3.0,31.321085,21.322214,
09/06/24,0.0,51.0,30.324423,21.316135,,3.0,51.0,29.704247,17.462784,,19.0,51.0,29.74433,16.075521,,22.0,51.0,29.723497,19.469976,,1.0,3.0,29.835081,17.673029,,0.0,3.0,30.305666,27.748037,,24.0,3.0,30.881834,22.782625,,21.0,3.0,31.972666,21.129885,,51.0,3.0,32.210167,23.006226,,59.0,3.0,32.345745,21.24305,,15.0,3.0,32.684753,19.386593,,52.0,63.0,32.51967,26.28986,,45.0,65.0,32.830173,21.028437,,44.0,63.0,32.64975,14.081478,,52.0,3.0,32.014835,16.676977,,18.0,51.0,32.02525,16.676977,
10/06/24,41.0,63.0,30.655668,25.922499,,41.0,53.0,29.63758,14.689588,,61.0,63.0,28.981829,16.831684,,66.0,63.0,28.70475,13.905509,,44.0,65.0,28.574663,13.53236,,42.0,51.0,30.030668,21.218632,,47.0,3.0,30.679749,26.459389,,46.0,3.0,31.501833,22.26477,,74.0,3.0,31.78517,22.59699,,91.0,3.0,32.03533,19.694992,,50.0,3.0,32.324337,20.06334,,51.0,3.0,32.392582,19.586117,,41.0,3.0,33.31767,20.523157,,34.0,63.0,33.228912,17.106628,,27.0,3.0,32.035667,17.462784,,-12.0,3.0,32.052334,18.35647,
11/06/24,175.0,65.0,30.597338,18.25026,,176.0,51.0,30.206331,21.398056,,192.0,53.0,29.946411,15.542662,,228.0,51.0,30.202667,16.704155,,210.0,51.0,30.235085,17.906157,,213.0,3.0,30.809835,20.265795,,230.0,3.0,30.579752,21.707731,,233.0,3.0,31.326834,19.855558,,261.0,3.0,31.497665,22.33161,,262.0,3.0,31.745752,21.24305,,272.0,3.0,31.997253,21.647945,,278.0,3.0,32.18425,18.430452,,268.0,3.0,32.813503,20.082708,,261.0,3.0,32.9435,19.562946,,263.0,3.0,31.662748,19.083395,,239.0,3.0,31.696081,19.09358,
12/06/24,34.0,51.0,30.053581,20.532627,,32.0,63.0,30.025085,21.518847,,41.0,65.0,29.452667,18.511143,,52.0,61.0,29.615168,19.09358,,34.0,51.0,29.728834,21.518847,,33.0,51.0,30.105675,18.844202,,36.0,55.0,31.298498,21.758419,,64.0,65.0,31.489334,17.447933,,92.0,63.0,31.770584,19.483284,,102.0,63.0,31.854088,19.67195,,60.0,53.0,32.138912,16.862455,,68.0,51.0,31.930086,14.512064,,60.0,61.0,32.08642,17.208603,,53.0,63.0,31.391418,18.861387,,67.0,3.0,31.431498,19.917469,,15.0,3.0,31.487747,20.12461,
13/06/24,1.0,51.0,30.588997,20.172853,,0.0,63.0,31.025084,14.77755,,25.0,51.0,30.788084,13.910169,,26.0,51.0,30.465166,16.203999,,1.0,3.0,30.555916,18.430452,,0.0,63.0,30.79525,18.626305,,4.0,63.0,29.654753,21.518847,,10.0,3.0,31.518501,23.113008,,37.0,3.0,32.093502,24.795612,,46.0,51.0,32.485332,22.26768,,2.0,51.0,31.986832,19.373219,,2.0,51.0,32.448837,20.188908,,0.0,3.0,33.4385,22.26477,,8.0,61.0,32.68308,19.191748,,6.0,51.0,32.062748,23.452555,,-26.0,51.0,32.052334,24.703976,
14/06/24,130.0,51.0,30.728579,22.7057,,130.0,65.0,30.63342,23.277834,,151.0,51.0,30.656832,19.881649,,162.0,63.0,30.16725,14.799459,,149.0,65.0,29.787169,17.163355,,146.0,3.0,31.807753,17.462782,,143.0,3.0,31.973497,17.935081,,140.0,3.0,32.11434,17.238699,,164.0,3.0,32.735165,21.096123,,180.0,51.0,32.831165,19.592731,,120.0,3.0,33.218082,21.868332,,144.0,51.0,33.269665,21.603,,134.0,51.0,34.171837,21.175837,,126.0,3.0,33.768505,18.430452,,120.0,3.0,32.652332,19.45333,,69.0,3.0,32.677334,19.852295,
15/06/24,32.0,61.0,30.559835,16.375053,,32.0,55.0,31.677168,16.09969,,43.0,63.0,30.308916,14.799459,,44.0,65.0,29.494331,17.555307,,17.0,63.0,29.682999,21.611996,,15.0,61.0,31.014,19.576189,,11.0,61.0,32.05683,15.745627,,11.0,63.0,32.364334,19.161337,,29.0,61.0,32.87475,22.66857,,35.0,63.0,33.101994,18.532135,,0.0,63.0,33.124332,20.929596,,0.0,53.0,33.450916,19.376562,,0.0,51.0,33.99058,18.089775,,0.0,63.0,32.50183,20.858265,,2.0,63.0,32.19608,21.746504,,-90.0,65.0,32.218998,21.96,
16/06/24,35.0,51.0,30.978582,17.28,,35.0,51.0,31.96675,20.592503,,60.0,61.0,30.077667,21.817902,,86.0,65.0,29.34017,18.72346,,67.0,63.0,29.445503,18.430452,,76.0,55.0,31.699417,18.0,,96.0,3.0,31.548498,19.09358,,101.0,63.0,31.316414,16.700275,,121.0,65.0,31.614334,16.676977,,129.0,51.0,32.002,21.313093,,85.0,3.0,31.907663,18.486622,,71.0,3.0,32.67592,16.78156,,79.0,3.0,33.359333,16.73516,,75.0,3.0,32.981,17.462784,,69.0,3.0,32.502335,19.917469,,21.0,3.0,32.56692,20.545246,
17/06/24,73.0,51.0,31.078583,20.61766,,71.0,53.0,32.081333,21.829777,,66.0,63.0,30.82975,15.119999,,87.0,63.0,30.679754,18.532135,,78.0,63.0,30.539251,20.140705,,97.0,63.0,30.738998,22.238562,,96.0,51.0,31.748503,24.627789,,95.0,65.0,31.005995,20.65848,,109.0,65.0,31.135168,26.700743,,97.0,65.0,30.63325,24.490587,,40.0,63.0,30.941002,22.881956,,53.0,65.0,31.300919,27.086262,,41.0,55.0,32.54059,24.735432,,41.0,3.0,33.001835,20.674158,,43.0,3.0,32.508587,29.869154,,2.0,3.0,32.506504,29.144438,
18/06/24,0.0,63.0,30.716082,19.134262,,0.0,63.0,32.252167,15.94601,,17.0,61.0,31.658913,18.723461,,22.0,63.0,31.094336,17.581125,,0.0,65.0,31.051748,21.382906,,5.0,61.0,31.122332,25.992401,,2.0,63.0,31.154753,22.33161,,9.0,53.0,31.520584,21.273533,,32.0,63.0,31.070585,26.064596,,36.0,63.0,30.597834,18.35647,,3.0,3.0,30.966002,20.188908,,13.0,51.0,31.384253,19.174856,,22.0,65.0,31.548914,20.188908,,14.0,65.0,30.883081,20.393293,,15.0,65.0,30.556498,23.188583,,-55.0,65.0,30.59192,24.472057,
19/06/24,0.0,63.0,29.061918,23.199759,,1.0,51.0,31.668833,19.33639,,17.0,51.0,31.5485,18.671474,,26.0,3.0,30.971418,19.829433,,3.0,51.0,30.891333,18.947083,,7.0,3.0,32.253582,22.725668,,6.0,3.0,31.281836,20.082708,,10.0,51.0,31.783081,16.78156,,27.0,3.0,32.06433,17.974781,,31.0,51.0,31.799917,14.512064,,3.0,3.0,32.245167,17.309973,,21.0,51.0,32.61967,17.555307,,28.0,65.0,31.971832,18.289274,,17.0,51.0,30.849752,16.766108,,23.0,53.0,30.156496,23.576563,,-19.0,61.0,30.039833,23.023119,
20/06/24,0.0,51.0,30.357752,16.24394,,0.0,3.0,31.950087,19.386593,,29.0,51.0,31.623499,19.469976,,35.0,51.0,31.090164,20.447239,,6.0,63.0,30.303833,20.65848,,3.0,63.0,31.268166,20.929594,,7.0,63.0,30.600584,11.988594,,8.0,63.0,30.868505,11.770403,,29.0,63.0,30.958084,16.78156,,38.0,51.0,30.987413,12.979984,,6.0,61.0,31.030586,18.289274,,54.0,65.0,30.884249,18.079027,,45.0,65.0,30.536417,12.984975,,32.0,63.0,30.120583,15.509274,,30.0,65.0,29.421082,19.107151,,-2.0,65.0,29.437752,19.969458,
21/06/24,40.0,63.0,30.243166,19.083395,,40.0,61.0,30.620913,20.316889,,58.0,61.0,30.14225,19.164719,,60.0,61.0,29.885996,19.08,,33.0,53.0,29.67675,20.364674,,35.0,63.0,30.182755,13.979872,,46.0,65.0,28.198496,11.620809,,51.0,61.0,28.912249,7.754637,,68.0,65.0,28.785164,10.538843,,83.0,61.0,28.733252,16.311613,,55.0,63.0,28.770164,14.618837,,64.0,63.0,28.982172,9.422101,,66.0,53.0,29.251001,14.81259,,53.0,65.0,28.666418,11.435313,,52.0,51.0,28.923166,11.988594,,11.0,51.0,28.916916,11.966953,
22/06/24,1.0,51.0,31.434832,19.562946,,0.0,53.0,29.595915,19.373219,,13.0,55.0,28.806833,19.083395,,14.0,63.0,28.531832,17.462784,,0.0,63.0,28.566338,20.037485,,7.0,61.0,29.818169,16.575644,,7.0,63.0,28.942247,13.896187,,30.0,55.0,29.447664,12.7279215,,47.0,63.0,29.401833,15.226764,,45.0,53.0,29.237413,14.24163,,3.0,55.0,29.39933,15.137133,,13.0,61.0,29.250921,18.455048,,14.0,61.0,29.575996,16.981165,,6.0,53.0,29.81225,12.849528,,4.0,63.0,29.416918,15.158522,,-47.0,63.0,29.289831,17.294992,
23/06/24,2.0,51.0,30.974419,18.86139,,1.0,61.0,30.714668,15.192682,,23.0,63.0,29.865164,13.1041975,,24.0,63.0,29.458916,13.493999,,0.0,65.0,29.105913,13.5515,,1.0,55.0,29.359835,21.659916,,18.0,61.0,29.852669,21.986542,,24.0,51.0,30.1435,18.782204,,45.0,51.0,30.2185,20.991426,,33.0,51.0,30.191584,17.313717,,0.0,53.0,29.788918,16.595179,,22.0,53.0,29.607168,17.555305,,33.0,55.0,29.788498,18.899143,,26.0,55.0,29.905998,16.65754,,28.0,61.0,29.614832,16.800856,,0.0,61.0,29.635672,16.704155,
24/06/24,1.0,51.0,30.838999,24.29133,,1.0,51.0,31.591753,11.013882,,19.0,63.0,30.098495,15.517629,,25.0,63.0,29.45267,15.379206,,0.0,63.0,29.553833,15.827721,,0.0,51.0,30.005669,17.654688,,12.0,53.0,29.790169,19.93048,,6.0,51.0,30.322662,16.179985,,21.0,51.0,30.489334,17.654688,,21.0,51.0,30.477003,16.575644,,0.0,61.0,30.67642,16.215992,,13.0,61.0,30.711334,15.876775,,13.0,51.0,30.792665,18.0,,3.0,53.0,30.372665,16.311613,,1.0,51.0,30.418999,18.430452,,0.0,51.0,30.369003,18.430452,
25/06/24,1.0,51.0,31.120255,19.839235,,1.0,63.0,31.875082,16.454008,,10.0,63.0,31.011,18.875126,,12.0,63.0,29.773497,18.64369,,0.0,55.0,29.668413,19.48661,,0.0,63.0,29.8515,15.580141,,12.0,51.0,29.911001,16.179985,,21.0,63.0,30.360167,15.509274,,40.0,63.0,30.297663,14.458382,,38.0,51.0,30.17283,17.727943,,0.0,63.0,30.293081,13.53236,,9.0,55.0,30.265503,14.291592,,14.0,53.0,30.261415,17.313717,,11.0,61.0,30.966413,18.057508,,8.0,51.0,30.702332,18.25026,,-2.0,51.0,30.658579,16.09969,
26/06/24,0.0,51.0,31.545248,21.077686,,2.0,61.0,29.658415,15.986595,,39.0,63.0,29.248503,14.154915,,70.0,63.0,28.585993,16.199999,,44.0,65.0,28.410082,15.273505,,42.0,63.0,28.259836,14.007655,,55.0,65.0,28.675583,13.479583,,71.0,65.0,28.83933,16.363178,,95.0,63.0,29.201834,14.799459,,88.0,63.0,29.220755,13.783817,,39.0,53.0,29.851418,15.7908325,,82.0,51.0,30.157166,15.844089,,75.0,51.0,30.386414,18.35647,,62.0,51.0,30.818502,15.782622,,64.0,61.0,30.158583,15.021105,,22.0,51.0,30.10025,14.021525,
27/06/24,180.0,53.0,31.130669,25.922499,,178.0,61.0,26.579248,14.81259,,203.0,63.0,26.852667,17.654686,,217.0,63.0,26.754747,20.275385,,202.0,63.0,26.576752,18.079027,,200.0,65.0,26.553583,19.08,,217.0,65.0,28.317253,14.408997,,216.0,65.0,28.437248,15.617529,,234.0,63.0,28.514334,18.416384,,221.0,65.0,28.383247,18.228943,,180.0,63.0,28.93892,19.803272,,191.0,61.0,29.271751,17.654688,,182.0,53.0,29.421835,17.555305,,174.0,63.0,28.776833,16.23596,,168.0,63.0,28.923164,15.683776,,79.0,65.0,28.858583,17.298738,
28/06/24,1.0,3.0,31.359833,24.18707,,2.0,63.0,28.5605,16.575644,,15.0,63.0,28.379747,20.326454,,35.0,63.0,28.28183,20.696085,,10.0,63.0,28.178827,22.530937,,7.0,53.0,29.376497,23.4,,9.0,63.0,29.063082,13.004922,,10.0,63.0,29.153921,18.161278,,42.0,63.0,29.072664,13.004922,,45.0,53.0,29.233252,9.793059,,0.0,63.0,29.215998,11.923557,,26.0,61.0,28.94467,10.315115,,47.0,63.0,29.063501,12.879752,,36.0,63.0,28.939331,11.923557,,33.0,63.0,29.027334,13.891522,,-2.0,63.0,29.094002,13.797912,
29/06/24,56.0,61.0,31.624413,21.068459,,57.0,3.0,29.977167,15.328561,,86.0,61.0,28.679747,16.167967,,102.0,61.0,28.598497,18.345877,,90.0,63.0,28.257996,16.954432,,102.0,63.0,28.213999,25.63847,,115.0,65.0,28.717249,17.935081,,128.0,65.0,28.660166,16.039202,,148.0,63.0,28.547663,18.875126,,144.0,63.0,28.19575,17.610588,,100.0,61.0,28.824331,19.523155,,128.0,63.0,28.932169,18.59845,,119.0,65.0,29.048918,18.581022,,113.0,65.0,28.641417,12.72283,,116.0,61.0,28.83358,16.071491,,64.0,63.0,28.86275,16.862455,
30/06/24,1.0,3.0,30.489,21.605999,,0.0,63.0,28.591751,12.979984,,8.0,61.0,28.148499,14.561099,,18.0,63.0,27.89225,18.03237,,1.0,63.0,27.626753,18.014393,,3.0,61.0,27.930666,23.051247,,28.0,65.0,28.698502,16.58346,,28.0,65.0,27.943497,15.021105,,46.0,65.0,28.141413,18.681883,,46.0,63.0,28.0895,14.241629,,0.0,63.0,28.120165,18.998316,,13.0,65.0,28.20717,19.562946,,23.0,63.0,28.184336,18.775303,,16.0,63.0,28.128916,14.76439,,16.0,63.0,28.112747,16.645864,,-22.0,63.0,28.116919,18.837322,
01/07/24,0.0,55.0,29.997335,18.36353,,4.0,61.0,28.058413,15.328561,,32.0,53.0,27.548498,15.596767,,35.0,61.0,27.708916,21.67487,,10.0,63.0,27.762169,21.659918,,17.0,55.0,28.047327,23.333443,,23.0,53.0,28.771414,19.130875,,22.0,61.0,28.46225,18.947083,,50.0,55.0,28.635164,20.188908,,49.0,53.0,28.39367,15.856354,,0.0,51.0,27.940996,15.141414,,5.0,51.0,28.203003,19.201874,,0.0,61.0,28.700998,20.592503,,8.0,63.0,28.208084,17.654688,,7.0,63.0,28.083582,19.346441,,-37.0,63.0,28.118998,19.64228,
02/07/24,0.0,3.0,30.724419,17.873556,,0.0,3.0,29.552168,20.5484,,16.0,3.0,29.577665,24.144165,,22.0,3.0,29.427671,23.770906,,0.0,51.0,29.20592,22.691425,,0.0,51.0,29.495253,21.485697,,26.0,61.0,29.673494,17.057314,,27.0,61.0,29.226837,14.773164,,50.0,61.0,29.193502,16.870138,,41.0,61.0,28.616583,14.512064,,5.0,55.0,27.657661,18.204042,,53.0,63.0,27.892588,22.55106,,45.0,65.0,28.43225,23.03156,,36.0,65.0,27.71433,12.738099,,34.0,63.0,27.364832,16.92383,,-28.0,65.0,27.339836,18.440998,
03/07/24,10.0,61.0,31.266085,16.904673,,22.0,61.0,29.929253,18.175545,,39.0,51.0,29.917252,18.448023,,41.0,51.0,29.90267,20.907913,,16.0,51.0,29.649664,20.545246,,17.0,3.0,30.05567,20.65848,,21.0,53.0,29.444334,9.983106,,28.0,61.0,28.3935,8.435069,,61.0,63.0,28.108084,11.183201,,48.0,63.0,27.612421,9.3876505,,5.0,63.0,27.236832,17.782688,,25.0,61.0,27.417587,17.917007,,24.0,65.0,27.188498,19.803272,,13.0,63.0,26.6185,15.137133,,11.0,63.0,27.266912,18.64369,,1.0,63.0,27.191917,18.584509,
04/07/24,1.0,61.0,30.091087,15.7908325,,4.0,51.0,30.00425,17.533146,,30.0,51.0,29.958916,16.071491,,35.0,61.0,29.977667,15.941944,,5.0,51.0,29.805918,18.25026,,5.0,61.0,29.974417,19.878391,,19.0,63.0,29.99225,18.25026,,23.0,63.0,28.978922,16.075521,,43.0,63.0,28.820585,17.974781,,37.0,65.0,28.541582,12.57426,,5.0,63.0,27.838915,13.783817,,19.0,65.0,27.89258,14.578888,,18.0,65.0,28.382248,20.696087,,5.0,65.0,28.145584,12.864649,,9.0,65.0,28.106499,16.641972,,-44.0,65.0,28.219,19.969458,
05/07/24,121.0,51.0,30.60775,23.795427,,120.0,61.0,29.620916,17.287498,,142.0,61.0,29.702667,15.815435,,140.0,53.0,29.496412,23.675303,,121.0,51.0,29.455917,21.068459,,121.0,63.0,29.2265,23.770906,,122.0,63.0,29.527664,19.483284,,116.0,63.0,28.778915,18.278645,,133.0,61.0,28.851831,20.767975,,115.0,65.0,28.612417,15.986593,,63.0,61.0,28.663916,15.2947035,,66.0,63.0,28.940498,15.978484,,59.0,51.0,29.353086,18.971008,,46.0,63.0,29.110163,16.375053,,50.0,61.0,29.198168,22.668568,,-3.0,55.0,29.239836,20.345573,
06/07/24,2.0,53.0,28.655668,14.512064,,3.0,63.0,27.470911,23.087763,,16.0,63.0,27.46517,21.605999,,38.0,65.0,27.521416,21.862406,,8.0,63.0,27.424667,22.73707,,14.0,55.0,28.822332,21.578989,,22.0,61.0,29.233915,16.23596,,22.0,63.0,28.847666,17.49615,,48.0,61.0,28.641418,19.64228,,54.0,63.0,28.412413,12.522619,,25.0,63.0,28.218084,16.327497,,38.0,63.0,28.536333,14.05845,,29.0,63.0,28.867668,16.299694,,16.0,63.0,28.445587,15.546833,,22.0,61.0,28.643997,19.296133,,-41.0,61.0,28.669,19.44,
07/07/24,43.0,53.0,29.822334,18.0,,43.0,61.0,27.187578,15.484185,,93.0,61.0,27.717249,18.057508,,105.0,63.0,27.66308,18.806337,,89.0,65.0,27.643415,19.201874,,96.0,55.0,28.695251,15.0038395,,103.0,63.0,28.12142,10.636766,,100.0,63.0,28.22267,12.768586,,120.0,63.0,28.187246,14.57889,,119.0,63.0,28.108253,9.686609,,67.0,65.0,28.120169,13.979871,,82.0,63.0,28.513422,16.946787,,78.0,53.0,29.04892,16.299694,,66.0,61.0,28.603912,16.039202,,64.0,63.0,28.931503,15.986595,,14.0,63.0,28.935667,17.238699,
08/07/24,0.0,63.0,28.707747,15.844089,,55.0,63.0,28.197998,14.84318,,80.0,63.0,28.285997,13.358861,,82.0,65.0,27.969332,13.202726,,55.0,65.0,27.593416,12.979984,,58.0,63.0,27.924417,15.0038395,,83.0,63.0,28.083914,13.708391,,76.0,61.0,27.947664,11.91812,,91.0,55.0,28.191416,15.575981,,81.0,53.0,28.337416,13.246826,,30.0,53.0,28.490997,15.077082,,45.0,53.0,28.644667,16.055355,,34.0,51.0,28.790579,17.782686,,21.0,51.0,29.037252,16.73516,,21.0,51.0,29.277334,15.844089,,11.0,53.0,29.262749,16.516901,
09/07/24,22.0,53.0,29.222334,17.555307,,26.0,63.0,26.958418,10.829958,,53.0,65.0,27.0735,14.986553,,76.0,63.0,27.104752,14.021525,,50.0,63.0,27.247583,11.966954,,54.0,63.0,27.41192,18.875126,,111.0,53.0,28.481833,22.691425,,123.0,61.0,28.783087,20.418695,,146.0,55.0,28.835165,21.077686,,139.0,61.0,28.710335,16.575644,,135.0,61.0,28.528498,14.404499,,180.0,55.0,28.832169,16.203999,,178.0,61.0,29.190582,18.861387,,145.0,53.0,29.260168,19.443333,,168.0,61.0,29.412756,17.106628,,94.0,63.0,29.419,18.289274,
10/07/24,48.0,53.0,30.191088,15.905319,,46.0,51.0,29.348,11.165805,,78.0,63.0,28.644333,12.984975,,94.0,63.0,28.390173,15.546833,,68.0,53.0,28.289251,17.339897,,84.0,61.0,28.07234,20.991426,,96.0,61.0,28.90267,19.353138,,91.0,61.0,29.201834,17.595861,,115.0,51.0,29.366419,19.694992,,124.0,51.0,29.372835,16.434305,,75.0,51.0,29.436836,14.618837,,95.0,53.0,29.805086,15.273505,,87.0,51.0,30.119751,18.218275,,89.0,63.0,29.785164,16.58346,,99.0,51.0,29.766916,21.261345,,44.0,51.0,29.74192,22.33161,
11/07/24,120.0,51.0,29.545256,15.546833,,120.0,53.0,29.035498,18.782204,,137.0,63.0,28.983915,17.227419,,149.0,63.0,28.806833,17.339897,,119.0,63.0,28.601746,18.947083,,123.0,65.0,28.868166,20.523157,,138.0,65.0,29.286003,17.287498,,139.0,63.0,29.112251,16.1198,,156.0,63.0,29.112251,20.304129,,146.0,63.0,29.04992,15.021105,,107.0,61.0,29.09725,16.418526,,124.0,63.0,29.613417,19.164717,,121.0,55.0,30.190588,19.586117,,112.0,63.0,29.462248,14.145756,,106.0,63.0,29.573166,19.9954,,44.0,63.0,29.585669,19.296133,
12/07/24,200.0,61.0,30.238998,23.42491,,202.0,63.0,28.837584,17.581125,,214.0,65.0,28.083916,17.698677,,225.0,63.0,28.04225,19.602652,,195.0,63.0,27.820498,19.386593,,199.0,63.0,28.647333,21.385939,,239.0,65.0,28.527666,11.681987,,243.0,65.0,28.081001,16.489416,,266.0,63.0,28.285172,18.079027,,264.0,63.0,28.1645,12.599998,,211.0,63.0,28.076416,13.722565,,235.0,61.0,28.509253,14.618837,,230.0,61.0,29.03225,15.617529,,220.0,63.0,27.97267,9.826088,,220.0,63.0,27.998169,15.39184,,147.0,63.0,28.019,15.042659,
13/07/24,147.0,61.0,27.632751,17.294992,,155.0,65.0,26.381332,17.698677,,187.0,63.0,26.1485,16.454008,,204.0,65.0,26.036003,20.598795,,194.0,65.0,26.222582,23.110207,,226.0,61.0,28.355661,18.899143,,249.0,65.0,28.788086,10.630672,,249.0,63.0,28.499748,12.55879,,279.0,63.0,28.7185,10.636766,,276.0,63.0,28.51658,10.195057,,225.0,63.0,28.572245,17.313717,,408.0,53.0,29.307167,12.4811535,,383.0,63.0,29.017668,11.384198,,388.0,63.0,28.558084,9.779817,,386.0,63.0,28.82525,17.193533,,371.0,61.0,28.762749,18.792551,
14/07/24,27.0,55.0,27.041084,18.59845,,35.0,61.0,26.225082,16.299694,,55.0,61.0,26.346418,19.13426,,55.0,63.0,26.590166,23.893261,,27.0,61.0,26.778833,24.717085,,39.0,63.0,27.984835,16.831684,,78.0,65.0,28.694334,16.179985,,73.0,65.0,28.158081,10.086427,,88.0,61.0,28.393501,15.617529,,104.0,63.0,28.685333,15.778516,,62.0,63.0,28.801414,14.689589,,101.0,51.0,29.296753,15.575981,,94.0,53.0,29.307253,18.089775,,81.0,61.0,28.968504,16.79314,,73.0,61.0,29.277334,16.075521,,18.0,53.0,29.279417,15.459054,
15/07/24,0.0,61.0,26.94108,19.513195,,0.0,63.0,26.364664,21.273533,,27.0,61.0,26.277666,18.678415,,28.0,55.0,26.654747,21.659916,,0.0,63.0,26.703835,20.65848,,0.0,63.0,26.820251,13.104198,,26.0,63.0,27.535997,12.287555,,23.0,63.0,27.912252,14.003029,,40.0,63.0,27.995583,16.87398,,50.0,63.0,28.018663,16.575644,,1.0,63.0,28.055586,23.110207,,19.0,63.0,28.178,20.833395,,22.0,61.0,28.634333,23.469128,,10.0,61.0,28.947668,21.749483,,3.0,53.0,29.287748,23.34455,,-3.0,55.0,29.25025,23.83624,
16/07/24,135.0,61.0,27.376497,21.758419,,133.0,63.0,27.639664,17.654688,,156.0,63.0,27.258917,16.676977,,156.0,63.0,26.996414,16.394829,,132.0,63.0,26.795496,18.057508,,132.0,65.0,27.705667,16.746773,,148.0,51.0,28.294333,15.617529,,145.0,63.0,28.455996,13.217443,,170.0,63.0,28.470581,14.84318,,161.0,61.0,28.404085,17.551615,,110.0,63.0,28.295166,14.386494,,160.0,61.0,28.81967,14.182355,,150.0,51.0,28.959335,14.973577,,141.0,51.0,29.056,15.778516,,142.0,51.0,29.229416,14.081477,,245.0,51.0,29.239836,14.529915,
17/07/24,37.0,51.0,29.041084,22.406927,,45.0,61.0,27.720915,18.775301,,70.0,63.0,27.650583,21.841648,,100.0,63.0,27.88183,26.319422,,101.0,61.0,27.849663,25.212852,,98.0,65.0,27.78692,19.228851,,117.0,63.0,28.246416,13.493999,,120.0,63.0,28.564331,13.138765,,153.0,61.0,28.753916,13.570615,,148.0,55.0,28.918665,12.55879,,105.0,61.0,28.863916,16.071491,,159.0,61.0,29.048836,16.055353,,150.0,55.0,29.209335,16.92383,,138.0,53.0,29.097666,16.548256,,144.0,61.0,29.356504,16.1198,,139.0,61.0,29.321089,13.905509,
18/07/24,68.0,53.0,28.732752,23.441502,,68.0,63.0,26.756332,21.2522,,68.0,65.0,26.652664,21.313093,,83.0,65.0,26.556831,26.459389,,70.0,63.0,26.451752,25.86494,,76.0,63.0,25.870253,14.021525,,102.0,65.0,27.700584,17.298738,,104.0,65.0,28.447668,22.26477,,123.0,65.0,28.85392,19.406637,,116.0,63.0,28.843668,22.086521,,67.0,51.0,28.943085,25.764534,,142.0,53.0,28.969667,24.923338,,134.0,53.0,29.42392,24.858253,,185.0,51.0,29.558083,20.674158,,205.0,51.0,30.089834,23.087763,,201.0,51.0,30.05025,24.144165,
19/07/24,25.0,51.0,27.48275,22.59699,,27.0,63.0,25.41258,24.144165,,46.0,63.0,25.454748,22.782625,,54.0,63.0,25.527662,25.241108,,32.0,65.0,25.580917,25.929996,,31.0,65.0,25.67025,20.68356,,44.0,63.0,27.577662,19.652176,,44.0,63.0,28.445585,22.473343,,61.0,63.0,28.553917,26.161375,,76.0,61.0,28.760338,24.72495,,21.0,55.0,28.43683,26.368616,,66.0,61.0,28.167585,24.387177,,57.0,65.0,28.455168,27.362366,,48.0,65.0,28.658087,24.280659,,35.0,55.0,29.273169,23.759998,,0.0,61.0,29.206495,24.482647,
