Date,SBC_Delay,weather_code_SBC,Temperature_SBC,Wind_Speed_SBC,Distance_travelled_SBC,BNC_Delay,weather_code_BNC,Temperature_BNC,Wind_Speed_BNC,Distance_travelled_BNC,DPJ_Delay,weather_code_DPJ,Temperature_DPJ,Wind_Speed_DPJ,Distance_travelled_DPJ,SA_Delay,weather_code_SA,Temperature_SA,Wind_Speed_SA,Distance_travelled_SA,SGE_Delay,weather_code_SGE,Temperature_SGE,Wind_Speed_SGE,Distance_travelled_SGE,TUP_Delay,weather_code_TUP,Temperature_TUP,Wind_Speed_TUP,Distance_travelled_TUP,CBE_Delay,weather_code_CBE,Temperature_CBE,Wind_Speed_CBE,Distance_travelled_CBE,TCR_Delay,weather_code_TCR,Temperature_TCR,Wind_Speed_TCR,Distance_travelled_TCR,AWY_Delay,weather_code_AWY,Temperature_AWY,Wind_Speed_AWY,Distance_travelled_AWY,ERS_Delay,weather_code_ERS,Temperature_ERS,Wind_Speed_ERS,Distance_travelled_ERS
30/01/24,1,3,22.006248,16.24394,,4,3,21.869753,16.24394,,27,3,24.679085,16.93531,,25,3,26.408836,18.844202,,17,3,26.831,14.255272,,28,3,26.584251,9.021574,,24,51,25.743246,10.195057,,12,3,28.890753,21.096123,,17,3,27.122416,15.192682,,21,3,27.839247,15.807239,
31/01/24,1,3,23.170835,14.904173,,4,3,23.034334,14.904173,,22,3,25.797834,13.722565,,26,3,27.452581,19.493261,,26,3,27.693502,12.538134,,25,3,27.252998,7.729527,,24,3,26.082832,10.1887,,7,51,28.513664,16.179985,,17,51,27.249498,15.941944,,20,53,27.764246,16.904673,
01/02/24,0,3,23.483337,13.891522,,2,3,23.34683,13.891522,,23,3,26.745752,15.03835,,21,3,28.342169,20.478907,,14,51,28.422663,15.9134655,,20,51,28.523832,11.304229,,19,3,26.597418,13.684735,,2,3,28.869917,20.188908,,21,3,27.659918,18.03237,,28,3,28.0455,19.914217,
02/02/24,0,3,23.945833,14.982228,,5,3,23.809332,14.982228,,23,53,26.670752,13.684735,,24,3,28.531748,19.959719,,27,55,27.92058,7.42159,,16,55,27.757164,12.979984,,15,51,26.737,11.620809,,2,3,28.863665,17.377226,,18,3,27.541168,15.111424,,26,51,27.828829,16.676977,
03/02/24,2,3,24.208334,19.469976,,4,3,24.071836,19.469976,,29,3,26.495752,15.876775,,18,3,28.448416,17.057314,,19,51,28.391418,14.77755,,13,3,28.47175,15.596767,,19,3,27.464083,15.986593,,25,51,28.497,18.998316,,22,51,27.407835,14.587776,,29,53,27.643417,15.484185,
04/02/24,,3,23.04583,16.563911,,,3,22.909338,16.563911,,32,3,25.420752,16.454008,,23,3,27.302584,12.979984,,31,3,27.933084,15.281989,,20,3,27.496752,10.495713,,18,51,26.637001,14.693999,,2,3,29.663666,22.862123,,15,3,28.05575,16.56,,20,3,28.443413,19.469976,
05/02/24,3,0,23.014582,15.39184,,4,0,22.878088,15.39184,,28,3,24.622835,15.745627,,19,2,26.490084,14.799459,,31,2,27.081001,15.517629,,22,1,26.713419,12.979984,,27,2,26.064085,14.021525,,13,1,29.311579,24.20314,,16,3,27.5995,15.072783,,21,3,28.105917,18.971008,
06/02/24,2,0,23.702082,18.59845,,5,0,23.565582,18.59845,,38,3,25.191582,18.03237,,37,3,26.756752,17.114204,,35,3,27.537252,16.394829,,24,1,27.284246,12.6462,,27,1,26.614082,15.463246,,12,0,29.46575,24.675106,,18,1,27.539083,15.226764,,25,3,28.318413,17.811815,
07/02/24,1,1,24.53333,18.59845,,4,1,24.396835,18.59845,,34,3,25.64367,17.731598,,44,3,27.298418,14.77755,,41,3,27.62475,17.81909,,35,2,27.673836,14.587776,,34,3,27.037,15.379206,,16,3,29.305334,20.140705,,22,3,27.516167,18.25026,,26,3,27.882998,19.083395,
08/02/24,1,3,24.887499,17.727943,,2,3,24.751,17.727943,,23,3,26.016584,19.852295,,19,3,27.950499,15.827721,,16,3,28.056005,19.06301,,3,3,27.99675,13.513193,,1,3,27.309914,15.315873,,0,3,29.715744,17.106628,,17,3,27.74533,17.57744,,23,3,28.093414,21.650938,
09/02/24,3,2,24.462496,17.81909,,4,2,24.326002,17.81909,,31,3,25.860336,18.089775,,26,0,27.871336,17.727943,,30,0,27.997665,20.431387,,24,0,27.869669,16.981165,,24,0,27.18075,16.279802,,16,3,30.001165,22.238562,,17,53,27.586992,17.163355,,24,51,28.110083,18.556595,
10/02/24,4,3,23.32708,19.469975,,7,3,23.190584,19.469975,,27,3,25.50409,18.806337,,20,3,27.3255,14.917212,,12,3,27.693499,17.673029,,12,51,27.680084,15.941944,,14,3,26.791168,18.692286,,26,3,30.942833,25.12016,,25,3,28.249498,12.224107,,29,3,28.95175,16.75064,
11/02/24,1,3,22.918749,18.59845,,5,3,22.78225,18.59845,,33,3,25.108252,18.391735,,33,2,26.750496,13.661038,,39,3,27.372665,17.163355,,29,51,27.328001,15.990646,,28,3,26.574501,15.629971,,6,3,30.822,25.40743,,25,3,28.197416,13.358861,,31,3,28.641327,19.493261,
12/02/24,2,3,22.76042,18.35647,,6,3,22.623917,18.35647,,36,3,24.443665,17.373497,,22,3,26.102585,15.629971,,24,3,26.739334,16.215992,,12,3,26.667585,13.0447235,,11,3,26.16825,16.09969,,1,3,30.228249,25.455843,,16,3,27.536997,15.077082,,20,3,28.185083,20.696087,
13/02/24,1,3,23.520834,17.373497,,3,3,23.384336,17.373497,,34,3,25.822838,18.359999,,67,3,27.940084,20.140705,,27,3,28.166422,16.595179,,18,3,27.890497,18.775303,,20,3,27.237,17.208603,,9,3,30.382418,23.090569,,19,3,28.849497,16.595179,,25,51,28.782999,20.140705,
14/02/24,3,3,23.841667,18.161278,,5,3,23.70517,18.161278,,28,3,25.939499,16.575644,,25,3,27.931753,15.844089,,17,3,28.201836,16.215992,,19,3,28.253,15.192682,,17,3,27.347414,15.617529,,4,3,30.263664,23.18579,,17,3,28.841164,18.72346,,23,3,29.014246,17.873556,
15/02/24,1,3,23.247917,18.35647,,5,3,23.111418,18.35647,,35,3,25.185331,17.673029,,28,3,27.465082,18.532133,,27,3,27.695585,17.373497,,23,3,27.757166,16.299694,,21,3,27.02033,14.578888,,18,3,30.428251,24.967499,,22,3,28.359917,16.575644,,23,51,28.439249,18.681883,
16/02/24,1,3,23.097916,20.721119,,5,3,22.961418,20.721119,,36,3,25.395752,19.134262,,25,3,27.419252,19.453327,,41,3,28.053919,18,,39,3,28.067583,15.94601,,40,3,27.1995,16.575644,,28,3,30.826166,27.086262,,24,3,28.755753,15.9134655,,25,3,29.101748,22.104116,
17/02/24,3,2,24.168749,19.483284,,5,2,24.03225,19.483284,,25,3,25.987421,17.227419,,20,3,28.25467,17.555305,,16,3,28.71225,13.905509,,18,3,28.728003,15.379206,,16,3,27.714083,12.72283,,19,3,30.29075,23.18579,,19,3,29.070335,19.09358,,26,51,29.058,19.64228,
18/02/24,1,3,24.822914,20.037485,,3,3,24.686415,20.037485,,28,3,26.304085,18.35647,,26,3,28.527582,23.664352,,19,3,28.714333,11.753876,,6,3,28.853003,16.418526,,3,3,28.037,12.768586,,0,3,30.1845,18.0036,,18,51,28.280748,15.158522,,21,63,27.899664,16.516901,
19/02/24,0,3,24.393751,18.971008,,3,3,24.25725,18.971008,,28,3,26.28325,17.673029,,22,3,28.650497,19.416653,,17,3,28.733088,13.905509,,6,3,29.109253,14.007655,,5,3,28.234915,15.034041,,1,3,30.296999,21.096123,,17,51,28.961996,17.713316,,20,3,29.001749,22.553936,
20/02/24,1,3,25.564583,15.349684,,5,3,25.428083,15.349684,,35,2,27.149918,15.517629,,34,3,29.371336,23.863409,,39,3,29.17058,15.379206,,31,3,29.390501,11.043261,,31,3,28.207832,14.529915,,30,51,30.365747,19.803272,,30,51,28.962,19.523155,,34,51,29.076752,18.35647,
21/02/24,1,1,25.635416,11.246759,,3,1,25.498917,11.246759,,29,3,28.16242,7.289445,,27,2,29.890085,17.163355,,26,3,29.976831,14.986553,,23,2,29.423838,13.479583,,21,3,28.476583,15.277749,,4,2,29.45533,19.211996,,20,55,28.391167,17.811815,,37,63,28.064249,18.129137,
22/02/24,6,3,25.760414,11.874544,,9,3,25.623917,11.874544,,34,3,28.997833,11.4862,,19,3,30.552582,12.144331,,29,3,30.37058,19.107151,,28,3,30.12175,15.778516,,24,51,28.232832,24.48,,12,51,28.892832,14.205182,,44,51,28.286997,14.799459,,54,61,28.455912,15.5843,
23/02/24,0,3,25.800001,15.986593,,3,3,25.6635,15.986593,,31,55,29.264502,14.973576,,28,3,31.127584,20.056877,,22,3,31.085165,19.107151,,20,3,30.171751,14.264361,,20,3,28.464083,14.081477,,3,51,28.792833,18.692286,,16,55,28.097418,15.84409,,22,51,28.43508,17.902534,
24/02/24,2,3,25.572916,16.09969,,6,3,25.436417,16.09969,,33,51,27.749922,15.683776,,15,51,29.719254,20.082708,,32,51,30.185165,17.782686,,33,3,30.273836,19.35314,,32,51,28.65158,15.546833,,20,3,29.382414,18.556595,,16,51,28.464083,15.158522,,34,63,28.226748,16.610792,
25/02/24,1,3,25.222916,21.829777,,3,3,25.08642,21.829777,,22,3,27.03742,19.829433,,22,2,29.129667,20.073025,,20,2,29.387255,19.813087,,10,3,29.457167,19.211996,,7,3,28.65367,17.373497,,1,3,29.944918,21.325253,,15,51,28.964083,17.727943,,18,3,29.101751,19.09358,
26/02/24,1,3,23.891668,22.127556,,5,3,23.755167,22.127556,,38,51,26.097834,19.881649,,24,51,28.11508,18.514643,,38,51,28.399752,18.331741,,42,3,28.709251,18.709612,,40,3,27.618254,20.49156,,48,3,31.988665,25.772078,,56,3,29.441168,15.496736,,58,53,29.182999,22.127556,
27/02/24,1,3,24.200003,18.998316,,4,3,24.0635,18.998316,,30,3,26.045753,18.998314,,26,3,28.329668,20.12461,,17,3,28.68308,21.322214,,29,3,28.605082,19.586117,,31,3,27.657831,18.709612,,20,3,31.546999,26.260265,,18,3,29.770334,15.315873,,24,3,29.703829,22.366402,
28/02/24,2,3,24.724998,18.079027,,4,3,24.588503,18.079027,,27,3,25.983252,16.981165,,25,3,28.421333,16.595179,,25,3,28.49975,15.124284,,12,3,28.7155,17.447933,,11,3,27.936998,16.1198,,0,3,30.471998,20.87379,,17,51,28.949495,18.899143,,22,3,28.874664,20.345573,
29/02/24,4,3,24.45833,19.852295,,9,3,24.321836,19.852295,,40,3,26.166582,17.339897,,38,3,28.665083,18.998316,,35,3,28.947668,17.727943,,21,3,28.9655,14.685176,,24,3,28.105751,13.849477,,19,3,30.163666,19.855558,,13,51,29.182833,17.58481,,28,3,29.210083,20.46941,
01/03/24,3,3,24.685417,18.947083,,7,3,24.548914,18.947083,,33,3,26.20825,18.089775,,24,3,28.710915,18.514643,,21,3,28.37892,18.289274,,27,3,29.209251,17.81909,,24,3,28.345335,18.792551,,28,3,30.29075,24.315327,,18,3,29.051584,18.709612,,22,51,28.999662,20.288164,
02/03/24,1,3,25.214584,18.899143,,4,3,25.07808,18.899143,,29,3,26.733253,16.203999,,25,3,28.983833,18.25026,,29,3,28.553917,16.039202,,27,3,28.825918,13.849477,,27,3,27.955751,13.584932,,19,3,29.590746,20.898611,,15,51,28.461996,17.106628,,19,3,28.945496,18.289274,
03/03/24,2,3,25.533333,17.072504,,6,3,25.396835,17.072504,,33,3,26.549921,13.339445,,25,2,29.16925,17.313717,,24,2,28.849752,13.513193,,10,2,28.903,9.726664,,15,2,27.936996,14.168641,,16,51,29.557413,21.188072,,16,61,28.18492,19.06301,,20,61,28.249664,21.434364,
04/03/24,0,3,26.662498,17.388409,,4,3,26.526,17.388409,,36,3,27.174917,15.484185,,34,3,29.554665,21.533897,,34,3,29.501833,18.668005,,22,3,29.925917,15.629971,,21,3,28.618248,12.682018,,18,53,29.738665,19.839235,,14,51,28.345335,17.309973,,17,53,28.141333,18.584509,
05/03/24,0,3,26.877083,20.808498,,2,3,26.740583,20.808498,,22,3,27.114504,19.602652,,22,3,29.710917,20.808498,,21,3,29.749748,15.034041,,10,3,30.130081,17.174677,,7,3,28.999496,11.631956,,15,3,30.186577,24.522316,,10,51,29.170336,20.570463,,20,53,29.126747,20.545246,
06/03/24,0,3,27.129168,19.969458,,3,3,26.992668,19.969458,,17,3,27.89992,16.09969,,16,3,30.325502,20.150354,,26,3,30.351837,13.979872,,11,3,30.407167,12.245293,,12,3,29.101583,12.984975,,5,3,29.992834,20.780453,,49,51,29.24742,22.3229,,61,55,28.991333,20.268991,
07/03/24,7,3,27.297918,15.463246,,9,3,27.161417,15.463246,,28,3,28.110334,16.263872,,15,3,30.635918,19.008545,,19,3,30.422667,15.807239,,20,3,30.694666,15.990646,,17,3,29.12242,14.658676,,31,1,29.624083,23.40277,,17,51,29.053667,19.083395,,21,3,29.018415,20.969805,
08/03/24,1,3,27.066666,14.81259,,3,3,26.930168,14.81259,,20,3,29.062418,17.28,,10,3,31.11925,14.77755,,30,3,31.101835,17.826363,,16,2,31.186338,11.720751,,17,1,29.4495,10.009036,,25,55,29.238665,16.923828,,13,55,28.536997,16.09969,,20,2,28.612167,19.13426,
09/03/24,0,3,27.856249,17.884428,,2,3,27.71975,17.884428,,22,3,29.674917,20.275383,,2,3,31.563005,21.175835,,20,2,31.141418,15.408671,,11,3,31.323835,14.48972,,9,1,29.939081,12.496719,,9,55,29.469915,18.86139,,14,61,28.759912,17.581125,,17,53,28.747583,17.731598,
10/03/24,2,3,27.41667,22.476227,,5,3,27.280167,22.476227,,30,51,28.747835,17.654686,,22,3,31.194258,21.659918,,32,3,30.985167,11.252519,,25,3,31.300917,13.1041975,,26,3,29.791162,14.4,,31,53,30.001167,18.331741,,19,53,29.25158,18.161278,,21,51,29.407995,18.511143,
11/03/24,2,3,27.050001,19.64228,,4,3,26.9135,19.64228,,25,3,28.466581,16.343367,,18,3,30.681753,18.11841,,18,3,30.714334,20.945072,,20,3,31.023836,14.799459,,5,2,29.9495,15.876775,,18,53,29.122002,22.206486,,13,61,27.939085,17.713316,,24,63,27.599663,17.974781,
12/03/24,3,3,27.49375,16.831684,,5,3,27.357252,16.831684,,18,3,29.041586,15.778518,,7,3,31.550505,16.516901,,9,3,30.739334,17.414474,,3,3,30.878004,12.783802,,3,3,29.941168,13.217443,,13,3,30.278246,21.068459,,10,51,29.091171,18.59845,,19,53,29.270498,19.022177,
13/03/24,0,3,28.010414,16.80857,,2,3,27.873919,16.80857,,20,1,29.714502,16.299694,,25,3,31.273415,19.083395,,22,3,31.147665,17.339897,,19,1,30.794668,11.298495,,17,1,29.818247,12.661564,,44,61,29.124083,15.629971,,55,61,28.403664,15.815435,,62,51,28.653833,15.941944,
14/03/24,0,3,28.085419,15.7908325,,4,3,27.948914,15.7908325,,38,2,30.335335,18.214718,,40,2,31.777582,21.188072,,42,2,31.795584,18.584509,,35,1,31.171751,18.668005,,88,1,29.799501,17.287498,,85,53,29.482414,15.484185,,72,51,28.991167,16.23596,,75,51,28.878832,16.071491,
15/03/24,0,3,28.581251,19.64228,,3,3,28.444748,19.64228,,38,3,30.224916,17.698677,,30,3,31.785917,20.833395,,44,3,31.591421,19.296135,,33,2,31.932167,17.414474,,33,2,30.103662,16.831684,,34,51,29.751173,19.09358,,20,63,28.170328,18.416384,,27,55,28.028831,19.386591,
16/03/24,0,3,28.0875,17.782686,,2,3,27.950998,17.782686,,28,3,29.222834,18.751125,,18,1,31.338,21.862406,,24,1,31.120588,12.819235,,8,51,31.773827,15.484185,,7,51,30.547415,15.4800005,,21,55,29.565748,15.496736,,18,63,28.31825,14.934577,,22,61,28.2955,17.114204,
17/03/24,1,2,27.229166,19.376562,,3,2,27.092667,19.376562,,40,3,28.57075,17.643673,,22,1,30.452585,21.841648,,48,51,30.491419,15.034041,,34,3,30.944666,14.081477,,35,0,29.6745,14.264361,,38,53,29.765749,19.592731,,28,55,28.299501,18.204042,,29,55,28.293419,19.523155,
18/03/24,2,3,27.327085,15.629971,,7,3,27.190584,15.629971,,30,3,28.13325,16.299694,,20,1,30.208834,17.595861,,33,0,30.185165,14.440443,,23,0,30.384247,11.090103,,23,0,29.65367,14.021525,,18,0,29.596998,19.35314,,0,55,28.13075,18,,14,61,28.06633,18.129137,
19/03/24,0,3,27.135414,20.316889,,3,3,26.998917,20.316889,,24,3,28.16658,15.158522,,20,0,30.483833,20.082708,,28,0,30.349749,15.7908325,,16,0,30.359253,12.522619,,16,0,29.424501,12.682018,,18,51,29.994917,22.427162,,12,53,28.214083,17.902534,,20,51,28.562164,17.339897,
20/03/24,1,3,27.193748,18.837322,,3,3,27.057251,18.837322,,19,3,28.218668,17.811815,,18,0,30.3505,24.023088,,12,1,30.422668,15.175612,,0,1,30.678003,18.359999,,2,1,29.697418,12.88981,,14,51,29.405333,21.096123,,13,63,28.093248,17.595861,,18,53,28.557997,17.58481,
21/03/24,0,3,25.804169,19.592731,,3,3,25.667665,19.592731,,33,3,27.860336,17.673029,,29,3,30.01925,21.599998,,34,3,30.512247,17.294992,,23,1,30.469664,16.981165,,22,51,29.276587,16.08761,,19,51,30.388666,22.077717,,17,51,28.826582,20.275385,,17,1,29.314245,21.933426,
22/03/24,2,2,26.827082,15.0038395,,4,2,26.690584,15.0038395,,26,3,28.385338,17.026896,,24,3,30.61508,23.051247,,22,1,31.058084,13.084402,,9,1,31.071753,17.283749,,10,51,30.020334,13.551501,,7,53,30.147001,19.493261,,22,53,28.387,17.581125,,28,61,28.057997,18.532133,
23/03/24,2,2,27.339584,18.806337,,3,2,27.203081,18.806337,,24,3,28.581167,18.1041,,22,2,31.048418,21.046917,,31,2,30.751837,17.811815,,32,3,31.336336,15.277749,,37,3,30.080755,15.978486,,35,61,29.649084,22.73707,,30,61,28.316162,16.645864,,31,55,28.416328,18.228943,
24/03/24,41,3,27.439585,17.227419,,45,3,27.303083,17.227419,,86,3,28.274918,18.584509,,85,3,30.323418,20.633371,,92,3,30.247665,11.966953,,81,3,30.380081,14.264361,,81,3,29.524498,15.745627,,75,51,29.676165,23.34455,,65,55,28.409918,18.892282,,64,61,28.2955,19.453327,
25/03/24,0,1,27.685417,19.966211,,4,1,27.548918,19.966211,,42,3,28.674917,18.94024,,33,2,30.908834,20.892412,,55,3,30.48725,21.915693,,50,3,31.015501,17.026896,,51,3,30.305754,16.75064,,40,51,30.638664,21.42227,,26,61,28.420332,19.211996,,29,61,28.199667,19.406637,
26/03/24,1,2,27.308336,19.93048,,5,2,27.171835,19.93048,,30,3,27.893667,20.898611,,6,0,30.248415,20.545246,,27,3,30.056,18.947083,,13,3,30.542582,14.264361,,16,3,29.882833,17.76081,,19,53,29.921995,20.948164,,10,53,28.534914,19.770523,,12,53,28.682993,19.809813,
27/03/24,0,1,26.914583,19.493261,,4,1,26.778078,19.493261,,22,3,28.245752,18.36353,,21,3,30.433832,24.144167,,18,3,30.233086,19.373219,,21,3,30.523834,16.746773,,19,3,29.553665,12.768586,,5,55,30.619913,22.039528,,12,51,28.86825,19.35314,,14,53,28.951746,19.95972,
28/03/24,0,3,27.952082,16.343367,,3,3,27.815584,16.343367,,20,3,29.258253,16.09969,,15,3,31.665083,18.079027,,18,3,31.5185,16.489416,,17,3,31.417587,11.480557,,19,3,30.35784,13.089354,,14,55,29.640749,18.79255,,12,61,28.118248,17.884428,,14,63,28.01425,20.371038,
29/03/24,1,3,28.389582,18.806337,,2,3,28.253082,18.806337,,25,3,29.627,19.829433,,22,3,31.848417,23.199759,,16,3,31.535166,20.211363,,10,3,31.798834,14.118243,,9,3,30.795334,16.904673,,4,61,28.376167,16.09969,,13,63,27.857834,16.766108,,18,65,27.741333,15.463246,
30/03/24,3,3,28.133333,20.211363,,7,3,27.99684,20.211363,,27,3,29.416588,17.518356,,20,3,31.452585,20.88,,33,3,31.58725,16.199999,,17,3,31.336332,14.84318,,20,3,30.301582,14.20062,,8,53,29.696999,21.746502,,11,63,28.387,18.214718,,15,51,28.795502,18.837322,
31/03/24,0,3,27.4625,15.188415,,1,3,27.326002,15.188415,,19,3,29.727003,19.083395,,23,3,31.873415,18.861387,,22,3,31.728918,19.586119,,8,3,31.796753,9.028754,,9,3,30.380747,11.525623,,16,51,28.928251,14.81259,,13,53,28.226583,13.441071,,26,51,28.566328,13.397612,
01/04/24,1,2,28.470833,13.479583,,4,2,28.334337,13.479583,,21,2,30.808258,13.32,,30,3,32.435917,21.758419,,26,3,32.347668,21.38897,,24,3,32.28841,12.738099,,23,2,30.759918,12.261157,,12,51,29.726166,14.934577,,14,53,28.914085,14.205182,,23,53,29.272581,15.484185,
02/04/24,1,3,29.19583,17.902534,,5,3,29.059334,17.902534,,32,3,31.231163,14.869351,,20,3,33.19009,24.798223,,24,3,33.272667,18.626305,,12,3,32.628002,18.59845,,16,3,31.289085,15.349684,,4,63,29.165747,15.629971,,16,61,27.970331,15.484185,,23,63,27.84758,16.039202,
03/04/24,1,1,29.022917,18.079027,,3,1,28.886415,18.079027,,26,3,30.874916,16.946787,,20,3,33.100506,19.734436,,26,3,33.147667,17.654688,,19,51,32.307163,11.808878,,21,3,30.984917,13.246826,,7,53,29.155334,17.208603,,13,63,28.01825,15.986595,,16,65,27.920502,15.876775,
04/04/24,1,3,28.989586,14.685176,,3,3,28.85308,14.685176,,47,3,31.014498,16.23596,,45,3,33.2755,17.935081,,34,3,33.32475,14.003028,,33,3,32.596752,14.904173,,41,3,31.437004,16.29174,,29,65,29.56991,19.296133,,22,65,28.234915,16.454008,,26,65,27.968409,18.892282,
05/04/24,3,3,29.42708,19.959719,,3,3,29.290586,19.959719,,19,3,31.09575,19.09358,,18,3,33.140083,22.657131,,19,3,33.485165,16.1198,,17,3,32.538418,11.212135,,16,3,31.418253,12.819235,,5,3,30.130333,18.692286,,26,55,28.661995,17.414474,,34,63,28.468416,15.509274,
06/04/24,0,3,29.968752,20.478907,,2,3,29.83225,20.478907,,29,3,31.510336,20.721119,,29,3,33.256752,23.233252,,25,3,33.36642,14.986553,,14,3,32.809246,13.849476,,11,3,31.791168,17.072504,,3,3,30.701166,20.808498,,9,51,29.655746,19.592731,,14,51,29.747581,19.592731,
07/04/24,1,3,29.460417,17.884428,,5,3,29.32392,17.884428,,23,3,31.389503,19.469976,,21,3,32.917164,21.868332,,22,3,33.09767,14.003028,,13,3,32.5155,13.237038,,12,3,31.359917,13.905509,,2,63,29.449087,19.33639,,12,63,28.532835,17.935081,,12,63,28.458,18.391735,
08/04/24,0,2,29.200003,20.316889,,3,2,29.063498,20.316889,,57,3,30.864502,19.469976,,60,3,33.217163,22.027763,,51,3,33.395584,13.70839,,39,3,33.280087,15.315873,,37,3,31.805748,13.684735,,26,51,30.242834,18.25026,,15,63,29.157831,17.673029,,21,65,28.991331,19.813087,
09/04/24,2,3,28.239584,17.917007,,5,3,28.103083,17.917007,,28,3,29.58742,19.164719,,31,3,31.752586,19.881649,,29,3,32.178913,19.93048,,30,3,32.546753,15.596767,,31,3,31.478666,15.408671,,38,51,30.734497,21.862406,,25,51,29.30158,19.45333,,27,55,28.855913,19.881649,
10/04/24,7,3,28.277086,18.837322,,9,3,28.140585,18.837322,,28,3,29.495752,18.391735,,33,3,31.294252,20.948164,,24,3,31.835167,13.202726,,29,3,32.252995,17.31746,,28,3,31.314085,13.363711,,43,53,31.061583,20.00512,,26,61,29.574495,18.39878,,24,53,29.297577,21.096123,
11/04/24,3,3,28.452085,22.26768,,5,3,28.315582,22.26768,,38,3,30.162416,20.617662,,44,3,31.523417,32.305862,,42,3,31.547668,20.12461,,34,51,31.659248,19.855558,,43,51,30.922415,14.799459,,42,3,30.86158,21.068459,,29,65,28.578661,18.0036,,30,65,28.437162,19.839235,
12/04/24,1,51,27.57708,21.370783,,4,51,27.440584,21.370783,,32,51,29.145746,20.833395,,33,55,30.387999,20.991426,,37,51,30.216415,15.629971,,33,65,29.775919,21.129885,,31,63,27.841164,17.709658,,28,63,29.771997,16.981165,,16,65,27.7745,15.7908325,,18,65,28.047577,13.324863,
13/04/24,3,3,27.906252,27.14123,,7,3,27.76975,27.14123,,51,53,29.602,22.007162,,54,53,31.140085,21.38897,,53,51,30.091415,14.512064,,41,53,30.013418,16.167967,,42,51,29.147417,14.145756,,48,61,29.267832,17.114204,,49,65,27.803665,16.981165,,47,63,28.143417,17.068707,
14/04/24,1,3,27.9625,19.110542,,3,3,27.826002,19.110542,,32,3,29.731169,18.72346,,28,3,31.546335,20.991426,,26,3,31.331,16.93531,,20,51,30.611334,14.986553,,17,3,29.41825,15.844089,,2,3,30.61158,21.749481,,15,51,29.032835,16.946787,,19,61,28.733,16.766108,
15/04/24,2,3,28.264585,20.598795,,7,3,28.128088,20.598795,,38,3,29.514503,20.16,,31,3,31.279669,22.065973,,52,3,31.46225,17.518356,,39,51,30.721748,16.327497,,39,3,29.916162,18.36353,,38,63,30.907415,19.33639,,30,63,29.880753,16.548256,,30,55,29.928831,19.296133,
16/04/24,2,3,28.935417,18.58451,,9,3,28.798918,18.58451,,39,3,30.722837,17.81909,,36,3,32.13383,19.272614,,28,3,31.93725,17.31746,,24,3,31.207163,12.074766,,37,3,29.862,13.276144,,32,51,29.963667,22.79684,,35,51,28.805748,16.489416,,36,51,28.724663,17.373497,
17/04/24,1,3,29.822916,15.986593,,4,3,29.686417,15.986593,,31,3,31.741583,14.973576,,5,3,33.03175,16.199999,,28,3,32.5685,16.055355,,17,3,31.582167,18.59845,,24,3,30.516165,13.684735,,56,51,29.419912,15.273505,,52,53,28.743254,16.199999,,49,51,29.051748,15.856356,
18/04/24,1,3,30.737501,17.114204,,6,3,30.601004,17.114204,,31,3,32.991585,18.345877,,19,3,34.413002,16.42247,,21,3,33.918503,19.930477,,25,3,32.24467,20.61766,,26,3,30.624502,24.482647,,22,61,29.615747,17.654688,,15,61,28.003668,15.856356,,22,53,28.266333,14.05845,
19/04/24,2,3,31.037498,16.279802,,8,3,30.901,16.279802,,35,3,33.289497,19.164719,,14,3,34.4005,21.028437,,29,3,34.133083,18.668005,,17,3,32.64883,18.947083,,17,51,30.514078,29.74306,,16,63,29.315744,14.799459,,13,63,28.099503,14.264361,,11,61,28.424662,13.854155,
20/04/24,0,3,29.975,16.56,,2,3,29.838501,16.56,,26,3,32.995747,19.523155,,19,3,34.533836,20.12461,,18,3,34.27058,14.587776,,5,3,32.819668,17.114204,,5,3,30.826582,25.944988,,7,51,30.251165,14.440443,,16,61,29.016165,14.618837,,23,61,29.249662,15.463246,
21/04/24,1,3,30.283339,16.75064,,3,3,30.14683,16.75064,,24,51,32.23325,15.463246,,10,51,34.104668,22.79684,,11,3,34.010166,19.35314,,0,3,32.740505,16.039202,,1,3,31.624498,14.291592,,6,63,30.007416,16.418526,,13,65,28.845335,14.471821,,14,65,28.983002,17.518356,
22/04/24,0,3,30.008333,20.172853,,3,3,29.871832,20.172853,,32,3,32.27284,15.745627,,20,3,34.03384,19.386591,,35,3,34.168507,14.982228,,26,3,32.875916,14.113652,,30,3,31.52658,15.725037,,28,53,29.894915,16.327497,,17,63,28.578667,16.343367,,18,63,28.895498,15.84409,
23/04/24,1,3,29.864586,18.875126,,2,3,29.728083,18.875126,,24,3,31.699913,21.24,,19,3,33.68175,23.358423,,14,3,33.81017,13.363711,,1,3,32.77383,14.512064,,14,3,31.772417,12.4811535,,27,53,30.857416,17.935081,,16,61,29.512,18,,19,61,29.503832,18.844202,
24/04/24,8,3,30.029165,19.008545,,10,3,29.892664,19.008545,,34,3,32.237415,20.275385,,34,3,33.596333,25.570139,,26,3,34.008083,19.469976,,12,3,32.98425,16.135872,,11,3,31.818253,13.246826,,8,51,30.040749,16.904673,,12,51,28.893251,16.454008,,15,53,29.101751,15.273505,
