Date,ERS_Delay,weather_code_ERS,Temperature_ERS,Wind_Speed_ERS,Distance_travelled_ERS,AWY_Delay,weather_code_AWY,Temperature_AWY,Wind_Speed_AWY,Distance_travelled_AWY,TCR_Delay,weather_code_TCR,Temperature_TCR,Wind_Speed_TCR,Distance_travelled_TCR,CBE_Delay,weather_code_CBE,Temperature_CBE,Wind_Speed_CBE,Distance_travelled_CBE,TUP_Delay,weather_code_TUP,Temperature_TUP,Wind_Speed_TUP,Distance_travelled_TUP,ED_Delay,weather_code_ED,Temperature_ED,Wind_Speed_ED,Distance_travelled_ED,DPJ_Delay,weather_code_DPJ,Temperature_DPJ,Wind_Speed_DPJ,Distance_travelled_DPJ,HSRA_Delay,weather_code_HSRA,Temperature_HSRA,Wind_Speed_HSRA,Distance_travelled_HSRA,CRLM_Delay,weather_code_CRLM,Temperature_CRLM,Wind_Speed_CRLM,Distance_travelled_CRLM,SBC_Delay,weather_code_SBC,Temperature_SBC,Wind_Speed_SBC,Distance_travelled_SBC
26/04/24,1,3,30.158333,22.42427,0,7,3,30.021833,22.42427,20,7,3,29.68675,19.35314,75,26,3,31.972832,19.523155,206,28,3,33.89425,21.129885,256,24,3,34.001835,16.923828,307,31,3,32.20158,13.684735,435,47,51,32.961002,26.476522,528,65,61,30.171997,20.380579,562,35,65,29.37883,17.935081,587
27/04/24,0,1,29.831247,18.86139,0,3,1,29.694756,18.86139,20,5,1,29.488836,18.057508,75,14,3,31.620752,18.391735,206,9,3,33.725506,20.972897,256,0,3,33.678913,16.595179,307,29,3,32.199505,14.007655,435,38,3,33.30266,20.808498,528,49,53,31.276163,18.919704,562,26,61,29.991335,19.917469,587
28/04/24,0,3,30.627085,18.35647,0,4,3,30.490585,18.35647,20,12,3,30.274252,16.65754,75,24,3,32.51867,18.448023,206,26,3,33.935917,23.847115,256,16,3,33.85184,15.807239,307,35,3,32.512,12.979984,435,43,3,33.727665,21.9718,528,55,51,31.171999,19.855558,562,28,61,29.72467,19.694992,587
29/04/24,0,3,30.435417,16.93531,0,10,3,30.298918,16.93531,20,12,3,30.038836,13.849476,75,24,3,32.827,18.175545,206,22,3,34.1505,21.175837,256,16,3,34.05392,17.884428,307,47,3,33.034916,11.91812,435,77,51,33.844334,24.066206,528,96,61,31.384497,18.455048,562,102,63,29.726751,18.175545,587
30/04/24,0,3,30.831251,15.893093,0,7,3,30.694748,15.893093,20,8,3,30.699255,16.075521,75,12,3,33.40825,18.25026,206,9,3,34.608837,20.870687,256,7,3,34.308086,21.479664,307,29,3,31.541166,23.904108,435,49,53,31.092247,19.386591,528,67,55,29.380331,17.709658,562,26,63,28.27883,16.327497,587
01/05/24,0,3,31.775003,16.311613,0,13,3,31.638498,16.311613,20,18,3,31.522165,17.727943,75,17,3,34.335335,15.990646,206,20,3,35.138004,15.629972,256,16,3,34.64142,12.88981,307,34,3,31.155752,24.184391,435,39,55,31.773499,18.36353,528,44,51,30.967829,17.698677,562,35,53,30.141329,18.057508,587
02/05/24,1,53,31.245832,18.1041,0,5,53,31.109331,18.1041,20,11,51,31.318007,14.277983,75,38,51,34.44367,15.021105,206,44,3,35.65675,17.208603,256,36,3,35.389336,22.159746,307,32,3,32.697414,17.935081,435,34,51,33.186,20.037485,528,0,53,31.080332,15.807239,562,0,55,30.32675,18.448023,587
03/05/24,0,51,28.854166,19.386593,0,4,51,28.717665,19.386593,20,7,53,29.188835,18.161278,75,21,51,33.277004,20.966715,206,40,3,34.660915,24.627789,256,35,53,34.806004,18.733839,307,38,3,31.66408,23.977188,435,67,53,31.681833,22.657131,528,29,61,30.434502,18.03237,562,32,63,28.885084,15.315873,587
04/05/24,0,51,29.568748,18.161278,0,4,51,29.432245,18.161278,20,12,53,29.52842,18.79255,75,17,51,32.587418,21.749483,206,31,51,34.17758,16.92383,256,28,53,34.476833,14.512064,307,27,61,30.795334,17.114204,435,15,61,31.700583,18.888851,528,13,61,30.778252,16.179985,562,20,63,29.930918,14.685176,587
05/05/24,0,3,30.110418,17.388409,0,4,3,29.973913,17.388409,20,10,55,29.930504,16.454008,75,9,63,31.510332,20.929594,206,17,63,32.47758,16.676977,256,18,61,32.545586,23.157824,307,26,63,30.301584,20.3774,435,35,55,31.350584,19.110542,528,39,63,30.10533,14.408997,562,5,65,29.82258,16.267857,587
06/05/24,0,3,30.483332,12.879752,0,2,3,30.34683,12.879752,20,4,3,30.568,14.404499,75,14,3,32.904083,12.904882,206,15,3,34.50675,13.202726,256,5,3,34.439335,29.914679,307,14,53,30.720335,25.133053,435,34,53,32.01933,19.211996,528,37,3,31.201166,17.414476,562,29,51,31.097582,17.811815,587
07/05/24,1,63,28.68958,18.214718,0,7,63,28.553085,18.214718,20,14,63,28.901337,14.917212,75,33,53,31.733252,13.004922,206,49,3,34.22967,11.212135,256,43,3,34.53725,13.0447235,307,73,3,31.093248,23.469128,435,98,51,32.444332,17.902534,528,106,63,31.446999,15.725037,562,117,51,31.085081,17.283749,587
08/05/24,0,51,27.831247,14.007655,0,11,51,27.69475,14.007655,20,15,51,27.45967,16.23596,75,11,61,28.927002,11.304229,206,30,53,31.083834,20.545246,256,30,63,31.791412,25.620771,307,29,51,30.968252,15.782622,435,0,65,30.450583,15.844089,528,0,65,29.790747,18.043148,562,2,65,28.972582,17.771753,587
09/05/24,0,61,27.029165,16.263872,0,5,61,26.89267,16.263872,20,11,63,27.076332,12.496719,75,16,63,29.356165,14.973576,206,49,63,31.113005,22.768398,256,48,65,30.574753,23.132626,307,59,63,29.095337,17.57744,435,93,63,28.954748,12.57426,528,101,65,28.911585,11.91812,562,99,63,28.935081,17.10284,587
10/05/24,0,63,26.506254,16.981165,0,5,63,26.369751,16.981165,20,8,61,25.63675,13.797913,75,5,63,28.343666,21.99538,206,10,65,29.229668,20.633371,256,15,65,28.695587,9.686609,307,103,61,29.103666,15.315873,435,131,55,29.011002,15.941944,528,150,63,28.34075,10.495713,562,147,53,28.724663,9.422101,587
11/05/24,0,53,27.462502,16.746773,0,3,53,27.326002,16.746773,20,6,51,27.317999,17.873556,75,13,51,29.199919,11.681987,206,20,65,30.0505,14.529915,256,23,63,28.887247,13.004922,307,66,63,28.411997,10.990322,435,98,63,28.698496,17.429354,528,112,63,28.665749,13.75558,562,101,65,28.451752,12.55879,587
12/05/24,0,63,26.060415,18.075441,0,4,63,25.923914,18.075441,20,6,63,25.576334,15.188415,75,4,63,27.939499,16.42247,206,8,63,29.448418,15.893093,256,7,63,29.358084,16.946787,307,16,63,27.664083,13.779114,435,0,63,29.038086,12.229406,528,0,63,28.259497,10.514218,562,27,65,28.110083,11.480557,587
13/05/24,0,53,26.281248,15.509274,0,8,53,26.144753,15.509274,20,10,51,25.918001,16.215992,75,26,63,27.866583,16.645864,206,126,65,29.373419,19.161337,256,188,63,28.949753,12.783802,307,212,63,28.172419,13.089354,435,256,63,29.008917,11.770403,528,266,63,28.374083,13.044722,562,252,51,28.476746,10.182337,587
14/05/24,0,65,24.972914,10.24578,0,3,65,24.836418,10.24578,20,6,63,25.43675,11.592895,75,1,53,28.243668,14.039999,206,30,63,28.971334,12.181625,256,33,65,28.297663,12.620554,307,30,63,26.316168,14.081477,435,44,63,27.940168,11.885453,528,55,63,27.46158,18.161278,562,14,63,27.66216,17.0763,587
15/05/24,0,53,26.062498,18.671474,0,5,53,25.926004,18.671474,20,11,61,25.911757,17.399586,75,10,51,28.766586,17.114204,206,14,53,29.385916,20.620806,256,25,53,28.22267,23.188583,307,28,65,27.453669,15.5843,435,60,65,28.856836,11.620809,528,102,63,28.715744,12.245293,562,104,65,27.893412,13.358861,587
16/05/24,1,63,24.299997,13.363711,0,4,63,24.1635,13.363711,20,6,61,24.59092,12.475961,75,2,53,25.079084,8.404285,206,6,61,26.19425,13.044722,256,14,61,25.872665,10.630672,307,13,51,26.851583,19.67195,435,0,61,28.240166,13.358861,528,0,63,28.207415,15.4800005,562,20,63,27.62258,14.186923,587
17/05/24,0,65,24.216667,14.345898,0,5,65,24.080168,14.345898,20,8,63,24.38675,13.722565,75,13,63,26.822832,10.296251,206,22,63,27.72342,12.783802,256,18,61,27.716421,11.885453,307,67,63,26.387,18.416384,435,102,63,27.802666,10.464798,528,168,65,27.324083,14.168641,562,155,65,26.941336,12.979984,587
18/05/24,0,65,24.03333,17.811815,0,3,65,23.896833,17.811815,20,4,63,24.184664,9.957108,75,1,65,26.447836,14.113653,206,2,63,27.875498,12.387348,256,17,65,27.647669,11.923557,307,43,53,26.51825,15.978484,435,86,65,27.19433,15.226764,528,101,63,27.082415,11.113451,562,93,63,26.72883,15.072783,587
19/05/24,2,63,24.53333,6.12,0,5,63,24.396835,6.12,20,8,63,24.493002,8.707238,75,2,61,26.79992,12.682018,206,4,53,28.192171,12.7279215,256,6,63,27.343498,14.417988,307,33,65,25.88283,14.05845,435,57,65,26.821417,14.264361,528,21,65,26.609503,12.4811535,562,104,65,26.441332,12.599998,587
20/05/24,1,65,23.560415,17.902534,0,5,65,23.423918,17.902534,20,10,65,23.415918,13.441071,75,5,63,24.874916,14.081477,206,17,65,25.667168,10.163227,256,10,63,25.21225,7.491114,307,34,63,24.253664,15.077082,435,69,63,25.219332,14.081478,528,109,63,24.830332,8.435069,562,107,63,25.662165,13.281023,587
21/05/24,1,63,24.300003,17.727943,0,5,63,24.163498,17.727943,20,21,63,24.113832,18.511143,75,21,65,25.426996,12.594856,206,23,63,26.450499,9.114471,256,15,65,26.57683,9.114471,307,28,53,26.199501,9.178235,435,60,63,27.100584,13.1041975,528,65,63,26.428247,14.408997,562,25,65,26.474665,18.678415,587
22/05/24,0,63,24.812498,19.272614,0,4,63,24.676,19.272614,20,5,53,24.963837,19.201874,75,18,63,25.81867,15.03835,206,18,65,27.12758,14.512064,256,30,63,27.276834,13.363711,307,53,63,25.12242,12.522619,435,69,65,26.177666,11.966953,528,37,65,26.101164,12.594856,562,22,65,26.364248,21.175837,587
23/05/24,0,53,26.052086,15.683774,0,7,53,25.91558,15.683774,20,12,53,25.857584,15.192682,75,17,65,26.360336,15.815435,206,27,63,26.925505,13.70839,256,61,61,26.093498,10.144082,307,66,63,24.795332,11.119281,435,124,65,25.700584,9.983106,528,141,65,25.29075,13.570615,562,137,65,26.19758,18.057508,587
24/05/24,0,55,24.654167,16.039202,0,4,55,24.517668,16.039202,20,6,53,25.234667,18.014393,75,0,63,27.26242,15.941944,206,2,55,27.354668,8.714677,256,10,51,26.772667,10.691453,307,38,65,24.526583,16.516901,435,53,63,25.692247,15.192682,528,57,65,26.101171,14.529915,562,33,65,25.966333,18.59845,587
25/05/24,0,3,25.054163,21.897945,0,8,3,24.91767,21.897945,20,12,3,25.447168,22.218153,75,14,3,28.208254,17.902534,206,16,51,28.096334,18.193361,256,20,3,28.068499,15.281989,307,62,53,25.697416,21.434364,435,69,55,26.0485,21.2522,528,32,63,26.313665,18.671474,562,22,65,26.237167,15.725037,587
26/05/24,0,61,24.568748,27.210379,0,4,61,24.432251,27.210379,20,8,51,25.113836,27.792374,75,1,3,29.002,23.97989,206,0,51,29.202585,18.581022,256,0,55,28.564333,17.072504,307,14,63,26.603662,23.847115,435,34,61,26.731833,24.881702,528,46,65,26.519915,14.33234,562,32,65,26.31008,16.676977,587
27/05/24,0,3,25.637499,23.803596,0,4,3,25.501,23.803596,20,5,53,26.024248,25.929996,75,7,3,29.931168,21.829777,206,11,51,29.62342,10.383987,256,6,3,29.63725,17.238699,307,16,3,27.187002,22.771244,435,47,61,27.242247,22.725668,528,45,63,26.940748,16.323528,562,4,65,26.214247,12.57426,587
28/05/24,0,3,25.570837,21.746502,0,4,3,25.434332,21.746502,20,10,51,26.009666,22.3229,75,,53,29.564499,19.130875,206,29,51,29.060919,15.408671,256,70,51,28.872671,15.277749,307,73,3,26.139086,27.288855,435,101,53,25.877663,21.96,528,110,65,25.590752,9.585739,562,99,65,25.497581,13.397612,587
29/05/24,0,51,26.466667,22.3229,0,3,51,26.330168,22.3229,20,9,3,26.909668,23.14103,75,0,51,30.168665,22.007162,206,1,51,29.827578,12.7279215,256,6,63,28.980997,12.738099,307,42,53,27.0495,21.986542,435,67,53,26.492249,21.26744,528,98,61,26.463667,14.759999,562,85,63,26.272581,16.343367,587
30/05/24,2,61,26.008331,17.057314,0,7,61,25.871834,17.057314,20,9,61,26.64092,21.67487,75,,53,29.989502,17.339897,206,63,53,31.042166,13.556282,256,89,51,30.058084,14.689588,307,91,51,27.032835,21.710716,435,99,53,26.373499,18.844202,528,104,63,26.657417,15.226764,562,101,65,26.395498,19.33639,587
31/05/24,0,53,26.583336,17.713316,0,3,53,26.446833,17.713316,20,6,53,27.186752,22.66857,75,4,63,29.310331,16.766108,206,8,65,29.948418,15.484185,256,14,65,29.533087,18.089775,307,15,53,27.614084,19.576189,435,32,63,27.4235,20.364674,528,68,65,27.288664,18.844202,562,63,65,26.782999,16.29174,587
01/06/24,1,65,25.516668,14.799459,0,3,65,25.380167,14.799459,20,51,65,26.118002,19.296133,75,81,63,28.285332,15.696165,206,78,63,29.090082,15.137133,256,74,63,28.59767,13.363711,307,95,63,27.122416,24.967497,435,121,63,26.938086,20.12461,528,125,63,27.23033,13.527572,562,108,63,27.19133,16.418526,587
02/06/24,0,63,25.397919,11.770403,0,4,63,25.26142,11.770403,20,9,61,25.55342,15.517629,75,4,63,27.9145,17.533146,206,1,63,28.733833,11.183201,256,9,63,28.33725,16.327497,307,47,63,26.686998,20.380579,435,54,65,26.700583,15.629972,528,94,65,26.657415,12.218805,562,82,63,25.964247,13.722565,587
03/06/24,0,51,24.566668,13.0447235,0,4,51,24.430168,13.0447235,20,6,55,24.468004,12.413477,75,0,63,26.752005,10.8955765,206,4,63,27.900503,13.237039,256,20,63,27.710165,12.261157,307,35,55,26.5995,12.964998,435,51,63,26.711004,17.643673,528,56,63,26.286583,10.787993,562,28,65,26.272583,10.495713,587
04/06/24,0,61,24.568748,13.397612,0,5,61,24.432251,13.397612,20,7,61,24.759668,12.984975,75,6,55,27.585335,13.551501,206,3,65,28.221334,13.698934,256,8,55,28.466421,13.0447235,307,26,61,26.984917,15.990646,435,91,61,27.096415,14.830076,528,113,65,26.951166,12.387348,562,88,63,26.964249,10.691453,587
05/06/24,0,65,23.81875,10.966713,0,8,65,23.682251,10.966713,20,10,63,24.015917,11.212135,75,,65,26.654083,15.546833,206,22,65,27.215082,16.203999,256,19,63,27.243498,16.075521,307,69,51,26.572416,19.523155,435,93,65,26.65267,16.394829,528,127,63,26.244917,13.684735,562,111,63,26.087164,15.876775,587
06/06/24,1,61,23.550001,20.746122,0,8,61,23.4135,20.746122,20,12,63,23.643,17.072504,75,,65,25.460333,13.37825,206,2,65,26.494255,12.738099,256,3,65,26.314331,7.9932976,307,99,65,25.791166,16.92383,435,128,61,26.048498,15.646544,528,160,65,25.463667,14.618837,562,148,65,25.889246,14.799459,587
07/06/24,0,63,23.252085,21.868332,0,4,63,23.115583,21.868332,20,8,61,23.474249,19.201874,75,0,61,25.458252,19.09358,206,12,61,26.621332,15.546833,256,21,61,26.603918,21.710716,307,36,53,25.857834,26.552288,435,47,63,25.552666,19.48661,528,44,63,25.476168,19.469976,562,16,63,25.82675,15.696165,587
08/06/24,0,53,23.68958,22.702845,0,4,53,23.553085,22.702845,20,7,53,24.003416,27.698954,75,0,53,26.064505,18.374111,206,3,61,26.579666,18.11841,256,15,55,26.605997,20.371038,307,117,63,24.939085,28.449112,435,126,65,24.93808,21.53089,528,143,63,24.722,17.339897,562,151,63,25.562164,21.09305,587
09/06/24,0,61,23.529167,28.33957,0,7,61,23.39267,28.33957,20,14,51,23.99092,28.66468,75,7,63,26.233248,17.84816,206,11,55,27.19425,15.021105,256,10,53,27.237251,18.892282,307,26,51,25.387,28.006056,435,27,63,24.933916,18.374111,528,23,61,25.569918,18.193361,562,0,63,26.001747,17.0763,587
10/06/24,0,53,23.766668,28.410364,0,3,53,23.630165,28.410364,20,6,55,24.013832,26.727423,75,2,51,26.589499,19.523155,206,9,51,27.390085,12.979984,256,11,61,27.510164,13.755579,307,78,53,25.905752,26.493652,435,88,55,25.408918,21.077686,528,106,61,26.028244,14.764389,562,100,63,26.314247,12.599998,587
11/06/24,0,51,23.533333,26.758923,0,7,51,23.396835,26.758923,20,11,53,23.790916,28.808998,75,5,53,27.377,26.67889,206,6,53,27.421333,10.495713,256,11,53,27.701836,12.7279215,307,40,51,25.87033,25.455843,435,62,55,25.452662,20.598795,528,71,63,26.140747,12.620554,562,58,65,26.324663,15.629971,587
12/06/24,0,63,22.862497,24.187069,0,6,63,22.726,24.187069,20,9,55,23.138834,24.798223,75,0,51,26.708252,21.67786,206,2,63,26.688005,10.315115,256,5,51,26.760168,16.363178,307,45,51,25.005753,22.476227,435,55,63,25.194336,18.289274,528,59,55,25.588667,12.015589,562,42,61,25.693419,10.24578,587
13/06/24,0,61,23.177088,23.499481,0,1,61,23.040586,23.499481,20,4,61,23.495085,23.110207,75,,51,27.26658,20.870687,206,0,65,27.342165,10.948973,256,4,51,27.860168,12.429127,307,52,51,25.995333,23.557316,435,64,55,26.067247,18.58451,528,77,63,26.138666,15.5843,562,70,63,26.320501,12.599998,587
14/06/24,1,3,23.818748,21.129885,0,4,3,23.682253,21.129885,20,7,3,24.180498,22.148045,75,18,3,28.172834,18.416384,206,19,3,28.527582,7.5599995,256,26,3,28.493502,10.739832,307,73,3,26.653666,22.039528,435,98,51,26.85058,19.852295,528,105,53,26.851166,13.708391,562,101,53,26.860083,13.339445,587
15/06/24,0,3,24.289583,17.727943,0,5,3,24.153086,17.727943,20,8,3,24.526337,18.416384,75,14,3,28.458252,15.328561,206,20,51,28.637995,7.8625183,256,13,3,28.831001,15.072783,307,63,51,27.026583,23.441502,435,72,53,27.069336,19.245697,528,78,53,26.872002,12.303366,562,67,53,27.180916,10.966713,587
16/06/24,0,51,23.92292,20.617662,0,6,51,23.78642,20.617662,20,11,53,24.4055,22.104116,75,7,51,28.13117,18.448023,206,6,51,28.679667,14.003028,256,1,61,28.726835,15.281989,307,38,51,26.716166,25.476198,435,47,61,26.56516,18.751125,528,52,63,26.597002,13.32,562,35,63,27.02466,12.979984,587
17/06/24,0,53,24.264582,17.208603,0,4,53,24.128084,17.208603,20,5,51,24.803415,17.518356,75,0,55,28.7895,17.581125,206,2,53,29.215088,15.034041,256,1,53,29.039335,15.683774,307,,53,26.957832,24.72495,435,,61,26.388084,20.523157,528,,65,26.099081,12.964998,562,149,65,26.401747,13.281023,587
18/06/24,0,61,23.658333,22.206486,0,1,61,23.521835,22.206486,20,7,61,24.218,20.883104,75,1,61,27.516579,17.551615,206,2,61,28.23175,10.1376915,256,0,53,28.064339,11.885453,307,21,63,25.94117,25.068514,435,18,63,24.93183,17.673029,528,15,63,25.313665,13.1041975,562,6,63,25.65175,11.090103,587
19/06/24,0,63,23.375002,19.443333,0,3,63,23.2385,19.443333,20,14,55,23.861753,22.392462,75,13,65,26.749918,20.523157,206,19,65,26.94008,12.496718,256,15,63,26.922674,18.089775,307,71,63,25.74533,27.07669,435,94,61,24.679749,18.861387,528,99,63,25.124079,15.281989,562,88,63,25.341333,15.716793,587
20/06/24,0,51,23.397919,22.35481,0,1,51,23.261415,22.35481,20,3,51,23.751335,22.91026,75,5,53,26.4395,19.242327,206,6,65,26.435919,9.83268,256,9,53,27.220581,15.0038395,307,26,51,24.928667,23.979893,435,31,61,24.602669,18.0036,528,36,63,24.913666,10.390226,562,31,63,25.293419,8.557102,587
21/06/24,0,63,23.233332,23.042812,0,3,63,23.096832,23.042812,20,7,55,23.532585,22.668568,75,5,55,26.852,21.602999,206,7,61,27.013,14.05845,256,13,61,27.383085,23.042812,307,74,51,24.626587,23.740902,435,87,63,24.63183,17.811815,528,107,63,24.753248,12.144331,562,94,63,25.118418,12.245293,587
22/06/24,2,53,23.65625,20.721119,0,5,53,23.519753,20.721119,20,7,51,24.168,22.033648,75,1,53,27.76034,19.493261,206,1,61,27.488,10.799999,256,1,53,28.04142,14.799459,307,27,63,25.593248,22.89611,435,62,61,24.748503,19.48661,528,66,63,25.061583,12.979984,562,50,65,25.441332,15.273505,587
23/06/24,0,51,23.964582,22.881956,0,2,51,23.828085,22.881956,20,5,53,24.1305,22.89611,75,0,61,26.960337,20.211363,206,0,61,27.00675,17.935081,256,1,61,27.093504,17.072504,307,84,63,23.882835,24.363249,435,107,65,24.390165,19.110542,528,112,63,25.103254,19.137648,562,95,65,25.605913,21.96295,587
24/06/24,0,55,23.614586,24.795612,0,2,55,23.478083,24.795612,20,8,53,24.001333,26.168804,75,2,53,26.68117,20.799152,206,6,61,27.275503,18.089775,256,7,51,26.641417,20.808498,307,38,63,23.045334,23.565569,435,34,63,23.97558,19.416653,528,36,63,24.657417,17.902534,562,29,65,25.341331,23.042812,587
25/06/24,0,51,23.579168,29.957972,0,1,51,23.442667,29.957972,20,3,51,23.734665,30.5173,75,2,51,26.285334,19.255793,206,0,63,26.44008,13.896187,256,0,53,26.437254,17.339897,307,33,63,23.39325,24.023088,435,37,65,23.998499,21.322214,528,49,63,24.928246,17.026896,562,28,63,25.476746,21.829777,587
26/06/24,0,53,23.36875,31.722925,0,2,53,23.232248,31.722925,20,17,51,23.45758,32.023815,75,7,51,25.26242,20.326454,206,3,51,25.688002,15.124284,256,0,61,25.222666,20.870687,307,42,63,22.566168,26.496098,435,53,63,23.798502,19.803272,528,60,63,24.919914,17.026896,562,53,63,25.47258,20.431387,587
27/06/24,0,55,22.32708,32.919827,0,2,55,22.190582,32.919827,20,8,53,22.359667,29.951483,75,1,51,26.277,28.496904,206,2,51,26.39842,13.53236,256,1,51,25.833084,12.313894,307,33,55,22.834913,21.603,435,35,63,23.950584,21.175835,528,41,63,24.561583,14.685176,562,24,63,25.337168,15.03835,587
28/06/24,0,51,23.795835,25.842384,0,3,51,23.659332,25.842384,20,33,51,24.182585,26.208395,75,42,3,27.577002,19.93048,206,41,3,28.046331,12.496718,256,38,51,27.505999,17.339897,307,73,3,24.453667,24.696102,435,141,61,24.906836,17.106628,528,147,55,25.726168,10.931203,562,143,55,25.960083,12.313893,587
29/06/24,0,51,23.954165,21.42227,0,2,51,23.81767,21.42227,20,5,53,24.501335,21.518847,75,2,53,28.527,17.533146,206,11,51,28.752584,11.298495,256,6,51,28.322668,13.281023,307,27,3,25.291168,21.068459,435,24,61,26.098501,19.083395,528,32,51,26.349089,13.849476,562,29,53,26.391333,12.324414,587
30/06/24,0,53,23.483332,19.813087,0,17,53,23.346834,19.813087,20,19,63,23.801336,19.586117,75,9,53,27.179087,18.289274,206,10,61,27.735914,15.328561,256,4,63,27.458084,13.004922,307,29,53,24.957834,23.4,435,35,63,25.756834,18.289274,528,29,63,26.024078,12.864649,562,8,63,26.147581,11.681987,587
01/07/24,0,63,22.864584,22.26477,0,2,63,22.72808,22.26477,20,8,53,23.322166,23.110205,75,15,61,26.218672,20.808498,206,13,63,27.19217,10.495713,256,12,63,26.791412,10.483357,307,39,51,24.503668,21.67786,435,48,61,24.9235,16.954432,528,54,63,25.263666,11.165805,562,27,61,25.766333,11.457958,587
02/07/24,0,51,24.025002,26.661882,0,2,51,23.888502,26.661882,20,5,3,24.232582,25.60053,75,0,3,26.945753,20.880001,206,0,51,27.327583,7.2,256,1,3,27.6685,10.495713,307,25,3,25.070333,18.514643,435,36,53,25.79225,20.991426,528,36,61,26.317833,13.363711,562,26,63,26.5205,13.979872,587
03/07/24,0,63,23.212502,22.206486,0,12,63,23.076004,22.206486,20,18,53,23.847168,25.264202,75,7,53,27.502,22.148045,206,12,65,28.294249,18.998316,256,3,63,28.143501,15.596767,307,20,55,25.172417,19.201874,435,23,61,25.646414,19.296133,528,36,55,26.113663,13.661038,562,19,53,26.374666,11.631956,587
04/07/24,0,61,22.52083,19.70815,0,1,61,22.384336,19.70815,20,7,61,22.861753,24.251284,75,,55,27.37908,19.513195,206,6,63,28.085917,21.986542,256,4,63,27.60808,21.933426,307,28,61,25.209917,15.827721,435,37,53,26.315163,19.201874,528,44,53,26.811583,14.044615,562,20,63,26.72883,13.32,587
05/07/24,0,63,23.129166,20.721119,0,2,63,22.992668,20.721119,20,4,53,23.55342,22.682856,75,0,53,27.376997,20.037485,206,20,63,27.694252,11.440978,256,34,63,27.756002,12.682018,307,37,63,25.33908,22.682856,435,3,55,25.250582,19.803272,528,38,63,25.738668,14.386494,562,20,63,25.920502,13.779114,587
06/07/24,0,51,22.602081,27.333935,0,2,51,22.465584,27.333935,20,8,51,23.018,29.533169,75,,51,26.39575,19.33639,206,39,51,26.090082,11.212135,256,29,51,26.497667,15.575981,307,103,53,24.145334,20.799152,435,153,53,25.190163,19.09358,528,158,53,25.865746,10.00256,562,146,61,26.099665,10.239453,587
07/07/24,0,53,23.429169,26.882141,0,4,53,23.292665,26.882141,20,10,51,23.820084,25.671307,75,,3,27.618668,20.176065,206,15,51,27.979668,11.966953,256,9,53,27.50392,13.608762,307,32,51,24.803665,21.479664,435,36,55,25.41725,22.608458,528,42,63,26.001165,13.1041975,562,26,63,26.130913,14.799459,587
08/07/24,0,61,23.125,22.19773,0,13,61,22.988503,22.19773,20,19,51,23.238832,23.686249,75,,53,26.32075,18.532133,206,37,53,27.119255,11.200571,256,28,51,26.601831,17.610588,307,66,53,23.578665,20.172853,435,107,63,24.092249,18.331741,528,163,63,24.95533,12.979984,562,152,61,25.22883,11.043261,587
09/07/24,0,51,23.304167,23.795427,0,9,51,23.167665,23.795427,20,13,51,23.709665,24.503809,75,,55,27.312418,20.176065,206,41,53,27.44425,10.296251,256,45,61,27.428919,13.397612,307,123,61,24.534918,19.083395,435,145,61,25.27767,18.511143,528,153,53,25.536581,11.792404,562,138,65,25.687166,14.081478,587
10/07/24,0,53,23.447916,20.633371,0,1,53,23.311417,20.633371,20,4,61,23.978416,23.510508,75,,51,28.304083,16.1198,206,19,51,28.796333,14.458382,256,14,51,28.595589,18.844202,307,116,61,25.028666,21.437386,435,184,55,25.792252,21.288757,528,202,63,25.780333,17.551615,562,188,65,25.818413,19.523155,587
11/07/24,0,55,23.091667,19.110542,0,3,55,22.95517,19.110542,20,9,51,23.476334,21.2522,75,,3,27.777002,16.808569,206,7,51,28.763002,15.137133,256,13,51,28.835165,13.608762,307,106,51,25.472414,19.191748,435,128,61,26.323496,19.09358,528,152,55,26.796999,14.77755,562,150,55,26.764244,14.372974,587
12/07/24,1,63,22.939583,22.963936,0,3,63,22.803083,22.963936,20,8,63,23.36592,21.129883,75,1,61,26.616585,21.26744,206,0,65,27.290087,15.021105,256,18,63,26.931,16.704155,307,28,65,24.44325,24.514387,435,35,61,24.727667,18.888851,528,45,65,25.201166,14.4,562,22,63,25.683,14.021525,587
13/07/24,0,51,22.702085,27.238941,0,2,51,22.565584,27.238941,20,6,51,22.801332,28.856194,75,,51,26.44992,24.863468,206,0,53,26.521334,14.4,256,0,61,26.95183,14.471821,307,112,53,24.132835,23.333443,435,163,63,24.286001,22.881956,528,179,65,24.638664,18.64369,562,168,63,25.218414,21.67487,587
14/07/24,0,51,22.420835,27.77838,0,3,51,22.284334,27.77838,20,7,51,22.790918,30.962095,75,,53,25.891584,22.691425,206,33,55,26.219248,10.805999,256,25,63,26.405998,13.849476,307,40,53,23.682833,25.864943,435,52,61,24.075583,20.163212,528,48,63,25.084501,17.163355,562,20,63,25.495497,21.734581,587
15/07/24,1,63,21.689583,27.155552,0,4,63,21.553085,27.155552,20,14,63,21.809664,27.466372,75,,55,24.414505,23.051247,206,4,63,25.794249,14.8257065,256,2,61,25.791418,17.826363,307,29,55,23.384916,24.967499,435,41,63,23.748503,22.691425,528,46,63,24.75325,17.771753,562,20,63,25.530916,20.966715,587
