Date,HYB_Delay,weather_code_HYB,Temperature_HYB,Wind_Speed_HYB,Distance_travelled_HYB,VKB_Delay,weather_code_VKB,Temperature_VKB,Wind_Speed_VKB,Distance_travelled_VKB,TDU_Delay,weather_code_TDU,Temperature_TDU,Wind_Speed_TDU,Distance_travelled_TDU,WADI_Delay,weather_code_WADI,Temperature_WADI,Wind_Speed_WADI,Distance_travelled_WADI,KLBG_Delay,weather_code_KLBG,Temperature_KLBG,Wind_Speed_KLBG,Distance_travelled_KLBG,KWV_Delay,weather_code_KWV,Temperature_KWV,Wind_Speed_KWV,Distance_travelled_KWV,PUNE_Delay,weather_code_PUNE,Temperature_PUNE,Wind_Speed_PUNE,Distance_travelled_PUNE,KYN_Delay,weather_code_KYN,Temperature_KYN,Wind_Speed_KYN,Distance_travelled_KYN,DR_Delay,weather_code_DR,Temperature_DR,Wind_Speed_DR,Distance_travelled_DR,CSMT_Delay,weather_code_CSMT,Temperature_CSMT,Wind_Speed_CSMT,Distance_travelled_CSMT
22/06/24,1,63,25.659332,14.408997,,0,53,25.737333,19.06301,,0,63,26.808006,14.917212,,6,63,26.757254,17.10284,,17,55,26.71775,16.62249,,41,63,26.420671,20.176065,,51,51,26.340002,20.532627,,52,61,27.544088,16.279802,,13,53,27.767664,18.668005,,31,53,27.807669,26.758923,
23/06/24,0,61,27.590584,20.5484,,14,51,25.999832,17.227419,,14,51,26.870499,15.188415,,17,51,27.232248,17.87718,,14,51,26.882334,16.279802,,12,61,26.433167,15.575981,,14,53,26.033752,15.546833,,26,63,27.706583,13.276144,,6,63,27.828081,19.67195,,39,63,28.016,25.277023,
24/06/24,1,51,27.809336,16.45007,,27,53,26.133165,18.668005,,28,51,27.085085,14.4,,55,63,26.940584,14.57889,,50,55,26.878164,18.218275,,51,51,26.62275,18.919704,,50,63,26.306665,16.179985,,49,61,28.017,17.339897,,35,63,27.930168,19.813087,,19,61,28.122253,23.110207,
25/06/24,5,63,27.280169,22.314192,,2,63,25.968582,22.930048,,1,63,26.589249,17.873554,,3,63,26.861418,23.740902,,0,61,27.030249,19.734436,,0,65,26.424833,28.876396,,2,55,26.171247,22.322903,,5,63,28.835749,17.902534,,12,61,28.423914,34.98674,,34,61,28.645166,46.938255,
26/06/24,1,61,27.148916,25.849905,,19,63,25.812332,27.276978,,17,63,26.645502,22.702845,,21,65,27.13225,23.358425,,7,65,26.86567,23.166218,,8,63,26.416502,31.602175,,32,61,25.948336,26.729847,,41,63,27.7545,23.358425,,17,63,28.171831,33.21573,,16,63,28.718084,43.027153,
27/06/24,0,63,24.921835,23.087763,,15,63,24.001915,26.552288,,15,63,25.358,19.592731,,19,61,26.30517,24.144167,,7,61,25.990667,26.250393,,8,65,25.699837,31.796375,,35,51,25.300413,28.449112,,39,65,26.879501,20.592503,,10,65,27.292671,31.608328,,44,65,28.013916,42.846046,
28/06/24,2,55,25.438498,25.721743,,19,61,24.318586,25.862436,,17,61,25.593414,20.345573,,25,55,26.515585,25.233406,,43,63,26.24483,24.336637,,41,61,26.1165,29.76484,,34,63,25.344168,28.757215,,37,65,26.527418,21.485697,,11,63,27.215578,30.758411,,34,63,27.92642,43.118923,
29/06/24,1,55,26.907251,25.764534,,9,55,25.553999,25.582806,,9,53,26.320501,20.345573,,14,61,26.496836,21.862406,,1,53,26.411497,21.9718,,13,53,26.322748,28.082308,,17,51,25.775415,27.609911,,20,53,27.321165,25.068514,,26,61,27.684332,29.853966,,41,61,28.205584,36.50052,
30/06/24,0,61,25.265585,19.694992,,25,61,24.341501,22.415602,,26,61,25.360083,19.242327,,40,65,25.869753,21.434364,,40,63,25.690668,21.26744,,40,63,25.758165,28.916763,,40,61,25.39,26.064596,,40,61,26.937834,20.150354,,24,63,28.098917,34.94968,,43,63,28.553503,48.75043,
01/07/24,0,51,26.553083,26.82906,,19,51,25.237333,28.236486,,23,51,26.593416,22.881958,,25,51,27.188501,23.675304,,14,55,26.890669,26.183659,,16,51,26.379004,34.62369,,51,55,24.654585,32.112724,,63,61,27.152414,29.758307,,25,63,28.569754,38.954926,,34,61,28.953505,50.938408,
02/07/24,1,55,26.334333,30.903435,,16,61,24.651918,29.354902,,15,63,25.849665,26.208395,,20,65,26.651001,28.551426,,7,65,26.182333,30.853073,,4,63,25.783167,36.43655,,6,61,24.637917,27.21038,,10,61,27.269089,23.993399,,2,61,28.967667,36.658184,,25,53,29.088915,49.03538,
03/07/24,1,3,27.00725,25.099514,,14,51,25.35192,22.768398,,13,51,26.503832,20.082708,,14,51,27.165583,22.530937,,1,51,26.723999,22.206486,,16,51,26.564417,27.44749,,26,51,25.317083,25.809765,,38,63,27.012838,19.826164,,6,61,28.719751,31.485083,,31,63,29.038918,41.89942,
04/07/24,1,51,27.128082,24.482647,,8,51,25.33317,23.157824,,6,51,26.395494,19.13426,,17,51,27.08642,23.313995,,14,51,26.457335,23.452555,,19,53,26.276918,24.884306,,29,51,25.173334,22.90743,,38,61,26.367002,19.64228,,10,55,27.692667,25.63847,,39,55,28.20975,34.57687,
05/07/24,0,53,26.288504,25.14852,,9,63,24.958166,25.338476,,20,65,25.851748,23.507753,,13,65,26.280169,22.89611,,24,63,26.336504,24.569832,,18,63,26.114416,26.099379,,12,61,25.260834,27.748037,,24,63,26.289917,19.64228,,7,63,27.4135,28.28464,,36,61,27.851418,39.640884,
06/07/24,0,63,25.705164,27.595825,,30,61,24.279,30.018473,,28,63,25.1205,22.206486,,28,55,26.17392,25.294964,,12,63,25.938583,26.7565,,7,63,25.770666,32.110706,,19,55,25.04,30.758411,,26,63,26.577415,22.657131,,25,61,27.669746,28.99062,,39,63,28.399336,39.254856,
07/07/24,0,63,25.265587,19.469976,,6,53,24.379,22.450264,,5,53,25.428833,19.64558,,5,61,25.571833,22.45315,,7,61,25.548998,21.461555,,6,61,25.439417,22.530937,,14,61,24.46292,19.914217,,28,55,26.367004,13.755579,,19,53,27.378082,24.149532,,26,61,27.990995,34.936695,
08/07/24,2,63,25.103086,15.273505,,24,55,24.139418,17.309973,,21,63,25.364248,17.64,,28,63,25.765581,20.12461,,23,61,25.451082,18.0036,,19,63,24.353998,16.1198,,14,65,24.331667,19.164719,,17,63,26.231583,12.313893,,4,63,26.932245,15.7908325,,33,63,27.216002,21.129883,
09/07/24,1,61,25.415583,17.87718,,8,61,24.062334,20.393293,,11,53,25.278833,17.163355,,16,61,25.940584,20.08916,,17,61,25.651083,19.083395,,14,53,25.16025,22.180206,,31,63,24.517082,17.238699,,34,63,25.610754,15.496736,,0,65,26.31975,26.932714,,15,65,27.043083,35.364388,
10/07/24,1,55,26.759333,20.06334,,11,51,25.291502,20.12461,,7,51,26.301748,17.283749,,3,53,26.540583,18.03237,,27,63,26.103165,17.643673,,19,63,25.745665,17.163355,,27,51,25.217085,21.575987,,34,55,26.562836,18.218275,,29,65,26.811417,23.113008,,21,63,27.120165,32.55363,
11/07/24,0,63,26.384336,21.611998,,14,55,24.806084,23.452555,,11,61,25.720499,20.06334,,10,61,26.092667,22.691425,,12,61,25.723997,25.651104,,9,65,25.299833,23.042812,,26,63,24.452501,23.110205,,25,65,25.914917,18.39878,,24,63,26.732246,23.990698,,23,65,27.332666,30.926493,
12/07/24,0,61,26.396833,24.503809,,13,63,24.40817,22.751316,,11,63,25.191336,19.48661,,11,65,25.705168,22.314194,,3,63,25.634417,21.611998,,6,63,25.274832,27.852928,,12,65,24.43167,24.023088,,25,65,25.612837,17.555307,,20,63,26.196836,22.461807,,29,65,27.007668,34.07091,
13/07/24,2,53,26.26975,28.227306,,2,65,24.629004,26.478973,,1,63,25.795502,24.842607,,13,63,26.440582,28.1169,,28,63,25.957335,28.802248,,25,65,25.426916,29.215502,,27,63,24.327505,27.219902,,31,65,25.542006,20.746122,,14,65,26.119753,31.63087,,18,65,26.822248,42.444897,
14/07/24,1,63,24.457253,23.039999,,7,63,23.506086,26.282465,,6,63,24.826752,26.727423,,10,63,25.39267,27.397867,,10,63,25.098999,27.820337,,6,63,24.91025,29.44307,,18,65,23.6025,19.829433,,21,65,25.160751,16.87398,,17,65,25.692667,27.155552,,14,65,26.278498,38.519997,
15/07/24,2,63,24.807251,23.006226,,38,65,23.328997,22.68,,36,63,24.449667,19.493261,,38,63,24.809334,21.24305,,27,63,24.60525,21.542923,,50,63,25.22692,26.27753,,47,53,24.9275,20.532627,,55,63,26.394087,12.096214,,15,61,26.700998,16.215992,,23,63,26.907667,24.192429,
16/07/24,0,61,25.82392,23.857979,,21,61,24.339418,29.522196,,24,63,25.312164,28.71437,,26,55,25.426,28.410364,,24,61,25.151083,26.6327,,37,55,25.143583,28.894344,,34,53,25.17125,26.739542,,35,63,26.825335,17.072504,,7,63,26.880165,23.78453,,14,63,27.17225,32.44996,
17/07/24,1,61,25.39058,28.71437,,18,63,24.066498,26.168804,,21,65,25.16633,21.96295,,20,63,25.840584,23.491207,,34,63,25.399,27.36947,,32,63,24.849836,24.609364,,46,63,24.64625,24.95452,,58,63,26.089918,19.008545,,1,63,26.750998,25.460936,,15,63,27.251417,34.387066,
18/07/24,2,61,24.928083,26.67889,,3,63,23.462334,26.525429,,2,63,24.69342,23.469128,,5,63,25.200998,29.59235,,23,63,24.857332,27.72,,17,61,25.104002,28.100763,,13,55,24.692083,26.717722,,18,65,26.148252,22.771244,,27,63,26.575998,29.96662,,58,63,27.130585,39.31259,
19/07/24,9,63,23.984335,28.08923,,17,65,22.9665,29.539747,,15,63,24.053835,25.562534,,13,61,24.296837,23.042812,,6,61,24.159418,28.835976,,8,61,25.010248,27.534704,,5,53,24.312918,24.94413,,18,65,25.985754,21.638964,,21,63,26.578081,31.32207,,20,63,27.199335,39.79262,
20/07/24,0,61,23.58433,34.217045,,27,61,22.435251,29.533169,,27,63,23.616333,24.850431,,33,61,24.386415,26.282465,,16,61,24.123999,24.84,,9,55,24.820665,33.24498,,11,63,24.162916,27.345785,,16,65,26.039919,21.650938,,29,65,26.509333,31.712708,,24,65,27.132668,40.93249,
21/07/24,1,63,24.380173,28.449112,,9,61,23.291504,30.657122,,7,61,24.458002,28.410364,,9,61,24.857252,28.82249,,9,55,24.640665,29.871325,,7,61,24.71025,25.812277,,13,63,24.650415,28.006058,,15,65,26.287832,21.30093,,17,63,26.63642,31.072817,,52,65,27.274336,41.216457,
22/07/24,1,61,24.282251,28.227306,,13,55,23.124832,29.168886,,14,61,24.21425,23.319553,,23,63,24.973917,27.952787,,13,65,24.432333,24.162947,,15,61,24.624834,27.698952,,17,61,23.954582,27.44749,,14,63,25.852417,23.688984,,32,63,26.586416,32.44996,,41,63,27.24933,48.73315,
23/07/24,0,63,24.413498,32.169178,,14,55,23.247751,34.569374,,11,55,24.445501,26.200977,,16,55,25.071836,24.923338,,6,55,24.71775,28.766228,,6,55,24.668581,29.775719,,18,61,23.61083,27.609911,,19,63,25.696173,22.218153,,14,63,26.376001,32.449963,,49,63,27.007666,45.435646,
24/07/24,0,63,23.436417,28.410364,,4,61,22.510252,29.09103,,6,61,23.733004,24.993439,,7,55,24.563501,27.25559,,30,55,24.063581,26.554728,,30,61,24.378998,29.09103,,52,63,23.798332,32.933605,,52,63,25.727419,24.149532,,18,63,26.565582,36.152676,,14,63,27.068083,51.08703,
25/07/24,0,61,23.259333,28.910038,,5,61,22.293587,31.355152,,2,61,23.407997,26.341572,,0,55,23.953081,27.343414,,20,63,23.488585,32.112724,,15,63,23.804,29.951483,,35,63,23.09833,29.427658,,37,65,25.358671,19.242327,,13,65,26.498917,34.679794,,43,65,27.301413,48.433044,
26/07/24,1,61,24.296835,29.5551,,0,53,23.439415,27.722336,,4,53,24.691336,23.42491,,0,53,25.805166,29.01743,,3,61,24.865667,26.042212,,1,51,24.683168,29.16,,18,63,23.898333,26.405453,,18,63,26.106583,22.870626,,17,63,27.20308,30.652895,,20,63,27.603502,41.688557,
27/07/24,0,55,23.880167,27.834309,,5,61,22.837332,33.40055,,15,55,24.053833,26.649727,,0,53,25.38225,24.387177,,9,53,24.544836,24.251284,,7,55,24.539415,34.679794,,6,61,23.775415,32.789658,,6,61,26.425331,21.273533,,2,63,27.2885,31.205997,,24,61,27.582664,42.316463,
28/07/24,0,53,25.52183,32.399998,,25,61,24.060251,30.703587,,22,53,25.328835,29.88217,,19,53,26.253084,30.248568,,32,51,25.571915,26.836306,,26,61,24.745668,34.114628,,17,63,23.981667,27.684914,,19,63,26.144083,20.957443,,0,63,27.201002,29.035288,,19,61,27.468084,39.442596,
29/07/24,2,55,25.50725,24.014996,,10,63,24.03317,24.64094,,11,61,25.049665,21.9718,,12,63,26.040586,23.34455,,6,63,25.240664,26.642431,,6,63,25.310247,27.722336,,4,63,24.035837,26.019806,,11,63,25.646172,19.881649,,11,63,26.473915,28.357857,,27,63,26.993082,38.141315,
30/07/24,0,3,26.244751,25.099514,,10,51,24.81025,23.110205,,9,61,25.914251,22.450264,,10,63,26.415586,22.81957,,9,61,26.292747,24.031178,,5,63,25.591501,25.14852,,12,63,24.817085,26.476522,,29,65,26.387838,19.681828,,13,63,26.713501,24.472057,,27,63,27.051416,33.53415,
31/07/24,32,53,26.380165,26.302181,,36,53,24.835249,23.319553,,34,53,26.070501,19.803272,,24,55,26.5635,27.51116,,22,61,26.27608,22.3229,,29,53,25.270666,30.652895,,45,63,24.398333,24.36591,,57,63,26.531588,18.671474,,16,65,26.953081,22.38378,,48,63,27.278498,37.37244,
01/08/24,0,61,25.419754,23.444265,,21,53,24.126917,24.251284,,25,61,25.349665,20.957443,,26,61,25.884338,23.770906,,14,53,25.255249,23.749088,,11,53,25.366499,31.782108,,15,51,24.560831,26.807312,,30,63,26.373255,20.570463,,7,61,27.055166,28.551426,,68,61,27.299332,39.18712,
02/08/24,1,61,24.78642,29.195534,,15,63,23.314417,32.26572,,20,63,24.585083,24.74329,,18,61,25.169748,30.317043,,22,61,24.605247,28.174456,,18,63,24.529,28.162956,,22,63,24.310831,30.068083,,27,65,25.946165,24.162947,,18,63,26.509333,31.67386,,36,61,26.89517,44.453804,
03/08/24,1,51,25.665583,30.317043,,23,51,24.199837,28.988384,,26,53,25.162169,25.006397,,24,53,26.186417,27.419146,,13,53,25.684416,28.58545,,10,61,25.178999,31.70658,,32,61,24.02125,29.620802,,33,63,25.833672,23.598541,,3,63,26.563501,32.28981,,17,63,27.082666,45.741253,
04/08/24,3,63,25.330168,24.933735,,10,63,23.845667,27.231804,,18,63,24.862167,23.358425,,22,63,25.89267,25.277023,,23,63,25.034416,25.277023,,23,63,24.533165,30.735231,,25,63,23.715002,29.951483,,33,65,25.748253,23.090569,,22,63,26.526003,30.633865,,25,63,27.097252,42.724888,
05/08/24,0,51,26.030169,21.38897,,16,53,24.485252,22.545315,,19,61,25.466333,19.64558,,24,51,26.298918,18.899143,,10,61,25.907331,20.892412,,5,63,25.189417,25.325686,,22,53,24.487915,26.525429,,26,63,26.4795,20.592503,,4,53,27.151003,25.864943,,29,53,27.286833,33.90313,
06/08/24,1,55,25.246834,21.542923,,14,53,23.993584,21.96295,,21,63,25.016333,19.164719,,26,63,25.588501,20.12461,,20,65,25.111498,19.813087,,31,53,25.178999,21.746504,,37,51,24.879583,25.49908,,43,53,26.61075,18.25026,,19,53,27.192665,20.966715,,42,53,27.291002,28.876396,
07/08/24,0,65,23.544748,18.947083,,12,65,22.443586,17.309973,,20,63,23.928833,14.869351,,24,63,24.35517,15.496736,,12,61,23.955246,15.876775,,12,63,24.803995,22.805367,,24,53,24.667086,23.828083,,32,61,26.623253,17.581125,,34,53,27.019753,19.852295,,38,55,27.170166,26.758923,
08/08/24,0,63,24.778084,18.514643,,6,55,23.793587,17.555305,,19,53,24.720503,16.854767,,30,55,25.584333,18.25026,,19,53,25.330248,18.057508,,17,51,25.485247,25.759504,,29,51,24.4525,22.319998,,33,55,26.250336,15.509274,,3,53,26.871834,19.386591,,23,53,27.101416,25.952478,
09/08/24,2,61,25.69892,15.596767,,11,55,24.893583,15.111424,,19,51,26.118418,14.512064,,25,51,26.550997,15.141414,,10,51,26.07192,19.66536,,7,61,24.92275,25.12016,,11,61,23.65458,20.06334,,12,63,25.506586,12.768586,,28,63,26.273918,17.81909,,29,63,26.963915,26.124195,
10/08/24,0,51,26.280165,14.77755,,10,51,25.14567,16.171976,,17,53,26.297583,13.556282,,25,51,26.903082,16.299694,,28,51,26.40525,17.771753,,26,55,25.381083,26.400545,,31,61,24.606667,22.608458,,30,55,26.412832,18.161278,,12,51,27.073915,20.478907,,21,53,27.218084,25.942488,
11/08/24,0,51,26.059334,16.09969,,15,51,24.8665,16.179985,,29,51,25.810083,15.716793,,29,51,26.457253,16.75064,,39,51,25.899002,16.645864,,34,51,25.556078,23.73271,,62,51,24.52333,23.177402,,66,61,26.652422,16.981165,,22,51,27.251001,21.915693,,25,53,27.34725,27.067116,
12/08/24,1,65,24.936419,11.681987,,3,63,24.493584,11.901798,,6,53,26.1205,12.849528,,13,51,27.255167,14.33234,,20,51,26.93025,16.42247,,23,51,25.899834,23.598541,,32,51,24.7025,21.611998,,35,53,26.683672,17.654686,,5,53,27.226,21.829777,,26,53,27.470167,26.6327,
13/08/24,0,53,26.769747,10.233123,,9,53,25.662338,12.397806,,16,53,26.685081,10.163227,,15,55,27.078085,12.605142,,16,51,27.090666,12.218805,,15,51,26.524828,15.876775,,28,51,25.192085,16.700275,,34,51,27.029503,14.561099,,13,53,27.088501,18.391735,,20,51,27.270166,20.523155,
14/08/24,0,51,27.021835,10.144082,,8,51,25.947752,7.5942073,,13,51,27.076752,7.8954163,,15,51,27.459335,10.24578,,22,51,27.399,10.739832,,17,53,27.054007,14.88242,,33,51,25.081665,16.676977,,40,53,27.125338,15.328561,,0,51,27.180162,17.377226,,21,51,27.388916,21.129885,
15/08/24,1,53,26.5635,11.440979,,6,63,25.264418,13.089354,,26,55,26.689247,9,,27,63,26.844748,8.209263,,31,53,26.386497,9.885262,,28,61,26.291502,14.264361,,21,51,25.310831,17.31746,,26,51,27.506586,15.546833,,20,51,27.436417,19.13426,,18,51,27.661833,22.104116,
16/08/24,0,65,25.526,20.018072,,9,63,24.787336,13.089354,,16,61,26.220497,8.854829,,15,55,26.930162,9.826088,,3,63,26.64483,11.841756,,2,55,26.749838,11.503113,,24,51,25.464998,17.026896,,31,51,27.629503,13.684735,,2,51,27.5385,17.654688,,22,51,27.643082,20.240196,
17/08/24,1,61,26.751001,8.404285,,7,63,25.493584,9.6932955,,16,63,25.805916,11.440979,,16,65,25.953081,10.44,,16,63,25.88858,11.440978,,10,63,25.860245,20.833395,,20,55,25.294167,11.542478,,22,63,27.929499,9.6932955,,1,51,27.665586,13.910169,,35,51,27.857666,18.161278,
18/08/24,1,63,26.559334,9.339208,,2,63,25.251917,7.729527,,8,63,26.541336,10.44,,9,63,26.69475,12.904882,,1,63,26.467749,9.255571,,4,53,26.243578,16.09969,,25,65,25.058748,6.792466,,36,63,27.881586,6.151683,,15,63,27.853083,14.88242,,24,63,27.993086,18.289274,
19/08/24,1,63,25.430166,7.9932966,,0,65,24.704002,8.287822,,24,63,25.930916,12.475961,,28,63,26.440588,11.592894,,13,61,26.276083,11.246759,,10,63,26.099833,10.315115,,11,61,25.687918,8.12197,,54,63,27.285751,8.311245,,14,63,27.051,17.84816,,19,63,27.268082,22.565422,
20/08/24,1,63,25.676003,8.217153,,3,63,24.658167,9.114471,,14,63,25.287165,14.693999,,7,61,25.44892,11.542478,,13,61,24.976082,11.503113,,23,63,25.631083,17.238699,,53,61,25.465002,12.849528,,66,63,26.633667,10.948973,,23,63,26.519754,13.783817,,35,63,26.84308,17.610588,
21/08/24,0,51,26.921835,11.966954,,5,63,25.631083,13.358861,,14,63,26.872587,11.874544,,12,65,26.9635,14.345898,,7,63,26.798996,13.450708,,20,65,26.410248,17.31746,,21,65,25.385834,14.003028,,35,63,27.83367,9.360001,,0,51,27.901003,18.626305,,15,51,28.076416,23.686249,
22/08/24,0,63,25.963495,17.49615,,0,53,24.856081,21.313093,,5,53,26.251749,18.289274,,5,51,26.869751,18.899143,,11,51,26.57608,19.61587,,10,51,26.104002,19.211996,,5,63,25.50042,12.096214,,14,63,27.760752,10.805999,,5,61,27.97183,17.309975,,23,53,27.988916,26.309572,
23/08/24,0,3,25.723917,22.206486,,10,51,24.541502,24.20314,,18,53,25.612165,20.65848,,15,63,25.930166,20.316889,,1,61,25.415665,21.794127,,1,63,25.666498,25.305208,,0,65,24.798332,17.610588,,7,65,26.804502,13.70839,,25,63,26.9135,19.959719,,22,63,27.361837,26.882141,
24/08/24,0,61,24.142668,27.169865,,7,61,22.78942,30.45566,,16,63,23.945503,27.231804,,18,63,24.357248,24.962307,,7,63,23.786499,26.959166,,12,61,23.987333,30.918108,,18,65,23.269167,21.41319,,37,63,25.139921,15.856354,,8,65,25.930166,24.696102,,20,63,26.79725,38.45939,
25/08/24,1,61,24.248917,26.903828,,16,55,22.814417,28.460497,,25,55,24.03092,22.461807,,24,61,24.886415,24.36325,,13,61,24.207335,24.675106,,11,63,24.081083,32.096577,,24,63,23.104584,30.5173,,30,63,25.110754,19.242327,,29,63,26.634333,32.023815,,21,63,27.293083,43.631348,
26/08/24,0,51,25.194748,28.036118,,12,63,23.649836,29.07989,,19,61,24.922583,25.233406,,22,63,25.596834,28.467329,,7,53,25.19066,28.48326,,1,55,25.10192,34.38895,,7,55,23.246248,25.338476,,10,63,24.94409,21.980644,,9,63,26.100998,31.983318,,15,63,26.943083,43.118923,
27/08/24,0,61,25.363503,26.405453,,10,53,23.876917,24.826952,,16,65,24.972582,21.288757,,27,61,25.93225,24.86868,,22,53,25.274,26.242987,,19,61,25.008165,31.151962,,20,61,23.662916,27.859905,,28,61,25.104502,22.66857,,4,61,26.25933,33.09651,,10,61,27.034752,44.04523,
28/08/24,0,63,25.544748,27.381308,,19,51,24.079002,23.491207,,24,63,25.13925,21.188072,,22,63,25.8635,24.098497,,10,53,25.68025,24.923338,,9,51,25.470665,30.85307,,42,53,24.139997,30.45566,,45,61,25.956587,26.932714,,28,63,27.184336,34.567497,,14,63,27.711832,45.572357,
29/08/24,1,51,25.388502,22.206486,,17,61,24.091501,22.065973,,24,51,25.449667,19.483284,,21,53,26.29267,20.545246,,16,53,25.769835,19.813087,,23,51,25.945665,23.762726,,22,51,24.623331,25.455843,,27,61,26.327417,20.523157,,0,61,27.17808,27.248455,,13,61,27.580582,36.95396,
30/08/24,2,63,23.636415,19.959719,,26,61,22.731087,19.255793,,34,61,23.851748,17.727943,,34,63,24.89267,20.06334,,19,61,24.701082,18.486622,,19,61,25.510248,20.907913,,24,53,24.648333,20.780453,,30,53,26.558664,16.80857,,6,51,27.092672,20.570463,,18,53,27.305582,26.61323,
31/08/24,0,63,23.417671,27.105392,,7,63,22.574835,25.501621,,8,63,23.662165,20.345573,,14,63,23.888502,21.9718,,19,61,23.899,21.273533,,16,55,24.856085,24.933735,,22,63,23.858751,17.643673,,25,63,26.179499,10.144082,,0,51,27.140587,14.021525,,47,53,27.382666,17.826363,
01/09/24,0,65,22.398918,28.277763,,23,65,21.399834,27.25559,,25,65,22.38925,25.56,,39,65,22.70725,28.883131,,49,65,22.65525,34.68166,,69,63,23.326918,30.513052,,62,53,23.637917,22.253124,,74,53,26.396166,11.525623,,9,53,26.928085,14.654254,,13,53,27.315996,24.20314,
02/09/24,1,51,23.817663,26.795223,,14,63,22.274832,29.16889,,22,63,23.651747,26.758923,,29,61,23.969748,28.054604,,15,61,24.182335,28.58545,,35,63,23.764414,32.217484,,31,63,23.017082,18.806337,,35,63,25.383665,13.75558,,9,63,26.11142,21.2522,,16,63,26.96808,30.96837,
03/09/24,0,63,24.815582,24.967499,,8,55,23.706085,23.469128,,15,61,24.833,21.626984,,13,65,25.513502,23.587555,,13,61,25.321915,23.936617,,17,53,25.031082,26.6327,,11,63,24.17125,21.2522,,15,63,25.662834,15.0038395,,5,61,26.284332,17.114204,,16,63,26.749336,24.522316,
04/09/24,0,55,24.632254,28.241077,,6,63,23.591501,25.325686,,6,61,24.858002,21.407139,,7,61,25.34892,26.081993,,11,51,25.1365,24.535524,,9,51,25.16025,30.302078,,2,51,24.419167,23.803596,,4,55,26.069086,16.946787,,2,63,26.47183,21.862406,,11,61,26.888914,26.554728,
05/09/24,0,63,25.271833,23.210928,,12,55,23.906082,21.288757,,10,63,24.949669,19.45333,,19,63,25.326006,21.2522,,20,63,24.994833,21.129883,,18,65,24.878998,24.031178,,28,65,24.352503,23.319553,,38,63,26.058664,17.873554,,3,63,26.534332,25.683926,,33,63,26.926416,32.41799,
06/09/24,3,61,25.38225,21.385939,,10,55,24.201918,21.53089,,13,61,25.174665,19.486609,,6,61,25.836418,19.855558,,8,63,25.688583,21.288757,,6,51,25.462334,27.792374,,21,51,24.054583,24.863468,,25,63,25.931587,17.227419,,12,55,26.728083,23.377836,,33,63,27.028502,27.059933,
07/09/24,0,61,24.073915,21.67487,,16,63,22.768583,18.751125,,15,63,23.860086,17.533146,,12,63,25.036417,19.191748,,1,63,24.865667,21.794127,,5,61,25.393583,24.94413,,0,51,24.608751,23.576563,,12,61,26.171165,14.986553,,13,55,26.440584,18.430452,,34,55,26.751417,24.1388,
08/09/24,2,63,23.96142,18.72346,,13,61,23.289421,19.592731,,13,61,24.497581,18,,8,51,25.317667,23.510508,,3,53,25.126081,23.540806,,0,51,25.335249,23.565567,,2,53,24.6275,19.8,,4,61,26.408669,12.224107,,15,53,26.707247,16.039202,,15,53,26.965998,20.082708,
09/09/24,1,61,23.6635,22.007162,,26,53,22.70608,23.587555,,24,55,23.999666,18.692286,,24,53,24.940584,18.919704,,13,53,24.609415,19.809813,,28,61,24.981081,23.510508,,27,55,24.575417,19.852295,,31,51,26.62117,14.241629,,15,53,26.834335,17.414476,,37,53,26.978498,21.746504,
10/09/24,0,61,25.338501,24.216522,,22,53,24.066498,24.251284,,21,51,25.228834,22.366402,,21,55,25.496834,23.358425,,8,53,25.190666,22.33161,,6,61,24.791502,24.336637,,2,65,24.277502,17.654686,,7,63,26.23575,14.118243,,19,61,26.690584,18.59845,,9,61,26.995169,23.933908,
11/09/24,0,51,25.246834,24.933735,,13,51,24.32692,26.208395,,10,51,25.60383,22.35481,,11,51,26.196836,22.206486,,6,51,25.774,23.157824,,22,55,25.216501,24.86868,,16,53,24.427504,19.93048,,21,51,26.233671,16.075521,,13,53,26.384333,20.456745,,6,63,26.666,26.405453,
12/09/24,0,3,25.169752,23.762726,,14,51,23.814417,24.503809,,17,51,24.953836,21.129885,,17,51,25.507254,21.316135,,5,51,25.3115,21.485697,,16,51,24.96025,24.216522,,21,51,24.25042,23.565567,,20,55,26.029503,17.0763,,0,61,26.544752,19.022177,,12,63,27.095167,24.766848,
13/09/24,0,3,24.980165,21.485697,,11,3,23.40609,22.319998,,6,3,24.503836,19.083395,,0,51,24.976,18.532133,,0,51,24.653166,19.44,,3,53,24.374834,21.841648,,2,51,23.781668,21.175835,,0,53,25.517004,14.565548,,6,55,26.225998,20.929594,,14,55,26.863914,25.9225,
14/09/24,1,3,25.086416,21.900904,,16,51,23.872751,20.150354,,15,51,25.016333,18.899143,,18,51,25.390589,19.914217,,5,51,25.126081,20.12461,,10,51,24.614418,21.67487,,32,51,23.804583,22.79684,,36,53,25.02742,15.273505,,15,55,25.346834,18.971008,,18,55,25.861832,24.490587,
15/09/24,1,3,25.482252,20.780453,,16,53,24.058167,22.682856,,15,53,25.162165,20.008356,,12,51,25.5635,24.248613,,2,51,24.880249,21.068459,,2,63,23.681084,22.68,,5,53,23.433748,21.746504,,12,55,25.48992,12.096214,,4,53,25.453081,14.658676,,18,61,26.016,17.31746,
