Date,MMCT_Delay,weather_code_MMCT,Temperature_MMCT,Wind_Speed_MMCT,Distance_travelled_MMCT,BVI_Delay,weather_code_BVI,Temperature_BVI,Wind_Speed_BVI,Distance_travelled_BVI,BL_Delay,weather_code_BL,Temperature_BL,Wind_Speed_BL,Distance_travelled_BL,ST_Delay,weather_code_ST,Temperature_ST,Wind_Speed_ST,Distance_travelled_ST,BH_Delay,weather_code_BH,Temperature_BH,Wind_Speed_BH,Distance_travelled_BH,BRC_Delay,weather_code_BRC,Temperature_BRC,Wind_Speed_BRC,Distance_travelled_BRC,KOTA_Delay,weather_code_KOTA,Temperature_KOTA,Wind_Speed_KOTA,Distance_travelled_KOTA,SWM_Delay,weather_code_SWM,Temperature_SWM,Wind_Speed_SWM,Distance_travelled_SWM,MTJ_Delay,weather_code_MTJ,Temperature_MTJ,Wind_Speed_MTJ,Distance_travelled_MTJ,NZM_Delay,weather_code_NZM,Temperature_NZM,Wind_Speed_NZM,Distance_travelled_NZM
10/09/24,2,61,27.00817,23.933908,,12,61,26.606413,18.161278,,10,51,27.229416,19.33639,,2,65,27.047913,18.218275,,3,61,27.752916,17.238699,,6,63,27.547663,14.81259,,27,63,26.869331,11.753877,,26,63,27.023,15.077082,,10,65,27.742996,9.531505,,15,63,27.362165,12.641076,
11/09/24,1,63,26.679,26.405453,,11,61,26.289751,18.775303,,8,53,26.808584,18.671474,,3,61,27.1875,19.734436,,7,63,27.182085,15.192682,,12,61,26.960169,13.397612,,6,61,26.1485,18.448023,,10,63,26.020914,16.454008,,0,65,26.288834,22.065973,,-1,65,27.812164,21.479666,
12/09/24,0,63,27.108168,24.766848,,10,63,26.391836,19.8,,9,53,26.823166,22.26768,,0,51,27.220833,23.363974,,1,51,27.6925,21.67487,,4,3,27.87475,18.35647,,48,65,27.84017,24.387177,,49,65,27.675081,23.806318,,34,63,24.986748,28.79325,,26,65,24.791334,25.501621,
13/09/24,0,55,26.876915,25.9225,,10,53,26.179337,20.291357,,12,53,26.552336,22.59699,,0,51,26.722914,23.557316,,2,51,26.980003,23.770906,,8,51,26.908083,17.826363,,1,61,26.733917,19.586117,,5,51,27.285501,21.24,,5,65,25.734665,23.157824,,15,65,25.489252,25.6233,
14/09/24,1,55,25.874832,24.490587,,10,55,25.20225,17.84816,,8,61,25.235666,20.633371,,0,55,25.508331,20.371038,,5,63,25.623755,21.028437,,6,51,25.703918,17.072504,,2,51,26.192247,14.830076,,9,51,26.31883,15.876775,,0,51,26.522171,14.529915,,3,53,25.887167,19.826164,
15/09/24,1,61,26.029001,17.31746,,7,53,25.550165,14.336861,,5,55,26.089834,16.394829,,8,55,26.360418,16.299694,,11,53,26.682083,15.2947035,,5,53,26.801832,13.084402,,1,51,26.26725,11.298495,,1,1,26.373003,13.0447235,,0,1,27.280502,14.707222,,-1,51,26.628832,19.386593,
16/09/24,0,55,26.556082,18.861387,,9,51,25.923082,14.512064,,12,51,26.32525,13.1041975,,0,51,26.82292,12.303366,,0,51,26.832087,12.429127,,3,51,26.73517,12.738099,,11,3,26.50683,12.074766,,15,3,26.725084,10.948973,,12,51,27.822165,16.418526,,4,3,27.2705,17.339897,
17/09/24,0,53,26.951918,20.00512,,10,51,26.15225,15.683774,,5,51,26.3565,13.084402,,0,51,26.924997,11.91812,,18,51,27.390419,11.792404,,20,51,27.328918,10.538843,,0,3,26.313086,16.641972,,5,3,26.908415,17.31746,,2,51,27.845083,11.525623,,11,51,27.899668,10.587918,
18/09/24,0,51,27.714415,17.873556,,7,51,26.410583,11.542478,,3,51,26.969002,12.620554,,0,51,27.381254,11.090103,,1,51,27.744589,12.031756,,12,3,27.75392,11.043261,,0,51,26.156832,22.42427,,11,51,25.94383,23.83896,,38,65,24.197165,30.24214,,96,65,24.383001,17.727943,
19/09/24,2,51,27.93733,15.876775,,7,51,27.035585,12.429127,,12,53,27.421083,13.358861,,0,51,27.943748,13.493999,,0,51,28.294584,12.43434,,6,51,28.278915,14.007655,,0,3,26.411001,9.793058,,13,51,25.727167,9.178235,,45,51,25.926332,17.148247,,73,51,26.610085,15.379206,
20/09/24,0,61,27.299835,27.103,,8,53,26.81475,12.783802,,17,51,27.506502,14.759999,,10,51,28.049997,12.984975,,16,51,28.448751,13.891522,,9,51,28.483086,12.979984,,19,3,27.861,10.182337,,25,3,27.023,6.1094027,,36,3,27.128412,4.6102495,,38,3,27.345497,10.931203,
21/09/24,0,53,28.270666,20.945072,,16,51,27.0585,15.94601,,12,51,27.681503,13.797912,,3,51,28.074999,13.202726,,5,51,28.382082,12.313894,,12,3,28.305998,10.105681,,13,51,28.671415,5.815978,,18,51,28.439667,6.6087217,,1,3,28.397165,5.154415,,12,51,28.12259,8.209263,
22/09/24,1,51,28.4415,25.63847,,12,53,27.65225,18.391737,,5,61,27.610666,10.805999,,2,61,28.245834,12.181625,,8,51,28.9925,12.904882,,15,61,28.714333,12.181624,,3,51,29.206827,9.511088,,13,1,29.51258,7.24486,,10,2,29.267998,7.24486,,28,3,29.080917,7.289445,
23/09/24,4,63,27.835253,26.61323,,11,63,27.45017,18.335276,,5,65,27.519,14.689588,,7,65,28.397917,13.53236,,7,53,29.063334,13.138765,,14,63,28.828918,11.631956,,15,3,29.523497,11.885453,,23,3,29.706335,11.440978,,5,1,29.407578,11.119281,,14,0,29.060083,11.200571,
24/09/24,1,63,26.781082,32.90408,,9,65,26.371002,22.771244,,5,63,26.533587,14.480773,,0,63,27.558334,14.658676,,13,61,28.521666,13.441071,,14,61,28.485167,9.6932955,,0,51,29.886002,7.771331,,6,51,29.87925,8.287822,,4,3,29.799248,6.924738,,13,3,29.664253,6.439876,
25/09/24,0,63,26.945663,33.90361,,14,65,26.104338,20.523945,,10,65,26.516916,17.49337,,0,63,26.487497,9.927779,,7,65,27.24875,13.374618,,15,63,27.503916,10.685391,,9,51,30.029753,9.9587345,,13,51,29.829252,14.050382,,7,61,29.070084,13.954354,,9,51,28.68717,15.328561,
26/09/24,1,65,26.822746,38.48129,,9,65,25.958498,27.466959,,7,65,25.769,10.239453,,6,63,25.827082,13.441071,,14,65,26.450836,12.886039,,17,63,26.583084,9.224011,,24,63,28.463083,15.275627,,28,53,28.45217,15.580141,,28,53,28.218004,14.827893,,13,51,27.993416,12.303366,
27/09/24,0,63,27.185251,41.71109,,8,65,26.189749,27.77488,,7,63,26.304415,20.703129,,0,63,25.991669,13.752048,,12,63,26.138334,12.841963,,14,63,26.087252,12.421304,,20,51,28.03808,14.759999,,23,51,27.735502,16.084589,,23,53,26.80758,17.564533,,14,53,26.833002,15.68584,
28/09/24,0,61,26.941496,23.030151,,10,55,26.356417,18.58451,,6,61,26.435663,18.98552,,3,63,26.002089,17.477621,,5,61,25.8925,13.799087,,7,63,25.54975,12.819235,,5,53,26.15892,11.16145,,8,51,26.41883,16.434305,,0,51,26.23258,10.163227,,5,3,26.239256,11.837651,
29/09/24,1,51,27.595667,20.368652,,6,61,26.63975,15.385525,,3,65,25.833586,16.21699,,2,65,25.518747,12.601285,,9,65,25.713335,12.304682,,12,61,26.228918,10.348043,,10,55,26.102669,11.165805,,16,51,26.966743,13.036026,,3,51,26.899246,11.16145,,0,51,26.637161,10.304115,
30/09/24,0,51,27.829,21.966637,,11,51,27.312662,15.236338,,5,61,27.356497,9.734987,,0,51,27.608332,8.827344,,0,61,27.72375,9.743305,,11,51,27.828917,8.209263,,13,1,28.713081,10.837435,,16,0,28.41883,11.885453,,2,1,28.047163,12.241323,,1,3,27.820503,15.426535,
01/10/24,0,51,28.181082,21.170479,,12,51,27.97725,16.418526,,9,53,28.425247,14.84318,,0,53,28.441666,11.304229,,15,53,28.59875,7.6579366,,16,51,28.741417,9.257321,,3,0,30.075583,12.5807,,9,0,29.48758,13.647988,,0,0,28.85758,15.027575,,13,0,28.272583,14.813683,
02/10/24,0,53,28.214418,18.792551,,7,61,27.74392,15.655861,,9,53,28.329416,12.413476,,0,55,28.89583,8.431228,,2,53,29.050833,10.00256,,18,51,29.306002,11.212135,,4,0,30.200584,17.441433,,13,0,29.827171,16.74387,,2,0,29.66175,18.360882,,-11,0,28.872581,16.833609,
03/10/24,0,51,28.201914,21.2522,,9,51,27.539747,16.263872,,7,51,27.758581,15.577022,,5,51,28.106249,13.451914,,10,53,28.184168,12.440851,,11,51,28.487251,12.431733,,10,3,29.813086,14.743526,,14,0,28.850084,13.701299,,1,1,28.467997,15.266079,,10,0,28.489256,17.727943,
04/10/24,0,51,27.95608,17.76081,,7,53,26.968916,14.799459,,4,51,26.939829,11.177405,,0,51,27.435415,13.022349,,10,51,27.542498,12.172312,,8,51,27.845583,11.431062,,5,3,29.22558,14.277983,,8,2,28.112585,14.120539,,4,0,28.340912,12.016938,,-2,0,28.303831,13.864674,
05/10/24,1,51,27.383165,17.423777,,9,51,26.677252,13.141232,,9,51,26.866919,11.901798,,1,51,27.010416,11.016824,,10,51,27.657082,9.9408245,,8,51,27.387247,9.1958685,,5,1,28.460997,9.096681,,11,1,28.116753,11.113451,,7,0,28.053415,14.589996,,11,1,28.257998,18.331741,
06/10/24,0,65,27.56025,28.03034,,6,65,27.150167,19.023878,,5,63,27.073166,11.989946,,0,51,27.81458,12.931218,,14,53,27.61542,14.941085,,15,1,27.668497,9.621163,,9,1,28.300583,11.592895,,9,1,27.516748,11.843124,,10,1,28.26383,9.109138,,2,1,27.362167,14.813683,
07/10/24,0,2,28.910254,18.687086,,10,53,28.308496,12.472065,,5,53,29.019003,17.349236,,2,1,28.816668,11.745604,,12,1,28.786253,10.4166975,,9,1,28.474754,10.564942,,5,1,28.644331,7.538541,,18,51,28.129251,10.435344,,12,0,27.399252,9.726665,,8,0,26.687164,8.849339,
08/10/24,0,3,28.99359,20.757051,,6,3,28.410585,15.891054,,5,51,29.2565,13.298089,,2,2,29.499998,10.1376915,,22,2,28.957085,9.144637,,21,3,28.801828,9.3669195,,1,3,28.721415,10.209348,,4,1,28.256332,7.3821945,,1,0,27.13466,9.835975,,0,0,26.864248,9.807935,
09/10/24,3,61,27.266502,24.20314,,11,55,26.789751,18.374111,,10,61,27.521086,8.909545,,11,51,28.24375,12.570394,,13,53,28.702917,13.479583,,19,51,28.814333,11.298495,,9,3,28.973495,9.087772,,13,1,28.604246,10.874741,,10,0,26.83883,10.950452,,10,3,26.466331,13.861168,
10/10/24,0,63,27.847746,23.051247,,5,63,27.210587,14.572221,,17,65,27.025246,14.879153,,24,63,27.331251,15.552041,,32,61,27.496664,14.056144,,35,65,26.847666,20.380579,,2,3,28.40058,12.144331,,16,3,28.037584,8.827344,,5,1,26.430496,10.8792095,,6,0,25.726751,13.789691,
11/10/24,1,63,28.231081,25.31097,,6,63,27.46058,10.636766,,10,55,27.410666,11.659777,,6,65,27.187506,16.59225,,14,63,26.821665,14.233664,,20,63,26.799753,13.379461,,14,51,27.763079,13.590894,,20,51,27.80008,15.108211,,0,3,26.165916,10.163227,,-6,2,24.974669,13.737904,
12/10/24,0,53,28.324837,20.652988,,10,61,27.68142,12.081473,,14,63,27.529419,9.904906,,8,65,27.48333,10.609316,,16,51,27.592505,13.363711,,10,65,26.728912,12.221456,,10,53,27.058914,12.483749,,13,51,27.98967,14.892213,,16,3,26.76175,8.187527,,15,0,25.430916,10.062305,
13/10/24,7,61,27.643583,26.533978,,16,61,27.145998,15.338071,,24,63,27.127335,15.073858,,20,61,27.793749,11.712454,,28,63,28.017502,9.83268,,22,63,27.787249,13.37825,,45,51,25.467249,9.059205,,50,3,25.893835,9.044888,,30,3,27.043,13.356437,,15,3,25.949667,9.266067,
14/10/24,0,61,27.587334,24.037247,,6,63,27.014753,14.64209,,10,65,27.337746,16.575644,,8,55,27.741667,15.683774,,14,51,28.255,10.120098,,9,53,27.9185,13.441071,,9,3,26.596415,7.4867883,,7,3,26.583414,10.495713,,8,3,25.87425,9.167638,,-3,2,25.282999,10.24578,
15/10/24,0,65,27.554,21.026125,,6,51,27.027246,12.601285,,13,63,27.404419,8.4963045,,8,51,28.23958,8.297589,,13,63,28.475836,7.922045,,16,61,28.22892,6.8541956,,0,3,26.671417,8.891343,,0,1,26.216751,8.777653,,0,0,25.157585,9.54679,,10,0,24.930918,12.37819,
16/10/24,0,53,28.122751,19.67195,,8,55,27.539747,12.932471,,11,63,27.793999,11.028581,,5,51,28.424997,10.609316,,10,61,28.852919,6.8423676,,9,63,28.351831,8.936778,,18,3,26.606833,9.473541,,20,3,26.731333,10.564942,,14,3,26.76175,8.766573,,4,3,25.980919,9.12513,
17/10/24,0,61,28.304003,20.606659,,5,53,27.28975,11.27553,,12,63,28.635666,8.528657,,7,51,29.50833,8.825508,,15,51,29.752916,7.538541,,7,3,29.253916,10.644379,,1,1,27.008917,9.224011,,7,1,27.297997,10.196647,,11,2,26.6055,8.274128,,0,3,25.86425,9.659814,
18/10/24,1,65,27.847748,22.66142,,8,63,27.579332,12.32047,,35,61,28.587751,14.970331,,28,63,28.80625,10.658068,,31,65,29.20917,20.875343,,25,63,28.803919,11.966953,,8,3,27.081833,9.19939,,10,0,27.506334,12.9249525,,2,0,27.188833,7.7420926,,2,0,26.068419,9.587428,
19/10/24,1,61,27.10192,21.606747,,5,63,26.575167,13.31635,,7,65,26.758581,11.521406,,6,65,26.9125,15.602999,,12,65,26.982084,14.455019,,10,65,27.31642,18.030573,,23,1,27.86933,9.9571085,,30,1,27.795912,9.181765,,34,0,26.976334,9.044888,,44,0,26.668417,8.626865,
20/10/24,0,63,27.074835,15.3264475,,10,63,26.696001,9.919618,,7,65,26.70858,12.072083,,4,63,26.877083,9.867218,,11,51,27.665419,9.648067,,10,51,27.587252,7.388775,,0,1,28.15267,10.234705,,7,1,27.895918,13.529966,,6,2,26.918,14.941085,,23,0,25.918419,9.979859,
21/10/24,0,61,27.776918,17.441433,,9,63,26.96475,8.6867485,,18,63,26.335665,10.694485,,11,65,26.329165,10.435344,,14,63,26.907087,15.717823,,6,65,26.510164,20.224983,,2,2,27.444334,12.10157,,9,1,26.895918,13.229694,,0,1,26.259665,7.388775,,2,0,25.403833,8.856658,
22/10/24,0,51,27.508165,19.514856,,5,51,26.86267,12.410866,,6,61,26.7565,13.943901,,5,55,27.464582,7.5942073,,6,51,27.550833,7.353611,,3,0,27.483088,6.8423676,,9,3,27.179749,11.341428,,28,3,27.04175,10.120099,,12,0,25.663834,9.867218,,-4,0,25.220497,8.936777,
23/10/24,0,51,28.22483,21.815674,,8,1,27.593912,15.192682,,7,51,27.735666,13.115319,,7,51,28.116669,10.564942,,6,2,27.959167,9.885262,,7,51,27.672668,9.781473,,14,2,27.171417,11.901798,,20,1,26.4355,13.169555,,6,0,25.7805,14.182355,,4,0,25.991339,17.283749,
24/10/24,1,3,28.822748,24.89277,,6,3,28.077253,15.410774,,9,3,27.60025,11.555102,,1,53,27.32917,9.568824,,5,2,27.654997,12.358542,,1,3,26.737253,11.500296,,10,2,26.227669,15.299999,,11,0,25.437586,14.471821,,6,0,25.253416,12.081473,,0,0,25.355913,14.25641,
25/10/24,1,3,28.0165,19.706507,,6,3,27.106417,14.857362,,3,3,26.864836,10.706595,,4,3,26.491667,10.874741,,5,3,26.773748,12.616702,,14,3,25.835167,12.383424,,7,0,25.758917,10.163227,,9,0,25.389666,9.313152,,0,0,24.76383,10.075177,,-14,0,24.84342,17.769016,
26/10/24,0,3,28.085249,27.67672,,7,3,27.25017,19.935354,,17,3,26.669,13.888023,,10,3,26.74375,11.090103,,11,3,27.246668,10.691453,,9,3,26.539331,8.748075,,0,0,27.321417,10.99769,,4,0,26.675085,9.901636,,7,0,24.68675,12.708816,,-1,0,24.399666,12.295462,
27/10/24,0,3,28.33525,22.473343,,10,3,27.150167,17.072504,,10,3,26.729416,11.556504,,6,3,27.052084,10.711135,,14,3,27.469584,9.016185,,10,3,27.166414,9.5416975,,7,0,26.958914,12.061341,,5,0,26.489668,9.187056,,0,0,25.272163,7.9220443,,-1,0,25.16633,8.085988,
28/10/24,1,3,28.364418,20.073025,,0,3,27.32517,13.878688,,11,3,27.214834,11.734564,,8,3,27.11458,9.565437,,10,3,27.486254,9.05205,,13,2,27.46225,9.580668,,1,2,27.342253,9.144637,,9,2,26.881332,11.090103,,1,0,25.55133,8.792405,,-10,0,25.368418,10.6261,
29/10/24,1,3,28.208168,19.983242,,8,53,27.764753,13.184308,,10,3,27.97525,9.761578,,8,3,28.08333,11.003581,,18,3,28.45917,6.8541956,,15,3,27.912247,9.236298,,3,0,28.050581,9.796366,,8,0,28.031334,11.866355,,5,0,26.324244,8.211235,,1,0,26.195498,7.7420926,
30/10/24,0,1,28.633171,20.787468,,6,53,27.8835,15.060956,,5,3,28.48775,13.864674,,12,3,28.420832,9.957108,,23,1,28.238333,10.152064,,21,0,27.533083,9.931042,,0,0,28.665163,10.636766,,0,0,27.902168,12.886039,,8,0,26.413828,9.511088,,7,0,26.649664,11.190442,
31/10/24,0,1,29.38108,23.683512,,5,1,28.535585,15.539537,,4,0,28.887747,15.655861,,9,0,28.077085,14.588885,,7,0,28.088333,10.7714615,,3,0,27.026833,11.778658,,0,0,27.71517,12.181625,,2,0,26.99175,11.431062,,0,0,26.301336,14.584443,,-6,0,25.966333,18.123774,
01/11/24,1,1,29.029,22.811758,,0,51,28.100166,13.934604,,5,0,28.36483,12.673074,,4,0,27.968752,10.435344,,5,0,27.555002,10.172787,,9,0,26.576836,11.45513,,1,0,26.79225,9.67657,,1,0,26.862581,9.9408245,,9,0,24.90342,13.527572,,3,0,24.51008,17.595861,
02/11/24,1,3,29.08525,28.48326,,8,2,28.085588,16.965895,,9,0,27.927338,17.571909,,8,0,27.6875,11.843124,,15,0,27.148748,9.499157,,11,0,26.251831,8.827344,,1,0,26.31517,9.3669195,,0,0,26.26258,9.422101,,5,0,24.990915,10.00256,,21,0,24.022583,8.909545,
03/11/24,0,0,29.166498,22.037323,,9,0,28.423082,17.555307,,7,1,28.548162,19.125793,,8,1,28.164587,12.3165245,,11,2,27.78208,9.167638,,13,1,26.756002,10.316686,,0,0,26.258917,8.350138,,1,0,26.087584,9.266067,,9,0,24.382584,8.723967,,13,0,23.485083,10.3621235,
