Date,S1,weather_code_SBC,Temperature_SBC,Wind_Speed_SBC,Distance_travelled_SBC,S2,weather_code_BNC,Temperature_BNC,Wind_Speed_BNC,Distance_travelled_BNC,S3,weather_code_DPJ,Temperature_DPJ,Wind_Speed_DPJ,Distance_travelled_DPJ,S4,weather_code_SA,Temperature_SA,Wind_Speed_SA,Distance_travelled_SA,S5,weather_code_SGE,Temperature_SGE,Wind_Speed_SGE,Distance_travelled_SGE,S6,weather_code_TUP,Temperature_TUP,Wind_Speed_TUP,Distance_travelled_TUP,S7,weather_code_CBE,Temperature_CBE,Wind_Speed_CBE,Distance_travelled_CBE,S8,weather_code_TCR,Temperature_TCR,Wind_Speed_TCR,Distance_travelled_TCR,S9,weather_code_AWY,Temperature_AWY,Wind_Speed_AWY,Distance_travelled_AWY,S10,weather_code_ERS,Temperature_ERS,Wind_Speed_ERS,Distance_travelled_ERS,S11,weather_code_ED,Temperature_ED,Wind_Speed_ED,Distance_travelled_ED,S12,weather_code_HSRA,Temperature_HSRA,Wind_Speed_HSRA,Distance_travelled_HSRA,S13,weather_code_CRLM,Temperature_CRLM,Wind_Speed_CRLM,Distance_travelled_CRLM,S14,weather_code_LJN,Temperature_LJN,Wind_Speed_LJN,Distance_travelled_LJN,S15,weather_code_BLM,Temperature_BLM,Wind_Speed_BLM,Distance_travelled_BLM,S16,weather_code_HRI,Temperature_HRI,Wind_Speed_HRI,Distance_travelled_HRI,S17,weather_code_SPN,Temperature_SPN,Wind_Speed_SPN,Distance_travelled_SPN,S18,weather_code_BE,Temperature_BE,Wind_Speed_BE,Distance_travelled_BE,S19,weather_code_RMU,Temperature_RMU,Wind_Speed_RMU,Distance_travelled_RMU,S20,weather_code_MB,Temperature_MB,Wind_Speed_MB,Distance_travelled_MB,S21,weather_code_AMRO,Temperature_AMRO,Wind_Speed_AMRO,Distance_travelled_AMRO,S22,weather_code_HPU,Temperature_HPU,Wind_Speed_HPU,Distance_travelled_HPU,S23,weather_code_MTC,Temperature_MTC,Wind_Speed_MTC,Distance_travelled_MTC,S24,weather_code_SC,Temperature_SC,Wind_Speed_SC,Distance_travelled_SC,S25,weather_code_WL,Temperature_WL,Wind_Speed_WL,Distance_travelled_WL,S26,weather_code_KMT,Temperature_KMT,Wind_Speed_KMT,Distance_travelled_KMT,S27,weather_code_BZA,Temperature_BZA,Wind_Speed_BZA,Distance_travelled_BZA,S28,weather_code_EE,Temperature_EE,Wind_Speed_EE,Distance_travelled_EE,S29,weather_code_RJY,Temperature_RJY,Wind_Speed_RJY,Distance_travelled_RJY,S30,weather_code_SLO,Temperature_SLO,Wind_Speed_SLO,Distance_travelled_SLO,S31,weather_code_AKP,Temperature_AKP,Wind_Speed_AKP,Distance_travelled_AKP,S32,weather_code_DVD,Temperature_DVD,Wind_Speed_DVD,Distance_travelled_DVD,S33,weather_code_VSKP,Temperature_VSKP,Wind_Speed_VSKP,Distance_travelled_VSKP,S34,weather_code_RKMP,Temperature_RKMP,Wind_Speed_RKMP,Distance_travelled_RKMP,S35,weather_code_BPL,Temperature_BPL,Wind_Speed_BPL,Distance_travelled_BPL,S36,weather_code_BINA,Temperature_BINA,Wind_Speed_BINA,Distance_travelled_BINA,S37,weather_code_LAR,Temperature_LAR,Wind_Speed_LAR,Distance_travelled_LAR,S38,weather_code_GWL,Temperature_GWL,Wind_Speed_GWL,Distance_travelled_GWL,S39,weather_code_MRA,Temperature_MRA,Wind_Speed_MRA,Distance_travelled_MRA,S40,weather_code_DHO,Temperature_DHO,Wind_Speed_DHO,Distance_travelled_DHO,S41,weather_code_AGC,Temperature_AGC,Wind_Speed_AGC,Distance_travelled_AGC,S42,weather_code_MTJ,Temperature_MTJ,Wind_Speed_MTJ,Distance_travelled_MTJ,S43,weather_code_NDLS,Temperature_NDLS,Wind_Speed_NDLS,Distance_travelled_NDLS,S44,weather_code_MMCT,Temperature_MMCT,Wind_Speed_MMCT,Distance_travelled_MMCT,S45,weather_code_BVI,Temperature_BVI,Wind_Speed_BVI,Distance_travelled_BVI,S46,weather_code_BL,Temperature_BL,Wind_Speed_BL,Distance_travelled_BL,S47,weather_code_ST,Temperature_ST,Wind_Speed_ST,Distance_travelled_ST,S48,weather_code_BH,Temperature_BH,Wind_Speed_BH,Distance_travelled_BH,S49,weather_code_BRC,Temperature_BRC,Wind_Speed_BRC,Distance_travelled_BRC,S50,weather_code_KOTA,Temperature_KOTA,Wind_Speed_KOTA,Distance_travelled_KOTA,S51,weather_code_SWM,Temperature_SWM,Wind_Speed_SWM,Distance_travelled_SWM,S52,weather_code_NZM,Temperature_NZM,Wind_Speed_NZM,Distance_travelled_NZM,S53,weather_code_HYB,Temperature_HYB,Wind_Speed_HYB,Distance_travelled_HYB,S54,weather_code_VKB,Temperature_VKB,Wind_Speed_VKB,Distance_travelled_VKB,S55,weather_code_TDU,Temperature_TDU,Wind_Speed_TDU,Distance_travelled_TDU,S56,weather_code_WADI,Temperature_WADI,Wind_Speed_WADI,Distance_travelled_WADI,S57,weather_code_KLBG,Temperature_KLBG,Wind_Speed_KLBG,Distance_travelled_KLBG,S58,weather_code_KWV,Temperature_KWV,Wind_Speed_KWV,Distance_travelled_KWV,S59,weather_code_PUNE,Temperature_PUNE,Wind_Speed_PUNE,Distance_travelled_PUNE,S60,weather_code_KYN,Temperature_KYN,Wind_Speed_KYN,Distance_travelled_KYN,S61,weather_code_DR,Temperature_DR,Wind_Speed_DR,Distance_travelled_DR,S62,weather_code_CSMT,Temperature_CSMT,Wind_Speed_CSMT,Distance_travelled_CSMT,S63,weather_code_MAS,Temperature_MAS,Wind_Speed_MAS,Distance_travelled_MAS,S64,weather_code_BAM,Temperature_BAM,Wind_Speed_BAM,Distance_travelled_BAM,S65,weather_code_BBS,Temperature_BBS,Wind_Speed_BBS,Distance_travelled_BBS,S66,weather_code_CTC,Temperature_CTC,Wind_Speed_CTC,Distance_travelled_CTC,S67,weather_code_BLS,Temperature_BLS,Wind_Speed_BLS,Distance_travelled_BLS,S68,weather_code_KGP,Temperature_KGP,Wind_Speed_KGP,Distance_travelled_KGP,S69,weather_code_SRC,Temperature_SRC,Wind_Speed_SRC,Distance_travelled_SRC,S70,weather_code_SHM,Temperature_SHM,Wind_Speed_SHM,Distance_travelled_SHM
02/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,23.664833,27.343414,,,61.0,25.996582,10.829958,,,51.0,26.512835,16.676977,,,3.0,27.450079,16.870138,,,51.0,27.1735,19.406637,,,51.0,27.180916,19.346441,,,51.0,27.233084,16.299694,,,51.0,27.103752,18.792551,,,51.0,27.019249,19.734436,,,51.0,27.522583,20.60823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,24.50025,25.277023,,,55.0,26.013254,15.192682,,,63.0,25.939917,15.986595,,,65.0,26.602163,16.267857,,,65.0,26.467247,15.617529,,,65.0,26.493418,15.072783,,,63.0,26.626837,15.876775,,,53.0,27.080832,17.10284,,,55.0,26.915083,18.847641,,,61.0,27.170496,19.319628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,24.469002,29.973106,,,63.0,25.882002,24.43761,,,63.0,26.692001,20.721119,,,63.0,26.6355,21.67487,,,65.0,26.004751,17.414476,,,65.0,25.830917,20.49156,,,61.0,26.278921,18.64369,,,65.0,26.651665,11.384199,,,65.0,26.49425,13.202726,,,63.0,26.870504,13.104198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,61.0,25.056498,22.226902,,92.0,55.0,26.752832,17.414474,,130.0,53.0,27.231585,20.140705,,658.0,61.0,27.589668,23.023117,,680.0,53.0,27.329752,21.758419,,694.0,61.0,27.610079,22.9724,,693.0,61.0,27.868498,18.057508,,687.0,65.0,26.982918,11.480557,,685.0,63.0,26.808832,11.4862,,678.0,63.0,27.255915,18.751125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,63.0,25.210669,22.38378,,290.0,53.0,27.334084,19.134262,,337.0,65.0,27.748253,19.602652,,375.0,63.0,27.727165,21.046917,,382.0,65.0,27.738083,18.584509,,393.0,65.0,27.545502,14.494192,,391.0,63.0,27.689333,14.512064,,393.0,65.0,27.157915,9.504273,,398.0,65.0,27.177582,7.491114,,389.0,65.0,27.782999,10.495713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,61.0,23.87108,23.319553,,33.0,63.0,26.332003,20.65848,,60.0,61.0,26.696167,19.483284,,26.0,65.0,26.90008,20.767975,,30.0,65.0,27.192251,19.61587,,23.0,61.0,27.528831,19.95972,,25.0,65.0,27.468498,16.563911,,31.0,63.0,26.71625,12.819235,,39.0,63.0,26.49425,13.246826,,30.0,63.0,26.82675,13.358861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,63.0,23.706503,19.493261,,23.0,61.0,25.611166,18.751125,,65.0,61.0,25.869081,18.919704,,23.0,65.0,25.660498,18.94024,,35.0,61.0,25.842249,20.316889,,42.0,63.0,26.095497,23.441502,,40.0,63.0,25.88725,24.087738,,32.0,65.0,25.914164,15.683774,,37.0,65.0,25.471334,15.315873,,27.0,65.0,25.583,16.946787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,61.0,23.462748,21.9718,,28.0,63.0,24.634087,18.532135,,70.0,61.0,25.292,19.602652,,61.0,61.0,26.306328,23.084955,,63.0,61.0,26.600584,26.661882,,63.0,61.0,26.560083,29.88217,,72.0,63.0,26.656004,30.259275,,78.0,65.0,26.585001,21.407139,,114.0,65.0,26.225496,21.986542,,104.0,63.0,26.372583,22.89611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,61.0,25.023169,24.482647,,32.0,51.0,27.215334,21.077686,,66.0,51.0,27.410751,24.162945,,31.0,3.0,28.51883,24.442911,,38.0,51.0,28.704748,26.28986,,32.0,51.0,28.691332,26.042212,,27.0,51.0,28.797667,25.86494,,27.0,51.0,29.14541,27.06472,,15.0,3.0,28.942163,26.925497,,15.0,51.0,29.041328,28.772987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,51.0,24.985666,26.795223,,30.0,51.0,27.534086,16.93531,,44.0,51.0,27.906586,19.201874,,22.0,3.0,28.287584,20.519999,,30.0,3.0,28.621416,19.09358,,21.0,3.0,28.876749,20.598795,,24.0,3.0,28.970581,20.5484,,40.0,3.0,29.870415,17.414474,,42.0,3.0,29.463,19.242327,,36.0,51.0,29.468416,19.161337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,24.939835,24.490587,,21.0,51.0,27.329916,15.941944,,34.0,51.0,28.050337,18.751125,,0.0,3.0,28.391747,19.386591,,10.0,51.0,28.6985,18.584509,,5.0,51.0,28.924667,17.283749,,4.0,51.0,29.099749,15.876775,,1.0,51.0,29.564165,16.645864,,1.0,3.0,29.127584,17.651016,,0.0,51.0,29.222578,17.786331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,3.0,24.729414,21.316135,,64.0,51.0,26.994505,15.03835,,94.0,3.0,27.752417,16.215992,,51.0,3.0,28.28758,18.36353,,57.0,51.0,28.656837,17.339897,,52.0,3.0,28.976748,18.844202,,57.0,3.0,29.285166,18.014393,,43.0,51.0,29.943335,12.303366,,36.0,53.0,29.558838,10.661107,,24.0,53.0,29.42467,12.074766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,24.810669,21.933426,,32.0,51.0,26.911163,18.335276,,62.0,51.0,27.52117,19.272614,,17.0,3.0,28.318832,20.808498,,18.0,3.0,28.515167,20.3774,,13.0,3.0,28.743416,21.461555,,7.0,3.0,29.101831,19.734436,,0.0,3.0,29.812082,12.682018,,1.0,51.0,29.44217,12.015589,,-5.0,51.0,29.391335,12.245294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,51.0,25.229416,20.774214,,30.0,3.0,26.95075,17.208603,,47.0,3.0,28.019083,19.33639,,1.0,3.0,28.664665,19.66536,,4.0,3.0,29.011,23.042812,,24.0,3.0,28.776749,25.759504,,23.0,3.0,29.095581,22.79684,,9.0,3.0,29.987085,13.202726,,0.0,3.0,29.767166,13.237039,,-5.0,51.0,29.926748,13.797912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,53.0,24.446081,21.382906,,57.0,51.0,27.065332,20.371038,,91.0,51.0,27.785751,20.633371,,63.0,51.0,28.156334,19.721298,,70.0,3.0,28.944334,20.456745,,71.0,51.0,28.755915,20.523157,,74.0,3.0,29.095581,18.511143,,73.0,3.0,30.16208,15.496736,,73.0,3.0,29.804667,15.137133,,56.0,53.0,29.762169,14.561099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,25.002329,20.808498,,31.0,3.0,27.331999,19.513195,,60.0,3.0,28.32325,19.453327,,10.0,3.0,28.791748,20.073025,,15.0,3.0,29.179747,18.532135,,8.0,3.0,29.068419,18.892282,,3.0,53.0,29.003916,18.455048,,1.0,51.0,29.493334,13.276144,,2.0,55.0,29.142168,13.044722,,3.0,53.0,29.439253,12.55879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,51.0,24.868998,14.88242,,38.0,51.0,27.057,12.819235,,64.0,3.0,28.03367,11.165805,,32.0,3.0,28.681335,12.397806,,42.0,3.0,29.177664,13.104198,,39.0,3.0,29.224665,13.910169,,34.0,3.0,29.526834,12.57426,,25.0,51.0,29.155832,11.384199,,12.0,53.0,29.006746,10.823973,,-2.0,51.0,29.235085,11.620809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,25.752335,10.041354,,53.0,51.0,27.863253,12.313894,,131.0,3.0,28.956583,10.514218,,80.0,51.0,29.483416,9.885262,,85.0,51.0,29.82767,10.948973,,78.0,53.0,29.591331,13.363711,,72.0,51.0,29.801836,12.72283,,60.0,65.0,28.445417,10.30883,,63.0,65.0,28.05675,9.178235,,53.0,65.0,28.074669,10.239453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,51.0,25.88775,14.113652,,61.0,63.0,27.434082,12.538134,,79.0,63.0,28.4545,11.753877,,39.0,63.0,28.604248,13.708391,,45.0,63.0,27.715166,19.829433,,28.0,65.0,27.195498,15.273505,,24.0,65.0,26.651833,12.904882,,10.0,61.0,26.99958,11.966953,,1.0,63.0,26.850504,11.709688,,5.0,63.0,27.16008,9.885262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,63.0,24.721079,16.992609,,104.0,63.0,26.602835,12.074766,,127.0,63.0,27.156588,16.311613,,88.0,63.0,27.547998,15.696165,,113.0,65.0,27.415161,14.973577,,126.0,65.0,27.378836,17.283749,,120.0,63.0,27.68725,10.1887,,108.0,63.0,27.803751,12.387348,,101.0,63.0,27.848417,11.165805,,88.0,63.0,28.183,12.261158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,61.0,24.83358,17.377226,,50.0,61.0,26.734085,16.299694,,62.0,65.0,27.202417,15.778516,,21.0,63.0,28.016747,16.676977,,26.0,63.0,28.088083,15.517629,,13.0,63.0,28.324667,12.015589,,19.0,61.0,28.408083,10.086427,,2.0,65.0,27.91833,10.787993,,0.0,65.0,27.83175,10.661107,,2.0,63.0,28.110086,12.605142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/09/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,63.0,24.946081,13.479583,,25.0,63.0,26.477837,12.594856,,36.0,63.0,27.256584,10.315115,,9.0,63.0,27.300085,12.24,,18.0,65.0,27.394333,11.631956,,16.0,63.0,27.455917,8.311245,,16.0,63.0,26.974749,8.78872,,5.0,65.0,26.645414,9.3876505,,3.0,65.0,26.41925,11.885453,,6.0,63.0,26.70175,11.019764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
